netid,% of videos watched
ka1397,85.68
wi159,5.45
la65,85.3
ro809,89.13
sh620,100
ja1061,5.08
qu245,82.33
an693,53.69
ko1647,18.25
ga536,72.44
li390,87.28
er769,3.65
te1401,95.91
do1723,0.84
va63,15.62
et187,85.4
ni7,40.97
ly890,92.02
je673,45.97
ly1357,2.96
pa79,31.46
fe240,100
ra1673,29.17
zu762,100
pe169,45.62
ja1025,90.19
ja1165,100
ni1449,13.54
ju486,3.46
la1075,4.29
cl1425,3.56
ba1288,35.45
ja924,100
ro780,3.1
la1528,2.32
mi1458,75.78
do253,86.89
wi618,93.83
ra1161,0.61
li1258,80.95
do1114,89.2
sh304,5.49
ma242,91.01
as779,100
no1489,61.23
he852,84.42
em1500,100
ni1418,78.55
ha712,6.09
je1177,1.36
sa175,9.17
me1622,0.35
al515,77.82
ja742,2.21
ro131,100
yo1289,18.96
ma786,82.87
em806,0.39
ag238,74.8
de1659,11.97
re724,44.74
al649,92.95
je1724,0.04
ca251,47.46
la945,50.67
ch1677,0.58
ka1566,35.61
iv1215,41.97
ja1480,0.91
iv1714,28.2
as122,7.61
ma554,72.57
ga733,80.01
pi1032,24.65
ka385,9.76
an687,100
la1090,2.41
ab1588,2.42
lu726,100
fa1443,86.32
ch61,65.11
co360,2.43
pa127,58.5
ar1530,5.87
sa1505,52.9
ve528,8.96
ma936,9.92
vi143,100
ph462,88.92
my702,7.08
me445,89.23
ta737,100
ch568,46.79
li1663,3.76
wi1238,87.95
sh557,9
ra698,74.57
re1217,25.15
ed1017,79.17
ch404,9.08
ce1546,5.25
ge893,74.4
la1720,2.28
wi1660,3.62
ch996,96.32
el1002,17
je734,85.31
gr971,100
la976,28.61
ri1361,91.99
ab225,1.4
an603,92.4
er296,82.65
fa180,91.72
mi459,100
ju64,93.95
ev456,34.99
di1428,50.57
ju1316,100
re9,100
de819,87.27
wa1307,100
ho1466,29.71
ji1464,77.69
al868,37.24
an626,19.11
ca624,7.19
wa992,100
la1318,8.91
gi963,80.19
ju1187,86.83
ra1587,3.22
em1494,79.76
fr1278,1.73
el604,95.46
bu1367,1.07
ni1517,2.48
he1584,4.39
he398,82.79
fe1456,100
tr1081,78.66
di530,67.53
do1626,2.28
el1648,5.2
lu186,100
me435,85.23
li905,82.06
gu310,85.29
ce791,6.03
au656,3.6
ke209,53.59
fe841,0.87
cu116,34.37
mo847,35.8
al219,4.59
ja1684,1.16
ta491,5.23
jo911,78.23
ju1099,11.18
em416,6.43
br478,90.11
ma1144,100
sh1652,9.41
ab273,71.3
so961,36.91
ul664,1.06
an679,2.82
cl348,100
be77,54.46
an1108,4.75
un204,100
br353,94.97
te482,12.16
br314,43.46
ra638,94.97
we1646,26.28
je104,79.95
me1531,0.88
bo849,90.52
le28,81.94
ma417,79.67
je1523,0.83
ei38,100
ti86,100
jo1084,48.66
an1394,31.94
fi1667,3.92
be198,40
do705,32.82
wy54,85.62
ma773,74.61
em363,0.64
al393,95.55
ly1410,74.13
ju1562,3.64
ke380,83.66
ha1441,29.91
tr1694,8.12
do1599,1.24
al1079,74.65
fa1396,59.26
do1451,80.2
jo427,9.48
wh14,100
jo222,88.82
li655,72.04
ge501,54.63
er364,12.84
gi1508,54.95
gl1688,25.57
te646,72.84
mo1001,93.26
ly134,93.32
mo1074,100
sa782,86.72
iz1621,24.43
lu192,1.16
ha1333,7.91
jo66,65.83
ra1430,100
ma60,91.19
lu1447,1.98
ma563,31.38
bi94,11.09
li1153,45.17
ca438,43.95
ce1679,0.32
ir1393,92.53
ca833,16.59
op498,77.75
an488,81.75
da1118,2.45
he1274,16.61
le1284,82.92
es149,0.41
le229,0.86
gr513,85.59
ke111,100
wi1249,36.36
ma965,62.53
wa200,4.66
li979,32.32
ed299,14.68
ra1429,29.69
te1190,34.73
wi190,3.92
tr907,95.91
hi1234,75.38
el704,4.48
an182,2.7
co1104,42.29
na397,67.55
la195,76.33
al805,39.39
lo941,51.21
to581,84.97
zo1192,25.94
po1134,92.69
ma1178,87.85
pa1129,25.37
do89,100
st42,9.69
bi643,57.95
ca671,100
ca1311,88.19
el990,7.87
is1442,93.66
br499,5.24
ca1112,93.89
be785,5.03
ri958,52.95
es1,100
ke937,100
pa1348,100
su1344,100
qu504,100
be1491,3.53
wi99,59.22
th803,4.41
co1094,1.26
el1124,100
al87,100
lu403,79.5
sp777,25.72
ma1686,2.58
do829,93.27
ni130,25.93
ma585,100
an1350,13.12
ge566,30.91
st489,1.45
co1342,51.4
lu157,15.46
lo1650,0.02
al1194,54.68
ez320,35.66
de83,6.2
ma1092,81.2
ro570,54.21
al957,100
mo278,66.7
es1272,15.51
si508,11.18
ea653,100
pa739,100
jo167,78.33
pa720,46.05
dy1520,0.18
ar1427,93.88
br1203,45.49
ha1202,98.92
ja1058,100
ur661,44.82
ma1392,82.14
zo1241,77.5
ma1062,5.58
ch1605,3.28
ja467,2.28
tr885,3.47
pe271,76.51
br933,90.05
za1220,30.72
co1475,41.11
ka862,25.56
co622,34.64
do972,12.82
gr1256,100
do944,81.08
sh1555,0.28
ti823,56.01
vi44,7.91
sp155,86.11
le1637,6.49
ja101,39.02
iv647,100
be1406,69.78
ru395,100
et1201,81.11
ha172,83.49
pr1109,3.58
la449,92.16
st1421,64.35
cl760,80.79
fl752,91.05
jo571,2.48
ty1085,68.56
na1519,5.83
ga133,2.03
ru1737,12.58
er669,91.42
ri569,48.21
sa1158,100
cl1030,37.43
op424,5.66
ka211,5.67
la123,100
se1009,86.15
bo465,72.97
ha789,100
ro1087,100
ow1043,44.02
en475,88.76
kr640,11.9
mi592,78.59
ma325,52.2
ch62,77.95
sh1303,10.02
bl686,28.02
ca898,94.98
ce1537,2.64
an156,98.23
wa1495,1.47
ge26,81.76
co33,40.6
an1510,7.8
ed1281,36.05
iy1309,8.04
vi495,100
ti748,99.17
jo1193,100
al1246,7.64
je1609,9
to1363,100
li345,11.11
fi1037,93.69
co1213,100
jo1506,54.64
al216,30.59
fr989,89.24
ro1563,4.59
sa1341,84.62
jo405,7.88
wi5,89.51
an1390,100
ri270,23.06
fe1159,18.25
gu317,100
sh1327,14.96
is138,1.78
ea11,9.6
gi266,3.32
ca1340,10.05
ja1618,1.99
ca1236,4.46
el1254,78.06
re740,87.86
au279,48.76
be632,79.03
ch261,100
gu151,67.7
or328,100
lo1420,72.31
ce766,89.13
es82,91.19
ma526,1.47
ma114,90.57
ka667,2.13
pa716,8.53
ca1048,12.23
tr232,55.83
an1541,0.06
ar1185,60.39
pe1597,0.68
an1259,63.19
ca144,0.66
or1271,82.8
ro697,61.69
em423,89.41
ko1267,100
sh938,1.98
li1486,1.14
ar410,100
oc836,100
wi1389,85.49
ke1179,1.65
sh302,19.37
jo871,84.72
lu1041,1.01
ad861,2.1
ke1130,16.54
oc386,12.09
br1103,100
da439,96.31
mo1076,74.49
ma935,93.77
ar1711,0.36
ka441,15.08
ru51,80.82
le851,100
li1006,0.2
or1182,37.46
ch418,72.97
ni1257,70.34
ro967,1.94
ju876,64.05
we573,24.44
os13,76.79
ma1275,100
te142,7.86
va10,81.5
in916,19.48
ma1708,0.95
re953,83.51
ma1047,77.65
ce691,86.81
me90,84.32
br1514,10.91
la1167,21.25
am1543,0.39
fr1195,45.63
em1230,86.97
cl69,95.38
da40,100
ll517,8.76
li45,21.54
wi707,67.91
cl1304,4.56
ni85,100
da1184,7.34
le120,22.84
gr506,7.13
do1146,81.1
sh230,100
ka1733,2.2
ch1369,100
da1365,46.69
ma960,72.79
br105,93.04
lu768,0.94
ak1460,10.05
za189,89.78
el1448,100
be437,60.34
de757,4.59
co1624,0.16
ti6,74.92
ne995,77.43
me846,3.6
na1298,67.1
an448,3.8
th349,11.34
le1171,82.31
li1335,21.9
be108,91.37
ch55,100
my1375,49.81
te824,87.05
de1317,54.91
ar683,100
ji775,65.35
ju284,93.63
xi675,54.43
rh730,84.36
fo1029,100
rh72,0.86
as1170,2.32
ma926,1.71
mi1693,23.48
da46,71.85
ma1285,87.84
hu1270,56.91
ka1570,0.63
de1465,70.46
lu1354,12.15
er1268,4
ad914,67.89
id268,99.06
an928,21.66
el1064,23.96
es827,2.57
jo1023,8.07
sa463,78.03
lu1240,13.94
ar904,100
br874,0.56
ja1602,2.07
ma1415,100
ta940,68.25
za303,89.16
wy260,6.94
ro1034,86.38
ca714,89.51
ca471,25.55
lu1035,85.84
co870,0.61
wi1181,5.48
sh1453,82.12
ad1191,100
ca1454,84.1
ho597,5.7
re943,50.39
jo1639,4.96
es434,5.65
eu254,2.62
br1209,81.37
me602,39.1
mi214,5.47
jo1576,0.01
al1204,89.26
hu235,100
le425,17.8
pe866,5.3
te1005,0.06
mi1718,1.93
ya1512,2.3
da1613,2.41
fr642,83.33
gl47,4.74
ja544,74.76
ne529,100
co135,100
ka1370,0.27
la1635,15.71
an354,58.17
sp474,100
la1595,6.05
al1612,0.47
pe203,18.47
mo74,2.52
la1183,44.05
ja202,90.46
ar287,1.94
ki139,3.91
ni372,64.99
ga906,60.87
lu553,85.72
we984,88.57
je1598,31.65
el247,75.75
lu23,94.17
ez810,11.55
he78,14.7
jo1438,23.89
vi761,4.09
la1556,29.41
ma75,100
la84,9.65
ma540,26.47
pa1147,4.86
sh759,83.59
zo431,100
al1355,43.59
kr1472,27.32
st311,42.64
da1655,1.22
co949,77.01
ma1082,2.08
ja215,18.3
rh901,0.21
vi1200,100
ko1554,8
ka1364,93.44
el1481,83.97
te1038,54.92
ja1132,100
ev376,2.84
ra725,63.42
fo1405,62.64
jo1290,11.36
lu1143,93.44
ri1606,19.83
ed1696,27.94
tr884,46.37
ma872,100
gl154,79.8
gu1247,93.02
ma556,100
ph1649,1.73
su1046,82.18
ra1212,22.14
pa29,9.36
ka784,0.15
do1308,70.46
mi1590,0.86
be741,2.4
ev176,100
he745,61.82
ro1175,8.45
vi1409,45.98
ot848,10.09
jo1336,46.21
bi922,4.3
ca1297,2.1
ma1596,1.02
mi41,76.83
ca1122,91.96
je826,24.43
eu1036,87.27
ad1575,3.31
la166,100
cl610,31.05
ca1352,27.4
na915,93.78
ko1356,75.1
me267,100
ce121,16.44
ko1585,0.08
am1326,25.35
cl392,81.18
ga659,59.02
lo1008,49.63
ge355,19.96
ti1022,82.29
jo250,60.59
jo145,100
jo485,59.14
gr291,33.74
le319,100
sh1548,2.53
sa695,4.91
pr796,100
de407,41.13
je778,3.59
li877,46.99
da118,6.87
ad1710,0.17
ab330,84.56
ga231,53.8
mi1515,0.03
st351,19.11
da1160,100
ma239,71.97
el621,18.89
na402,3.5
ti1137,88.3
wi327,17.5
sc1398,1.51
fr1155,86.75
ev1670,0.14
de1521,2.33
sh1627,2.55
de939,31.09
ja584,77.11
re1378,48.39
ve177,18.69
au511,2.54
lo394,100
de514,2.77
ja168,0.64
bi1674,10.92
ce1312,78.8
de1391,12.1
re1485,7.94
el378,86.87
ja918,48.27
je1561,1.43
ke1292,100
le729,16.11
dr413,13.55
ri1106,100
na234,90.78
kr1127,11.12
