netid,% of videos watched
zo431,66.8
er490,11.62
sp155,100
ca163,1.64
ot848,78.66
qu504,100
sh759,100
ma60,96.2
ma857,3.68
de1317,57.15
ar683,93.18
ca947,8.85
ez320,42.87
ru395,86.08
sc1398,6.14
ly134,86.86
ma1116,0.67
li655,67.33
er296,100
pa652,7.76
no1133,13.12
lu1035,63.31
be48,10.65
ti823,41.1
ad1575,0.2
st1421,100
al393,91.02
iv1714,5.46
wi411,1.13
gr513,97.65
de1465,35.83
wi1249,29.01
ko1647,12.41
ma1383,17.89
au279,80.77
to1363,100
ad1191,91.08
ve308,26.81
iv647,92.76
ko1267,100
mi1718,0.02
ja713,6.82
al868,7.96
ma1205,7.26
ge566,31.36
la1528,0.07
cl392,65.42
ja544,79.46
ju1316,100
ma417,57.66
lu186,100
ja1602,3.12
rh730,94.08
lo394,66.77
an814,0.54
de799,7.09
al494,1.05
ph462,100
de1659,0.24
ja101,45.12
fr642,80.15
em416,2.94
pa1348,100
mi1458,28.13
mi1515,1.44
an426,4.95
ca833,45.46
ni85,100
te1401,100
is1442,58
ju546,12.81
os13,88.44
qu605,6.37
te824,90.56
an1400,15.35
de83,2.99
ga733,59.27
tr1694,4.84
ro570,95.64
da439,86.15
pe866,5.9
ma1206,26.79
la1556,0.59
jo1438,47.18
al1612,0.48
ma242,100
al1204,78.95
pr796,100
ba1196,1.6
ji775,17.05
ke380,97.42
do440,3.87
li905,100
or328,100
we984,67.88
me435,79.83
ma1047,87.97
ni1517,3.76
tr884,89.69
do89,100
ar1185,84.88
bo359,15.72
ke209,48.65
de819,100
be198,87.9
do1626,0.66
ch568,95.48
da46,95.99
ko1356,72.57
ke52,0.25
fr1222,15.71
ir112,0.69
sa1158,100
ch418,90.89
ar410,100
me90,69.62
by1455,7.91
ow1043,20.36
do68,6.5
ma1226,11.04
pe1597,2.27
he398,100
ve997,13.14
ab273,56.17
do1451,78.33
sa1505,83.28
la123,100
lu403,100
er669,88.44
fa1396,59.02
bi1674,9.58
ne529,100
mi592,100
th349,18.53
li979,5.87
bo465,35.63
de939,38.71
ga906,48.95
cl115,11.12
de71,0.74
tr1081,88.44
le28,99.3
ju977,3.11
al87,100
cl760,92.91
ce1312,100
be632,69.82
ja1165,100
he852,100
br353,100
ar1530,6.59
je1523,5.01
cl641,29.02
wi1389,72.88
li1153,32.03
et1054,3.53
an128,15.63
ma1415,100
jo136,0.02
me445,100
je1598,15.21
mo1001,74.23
we1646,2.15
ch261,100
ma965,30.85
ro1563,3.74
yo1289,53.6
vi1409,23.43
ge893,60.2
al1194,73.12
ma1125,7.06
ma1708,0.04
ow381,17.91
le319,69.32
fi1667,0.04
fr989,84.04
el621,40.26
ni1257,87.78
sa289,12.9
zu762,100
kr1472,79.89
st1095,0.63
ga346,18.71
pa1045,0.64
mi1509,5.08
sa1341,61.44
na1519,0.2
je587,21.61
ke111,100
di982,9.59
co949,82.54
ja924,91.37
mi1450,10.87
pa720,5.31
gi1508,20.39
ja711,12.53
wi618,86.79
do253,75.58
es558,3.04
la166,100
re953,100
ty1085,85.94
do705,45
jo1084,33.8
id268,81.53
la1167,12.74
br1103,100
pe169,48
ma556,100
ra213,1.85
lo941,100
ma1140,11.9
an488,84.17
ca1454,100
jo145,100
iz1621,0.09
fr1195,86.22
sh620,100
ca251,59.49
na1298,90.57
gu1247,49.31
co1624,0.02
ch996,52.77
te1070,0.45
gu310,70.03
os236,2.49
sa175,34.45
al1355,30.87
ly890,89.2
ga659,63.87
la945,67.95
qu1302,2.22
ad902,10.06
fe1456,100
ma1092,84.16
co1475,30.28
an1394,44.52
ce1679,3.66
ev1670,10.64
sh230,100
za303,100
br1203,32.31
je826,79.25
ru1737,1.15
ka1364,90.93
be1010,8.87
gu811,0.48
mo1074,72.91
an708,0.16
ca1048,27.07
do1146,68.09
ka1733,8.8
wi1238,88.09
gi963,100
ju64,74.02
an693,39.3
di530,91.87
ra725,19.52
wa1307,97.75
ra698,92.57
ru1211,2.6
fl752,87.07
el1481,75.05
jo1639,5.54
ro1034,65.38
mo847,53.52
es1,81.9
ri1361,97.03
ar1711,18.81
br1514,2.46
sh909,5.32
ma114,67.61
da1160,100
ha191,24.22
ri1106,92.7
be785,7.75
ja1025,92.4
vi1200,100
fa1443,95.17
me1531,0.1
cr1156,10.08
wi707,50.58
er541,2.16
ma325,36.5
ag238,81.6
ri569,24.12
qu245,100
eu258,0.97
el1648,4.48
zo1241,84.89
op498,53.82
ni130,24.5
el524,0.03
em423,67.93
ce1546,1.84
ki25,3.78
lo1420,91.44
we573,28.77
mi1325,0.63
gl154,84.37
sp474,51.64
ca1122,90.93
ed1281,39.55
ed1017,86.94
ce691,67.92
do1723,0.01
le676,10.36
ma773,60.05
ya1512,5.93
is138,5.3
ge501,21.48
gr971,100
so961,37.6
bi643,46.52
ma75,100
ko1554,4.42
cu116,77.76
ge26,100
na397,91.74
ma554,27.61
fi1037,85.76
ma960,100
al805,66.83
em1230,91.89
ch55,100
mi1693,10.88
tr907,87.49
cl348,91.3
fl493,5.67
la1183,49.07
zo1192,30.62
ad1710,6.57
ra1587,0.39
pa1176,14.24
em1494,70.89
vi783,15.56
da1365,28
es82,83.05
cl69,70.26
si1329,1.6
ja1058,100
ma1062,11.91
de407,52.13
et1201,93.03
sa463,57.77
li1497,14.21
se1009,68.97
ch1266,6.37
la449,89.76
gu151,33.72
iv1215,23.59
ke954,15.16
ri958,55.44
fe1159,26
pa739,100
ul664,22.58
be77,48.29
ce1537,4.35
hi1234,100
sh1303,35.03
fr1462,4.24
la195,84.73
ce766,59.09
ez810,0.26
ka1397,100
ke1292,100
li877,51.79
co135,100
lu1143,100
de1521,2.15
ta940,94.76
dw1214,1.14
ja584,64.27
ke937,100
be709,12.51
be741,0.45
ko1585,3.91
cy934,7.86
ev176,100
ma343,6.92
jo250,35.62
ha789,100
za189,100
lo988,10.56
vi495,81.17
fa180,75.08
co1213,100
fr460,5.22
my450,6.42
pa1019,17.23
te1038,28.04
hu235,100
ti1137,100
ed1696,13.54
em1500,88.39
lu726,100
ti86,100
di1428,48.45
lu23,66.21
do944,90.88
je1609,0.02
we732,3.42
wi99,100
lo1008,37.81
ti6,83.4
le120,37.25
ch62,100
ro290,4.08
di591,3.57
mi41,75.34
ho1466,53.15
gu317,100
jo167,80.73
ne995,91.36
gi882,2.16
ta737,80.99
sh1652,3.13
pe203,17.46
as779,83.47
wa200,4.1
et187,92.84
re724,33.93
ir1393,84.02
em806,4.75
do1599,16.01
hu1018,16.08
ma1392,67.42
no1489,49.84
ma1285,91.9
je734,100
mo74,0.9
an1541,7.74
la65,100
le1637,9.66
le1171,42.74
ro809,86.76
su1046,93.86
co33,35.58
be1406,93.36
lu553,100
li1663,11.12
ma540,33.81
ru51,73.24
el247,80.54
tr888,13.93
ro1087,100
kr981,11.46
ro131,87.72
na680,10.63
mo278,79.06
an1390,100
el1254,94.54
an1108,2.22
ja1132,58.45
le1284,80.56
li390,97.68
fo1029,100
oc836,100
wh14,100
at1173,0.34
wi1660,2.36
sa782,82.81
po1134,85.47
be437,46.44
to581,88.73
be108,71.28
je1039,19.8
ka1566,0.4
ha998,3.46
an1350,3.68
do1308,34.97
ro158,15.54
sh481,3.6
pa79,2.62
ca898,72.94
st311,64.04
je1561,1.93
je104,66.76
ma239,77.12
li1258,71.09
ka1263,1.3
jo98,3.22
ir665,14.96
th721,10.95
de306,27.56
ch1369,100
au701,9.45
re9,100
ri1606,3.2
gr1256,100
jo1336,48.42
je673,28.59
ha172,56.8
or1271,62.45
ra1291,8.68
jo1576,10.28
al1079,66.89
el371,13.34
va10,100
ci1339,4.9
ar904,100
ar1427,59.34
ji1464,86.36
ei38,100
lo658,3.06
al649,93.06
ma453,4.56
la976,71.44
so1051,0.25
br105,80.3
ba1288,28.54
am1543,8.64
he745,50.67
ra1673,1.11
cl1030,46.54
sh1555,5.33
ja869,13.02
wa927,29.86
an736,18.61
le375,11.39
el414,16.52
al333,18.46
co622,41.4
ma1596,0.92
ra1429,20.38
el378,96.19
jo66,76.71
na234,81.09
ni1418,34.12
ke812,4.09
mo628,0.74
he1332,20.46
me267,61.84
da860,2.91
ni372,38.75
ga536,83.7
hu1270,68.93
lo1650,3.57
fe240,100
ma1144,100
el615,8.73
gl1688,0.05
eu1036,100
ja1684,0.19
la1720,15.89
th224,7.21
el1124,81.12
