netid,% of videos watched
ca690,2.22
re298,6.79
he248,7.78
ho567,9.2
ra973,3.5
ru395,100
ji1464,90.19
ni1257,90.68
au279,85.49
je673,49.24
ke1490,9.76
bo465,9.41
be126,18.96
ar837,16.05
br1103,100
ar1427,84.01
al515,77.9
ba1288,31.55
ma554,19.68
za303,100
me1531,1.45
wi1249,21.19
bo849,92.88
li390,76.29
te1190,73
we1218,4.39
ma551,21.67
ka1364,94.5
ar208,2.57
jo896,2.45
ev176,100
hu235,94.67
st351,2.08
da432,14.52
ma1708,2.05
co1342,12.4
de815,8.15
th349,4.85
gr291,72.11
ti6,73.61
la171,0.56
ni372,15.56
be108,68.89
fr635,2.22
ma1144,100
ad1710,7.77
ka1570,34.23
di530,75.87
do829,84.25
an1541,6.63
bl686,41.24
la449,95.81
ad902,0.31
el1254,58.35
va10,81.15
ro1087,100
ca1112,88.58
ca1207,26.27
ta476,22.34
wy54,93.39
li1153,37.44
de1276,3.34
an354,44.83
ju1187,79.55
iv647,71.38
da40,79.25
be77,21.27
ez320,37.77
ar1530,24.5
gi1508,48.93
ti1022,89.78
ko1267,100
mi329,5.96
lo1420,83.89
al393,89.01
sh1327,15.62
jo1336,19.03
sa782,86.52
ot848,64.8
ni1418,32.76
se881,8.98
ga906,45.44
ne300,20.34
op498,84.21
gr1256,100
wi1389,74.05
gl923,9.28
la1183,41.49
be785,0.64
ma563,49.29
jo485,68.34
jo1084,63.99
lu553,100
la1635,0.41
em1230,90.35
ca1122,94.44
lo535,5.39
li731,0.36
ti1137,100
ri1606,1.68
br478,73.25
dr413,40.66
ri1106,86.93
fl752,88.46
bi94,26.62
qu245,88.73
ka379,4.38
di1428,54.27
tr1694,0.03
ce1312,100
kr981,1.81
br933,73.38
la166,100
ch61,88.63
ea653,100
es82,85.38
ju1099,10.24
na234,100
da1160,63.9
ke209,16.91
gl1688,4.44
ad1191,87.81
do1146,79.89
an387,3.68
ma556,100
re724,40.45
iv1215,70.68
pe1597,4.78
ma164,8.42
lo941,100
co1475,23.09
me1622,0.16
li877,88.9
si1329,6.97
re9,100
ch1369,100
ma1275,100
ha1441,67.84
ir1393,100
ab273,10.97
br574,5.29
na1298,71.13
or1182,17.61
da46,93.31
is124,3.01
so961,43.5
do944,79.54
do1308,55.33
lu1035,61.45
je1609,10.07
ta940,33.08
ma585,90.62
ca1048,56.19
as779,57.22
de1465,19.57
be1483,17.74
vi1407,1.47
la123,100
st489,1.27
te824,91.33
li1663,0.08
jo145,95.07
