netid,% of videos watched
sh1555,0.51
em8,34.12
tr1694,9.91
ab1588,1.02
bl686,9.9
ji775,50.11
lu553,82.03
ni372,36.22
gr1256,90.67
jo485,93.26
ti1022,87.21
ni1257,89.46
zo1241,94.68
ez320,72.32
lo1008,36.18
sh1163,5.38
lo660,9.34
mo278,22.46
wi1660,0.87
jo222,91.97
am1543,0.01
ra1587,7.28
lu403,100
oc836,100
ea653,100
di1428,55.21
ja1025,85.11
de24,10.26
wa1307,93.08
gi963,100
me602,38.6
br314,56.43
mi1590,9.6
ce900,3.5
la945,74.1
ra1673,12.62
di982,4.16
lu726,100
he1414,3.58
es149,5.19
ab1242,2.43
de939,73.98
pr796,100
ju1164,19.13
ir112,4.25
ma318,1.82
cl1304,0.97
ar1530,2.53
ca1311,89.78
cl348,100
ru1737,2.52
de718,19.29
ko1554,1.66
tr887,1.6
ke1292,100
he1332,12.51
cl392,100
ri1106,100
ag238,80.56
ed804,0.87
ma935,88.07
da40,80.64
el378,87.11
we573,41.4
ko1356,89.98
ja753,39.14
mi1458,22.12
me1223,1.34
ka1397,100
ju1562,5.22
em423,96.65
ab273,54.9
ju284,72.69
kr1477,5.27
jo871,89.42
ma1708,5.46
je587,2.34
be165,1.34
je412,11.25
ri958,46.84
ma374,18.97
sa175,29.69
po1134,87.98
jo1336,25.21
ty1085,68.56
ot848,16.33
za189,100
ni1418,54.47
co870,0.45
ph598,17.66
la1556,1.84
he1439,8.53
me90,85.53
al1612,28.51
ma554,28.92
ar683,87.74
er769,22.45
ca1122,88.82
al617,0.93
ur661,56.41
jo1496,17.27
ro1149,25.8
de407,29.2
ca833,19.99
ma325,52.66
mo929,12.49
sa463,81.63
wi99,100
sh1453,85.59
ma1206,5.12
lo1050,4.06
la31,5.74
gi1508,28.6
so212,35.53
ma1383,13.65
ad1575,5.61
fa180,52.96
al473,9.07
pe271,85.75
de1521,1.17
li905,100
de1317,37.72
za303,74.79
iv1033,4.88
ch568,73.87
li1258,89.37
pa1129,1.72
iv647,96.67
