netid,% of videos watched
an1259,25.91
ar1530,0.07
sa1158,100
cl392,100
te824,96.52
ch568,85.22
ro131,71.92
pa141,1.73
li905,65.38
jo222,87.94
an1390,100
hi1234,100
re1378,43.24
em1500,100
ti86,100
do705,46.87
la976,57.57
sh302,25.09
ti1022,87.12
jo1576,1.37
my450,7.21
ru1737,1.33
te795,4.15
is1442,80.71
na234,80.11
ma1178,100
gu317,100
dr413,54.57
ka1570,19.15
ri569,21.89
lu23,89.54
ma563,28.72
ma786,88.32
we984,74.33
co33,58.16
mi1458,10.06
ka211,4.72
co1475,58.22
fa1396,34.93
el1648,0
ma960,100
gl1688,15.14
ch1605,5.77
re740,92.42
ma242,97
ma1082,21.44
fo1029,100
bi1674,0
fe1159,26.75
we243,7.28
la1720,8.98
mi608,19.59
bi94,10.49
rh730,80.6
ma585,64.73
ri802,1.2
st1421,85.89
en475,73.85
za1321,5.64
li877,30.24
xi675,77.21
pe169,19.57
gr291,22.14
ra1429,25.22
mi295,2.43
ma936,0.79
ca73,0.99
ma1415,100
me419,13.53
gl154,90.11
op498,82.82
ma1092,80.63
ed1696,12.87
ra638,81.95
an156,79.88
fa1443,97.91
ed1017,87.66
ed550,1.09
be59,1.34
ko1554,10.84
jo66,83.11
be198,88.58
ce766,81.61
da1655,7.79
ce1537,0.46
le1637,1.54
ma1186,7.36
ja1132,100
he398,81.03
hu1270,59.44
re9,60.55
me602,40.2
la31,6.94
ne300,10.17
cl1386,0.75
ma417,82.47
ed1281,58.81
ma1596,0.09
do688,4.58
is1237,8.4
wi5,90.5
my1375,22.16
as1170,3.9
pe203,46.31
do1599,1.81
br1203,75.36
ad1191,100
je734,93.26
ho1466,21.02
mo847,53.38
pe549,1.06
ph462,100
no1353,2.8
co1422,2.08
ma1275,97.02
do829,96.79
ra1587,6.03
mi12,14.83
el247,81.18
ja502,3.7
ha789,100
we1646,0.02
lu1273,12.61
wi1371,5.51
cl1030,31.08
ko1585,1.02
al957,100
no1489,45.05
em8,2.66
br933,91.18
sa175,36.54
de407,38.42
jo1639,15.69
ph598,2.32
ma1708,9.52
fr642,85.79
zo1241,88.68
di1428,35.6
li1258,95.84
iv1215,47.84
qu504,100
et1201,93.59
mo1076,81.17
le319,100
mi1718,6.29
ja924,100
ce1679,3.59
ma554,27.18
ko1647,1.48
al87,100
ar287,16.24
br314,19.64
tr1694,4.15
br105,85.51
he852,86.64
mi1515,0.16
sh1163,30.26
lu403,73.02
da1613,2.74
to1363,100
sp155,100
or328,79.52
re953,88.35
ca438,37.23
de1391,0.17
zo1417,9.69
ni1418,48.26
an814,1.27
le851,94.04
ha53,12.63
la449,73.56
le1284,76.23
am858,12.89
ch1369,100
ch62,100
le120,67.85
ri1606,2.66
mi1693,14.85
na1298,81.37
ko1267,100
lu1035,77.41
fe1456,94.26
ty1085,88.92
pe1597,4.69
ca1122,82.4
wh14,86.36
ga733,97.2
fl752,98.17
ja1165,100
de1521,2.41
ru51,89.7
ed717,33.73
do1451,88.59
ka1397,100
ri1361,100
su1239,12.71
ar1711,3.96
ab1588,32.5
el604,100
br1103,100
au511,8.76
pa1348,66.46
an670,13.72
gr513,93.92
ti748,90.83
au279,63.88
ma1392,80.14
ra1673,2.06
wi1660,15.51
ed382,1.67
ke209,27.61
ar1185,93.89
gr903,14.33
ir665,15.76
do262,2.02
dy1520,0.09
tr888,12.5
ly479,8.16
es547,5.43
je1561,1.07
fa534,7.84
ve1229,5.02
ma239,85.37
me1223,1.59
an1350,1.94
ga133,9.72
ra1065,3.43
ni1257,82.25
de819,100
wo699,12.19
ro1034,47.46
el548,7.38
or1271,73.21
me267,100
kr981,3.8
ni1517,1.16
sh1627,17.87
lu726,77.65
et187,73.86
jo1084,15.85
da439,74.21
to581,86.51
se881,1.97
mo956,4.96
al199,1.14
ch61,91.42
ja1602,3.05
vi495,95.18
ne119,8.46
ma540,62.52
vi1409,51.09
la65,100
be632,87.24
mi41,75.1
mi1590,3.74
ly1410,74.27
ca1112,81.42
ma1044,33.42
ma965,31.33
ma1067,0.09
lu186,95.4
al1431,11.71
cl1306,2.75
ma935,74.31
do1723,0.13
fl430,3.94
st311,42.6
sa1505,87.28
fi1037,94.5
er669,72.97
ja1058,100
id268,74.58
da1160,100
pr1109,8.46
zo431,93.35
ne703,11.22
je1609,1.56
ah179,6.6
be1406,73.96
co322,5.27
ja1684,10.27
ad1575,4.99
li390,88.86
an693,57.14
mo1001,77.22
no1313,3.47
jo167,81.63
re1217,37.56
le425,3.95
el1481,100
pa1019,12.3
co1104,53.06
pa1129,11.2
pr796,82.84
fl1097,5.92
lo1650,3.87
ca471,76.17
ka1364,88.76
al1355,59.38
ma1206,11.68
ve807,7.16
al1021,10.98
gu151,75.58
ch1266,5.81
we565,5.28
ce691,78.58
wi1238,62.41
pa1147,27.62
wa1307,88.51
je259,6.64
ra1430,100
er296,100
pa720,22.31
el378,92.2
cl348,100
mi459,100
lu553,100
wi707,65.31
em1230,62.47
ch261,86.77
br478,74.29
wh883,1.26
ca1454,86.61
na1519,5.05
ev456,35.15
iv647,54.53
wi99,100
co622,38.63
ma556,80
ke1179,9.41
bl686,42.87
je1724,0.6
