netid,% of videos watched
je104,78.27
pa127,100
gi963,84.46
me90,95.51
os13,92.33
or1182,58.24
gi1508,54.56
ma114,82.34
be709,5.51
tr907,94.7
fe1456,78.19
ja1132,100
ab330,78.68
wi1007,2.49
la166,100
em806,13.64
ja1684,3.09
be437,56.85
au279,69.63
ow1461,4.22
je673,26.65
gu151,19.03
ma453,1.92
an1259,79.24
li1258,75.89
br353,100
ea653,100
ko1267,68.22
wi707,42.11
te824,89.29
br105,96.89
ja1058,75.35
la65,100
ri1106,84.33
fi1667,3.2
fe1159,59.14
mo847,47.56
wh14,100
ke209,29.46
na1298,88.6
ni130,23.66
em1500,96.25
fl493,6.76
le710,16.16
el414,6.28
sh230,100
ev456,32.82
te646,100
ji1464,79.18
ro967,18.27
le1637,3.11
pa739,100
jo485,95.28
ra638,87.61
je1609,14
ko1585,0.52
jo911,93.2
al1194,82.48
an1394,48.5
be632,76.47
is1442,72.43
be396,8.83
wi1249,36.62
jo1506,23.92
my450,10.9
xi675,45.56
do1723,0.22
le582,3.32
al1079,88.14
to1363,85.4
ch55,96.18
ja544,56.74
el1254,97.46
ju1562,0.66
ga906,74.79
em1260,0.27
fo1029,100
tr884,100
li655,79.74
ne529,100
vi495,100
or1271,94.13
jo559,14.23
jo66,91.12
je1598,3.69
ru51,77.44
my1375,19.69
vi1200,98.91
lu1143,100
ze1322,4.78
ge566,33.01
ir1393,100
al957,100
li979,56.52
je1561,3.99
sh1453,71.52
el1064,28.83
gl1688,3.43
ma537,6.85
la123,100
el548,0.41
ev176,100
ja467,25.12
ce1546,0.06
we984,82.41
ca833,52.27
gl154,89.54
dr413,21.9
le856,9.55
cl1386,0.16
br821,3.93
gr971,95.47
he852,100
ir1089,20.51
al1027,5.72
la976,14.61
ko1356,61.59
wi99,61.05
pa1348,90.27
ca1340,4.1
ja1618,3.97
iv1714,4.21
fl752,72.13
al868,69.38
pa652,2.89
fa1443,98.52
ni1257,88.37
rh730,86.45
li1486,6.67
ta940,67.08
su1046,80.19
ge893,89.68
mi1718,0.03
al1355,31.44
do89,100
jo1084,37.65
pr796,100
no97,3.02
di530,97.71
so212,7.86
ve1229,10.28
ro1034,83.38
ba497,14.68
an488,77.56
ru1211,2.28
ma1178,73.57
te1038,20.22
lu192,3.37
ca1454,100
vi143,100
wa70,10.13
mo1001,92.5
ow381,7.05
ca1311,53.28
to581,79.61
na397,91.67
ma242,74.87
ma540,27.1
el1448,98.94
br1103,78.36
ed382,2.03
na1358,4.05
sa1158,85.31
ig623,15.82
ch568,78.09
li731,0.58
wi5,91.49
es1272,6.8
pe1597,0.27
me834,14.07
el621,41.78
ab273,56.31
sp474,100
to269,7.62
le952,0.55
lo1420,73.28
ro131,89.83
ar1530,0.01
ne300,6.02
da40,61.75
st351,27.83
ra1587,0.23
ma325,13.73
th335,5.31
sh1548,0.01
fa1396,64.89
mi459,95.01
cl1030,39.12
le851,100
le1148,7.17
ka1364,90.76
ca1207,4.91
sc1398,0.33
ma1474,2.92
ke1130,73.52
ev1670,1.12
ab1588,30.46
br1203,38.75
ar1711,0.56
be59,2.61
ri569,51.79
ti1022,70.67
do1599,9.83
ra1000,1.42
so961,44.45
al333,2.79
je826,41.99
ca438,66.29
ja1602,2.37
ko1554,25.72
ma773,90.13
la1183,60.51
na234,93.58
is1210,0.05
ta629,3.04
fr635,13.27
ma526,0.78
pa342,4.33
sa175,44.36
mo628,11.42
de820,14.25
ca1112,88.65
wi618,91.87
da880,21.16
ra1673,6.19
la945,73.93
sh759,70.19
be993,7.26
li1663,5.17
op801,10.95
mo278,64.71
la195,80.17
bi391,7.1
op498,96.43
me1531,3.22
de1465,46.81
ho1466,35.38
vi1409,3.47
tr1694,0.7
er296,100
za189,84.14
fe332,0.17
gu1247,83.14
kr1472,67.93
ka385,7.71
he398,96.37
ju284,83.47
pe203,29.61
ka1566,0.05
ma60,85.74
ma1285,61.68
ha1441,49.16
ca1122,93.15
lo106,11.11
ca144,0.52
ch531,13.85
ju864,0.53
gr513,81.09
ju977,2.78
sa463,79.36
ja584,94.44
ca251,35.65
je734,100
au701,11.28
re9,100
mi1590,1.2
ma417,85.62
sh1303,51.85
ly1410,91.42
co949,87.82
lo941,100
