netid,% of videos watched
el1334,11.83
ad1710,4.34
to1363,100
ma1596,1.97
me90,87.24
ro1034,96.13
co1213,100
ca833,22.4
la449,93.14
be632,85.65
ly1410,81.92
ma1415,100
ba1288,52.45
ir112,1.01
em423,98.14
oc386,6.41
ri1106,100
ar1530,1.8
ne529,100
tr884,100
ce1312,100
je925,5.23
ca438,2.45
la1169,4.8
be108,80.62
je1360,2.42
do1626,0.56
sh1555,23.71
mo1076,81.84
me267,100
ly134,89.8
fr288,8.17
ke52,8.26
me445,100
gu317,100
al1355,25.37
al87,100
cy672,8.7
jo66,74.84
co415,1.85
sh1303,64.21
da439,91.14
ko1585,2.96
ra1587,0.22
do1308,30.4
vi1200,68.61
an1390,100
em321,3.75
gr291,51.6
or1271,76.3
at1173,1.61
ke1292,100
ma773,81.85
be878,0.06
co33,48.72
do1146,88.72
cr357,7.27
an1541,17.12
sp155,100
do1451,100
al228,6.18
vi495,100
ge566,28.43
ar410,100
an1394,61.62
zo1192,26.45
cl760,97.38
te824,95.09
za1321,7.94
gu1247,66.28
na234,100
da1174,1.58
oc836,100
ko1267,100
ar1185,90.36
co1624,4.93
di982,6.66
sh1548,4.15
ha813,18.29
ca1311,84.7
el1254,89.67
et1255,2.24
wi1013,16.83
fe1456,100
ro1087,100
ma786,86.52
za303,100
ju1187,70.38
ti6,61.53
sh620,100
ja1058,100
wi618,77.44
sp474,100
ma444,0.5
le1284,92.64
ko1356,82.1
ri569,24.99
ed1281,10.7
je1523,0.46
co1342,28.5
tr232,93.56
op424,22.19
re943,93.78
ar1711,8.4
ji775,24.9
sa463,74.88
ma239,96.89
br105,91.17
be198,76.56
da1613,0.85
lo1008,44.33
no1489,73.07
ce766,95.41
mo1074,100
se1009,77.46
da860,10.38
jo1084,61.12
iz1621,9.03
jo145,68.85
ma563,47.41
re724,33.21
bo849,80.89
or1437,0.58
wi1238,57.15
fa920,16.38
ir696,2.02
li1153,38
sh230,100
pa720,47.36
ot848,40.72
di591,8.74
su1046,73.21
de1659,37.15
jo1193,100
na397,97.09
as779,100
an1259,42.84
jo250,20.54
mo1387,3.39
an448,16.41
ma1047,89.16
qu245,100
fl752,70.55
je1598,9.06
ju1359,0.97
ch261,100
ed1017,86.93
ti86,100
ju64,90.53
ca671,78.35
te1190,75.32
ro1149,0.55
mi1693,0.07
ro457,2.48
re9,82.66
em1494,93.73
jo1100,10.35
li1258,94.1
ma1178,80.32
he1439,22.27
re1217,35.8
ru395,100
el548,12.52
jo896,0.19
ca1048,58.4
so212,8.11
re953,87.62
el1124,100
me435,81.49
pa1019,20.85
ka1733,4.31
ni1418,35.69
ni1517,1.23
ch312,4.9
ho1466,43.5
sc1398,12.78
mi1458,70.31
so961,29.28
ab330,88.93
cl392,100
we1646,7.63
be227,3.38
ch418,69.14
gr513,81.1
ke1130,17.06
la945,76.67
ro1563,2.65
ly890,87.79
ga733,89.57
de1465,39.93
ma585,100
ju1316,100
be825,1.18
ag238,90.65
we984,83.9
ju864,7.36
de999,4.69
ev176,95.66
sa510,10.72
fe1069,3.98
el539,1.38
al393,86.1
ni85,100
wi1389,78.63
ge648,20.77
mo1001,77.28
ko1554,5.67
pe835,7.98
fi1667,3.66
pe271,77.26
je104,83.08
ma103,0.34
we573,37.7
lu186,100
di530,97.7
ja1618,3.56
gl154,84.07
wi99,87.85
na1519,0.5
ma960,100
el621,50.03
te482,8.23
ca471,38.07
ch996,76.95
os13,79.01
be77,25.93
gr971,100
la65,100
ja101,30.77
ga536,77.23
ja1165,100
al649,76.13
au279,93.92
ed550,0.62
la1556,22.71
fr1155,86.84
wi315,5.94
jo1469,3.22
hi854,29.71
vi1366,18.81
ro570,91.18
an687,100
ma1708,0.25
mi1515,1.85
ro809,74.67
ba497,6.69
la123,90
ta940,53.86
ri1606,0.68
ar904,100
ra725,81.59
te793,4.35
ad914,87.62
me834,27.46
cl1386,21.29
em1500,100
rh730,85.76
le1637,0.32
sa782,82.27
ka817,2.75
lo1650,1.84
el1448,100
ch61,59.1
ma114,71.18
lu23,68.58
la195,92.85
es82,88.51
fr635,6.11
ya1512,0.41
fa1443,71.25
ma1383,5.35
ga906,40.87
sh1652,5.58
id268,75.2
de1276,7.38
ka1570,0.19
la1595,0.51
el524,11.32
jo1438,38.46
al515,93.87
hi1234,100
bi1674,3.34
rh901,3.52
th347,11.99
st500,12.52
te142,23.68
en475,95.9
an603,86.31
st755,7.17
sh302,50.63
an128,6.98
ma60,100
ad861,11.21
ch568,76.44
ad1575,3.09
li905,100
ru51,90.96
ti748,95.28
pe169,62.7
el1481,100
kr1472,51.02
jo1336,48.81
ca1454,100
ja1132,100
pa127,100
cl348,100
lu553,100
de407,52.64
ge355,11.77
el604,100
ju284,91.18
ha172,87.2
al494,10
li1663,12.5
ma526,0.18
ke937,92.43
pa141,1.61
na1298,93.84
ab273,52.73
ed717,3.88
dr413,32.59
ri1286,1.96
wa294,11.67
ke209,77.49
ce791,2.36
ta1066,15.04
dy1520,25.01
da1655,13.46
va10,100
ce1679,1.27
em363,4.64
lu726,100
fr642,87.83
fe1159,37.99
bo465,46.65
ma1285,82.41
le120,65.89
ev456,33.69
th1423,3.66
ru1737,0.2
