netid,% of videos watched
na1519,4.07
el1648,2.3
iv1714,2.89
ma1047,72.23
ro1034,79.92
ra1587,0.66
ma872,87.8
le851,98.32
de1659,1.04
lu756,3.41
ma965,29.41
ti748,63.66
me846,5.35
cu116,44
la31,11.34
la1169,13.42
li979,48.74
la1075,8.18
ca898,76.46
an1108,0.18
so212,22.41
la1720,0.45
fo1029,100
br314,18.61
be198,75.5
se986,5.04
co135,73.35
ch55,100
zu762,100
ni1418,13.62
ro1087,100
la449,72.65
ma551,26.71
ce1546,21.88
me1098,7.54
ca251,58.84
br1203,38.8
je734,68.96
le676,7.98
ri358,17.51
el1254,89.07
pr796,100
ca1157,19.71
fr642,71.73
sh1627,0
mi185,0.01
ma563,66.45
ge566,71.22
la195,99.78
ar1185,46.41
wa274,6.61
lo941,100
da40,90.99
ro131,100
el1093,8.76
ma960,100
br223,14.03
za1220,0.69
br478,75.92
da1365,44.5
wh14,89.99
fe240,100
fa1396,73.7
zo1192,26.31
ti86,100
co774,1.02
ad914,95.86
he745,65.55
br1103,100
el621,49.93
mo847,38.26
ri421,14.86
iv647,100
ty1085,73.33
al868,57.18
zo431,100
ig1012,11.29
dy1520,5.79
ru1737,22.16
so961,51.8
el378,79.38
ri958,52.78
do944,84.01
ch61,97.27
je1609,4.88
de407,34.37
cl1030,45.73
ma540,55.31
je1561,13.04
co1104,40.72
lu1251,2.59
gi963,100
em1230,71.65
wi5,79.82
tr232,94.29
ke1130,48.32
de819,100
li390,80.99
jo250,72.17
jo313,18.9
er669,89.44
pe866,1.33
st1421,100
ti1137,55.49
ko1356,86.59
ar904,100
em423,76.08
sa1505,91
ya1512,29.13
ja1165,100
ri1361,100
wa1307,73.39
gu1247,93.36
le120,71.85
jo1469,5.76
tr1694,0.15
em1500,100
ho1466,41.5
ra316,3.58
ke52,0.05
mi41,79.24
re1217,38.08
ol454,1.34
we1646,12.4
ke937,100
do576,10.53
ja742,8.66
co1475,29.08
fe1456,100
al494,2.6
ch1369,69.24
ja918,19.34
da1655,1.25
le319,84.12
mi1515,0.28
iv1033,5.91
ce1679,2.79
ch418,82.2
da439,66.5
ma935,73.56
ma1285,96.38
gr291,76.34
ch1605,27.89
ri1106,100
el1124,100
an693,25.97
ca892,5.62
an595,0.88
da46,87.7
ne995,48.03
os13,91.89
di1428,33.14
to581,85.88
ko1267,100
ev176,61.7
er364,10.31
ez320,21.84
la166,73.15
an1368,2.39
ma1392,98.07
la1253,14.52
jo1496,4.69
di530,65.76
rh730,77.08
va10,80.88
be77,41.07
el974,2.21
gr1256,82.36
mo1001,83.44
al1194,93.41
ma556,100
ca1207,6.35
cl69,77.35
ca1112,69.13
ka1364,92.87
an182,0.31
ak1460,6.88
er296,85.28
co622,25.7
ha813,4.11
ed717,5.44
en475,66.7
br353,100
te1190,39.16
la1635,0.01
xi675,29.36
ma75,100
re724,3.86
me602,12.73
fe1069,2.12
ma1474,18.22
pa1348,100
fi1037,81.98
do688,6.13
pi1032,4.51
me445,76.06
su1046,92.78
jo1639,5.64
ma1116,11.5
ka1566,20.43
jo66,52.93
le229,4.47
ma773,94.25
ge501,53.58
ti6,89.73
re1059,9.91
mo929,6.16
ra1429,39.6
or1271,84.99
jo871,60.13
jo485,95.49
ma239,78.74
lu186,100
he265,8.86
je673,69.22
au279,89.31
tr907,87.59
he852,100
li655,80.8
ce1537,0.39
cl610,3.41
bi643,43.99
do1146,82.5
al87,100
ju17,19.85
jo896,4.54
ly1410,79.39
ji775,66.42
cr1156,2.92
ad1710,3.8
be632,93.53
le879,10.86
mi608,5.22
er1268,7.15
mo278,62.23
pa127,100
ji1464,70.38
re740,70.8
re1485,35.5
ga536,77.84
au790,5.01
an156,94.16
mi1693,8.37
ri569,21.76
be108,88.73
ca1454,100
ma932,11.42
ly134,72.11
ma1708,0.07
ti823,70
sc1398,1.14
el247,61.05
ma554,47.47
ot577,0.41
cl392,100
ha172,70.47
mi1590,0.65
ir388,5.25
hi1234,100
ni130,34.82
la1595,7.13
ma242,100
me1531,3.72
jo911,98.67
mo1076,67.94
ni85,74.46
kr1472,43.4
ro1003,4.46
ma1373,11.79
vi1409,22.07
ka1733,3.85
pa1147,8.13
al1355,67.94
re1378,36.39
em272,8.53
ni372,47.98
mi459,100
da1160,83.57
do1451,100
ly890,82.12
vi143,100
al1079,87.95
el990,8.41
ha1441,45.22
gu151,42.16
tr884,94.23
ch531,12.31
we984,88.49
ce1312,100
ni1517,0.49
ot848,41.75
sh1652,35.87
sh302,33.35
ja924,100
de939,69.31
re953,100
ja544,70.74
co1502,2.5
al1612,0.32
ka1570,0
te646,100
ed1281,29.14
ca1011,14.89
jo1336,33.2
li1153,24.63
hu1270,62.81
pe835,34.56
ab330,63.32
ma1596,4.57
lo394,100
de771,8.95
le1171,83.72
sh759,70.9
li1335,24.65
al1204,100
st500,1.03
ar1427,84.79
ma936,4.81
pa739,72.89
li1258,86.69
al216,68.3
ja1618,2.96
hu235,100
bl95,15.04
sa1158,88.91
do705,84.4
lu1143,87.28
fr1278,1.79
pe271,70.33
te824,98.18
la976,47.19
kr1477,19.77
bi391,5.91
es1,84.57
sp474,100
ma1144,68.28
do253,86.32
ce691,86.94
ja584,82.49
ea653,79.41
ir1393,100
wa70,0.16
ha1202,91.95
is1442,60.91
fr946,2.82
do89,65.4
ma1686,14.78
br933,63.55
ka1397,78.65
la1183,47.58
ca438,22.6
ab1588,0.19
de820,12.61
ed1696,0.48
re943,65.14
de1376,21.93
br1209,88.5
jo1576,10.38
al649,85.31
ch1266,11.37
ga906,59.04
ju383,3.37
el1064,12.98
ma241,1.42
za303,100
sa175,45.58
ni1257,80.2
eu1036,90.47
is1504,3.55
jo167,98.05
ev456,41.15
ho1347,3.89
an1394,55.97
wi21,21.31
vi495,100
ar410,100
ch261,100
ju1562,4.87
ma537,36.31
lu1041,4.79
es82,72.96
be1406,92.43
ma1178,79.58
le729,0.14
ro1563,0.62
an488,84.46
pe169,1.27
ga659,95.05
el337,3.15
ga231,29.46
le28,93.54
el604,100
wa1495,3.84
je1724,4.01
an1541,6.38
ma60,100
ro809,56.21
li905,100
ja1058,83.73
do1308,44.47
sh1163,2.11
ad1575,3.52
co1213,84.23
wi1660,8.58
ki139,6.57
be437,39.2
ca471,19.85
do829,84.11
ko1554,9.95
la65,88.64
be1483,5.55
na397,90.59
ma114,89.69
as779,100
ja1132,100
lu726,100
al15,0.33
wi1249,24.47
fr1155,93.58
le1284,72.52
we573,30.59
fr989,69.39
ra725,32.44
de1465,24.32
ly244,1.88
ba1288,54.84
he1414,3.17
ro697,83.97
lu1035,83.64
em1494,80.58
vi1200,80.2
sp155,100
iz1621,5.29
he1332,23.95
gl154,91.6
ma596,4.15
ly1357,6.91
jo1193,100
ke1408,5.17
he483,6.44
ro1150,3.48
me331,2.54
go422,11.85
ho763,2.91
za189,89.76
la945,52.47
jo897,8.88
me1622,2.47
sa754,1.3
ce1049,3.98
sh620,83.38
ch538,2.28
re9,73.59
or1437,3.43
ca1311,93.98
pe651,19.62
et1201,85.53
co1624,1.01
sc1225,6.07
te1038,44.28
be709,16.6
ad1191,100
ne529,80.65
sa782,58.63
be165,7.6
ia1014,5.26
cl115,0.86
ab273,8.08
qu245,100
sa510,7.88
se1009,93.56
ma325,48.37
al957,82.04
ca714,90.17
mi409,6.01
ev1670,1.4
ri750,4.2
mi1458,17.16
ch568,78.87
in916,5.52
li1663,0.05
mi1325,23.8
al393,76.01
et187,60.23
an448,15.32
jo1438,48.6
mi592,100
le1180,1.07
na234,100
gi882,12.33
oc836,100
ju876,75.07
ch62,94.24
fl430,0.61
el1481,100
ir665,3.44
co949,49.22
ed1017,58.47
gr971,89.83
ru395,82.51
wi707,67.32
st311,53.12
ba1283,9.19
je826,51.51
ke1292,82.92
ju284,91.19
ma786,72.47
sh522,1.59
bo849,72.98
li877,39.16
ga733,47.95
ar35,1.6
ar1232,13.12
do1114,75.09
of1250,11.01
ca1048,38.95
su1344,100
lu1273,4.43
gl1688,3.22
ke209,64.19
wi618,72.09
ph462,96.63
gi1508,49.53
sh1548,19.24
mo1074,100
do1599,7.44
al199,11.65
gu317,100
tr1081,92.11
ur661,29.18
tr1277,3.09
ta737,78.67
di210,2.14
ra1430,100
gr506,14.29
je668,4.17
ka862,2.08
iv1215,80.65
do440,1.44
va1126,3.51
ri1606,1.21
ju1316,78.58
wa992,77.82
je1523,2.26
fe1159,28.5
me90,95.78
te1198,2.38
ma1415,80.64
wy54,91.14
zo1241,86.67
su1239,6.04
jo145,91.15
pe203,40.8
ma1275,100
na915,100
ru51,94.04
an603,89.73
pe1597,0.02
de1317,11.42
pa1045,7.23
sh1555,0.4
pe1131,0.3
de942,5.47
hi854,4.07
fo1405,58.74
dr413,43.8
ir696,4.51
ar1530,6.68
ko1585,12.74
my1375,50.13
gr513,92.14
ja202,88.32
ca833,47.72
co33,40.61
yo1289,35.35
ar683,100
st489,10.57
or328,100
do1723,0.57
ry1305,36.61
sh1453,88.71
