netid,% of videos watched
ji1464,78.79
ti86,100
dr413,52.84
ce766,84.58
em1494,93.91
am858,0.52
fi1667,2.11
op498,88.47
ko1267,100
ri1106,87.93
oc836,100
ha789,100
lu1035,96.04
be108,85.55
vi1200,100
ho1466,41.98
an814,0.91
do829,95.69
de514,23.75
co322,17.68
jo167,70.04
an488,56.09
wa200,15.99
ca1207,4.95
ti6,69.68
ca1297,5.86
al87,100
ju1099,5.8
ma563,40.81
es1,98.93
ma1186,14.36
ka1570,7.22
mi329,2.83
ar287,35.16
re724,37.5
mi295,9.45
br1203,35
po1134,86
ce1049,7.52
ra698,64.45
jo1384,8.71
wa1307,100
an1541,1.1
el1254,80.53
th224,5.25
fr1195,44.2
mo1074,100
fe240,100
ru455,5.67
os13,92.77
na1519,0.38
ni1517,0.98
ke380,88.22
wi1660,11.2
el378,72.69
de407,60.52
ko1585,15.82
pe169,51.54
ja1077,4.31
kr1477,9.82
ma242,100
na680,1.69
he745,25.91
de942,6.18
ch62,83.73
mi1718,24.58
vi495,74.69
ar800,3.19
ar1185,75.83
ko1647,2.84
ow1043,37.28
na397,84.43
di1428,59.55
gu1247,80.27
do843,12.57
li694,9.15
cl237,8
el1338,2.09
sh1555,3.38
al1402,1.82
cl1306,2.87
gu317,100
ch1605,0.27
la449,77.17
mi41,96.41
do944,73.35
sa1388,4.05
sh1652,1.62
ja1602,3.63
ma798,3.15
ay1300,9.79
je673,19.84
la1556,0.85
fa920,4.08
ka1397,100
be77,31.4
gr895,4.71
ca833,64.86
ma556,100
vi891,6.06
va10,93.86
ni1257,87.04
ru1737,14.94
es82,62.21
re9,81.38
ma325,71.2
ca1048,53.19
ab330,47.36
ce1546,1.58
me1531,6.05
mo1076,91
de1659,0
la31,1.26
ce121,2.46
do1114,100
ja918,32.08
an1259,9.49
jo1084,85.4
ke1130,9.88
le1637,12.01
bo849,56.52
le229,0.42
lu323,1.61
ch261,100
no1353,8.31
bl686,38.09
ti748,86.18
tr884,100
ja544,84.94
jo871,84.15
hu1270,49.92
ro831,2.19
tr894,4.05
wi159,10.87
em1230,85.44
ma1596,10.12
wi99,89.67
al393,86.59
ab1588,12.24
ju17,13.86
fr1155,81.49
do1440,11.34
gl154,89.41
sh230,100
ru395,100
be198,95.53
de1521,3.38
da1160,89.38
ja1165,100
mo278,50.67
tr1081,74.72
ag238,78.66
al1612,2.8
ra638,84.11
dr36,9.68
br353,100
eu258,5.86
wi707,16.27
tr232,70.33
ma239,88.24
we573,30.62
sa1158,100
ta940,80.61
pe271,76.1
ma1178,100
gr291,46.37
za189,90.97
ma872,100
pa739,100
br1209,100
da880,12.9
gi468,1.22
fr642,73.7
wi1371,4.22
wa294,6.72
ro809,83.61
fi1037,85.31
za1220,1.4
lu768,1.86
ev1670,14.63
re740,87.41
wi1249,26.73
ko1554,20.18
fr1117,7.35
ma634,5
rh72,1.93
lu1143,71.18
al473,19.9
do440,0.93
ad1191,100
ke937,82.67
da1613,12.58
jo66,60.05
ed1696,0.49
ka1479,3.93
ju1187,88.13
my1375,73.47
ca671,100
ar1427,91.31
co1475,35.15
al1204,100
iv1215,51.36
xi675,66
ly125,3.63
jo1576,0.04
am1543,0.04
ma585,100
wh883,1.63
al649,98.05
ge566,48.11
jo832,2.08
lu186,74.21
le1228,2.97
fa865,21.96
li1153,47.65
we243,5.71
je1561,26.93
el616,3.69
jo964,1.4
ch88,4.14
le1171,92.17
ri569,60.89
ar257,2.49
gu151,17.48
sh1303,15.36
ma1092,88.78
li905,100
ra1430,100
lo394,58.65
hi1234,100
te1038,63.92
ev176,100
al1079,88.26
je1523,1.59
gr1256,100
da1655,9.32
ly890,74.3
ma1082,9.83
an687,75.62
ji775,20.54
ca438,47.89
el1481,83.61
ly246,13.77
we1646,0.07
mi1590,0.63
al868,41.59
sh1548,4.88
ra213,0.6
ar58,2.52
do1599,4.6
fa1443,93.91
pa580,0.86
sa463,97.9
to581,48.43
ra1429,26.21
lo1650,0.05
vi44,9.57
is1237,6.11
cl115,23.15
la1253,9.82
su1248,6.59
wi1389,82.42
st1421,87.44
er669,90.43
we984,79.07
ma1062,0.47
sh759,94.42
cl760,88.89
ad914,61.82
ph1649,0.04
ga733,73.7
ve308,15.95
er1107,4.95
la1183,42.13
sa1505,89.51
br933,81.23
zu762,96.62
el1124,79.57
ga231,72.12
ca1112,93.88
st755,5.33
zo431,100
sh1627,3.58
ro697,71.77
be437,10.86
lu403,100
ju64,65.59
tr888,8.85
co1624,0.68
ro131,100
jo911,86.1
bi1674,0.37
co622,31.53
mo74,8.07
su1239,6.66
ar1530,11.3
sp155,100
re953,100
st311,48.88
ra725,54.4
ed1017,95.18
do1626,12.32
la65,67.81
me1622,22
le319,100
re1217,54.84
no1489,38.59
or1437,2.9
gl47,12.5
jo1023,4.09
cl69,96.88
an1390,100
ar1711,0.19
ma773,74.38
ar904,100
te824,78.27
ge893,81.01
