netid,% of videos watched
he1584,9.29
da1613,0.35
el839,27
ya1512,4.8
fr946,19.67
pa716,11.67
da439,72.88
ei38,89.39
sa289,6.81
da1184,3.96
ni85,73.34
ca251,21.53
ke1292,90.65
id268,69.75
ca714,100
ma1507,10.83
je1609,1.49
sh620,100
es558,6.55
ma417,56.17
gu151,38.44
ly1224,4.5
sh1303,29.79
sa463,70.71
ra18,10.63
eu254,10.39
ca624,15.48
tr884,100
br1514,3.71
bo359,6.14
ko1585,8.82
tr512,3.3
ly134,71.31
he852,100
cl392,100
ma60,100
wi1249,59.5
co870,12.26
fa180,73.85
ev1670,0.01
ni1517,0.04
ev456,50.79
ab330,76.21
jo911,88.72
ma965,43.93
sh1652,0.2
ve1299,16.83
ma634,1.37
ma563,24.87
re1378,31.67
ti6,93.49
na397,74.14
pe271,85.69
ja1058,100
tr232,76.84
br499,0.19
do1308,31.95
gi882,0.75
fe240,100
de948,1.07
jo222,74.24
sh1555,1.68
cl1304,6.03
sa695,0.37
br105,73.95
do1626,8.17
ar1530,0.34
we565,19.77
jo1639,11.72
as122,7.51
pa720,39.68
ri1106,100
ca1048,10.71
an1259,76.59
fl752,71.83
di1428,33.02
da1655,8.92
na1358,0.82
mi592,100
ja924,95.25
ad1710,1.43
qu245,100
lo535,20.33
fa865,7.99
na915,83.65
ly890,81.3
me834,5.15
rh730,71.08
br1103,100
st1421,100
we732,5.96
br1209,86.48
je673,35.24
ma556,100
er296,100
ar683,90.01
ri1361,98.31
ha1441,45.86
ma1478,23.7
ch503,8.29
lo1420,65.07
ca1311,83.22
ha172,86.5
el1448,82.57
ma1092,86.42
re953,100
ma540,61.9
le1180,2.67
bu1367,17.26
an1368,6.9
el1124,100
co1475,52.46
co1624,2.87
hu235,100
er844,5.2
el1254,74.92
ma872,100
lo1650,8.86
ru1330,10.8
al1194,81.03
oc386,2.87
su1344,100
jo1395,3.96
br478,84.22
lu553,100
an156,94.22
de939,37.87
ge501,37.81
sh230,100
fr1155,95.61
gr513,75.17
bo465,43.31
ch568,91.17
ko1647,5.37
co1422,4.18
gu1247,80.24
li655,84.54
li390,95.34
ca471,43.29
la1595,0.03
do972,1.77
la976,49.39
di1319,5.11
ja502,16.21
ef639,34.04
ch261,100
se1197,7.79
ma1144,92.98
lo282,14.78
fl1097,5.4
co1104,31.38
ke380,97.2
da252,3.69
pa1348,100
ma1047,81.65
gu317,96.05
be709,25.32
li1663,0.19
pe1597,3.26
fe1456,65.93
de1317,51.55
ro1563,2.8
am1543,7.89
bl686,27.45
za303,88.8
ir1393,100
iv647,59.82
we984,86.28
wi1660,0.41
la195,76.9
le1060,18.74
lu23,85.41
li979,29.19
ma366,12.94
te646,100
cl760,54.76
ca1112,88.14
ke209,44.6
al1612,10.25
al87,78.11
or1182,38.83
gi1508,30.57
iv1714,6.84
ot848,14.91
ca438,61.91
sh759,89.19
pe169,32.9
au279,99.16
mi1718,5.81
ja1618,3.21
mi185,6.56
no1489,29.88
ma242,57.38
fi1667,34.88
na234,86.09
ag238,73.47
ru395,85.69
cl348,100
ma554,22.05
ce1546,6.64
en475,80.57
gl1688,8.61
ma960,100
ha1202,59.87
la1720,19.79
op498,72.12
re1217,10.43
ru1737,2.81
ti823,60.43
la449,94.3
ch738,0.6
be198,74.58
ea1004,0.66
ju284,75.32
ta940,80.17
an488,80.97
he265,4.48
ly1410,65.02
de787,0.73
ka1364,72.96
er490,25.41
el1648,3.15
me1622,2.13
an1394,35.4
tr1081,92.56
el1481,86.27
zo1417,10.76
ka1566,0.04
da968,1.52
ef917,3.08
he398,92.83
em1230,83.74
ro131,100
ko1267,100
fi1037,39.96
ju1187,78.24
ma773,90.31
te824,93.63
za189,91.55
zo431,100
ca1454,100
ti86,91.65
iv1215,23.56
gu310,79.2
fe1159,11.15
ri958,54.91
sh1627,0.11
ca898,71.73
fo1029,100
li1258,57.75
li905,100
do253,92.28
ke111,100
ga733,78.81
la1556,21.64
br1203,70.39
an1419,1.39
wi1389,99.85
gr1256,100
al1204,72.44
ea194,23.34
ma75,92.09
fr1195,7.31
ir1459,11.88
ju876,94.04
em1500,80.57
da46,84.41
be1491,12.54
ce1312,100
fr460,9.19
jo140,23.82
ju977,4.33
ma239,83.85
ra1429,42.62
re740,92.13
co955,8.73
re100,3.07
ju64,88.54
em423,79.5
er669,73.12
ja1165,100
le319,100
da1365,31.73
or328,98.64
ve308,19.32
ni372,51.77
br314,29.04
al1431,15.47
me419,6.46
vi143,82.36
wi618,88.55
ab273,59.93
ch61,87.03
do829,89.96
ja544,76.79
ju1562,14.35
sh1453,91.6
wi5,77.49
br933,91.26
of1250,17.36
ge893,81.11
bo849,91.57
ro1087,96.28
le120,48.52
ko1356,64.98
ge26,93.02
pe203,61.12
ra725,78.48
ma1275,81.38
ka1733,0.51
me602,60.99
jo1506,31.74
je1561,6.59
hi1234,83.16
ch996,63.95
jo1193,100
wh14,69.14
fo1405,16.63
de1521,0.99
hu1270,41.14
zo758,5.9
je1724,10.95
ph462,96.44
wi707,25.21
ig623,2.51
al393,92.24
tr1694,0.23
pa141,15.54
lo1008,70.98
ca671,77.44
ce766,81.51
lo660,11.18
do944,71.12
la1635,3.32
mi1068,6.46
be1406,84.74
ac466,0.24
br3,20.85
ro399,22.98
mo1001,97.08
fa1396,34.83
ar287,1.76
gl154,87.04
ko1554,0.3
od666,4.27
el621,37.63
ju1316,100
bi643,27.03
me1223,10.31
de407,46.21
to1363,100
ed1055,2.9
an693,31.82
da40,100
ar1711,3.25
el378,76.94
ch1369,89.7
jo1084,13.52
sp155,79.48
ki4,6.72
el654,9.84
ch1605,11.69
je668,25.96
ro831,13.58
ru586,1.62
pr796,100
ph1432,6.95
ha789,100
ni1257,77.34
ja168,0.45
je662,1.95
ga906,19.36
ur1328,5.25
do1146,67.74
et187,66.14
ta737,100
cu116,28.42
do1114,100
fe532,0.51
ez320,33.23
el247,74.98
lu756,4.97
mi41,94.62
ea970,27.1
my1375,38.6
ca1385,5.31
jo1336,14.81
ch62,100
zo1241,92.99
jo66,76.79
me267,100
od719,1.37
we573,20.99
na1519,12.89
er1031,0.5
ea653,100
iz1621,7.95
fr642,73.52
ma343,5.54
ja1684,2.42
ne995,85.87
ty1085,95.32
sh909,16.14
bi94,13.5
mi295,4.01
lu403,93.67
te1198,2.07
ra638,68.85
ma1205,4.93
je259,0.08
ra698,64.04
na1298,66.41
