netid,% of videos watched
fe1456,100
no1489,16.93
je104,77.33
es562,3.69
jo1336,9.64
do1626,10.27
sh1053,0.03
es1272,4.64
ma935,84.69
da1160,89.47
da118,2.46
lu553,100
ei38,100
ro780,5.02
be1010,20.23
an603,91.08
es1,100
gr971,100
mi1590,15.87
ha1202,100
de1317,16.38
to581,76.46
ne119,1.62
su575,18.95
re1217,77.37
co33,47.97
el604,100
an693,27.14
fe240,100
li905,100
ca671,100
ju1316,100
jo167,75.51
re100,0.55
ar683,100
ju1562,7.33
lu1035,92.69
ke52,4.55
ko1267,100
tr884,88.09
el621,65.14
na915,100
co1261,11.21
fo1405,67.24
le1284,91.38
ja1025,79.44
wi618,81.82
hu1270,37.58
do1599,1.36
jo20,0.79
di530,81.17
em1230,71.12
ma540,62.03
ab273,70.01
ca1048,86.01
ra638,93.32
qu174,12.87
me90,65.14
em321,6.99
sh1627,3.2
an1390,100
ka379,24.68
id268,90.53
ly134,85.84
el539,2.27
em1494,84.03
ma1047,94.17
an814,0.81
ro131,88.68
sh1264,8.91
ja1602,10.72
me267,100
ga1056,6.3
ce691,74.97
fr1155,84.98
al868,39.24
te1038,11.75
st311,76.54
an1482,0.65
ad840,8.59
er1031,29.69
jo1384,5.19
ti86,100
fi1037,81.8
me435,65.52
le1637,1.7
ja1618,8.96
jo485,69.82
ly479,4.38
sh1548,38.26
al805,56.68
fa180,81.17
pa127,100
so212,1.15
ja516,0.01
le1171,86.64
em1500,66.74
iv1714,0.86
do253,84.25
ir1459,5.79
da1613,1.55
jo1084,36.6
br1209,86.07
li1335,8.35
gu317,100
ti1022,80.57
ju17,4.01
al957,96.16
so863,14.67
vi143,97.89
ch261,86.85
do1308,28.86
de939,40.4
ka1370,6.28
ve807,7.12
te646,100
jo1395,2.58
ke1292,100
li1663,1.03
la1720,4.6
je1598,0.48
ja1301,3.96
ca1454,96.38
ab330,80.13
ni1517,1.39
ad1191,74.32
te824,68.28
el196,0.93
sa1505,81.37
ke362,11.92
fa865,5.33
ti6,81.74
da439,71.52
gr1256,100
ma1392,78.08
ge566,14.96
be1406,82.85
jo911,84.23
ed1281,42.32
je1724,36.46
la195,82.01
co949,82.08
tr885,19.59
lu403,100
ha789,83.57
as779,97.31
be198,86.81
an354,33.48
ri1106,71.97
bl686,64.9
mi1693,10.79
el378,85.12
ro809,89.29
ka1364,78.55
de1521,1.75
fr1117,4.55
pa739,100
sa1380,1.17
bu19,12.04
ch996,96.92
ho763,2.22
do1146,97.45
el615,1.89
le582,11.78
ma1415,55.88
wi707,81.24
au279,79
ge893,82.26
ma325,52.65
lu1143,100
se1168,14.27
cl760,77.25
je826,45.82
mi459,100
ja924,100
de1659,0.48
os13,52.85
da1655,0.1
sp474,100
yo1289,40.29
le710,24.14
gr291,46.86
or1182,27.75
st489,6.78
ma786,80.29
wi99,100
co1475,4.61
ur661,52.94
tr772,0.97
ca1122,75.75
do1114,100
en919,2.48
ca714,100
be396,3.68
cu297,8.29
de819,100
mo847,37.42
ma965,23.97
al1355,59.53
jo1639,0.26
ke937,100
mi1515,5.18
mo1001,86.85
es547,2.55
ly890,88.68
an1259,30.87
ri270,3.56
ma417,91.16
co135,71.29
he483,6.68
ci1339,2.95
er669,93.52
ko1356,83.59
fl752,60.62
iv1033,4.88
pr796,96.5
el247,75.73
li390,97.62
el1338,17.61
dy1520,1.99
el1481,84.89
ri958,32.28
ra461,1
jo250,41.04
fr56,9.96
le851,92.2
el1334,9.32
ad1575,2.39
pa1348,100
sh302,58.93
al1204,100
bi643,61.21
jo1023,1.63
od719,17.93
gl365,9.59
co1342,20.28
to1363,100
be437,57.43
eu254,6.97
ca690,0.21
ri569,40.95
ph598,0.1
gi963,100
mo74,0.71
ti823,9.54
vi495,100
ne529,100
ja584,83.05
ad914,74.34
al1052,18.46
ri1361,100
ke111,100
al87,100
