netid,% of videos watched
tr907,59.81
es562,1.11
do1146,66.65
ma1392,70.6
el990,14.24
an354,69.69
la945,67.35
ad914,71.23
ch996,79.9
jo66,66.59
bi643,76.47
ji775,28.22
ed1017,84.01
an603,71.15
ko1356,84
do1440,13.07
va10,100
ur661,28.36
ch55,79.91
pe271,83.52
do1451,100
ez320,49.25
ma540,66.84
ri1106,100
iv647,100
ge648,0.54
me1042,7.56
ja1132,100
la195,56.74
na915,82.07
is1442,90.62
ka385,1.39
ph462,49.19
ri569,33.44
ma526,8.99
so961,83.81
ha1202,100
ro809,96.34
ar1185,87.56
mi214,3.42
ge26,87.45
ar1530,11.21
ma1415,93.14
er844,8.74
ti1137,100
te1038,49.21
ga659,73.73
em1500,100
ad1191,100
an670,2.77
ot848,23.03
ly244,22.51
wi1660,1.62
ju876,71.15
re1378,22.82
di591,1.56
ca833,62.56
we984,64.23
ma366,8.4
je673,50.4
ka1566,0.99
ju64,80.16
hu235,100
di530,89.43
st1421,92.9
ev1670,4.01
sh302,34.25
el621,67.16
ma872,89.25
ne336,2.63
ma1092,75.7
cl1030,51.96
ol454,2.17
de1659,0.27
da1160,84.68
ni130,5.18
ta737,100
ja1602,0.63
gr513,97.1
re740,60.62
eu1036,39.89
zo1241,86
ja1684,0.47
au656,1.31
de820,8.22
ke678,5.49
an1390,100
co1213,61.35
me602,20.55
la166,98.47
ce1679,24.5
wi1249,63.91
sh1627,1.22
sh620,88.61
ch80,13.22
de1317,43.16
er1107,0.29
al805,18.69
dy1520,0.74
pa1403,10.12
ka1364,65.1
ha1441,23.91
wa992,100
mo1001,87.22
te1190,65.59
la1635,0.45
li1663,15.43
ab330,86.08
co33,47.49
ra1673,6.11
je1523,7.73
ed1696,5.77
do1599,0.87
jo313,5.51
le1637,2
ni85,73.04
ja584,76.8
ca1112,81.48
ab994,6.5
em1494,86.56
gr162,7.39
li1258,85.16
rh730,81.31
jo871,94.64
an1394,44.02
ly890,71.88
yo1289,38.67
jo1193,87.63
fe1456,100
la1528,10.4
si1329,1.64
tr884,100
ma798,1.25
wi1389,89.62
ei38,94.21
li877,38.04
ra1430,100
an1419,19.63
we1646,28.2
et187,64
el1448,92.12
na680,1.84
ma1205,2.31
oc836,100
do253,88.23
er669,90.66
ge893,83.17
ti6,56.77
hi1234,100
he398,100
he1584,3.13
ma965,35.3
ja924,91.53
el247,91.11
en475,87.13
ev456,52.67
jo250,72.12
am1543,0.59
co1342,41.82
zo1192,28.27
em272,10.16
ke954,2.5
de819,81.11
la1183,62.46
sh1548,7.51
wi1238,87.51
ke111,84.75
iv1714,0.09
br1103,82.19
sa782,85.14
ni372,32.21
ma242,100
jo1576,0.19
jo911,68.3
pr796,100
do705,48.13
gl1688,0.01
es1,100
do829,93.49
wi618,82.32
mo847,35.1
te1070,11.06
le229,3.51
pa580,4.91
cl760,81.85
ag238,73.65
wi707,14.17
ir1393,100
ja1618,10.49
gr971,100
cl348,71.39
ca144,1.16
mi329,14.68
da46,88.2
ja132,5.28
he630,10.79
we573,41.03
lu553,100
ly1410,69.67
te824,78.59
ch61,80.57
ad1575,0.5
ju1187,55.93
al1194,92.64
or1437,6.19
lu23,78.19
es82,80.57
me445,100
pa739,100
bo849,93.89
de799,2.73
lu1035,79.27
bu181,12.56
be770,8.66
ki4,1.53
ch503,5.32
ja1025,69.85
ca1188,3.25
ab1588,6.13
je778,2.74
le375,2.58
da1655,0.08
se986,2.33
jo1100,14.04
su1046,60.39
na397,82.78
ha789,100
el1481,100
un204,71.55
fi1667,0.78
sh1453,92.08
jo167,85.38
ca1372,10.84
fr1155,86.87
vi44,13.18
ka1166,11.84
li1153,34.51
do1308,28.18
sa175,76.03
ba1196,3.25
ar35,9.81
xi675,45.52
ti823,53.42
ni1257,88.51
ni1418,52.68
br1203,57.21
fr989,90.85
dr413,35.06
br1514,2.95
to269,13.12
do89,94.04
de1465,27.86
le406,15.15
te646,100
ar683,71.12
cl115,13.27
vi143,93.47
na1298,85.81
ji1464,80.93
ar904,82.46
ga231,37.99
an156,82.24
li905,100
qu504,100
jo1506,59.69
ba1288,35.96
vi495,80.05
te795,4.11
ch1605,5.6
ch418,85.35
ma417,93.01
ma114,76.22
em423,56.3
fr946,0.28
ga906,31.48
ja1165,46.16
po1134,96.66
me1622,1.34
pe203,62.16
ne995,71.43
mi592,83.25
mi1590,0.96
la1595,9.74
ba1243,2.56
be632,59.09
id268,83.01
da129,13.13
lu186,100
ju1562,1.15
je1561,2.51
je1609,7.1
na234,100
fa180,91
gu811,11.54
au701,15.53
ge501,36.54
fo1405,64.47
ga536,85.34
