netid,% of videos watched
ph1649,5.68
ma554,43.39
je104,72.28
ti6,71.95
he49,6.24
ho1151,4.67
fo853,10.26
ly890,84.39
to581,88.99
li1663,5.67
ma556,81.55
na1298,90.16
ma540,51.95
ke1138,17.61
di530,83.65
ti1137,96.17
ce1679,13.09
re943,88.15
em1494,91.82
ma1275,83.76
ke1292,79.95
em363,0.52
ar873,12.22
ja1684,0.03
je1561,15.48
ca438,62.64
ti1022,89.17
fe841,4.57
al333,13.8
ja1025,88.79
te824,87.47
do1626,18.57
be1406,72.96
ma585,95.11
de83,0.92
ji1464,87.43
la1167,2.11
lo988,1.83
ke937,100
na397,91.66
de514,3.71
ju284,97.68
wi618,80.84
wi1389,86.63
wi21,7.38
ti86,100
jo485,72.58
em1230,86.29
de718,5.58
an693,59.66
he745,33.03
ru395,84.55
iv1714,7.41
co1342,40.33
gr971,100
be632,68.05
jo20,3.74
je826,46.65
ja202,94.18
or328,100
la1349,3.88
ag238,93.28
al649,95.01
pe835,9.38
br353,68.39
gr903,2.06
ch418,50.75
mi1458,31.99
ko1356,88.04
he1584,4.46
en919,1.07
sh1627,16.63
da1613,8.22
de1317,23.59
pa342,11.32
lu23,70.61
ol454,0.68
jo871,69.34
el990,5.28
jo167,91.55
li979,19.18
bu19,2.75
be1113,0.45
sh481,0.11
ko1267,100
ho764,2.06
ja101,69.03
ve67,19.33
lo1650,1.16
vi495,92.81
bo849,87.71
ca671,88.1
zo1241,86.47
ma1178,89.77
ch88,10.42
ro697,85.75
ka1733,0.63
mo96,24.32
so1051,0.38
co1104,57.94
ch1605,3.49
gl1688,0.07
mi592,100
ke111,100
ri569,60.12
ju876,84.76
sh1303,68.46
an1390,76.8
de819,100
al515,91.77
vi143,90.97
he1414,4.6
wa1307,85.78
wa1495,11.3
la1720,0.15
ja689,14.95
li1153,42.12
do1337,13.29
ma857,15.88
he265,8.31
sa644,1.95
ni85,100
je1523,0.81
sh230,100
ca471,21.59
fa1287,10.63
fa920,4.56
op801,2.46
fr1195,27.45
ri358,3.8
sh1453,73
ma1044,4.14
ea653,84.24
br1103,100
wi707,34.77
st1095,7.34
am220,6.89
ch996,81.15
gi1508,45.46
me435,65.3
ke209,58.17
sa1505,68.46
jo1438,54.14
be108,73.65
jo1193,84.89
wi99,100
ca251,26.94
be437,28.07
lu726,50.77
ir147,7.14
jo145,65.17
ga536,87.28
hi1234,100
rh730,91.72
we1646,9.91
we984,88.96
ca1122,83.16
te1401,100
em423,83.91
gu151,23.65
od666,14.39
ju1562,5.96
re724,62.83
me1622,16.17
be126,4.81
ni372,7.21
el604,100
ma786,79.51
cu297,15.09
to1363,84.53
ca1207,13.13
ja918,50.06
zo431,88.61
br1203,53.58
ke728,14.35
do705,75.04
da1160,85.45
fr635,25
ma408,1.78
ti748,84.54
gr291,68.71
ja1058,86.6
cl760,89.17
ra1587,16.31
be77,61.87
da40,100
ni1418,24.49
st1421,100
la945,61.8
cr275,15.26
ga906,39.15
la1556,1.9
he398,100
sp155,100
qu245,92.57
mi459,100
ne995,89.87
ty1085,88.55
ha1441,20.55
ab330,42.47
el378,68.01
an156,67.85
re740,66.82
ph462,100
an1394,35.61
er1031,24.88
cl348,100
el1064,44.84
tr170,14.75
el247,93.56
ko1585,23.53
sh1264,9.05
un204,100
hu1018,4.06
lu1447,3.48
ho597,0.49
da1655,0.58
ar1185,74.56
ja544,82.59
fo1405,59.84
se1009,72.56
jo1639,5.39
ja1165,100
co33,70.13
ve446,4.09
sa782,87.02
ed1696,3.24
le1637,6.23
la1635,13.69
ma1092,75.49
gr513,87.03
ro1034,69.83
er296,100
ar39,3.73
wa992,71.08
ma114,65.36
ri1606,0.27
ka1570,0.38
wi1249,70.66
pe169,47.1
gi611,3.48
la166,100
ri958,46.81
we573,54.7
mo847,20.02
ir1393,80.82
zo1192,33.69
ta737,100
ab273,40.1
ad1575,6.37
dy1520,4.55
te1070,1.15
kr981,1.15
ev1670,3.52
li1258,88.93
iv1215,24.2
ce1537,3.13
an488,86.87
ma965,31.49
le120,35.52
ti823,29.18
jo117,1.5
ru51,87.67
co949,60.29
jo1100,4.95
al868,58.52
ga346,13.65
ar904,100
se881,20.28
sh1555,7.16
je734,98.77
ke812,11.74
su377,2.94
el1481,100
ru1737,24.12
ma1047,88.68
la449,96.2
ri1361,78.73
vi1200,100
re953,100
br105,86.3
gi963,100
ma773,89.91
iv647,100
et1201,91.26
mi1718,1.55
jo1290,2.96
fa1396,20.78
an354,21.86
ly125,1.31
ar533,4.91
vi761,40.01
an687,84.4
al1079,91.95
ma146,12.2
ve1229,1.92
bi643,38.42
tr884,100
fa180,99.13
pa1129,0.65
ne797,1.43
ca714,31.76
ji775,63.11
wh14,100
al957,100
re1378,34.15
qu504,100
ka1364,62.81
no1133,3.99
yo1289,48.98
fr527,11.22
ca420,0.43
ar837,1.75
qu174,2.77
