netid,% of videos watched
vi143,100
ga346,28.16
sp474,100
he398,100
ca1454,100
sc1398,10.85
sh1453,84.96
si508,2.73
ad1191,84.34
iy1309,10.92
kr1472,23.63
la449,89.16
da1160,71
op498,88.55
ki139,20.17
sp155,100
ja1165,100
wh14,100
gi1088,5.46
ab1588,10.47
dw1214,6.87
da1365,78.21
la1595,1.21
sa510,13.19
sh1627,0.08
me1098,0.27
ma540,82.85
me602,57.48
le28,79.77
br874,26.54
ab330,80.65
ca1011,23.7
ke600,5.88
al868,34.34
fa1396,70.86
cl69,93.46
ra1429,13.17
li1153,69.54
ro131,100
li655,86.51
re953,100
un204,73.88
cl760,89.69
wi411,14.12
ra1587,2.3
da880,0.83
no1133,7.34
ka1566,1.59
er490,2.55
ju107,1.72
al494,4.75
ma596,3.93
ro399,8.88
br1103,100
co415,10.12
re1217,28.81
or1182,60.68
na234,80.67
ka1570,8.76
ca339,3.16
ch62,100
an603,69.93
id268,97
es82,89.88
ko1585,0.58
fa1443,64.63
em272,7.15
ch568,83.21
de948,5.12
el1124,100
mo956,1.71
la1183,56.34
el1064,25.46
ja1602,4.17
we732,0.19
be993,4.24
hu1270,20.97
ph1649,0.71
pe549,15.68
sh620,91.53
ev1670,5.55
re1378,33.07
na397,87.65
ya1512,2.46
lu726,100
ju284,97.63
re740,88.92
al1612,14.4
le1284,60.23
la1635,2.14
es447,27.93
wi99,100
qu504,75.75
tr1279,5.12
ne529,100
ca438,69.79
ka1370,33.54
pa1348,100
je104,65.24
ti823,30.79
an708,24.39
jo1506,48.49
ar410,100
pa739,100
ch1369,100
an1259,40.02
do1723,15.38
dy1520,18.67
be1406,88.8
br478,82.21
po1134,79.85
gi266,5.5
ic292,1.1
ty1085,97.32
gr1256,58.78
ru51,76.5
cl392,100
ja202,76.36
fi1667,0.45
bi1674,0.44
de1391,0.11
ro697,66.34
lu1143,100
em423,85.73
be59,0.41
wy54,90.07
an687,100
ni1449,2.4
le582,0.77
ni1257,52.66
os13,82.4
tr907,90.33
fo1029,100
jo222,62.79
lo1420,84.35
cr275,25.31
mo847,49.55
be198,70.84
ce1546,1.01
ri569,12.76
lo658,7.56
mi1693,12.46
ju546,24.77
ma1392,75.29
ga733,84.69
di1428,39.62
be437,35.63
ha172,97.95
ju1164,2.15
re724,75.3
or1271,87.56
ma366,2.08
qu245,84.29
br1514,23.04
ed1696,15.52
tr885,3.97
sh230,71.83
na1519,0.45
da46,67.13
cl1386,13.63
or328,100
sh1303,36.67
el621,30.12
ge566,58.04
fr642,45.45
an1510,12.8
ti6,76.92
el523,4.99
bu19,10.13
ma1265,20.39
ch1605,12.7
ma935,79.15
co1475,27.1
lu23,73.89
ri1606,0.61
jo167,98.47
ju977,3.63
sh1324,9.04
li390,96.21
lo394,100
ri1361,100
ja1684,1.68
lo660,30.89
ra213,14.35
ni85,100
mo278,82.3
me435,93.29
ru455,3.76
ez1470,7.45
do1599,0.09
br105,88.11
al87,82.63
lu1240,2.37
ra1673,32.64
la1720,1.69
su1344,100
el539,12.97
la31,5.95
do1114,76
jo250,76.7
fa865,1.7
ki442,18.45
ch1677,0.31
ma75,100
tr884,100
al1355,28.49
le1637,0.46
li1497,16.84
ma1092,75.93
cl348,100
ul664,15.89
al473,4.38
ru1152,4.39
br314,64.16
ja215,9.4
ad1710,1.18
vi495,100
ja1618,0.11
su1280,2.23
ma563,23.89
ei38,100
fl752,87.08
al1194,84.9
li877,5.57
je259,22.15
te1401,100
ma786,66.58
le319,100
ly1410,72.09
an1368,16.39
ke380,67.74
zo1192,38.6
ad1575,8.45
en475,51.65
we1646,5.97
pa720,35.96
an354,46.68
ke209,40.04
is193,2.71
an1136,1.69
ha1202,100
vi1409,80.6
ba1288,80.03
ca251,43.71
ch1266,0.5
ar208,21.44
ka817,10.49
mi41,69.08
he630,2.23
lo1008,54.23
ke1292,100
zo431,100
ma1125,5.37
la1556,5.6
de1465,48.42
pe169,35.53
do89,100
bo849,85.94
jo1639,0.08
ma773,79.35
no1489,44.85
ju876,89.68
gr971,88.64
dr413,65.49
ma554,33.91
ma417,73.78
hu57,4.19
sh1548,7.18
me90,88.24
lu1447,5.81
te646,100
ma1144,86.89
ma1047,95.33
ja188,10.85
va1126,4.71
do705,43.91
lo941,100
eu1036,100
se1009,80.13
em1494,95.45
ca1340,2.69
gu1247,73.32
gl1688,3.85
ga659,76.7
li1663,3.33
is1442,94.18
je1523,18.7
wh883,9.01
gi1508,62.26
co949,89.06
na1298,94.1
ma480,7.19
co870,0.06
es830,12.54
la171,17.68
ca833,56.87
an1541,1.28
ni1418,66.17
ur1328,0.96
mi459,100
my1375,65.79
ar35,1.6
ma239,88.97
el604,100
mi592,76.98
ma242,100
mi1458,47.62
ma1708,4.27
ge501,43
ch418,88.89
ba1283,2.59
fr1195,27.25
ca898,74.19
el1093,2.12
lu403,84.45
ka211,12.89
zu762,100
sa782,90.1
ne995,94.73
do1451,100
ja1058,71.76
cu297,22.68
ja931,6.75
fa180,85.1
ja924,100
wi1371,8.92
ja168,19.85
pr796,100
me419,11.59
jo1193,77.2
li905,79.34
ko1356,77.72
fe1456,100
gl154,65.67
wa1307,100
an595,5.22
cl1030,66.8
st828,13.13
al515,70.5
jo1336,35.9
co135,100
tr512,9.54
wi1249,34.32
br1209,100
ka1020,17.89
ti748,84.57
jo485,71.81
zo1241,85.94
fr1155,77.85
ma114,76.47
lo1650,1.63
ga231,48.5
de407,17.56
bi643,48.72
gr291,50.36
ma1374,0.99
tr1694,11.16
we573,44.48
do829,84.51
co1342,48.23
ga536,95.74
ji1464,91.32
li1258,92.19
ar1711,5.65
ce766,94.41
ka1397,81.13
ed1017,95.09
le851,79.8
tr170,13.41
je673,28.52
br1203,49.19
er296,100
iz1621,1.17
ca714,100
ch27,1.45
fe240,100
de939,51.25
ch996,90.13
ri958,51.94
al805,50.64
to765,0.65
ma960,100
ju64,38.46
de1521,1.15
es1,87.2
mo1076,78.9
ja1132,100
be709,11.74
hu235,100
la1075,15.11
jo871,92.67
lu553,92.27
ro1150,4.73
br353,100
lo106,0.83
re943,88.6
wi707,52.81
rh730,77.33
sa175,40.29
ol1488,0.21
fe1159,30.21
sh557,1.43
ga906,43.57
ni130,29.95
fe532,4.62
ar58,10.67
me267,100
gu310,82.22
ra638,67.21
iv1714,6.79
ge1115,11.91
do1146,87.91
ko1647,0.28
su1248,4.68
ve807,1.89
ve67,10.02
gr513,90.93
ma965,16.93
ar1427,89.47
da439,84.55
ot848,50.93
el1648,1.18
co622,68.05
ma325,49.11
ke1102,4.54
ma1415,100
ma1082,24.81
ro1034,76.75
es149,0.55
ha789,70.92
ge893,91.18
ni326,27.96
le120,74.9
sh334,10.25
de1317,48.16
ja584,84.68
ir1393,89.41
co33,47.19
be632,91.97
be1113,21.56
sa1388,10.46
ma1686,10.73
ko1267,100
da1655,1.23
hi1234,88.47
za303,70.53
ta737,100
ke1130,46.17
gu317,100
em1260,13.66
ru137,2.72
er669,92.07
he589,2.15
an1394,45.67
ru395,100
ch55,100
ni1517,2.34
lo535,4.17
ju1562,22.85
gi611,11.14
ma103,31.38
ti86,88.86
ma164,2.4
ch261,100
be77,25.46
ma1383,2.95
ve997,3.59
au511,4.33
za189,100
je1724,15.54
wi5,79.12
he745,17.03
li694,4.06
al1079,95.41
ev692,20.63
ea653,73.18
la166,83.56
ca73,0.93
fl430,20.51
ta476,20.41
bl686,3.51
ce691,72.68
ag238,61.93
ro1563,2.1
ni372,34.26
ar1530,1.55
li345,11.96
je826,19.65
ce1312,100
ar1185,84.96
va10,100
mo1001,76.83
la945,91.39
te1038,47.75
ca1122,72.63
an693,66.98
do1626,2.17
em1500,100
sa1505,78.07
le1171,54.49
ma1178,100
ca1048,34.09
ro1087,100
ma1474,2.57
ho1466,64.93
an488,82.77
vi761,5.31
ha1441,59.96
ka1364,94.37
la976,45.04
mo1074,100
ro570,94.88
tr232,71.39
ma1206,0.2
he852,63.2
ra725,54.76
pe271,80.85
as779,100
wi618,76.73
ge26,100
ev176,100
wa992,100
ph462,100
et187,76.06
ja101,38.25
au790,1.62
to581,78.32
be48,9.93
ja544,97.74
ar683,91.3
sh302,75.91
de819,100
am220,0.61
ha1315,20.66
an1400,2.82
je1561,2.32
ab273,8.97
pe1597,2.67
ed1281,36.7
el1481,100
tr772,19.83
ma1275,80.3
ma1285,91.28
pi1032,9.98
st1421,100
we984,72.84
ti1137,100
li979,14.03
da40,100
je1598,24.16
he49,22.56
el1254,91.68
sa1158,87.96
my702,13.68
br933,82.44
ka862,10.14
ro822,14.97
vi1200,100
gu151,60.7
ch1411,11.55
jo102,0.18
co1624,4.39
ed717,6.43
co1213,99.42
ra18,13.71
