netid,% of videos watched
fr288,27.49
sa1505,79.83
da118,34.62
ce691,99.4
ma242,100
ja584,68.78
re943,93.06
dy1520,18.37
ma634,11.32
pe203,23.91
ba1288,74.37
zo1241,74.14
he1274,2.03
bl686,35.29
le375,0.1
li905,71.71
ch55,100
st500,3.54
fe332,6.3
co1104,45.1
co1342,57.48
mi1718,0.96
by1379,1.57
vi143,100
la1595,14.47
ph462,100
bo545,9.74
al217,1.22
ma1392,74.24
cl69,96.32
ge566,36.31
ni344,1.47
ko1356,93.64
jo1193,100
be632,80.88
co1213,73.06
kr1472,64.12
ko1647,0.31
ma1415,100
qu361,8.77
or1182,49.76
lu768,10.2
gr971,93.04
co1475,34.74
ad1710,7.94
ad1575,1.03
mo1076,89.14
ha712,1.02
co774,0.54
ro570,83.17
te1401,100
de1465,50.66
ch1369,100
za303,100
te1190,53.98
le120,25.47
lu186,100
ju876,86.05
jo1336,62.38
ja168,6.91
ro780,2.8
ne529,100
ja1618,0.31
ed1696,0.04
gu151,39.8
ma239,83.69
jo871,84.25
da46,75.73
ra1000,5.64
ta940,70.46
ma241,3.09
me1622,20.29
jo1084,21.36
ty1085,80.64
ma537,10.19
ye1323,1.78
je723,9.06
el1448,100
ca892,22.2
ma325,49.93
ri1106,100
pa1045,2.36
va1154,15.72
sh1548,10
el654,3.12
st1421,100
me602,15.05
gl154,97.42
ca471,46.74
ma965,22.59
ke937,71.96
cl392,91.03
ri1361,100
li390,82.78
zu762,100
si838,9.76
be1406,78.93
wa274,10.61
ma1178,100
as1170,9.66
cl760,84.23
da1365,44.63
an1394,29.07
is1504,1.65
fr1195,6.08
ge893,82.71
lo535,13.8
ro1563,1.09
ar1530,30.76
mo278,52.89
wi707,26.18
la1528,2.1
na1519,1.89
ma1206,4.52
na234,100
bu181,2.74
ca671,100
jo1469,2.57
ko1267,100
lu192,8.07
sp155,100
ly1410,76.04
sc1225,13.16
sa1341,91.36
mi41,90.71
el1338,3.14
es827,5.41
va10,100
de819,100
lo941,91.67
gr1256,100
ge26,100
le851,100
ad1191,100
ro1175,9.4
qu504,100
ro1003,0.87
ar904,100
je496,0.87
li1258,88.54
ma1507,11.94
am220,9.02
me435,76.58
ot848,43.98
ca690,20.41
pr796,100
ro1087,100
gr895,8.48
re100,5.36
jo167,88.89
to581,89.52
el378,88.54
ni1418,39
el1124,100
pe1597,3
ma1144,100
re1217,37.89
wi327,47.84
be108,71.55
be126,16.95
je662,15.83
ge648,6.84
mi1693,3.67
ca1048,37.32
ca1112,79.71
bi643,41.8
li655,84.61
ni1517,6.24
tr277,2.85
el974,8.06
ni130,47.06
ti823,73.55
te1038,46.9
is1237,4.27
pe169,40.36
lo1650,4.94
ma540,33.56
cl348,100
sa782,65.86
ga733,57.15
vi1409,47.24
do1599,2.94
je1724,0.33
or328,100
el1254,90.42
ed206,2.03
do1451,75.89
ma75,100
la171,2.47
jo1395,8.91
ti748,76.32
al1021,10.06
br1172,3.29
ca714,100
je826,47.52
kr1477,10.81
pe866,1.7
fe1159,55.59
wi1013,7.78
am1436,13.04
re953,79.41
em1230,59.81
en475,73.31
do1723,2.82
tr1694,2.91
sp474,100
ed1017,88.77
ab1588,10.21
ja1058,100
sp777,10.78
cl487,12.28
ra725,12.6
ev376,10.78
ma1686,6.89
ni1257,92.95
es1,77.22
me1531,1.59
th1423,2.09
lu403,100
wh14,100
ke678,9.32
da1655,3.92
do1626,2.68
mi592,94.96
mi459,100
sh1303,22.91
em1500,100
cl1386,6.55
sh1627,0.52
sh620,84.24
me267,100
ka1263,0.93
bo849,90.43
su575,15.69
wa992,100
ma417,84.23
al216,25.4
ma960,99.28
ma935,76.22
iv647,100
fe240,82.11
pr1109,13.14
ga659,95.24
mo96,2.46
au279,88.41
pa720,17.12
my702,11.47
iv1215,37.11
vi1200,100
ar39,1.67
ra1291,3.27
ke380,78.33
el1064,37.14
br1203,31.6
iv1714,0.47
pa739,100
el1481,94.38
ru395,100
fe1069,18.45
cr357,12.67
mi1325,4.51
fo1405,25.41
fr642,93.04
sa463,73.62
la1720,8.15
ko1585,1.31
ke111,100
ir1459,18.62
do1146,58.85
va350,7.71
ma1062,7.08
ba1196,5.92
rh730,57.89
ja101,56.79
pa127,100
ch1605,0.47
ce766,87.62
ja1165,100
su1344,93.81
an595,2.44
ka1566,8.15
da40,90.02
je1598,0.09
mi1399,16.55
mi1458,58.58
tr884,100
ph1649,1.35
el621,43
tr888,0.03
be437,59.07
jo1438,30.28
fe1456,100
fo1029,92.2
gl1688,0.15
fa920,3.17
ra1161,35.62
bu625,2.64
fr989,73.5
sh109,1.17
ma1478,0.24
ca833,28.52
wi5,84.56
la166,90.08
fa1443,89.42
gu310,100
mi1515,7.96
lo1008,71.25
je1523,0.13
ni85,84.62
ma1708,1.06
my1375,49.63
ja924,100
an687,100
ke209,20.68
ad914,71.64
lu23,84.39
ar683,100
le319,86.78
di1428,72.93
ro290,12.3
cy934,20.35
je673,69.58
co622,41.13
tr1467,7.12
ma114,75.52
ha1202,100
fa1473,7.48
le1171,73.91
pa1019,1.75
bi1674,7.12
br933,84.45
wi618,92.47
li877,33.86
sa1158,100
ro697,70.63
ra698,82.66
do705,26.71
ra1587,0.42
ka1733,23.56
ce1679,0.09
wa70,7.99
ca898,84.59
ha789,100
ru1737,0.81
fl752,77.07
he398,100
da1160,100
pa1348,100
re724,29.56
ra1673,9.68
sh1555,1.05
ti86,100
sh230,100
li1335,9.39
ru51,83.78
ja1132,100
go150,12.6
se1009,61.74
li979,35.57
tr232,90.15
ta1426,14.14
si1329,4.56
le28,92.76
jo145,100
al393,97.27
jo250,21.86
ca251,37.2
br1208,0.03
jo911,91.05
la1635,1.96
ag238,77.45
fa180,75.07
ke1490,1.82
za189,53.5
ly890,71.13
ar533,3.77
ma563,36.52
mo1074,100
hu235,85.62
je1561,3.92
ev176,100
gr513,74.73
ra1429,40
st351,25.48
ky309,2.47
ma773,78.31
po913,7.7
fi1037,92.39
he1584,16.8
la65,65.59
ly1224,15.3
ka1397,100
ma60,100
ke1292,100
li1663,9.12
al1204,100
we1646,1.05
ju1187,75.08
al1612,0.1
ch62,96.65
ri569,31.58
lo1420,91.11
je925,4.57
co135,100
le406,0.77
re740,75.2
ri1606,4.76
et187,93.11
de1314,0.31
sa754,3.31
gi963,100
oc836,100
br1209,100
wi1389,82.87
ma872,100
an603,69
rh901,3.31
gu1247,86.7
ar58,10.06
te646,72.74
pa1145,4.07
je734,100
sh1652,15.19
de1521,2.92
be198,76.27
zo431,100
fr1155,74.2
ar1232,11.85
la945,85.29
na915,100
an736,22.79
id268,63.18
no1353,9.57
ty301,0.11
la1556,0.7
ar1427,83.99
mi1590,1.43
ji775,18.25
ji1464,73.41
be77,22.46
me445,100
we573,38.36
sh759,100
el1648,0
po1134,64.49
os236,5.21
do944,83.57
li1153,31.7
gr1262,1.81
ly134,90.43
na1298,71.07
un204,100
em1494,77.68
ki25,19.71
mo847,8.77
ch88,2.35
wi1238,92.47
al805,69.8
fr635,12.84
ta737,100
wy54,84.4
ju1562,10.96
al868,5.07
so961,31.55
lu1143,100
da439,92.46
ro131,95.57
ca438,72.75
ka1570,2.94
ma1285,77.21
tr170,4.37
ju1359,9.24
al1194,73.87
ja202,73.03
ez320,38.58
ti1137,100
fl1097,8.47
ra1503,16.1
lu1041,20.52
br1514,5.41
ka1364,77.36
ab330,59.5
do253,90.7
ar1711,8.95
ja1025,84.89
ar410,71.63
ch568,86.79
to1363,100
ti6,85.2
de983,4.06
wi1249,28.11
ya1512,0.14
ow1043,40.12
ra1430,100
be1010,27.49
ju284,86.74
er296,80
jo1576,8.97
pa652,24.21
jo1639,0.09
cu116,34.08
br314,46.09
ma1092,87.51
we984,66.81
do1114,100
de1659,11.03
ra638,85.48
la123,100
ur661,30.55
la492,0.45
ju977,0.38
lu553,100
le389,2.89
yo1289,68.22
ni372,56.57
el604,100
ch61,91.57
la976,29.93
ma1275,100
ei38,100
al1079,60.3
ab273,29.05
es447,20.37
ed1281,74.29
ma786,87.02
le1637,6.76
lu726,100
er669,78.68
al957,100
al1111,1.6
ar1185,77.5
ro809,92.31
ed550,20.22
ma1205,0.55
je104,82.41
la1183,39
wi1660,6.32
ri1286,2.15
ti1022,86.92
fa1412,4.87
ly1357,9.56
sh302,19.73
ar873,17.13
al1355,62.45
je1609,1.2
hi1234,100
an1390,100
mo74,3.18
ja218,1.74
ev1670,4.74
an156,82.44
od560,8.17
es82,95.44
am1543,5.26
ce1312,68.09
ev456,55.52
ne995,50.97
ga906,36.68
do1308,37.65
je1039,5.87
ca32,8.94
ri958,53.69
br353,100
dr413,37.57
gu317,100
ma585,100
el645,0.05
ja467,17.13
te793,1.83
ra715,5.82
ca1311,90.37
br478,87.17
ma1047,78.5
ju1316,100
an488,76.97
ha172,95.92
ke1130,42.25
