netid,% of videos watched
ed1281,37.21
gr513,88.17
od666,32.41
ru1091,3.86
ce1312,73.76
un204,63.72
ja50,14.77
re1378,69.22
ab330,95.98
ma1377,2.72
la1635,4.99
ru1737,0.31
ha789,100
ka1370,6.29
ja924,92.99
ca1112,90.51
re740,51.57
an1108,29.12
ra213,7.13
sa782,73.32
da40,100
oc836,100
gu317,76.74
gi611,8.46
ar1185,77.21
sp474,100
ja584,84.12
ca1188,1.08
ca471,42.54
me602,57.18
gr971,86.89
sa1505,93.91
is808,5.14
or1271,93.98
ev176,100
jo145,100
re724,39.89
ch338,17.08
la1528,0.7
el1648,0.25
tr1694,0.11
iz1621,0.15
be437,14.72
ka1071,5.36
de1465,37.83
wi618,60.52
ja202,78.67
em1494,85.49
fr1155,92.79
ra638,78.69
ri1606,0.94
oc386,20.78
tr170,8.81
ch1677,8.97
ch568,91.8
br499,18.79
ad914,88.47
pe651,8.14
al228,1.65
he1332,17.02
ja101,70.63
mi185,12.24
ed1696,1.66
we1646,0.1
ka1397,100
co1104,40.05
ph1649,8.94
me1223,7.79
sh302,39.98
de1521,11.72
ed1017,91.25
ja544,97.28
do944,61.63
de407,43.19
mi592,84.52
ly1410,70.2
el378,97.47
ad1710,0.02
pa1348,86.27
jo1639,14
ga659,92.07
an1510,8.38
ha1202,100
sh1303,43.35
wi5,94.66
li1663,6.82
te1401,100
ni1418,23.58
sa175,44.94
ju886,20.01
ma1596,1.78
ja1684,0.21
do829,81.58
el604,100
co1213,100
ma540,51.25
ve308,16.72
bl686,37.71
wi1101,6.34
ch261,100
we565,0.67
an488,78.36
eu1036,100
lu1251,18.81
ma1708,4.22
ju284,86.56
je1039,17.67
tr885,1.4
lo394,100
co622,52.74
ca833,54.96
ju685,3.19
pa127,100
el616,10.12
jo485,96.65
ke728,2.8
or1182,37.15
ag238,68.84
ca1311,77
ca339,2.58
ma60,56.16
sa463,63.58
ju1562,0.18
lu186,100
ra1429,36.73
me1622,1.72
al216,25.81
ki991,1.16
he852,81.9
re953,94.94
ca1122,72.19
de939,83.63
em1230,87.95
lu23,76.46
ar1711,3.04
mo278,76.71
ka1733,2.18
na1298,79.22
ro697,82.26
br478,84.66
ru51,77.66
do1723,13.86
ja869,12.9
li1153,40.08
sh1548,0.01
mi1515,5.55
an603,87.53
jo1469,8.28
co949,72.37
su1344,100
to581,76.19
vi1409,40.33
ch61,92.85
ca671,100
al1612,7.28
ja918,32.8
gr162,9.95
vi1200,100
je104,93.22
ar257,7.93
wi1238,93.32
ce1049,21.4
ei38,100
me90,80.34
ca578,5.84
ma1044,2.19
an1541,11.15
bi1674,0.02
an1390,100
gi963,100
ma585,100
ho1466,27.48
jo1336,50
br1103,100
ow1043,10.82
ma1478,1.35
er669,77
ma1275,100
an1419,17.11
ju1221,1.86
el645,8.19
gr1256,100
pa1019,0.15
ar208,18.28
ha172,66.83
be108,63.27
ma926,0.93
tr512,20.36
or328,100
cl760,63.83
ar1530,11.32
jo167,80.32
ko1585,0.87
ph462,100
te646,95.55
ja1058,100
do1451,43.15
fr527,1
cr1457,0.77
jo250,13.72
gu1247,53.38
mo96,8.91
iv1714,1.85
ma1047,81.41
jo1084,14.84
re9,100
br933,85.71
sh1627,4.09
vi495,100
el1448,100
el704,4.16
fi1667,15.91
wi707,63.47
je673,24.81
ra1430,100
hi1234,84.28
bl1331,0.5
ch1605,2.19
da1613,1.37
fa1396,34.21
ka1570,0.26
ni372,24.81
ha1315,11.28
ca352,0.18
co1624,4.41
po1134,75.06
iv647,100
el1064,23.14
kr1472,46.65
se1009,78.15
ka1364,80.52
be1406,94.18
lo1420,82.58
an687,100
la1556,3.95
os13,92.68
ra1587,3.39
ho921,3.74
ju1187,98.24
mo1074,100
es16,7.61
el767,15.69
br1203,42.91
al393,81.24
wa274,5.79
fa1443,98.56
an1259,54.48
mi1458,41.03
vi783,20.96
el1254,78.87
fo1405,38.12
mi329,8.69
je1561,0.03
pa720,86.54
em1500,73.84
ro1087,100
pi1032,4.79
sh1327,11.85
an928,3.16
wi1660,1.18
ch738,3.25
te1038,44.51
zu762,100
ir1393,100
be470,5.13
an156,81.87
lu553,79.34
ma1285,81.08
ad1191,100
ca714,100
ev456,83.84
di1428,94.12
te824,85.71
la166,100
na397,82.36
ro1034,81.63
sh1652,6.05
ch88,4.22
is1237,3.54
ne529,78.53
an354,86.76
re943,94.26
an1216,1.71
ne1293,5.13
tr1081,88.8
vi891,8.89
ja215,14.03
