netid,% of videos watched
pa1348,100
ce1537,2.89
ot577,15.58
me1531,3
ch568,89.31
lu1143,94.99
mi1458,74.83
ko1356,75.96
de819,100
ma1119,5.63
pa1019,21.07
re724,51.29
le1060,3.61
ko1267,100
ko1647,2.89
el776,0.06
do1599,5.72
da1655,0.02
da439,97.42
cl1304,14.8
ro1149,3.92
mi41,74.89
ha1110,8.51
su1344,100
zo1192,56.11
gu151,45.41
ri93,1.7
ad914,67.24
ot848,27.65
mi459,100
be198,91.83
ea653,100
ja1058,100
et1201,86.16
kr401,3.32
ad1575,2.11
ma75,100
da46,67.49
mi592,94.09
sp155,100
ju1316,100
sh1453,75.77
al1194,88.28
gu310,80.33
vi1200,100
ol1488,19.32
ja713,14.13
na1298,62.34
tr232,79.68
sh1555,0.05
co1104,40.14
ma1474,6.88
gr513,82.07
so863,4.06
ju631,3.88
do1114,100
je826,23.96
ma1275,100
ji775,48.33
ma242,100
ro1087,100
la1635,5.8
pa720,20.23
ra1430,52.44
ne529,100
ca1454,100
fo853,21.04
la166,100
gu1247,94.42
ar904,100
ar533,1.72
je673,37.03
le952,10.06
pa580,0.86
gl154,87.76
le1637,3.83
fr1028,20.82
ma554,13.84
ra1503,2.59
ka817,14.93
yo1289,63.09
ro285,5.42
ra1429,37.57
io34,6.65
vi891,5.57
tr884,100
te646,100
ka1397,94.54
ho567,2.38
cl1030,16.89
vi495,68.43
ma480,5.31
ch55,100
ad1710,0.57
ge501,48.26
sa463,89.41
sh302,40.39
po1134,91.26
el378,89.67
be878,13.05
an687,79.08
la195,84.58
me602,49.08
ch261,100
ma1116,1.25
mi1693,19.13
ge566,52.41
ra1673,9.53
al1079,86.45
br1514,14.31
ar410,100
ce691,79.05
al868,78.05
ni85,92.95
le120,86.44
je1609,15.83
me1098,3.41
fe841,4.95
ju486,1.53
te1190,78.53
lo1420,81.82
sh1652,0.95
tr1694,1.85
br314,58.4
ma114,86.63
ma975,7.21
be1406,83.62
ke1292,84.34
ly1410,72.72
do1440,5.22
ce1049,4.4
al515,77.99
ha172,96.19
ge26,100
de1659,5.4
ma563,60.94
li979,40.25
zo1417,2.47
jo1336,62.68
pa127,100
ro614,8.57
ha1202,90.46
he1584,6.77
mi1590,0.12
bl686,23.78
do1723,21.42
di281,9.34
fl752,89.65
te793,0.44
do89,100
be77,8.27
ar1711,0.14
ri958,72.25
al1111,1.92
ch1605,0.05
ja1025,75.36
ru51,86.86
co1624,0.2
lu403,100
wa1307,79.69
he398,100
al1612,16.69
co135,80.8
ja1618,2.47
na234,100
jo871,88.9
be741,3.95
es82,91.35
ed717,3.64
jo1639,12.89
em1500,77.01
co1475,65.66
ch1677,0.38
je1598,0.07
ed1055,10.32
ju977,8.84
ro1563,0.14
la1528,0.93
di530,83.2
le729,0.92
ca714,68.38
ve682,20.3
sh1324,8.82
ta940,92.97
ma556,76.41
la945,75.75
al1204,72.98
ju1562,17.04
kr1162,0.56
op424,3.83
jo222,85.97
ti1022,94.35
eu1036,59.52
co1342,32.72
ka667,1.31
br499,4.36
sa782,73.93
ez320,82.72
sa1505,82.38
ca184,4.63
ja689,0.96
al393,66.69
ar683,51.52
me90,83.59
ju1164,9.04
fr1195,30.32
gi963,100
la1556,0.08
an603,84.17
ma1392,86.17
hi1234,100
to269,13.95
ri1361,100
ka1020,18.62
su1046,92.78
ti1137,93.92
ne1293,10.07
ja924,79.41
le1171,83.36
ni130,63.73
de407,31.71
an156,85.47
ra698,54.98
el621,21.53
lu23,76.67
an1400,6.22
le879,14.37
ev1670,5.76
wi618,98.19
fa180,74.26
ka379,14.93
jo1438,20.23
re9,98.92
el1435,3.06
es1,100
pi1032,0.92
st1421,100
cl392,100
ir1393,100
be437,33.68
li1258,64.28
co360,15.67
an1510,43.82
be165,8.46
mo847,43
fa1443,66.65
ca898,89.66
de400,2.7
al207,5.17
pe835,12.51
po913,4.94
ja1132,85.02
la449,91.33
lu186,100
co1422,1.03
he852,100
da1613,0.16
ch418,78.48
gr1256,100
em1230,94.13
lu1240,4.47
le1284,73.47
ma1708,20.76
an1394,26.44
al957,100
al1355,56.26
es434,6.36
tr1081,88.65
fi1667,0.01
ab330,90.9
ja711,29.56
ki25,15.84
ur661,66.61
ma773,70.31
li877,39.85
iv1215,63.69
ma1686,3.01
re1378,39.99
ma1285,86.63
to1363,97.21
la976,27.03
ke380,97.3
jo405,9.46
ge893,78.54
wi1389,83.49
ha712,6.53
qu504,76.21
al216,80.12
an693,41.64
ju1099,2.39
ro818,17.51
fr1155,60.73
ca1385,6.26
ta491,2.99
bo465,33.42
es1272,4.93
re1217,22.7
jo145,100
bi1674,8.55
do1626,18.24
es16,4.74
la65,100
lo941,66.83
ki305,6.74
ma1125,46.99
sa1463,2.9
bi1382,11.33
ke937,100
mi12,4.76
jo250,22.5
co33,46.93
cl69,78.38
ca947,2.81
so212,8.66
ca471,39.45
lu726,100
ja1077,2.59
pe271,78.62
ma1415,100
is1504,10.67
sh1627,20.28
ow1043,55.91
me324,8.94
ve446,18.57
em1494,74.68
