netid,% of videos watched
ar1711,23.95
ve1229,2.01
al199,13.98
ka379,2.39
ol1040,6.3
li1153,57.69
ra1587,4.94
la1528,0
cl237,15.82
sa340,5.62
de1521,0
to581,95.36
el247,95.01
do440,23.36
my450,13.3
ka1020,16.85
ro809,93.76
te1401,100
sh304,7.9
ch418,79.27
ju284,66.32
el539,0.76
co135,100
gr1256,100
ga659,73.71
ja544,71.31
em272,22.83
fr642,93.93
ce1546,15.27
na915,100
or1271,66.84
cl348,100
ra18,30.09
do705,56.82
me1622,2.42
kr1472,32.28
mi185,1.87
be198,80.08
ch1605,13.64
el1002,14.1
un204,100
lu1143,79.04
je1523,0.03
ba1288,31.12
ge1115,4.63
ro967,1.84
an1350,3.55
je673,49.36
ha1441,50.32
ja215,3.53
al868,32.37
ly1410,97.46
la449,64.87
je1561,3.11
ji249,12.27
be77,25.6
ma563,40.07
sh1453,70.13
al1431,5.84
tr907,58.21
br1203,22.19
jo66,81.74
lo941,69.27
re724,18.52
ro697,86.03
fo1405,41.73
de930,0.49
iv1215,16.04
ti744,0.96
ro1433,1.44
su1046,66.2
el1648,0.36
ph1649,6.05
bl686,23.08
ya1512,10.14
co1624,0.84
ja1132,100
id268,86.05
la1556,0.02
ma1686,21.6
ga906,40.81
ma325,48.84
ma1392,86.61
ra1673,5.1
jo250,49.34
al1355,47.53
ma786,98.33
ma1346,14.06
vi81,0.86
sh759,100
la123,100
zo431,100
em1500,100
je734,100
jo313,22.67
li905,100
ma585,100
bo465,28.59
mo1076,77.93
am1543,2.29
sa289,7.67
st1421,100
ca714,72.54
is1210,5.54
is1237,7.96
ta737,100
li1663,1.79
de1317,37
br105,90.22
gr513,94.38
au511,8.63
cu116,45.39
li877,49.61
re9,86.03
sa1505,84.03
st311,41.7
wi99,90.39
an687,100
jo485,61.12
da1655,6.67
we243,3.73
fr452,10.98
jo911,75.39
wa684,1.63
de939,29.18
wi1181,4.91
ma1092,88.05
em423,88.55
la84,17.4
ja1618,5.98
ko1554,4.94
ra1430,100
lo1420,53.23
fa1443,84.43
ma634,3.5
ma408,1.57
ru137,2.82
du1199,1.76
la1183,21.24
me90,79.98
da1365,63.84
ol1488,24.62
zo1241,74.28
do1451,100
mi459,65.38
ea653,100
pe169,35.06
zu762,100
ca73,0.55
er1268,24.75
ho1466,34.67
be785,4.48
jo1336,63.92
jo167,83.8
ka1733,26.65
br353,95.56
fr1462,19.13
ha293,8.82
da252,1.07
do1114,100
al216,21.29
er844,13.06
wi1249,40.69
iv1714,3.34
lu1035,67.3
fo1029,82.61
to1363,100
ma872,69.23
ko1585,0.61
ce121,3.39
an156,94.71
es547,0.29
pa127,100
do944,67.99
ju1164,5.46
au279,80.13
sa1341,77.88
sh1163,11.83
lu186,100
ca671,100
ru395,100
pe271,79.96
co870,9.59
ed1696,8.19
no1489,65.33
br1103,100
my1375,37.04
wi618,90.77
ko1647,0.82
gu151,30.2
ma960,100
ar1427,66.08
da129,0.17
ow1043,31.55
ro153,3.33
ri1361,100
sh230,100
hu1270,26.99
re1217,35.05
ir1089,0.42
ba1283,2.04
wh14,100
de942,12.67
br1209,100
in916,8.84
gi468,6.1
lu553,100
le120,42.92
ad1191,51.8
re1378,40.24
la31,1.01
li979,31.91
li390,84.32
ez320,57.31
gu310,53.33
al1501,6.86
ja101,37.82
pe1597,3.63
cu297,0.66
dr413,64.78
la65,100
sh1555,0.48
ja1602,0.05
qu245,100
ma1596,1.01
wi542,3.14
as779,100
ja918,40.37
be1406,82.79
jo405,6.21
ju1562,0.12
al87,100
na1298,65.91
el1481,100
sp474,100
fr1195,45.86
he589,15.35
se986,4.6
je1598,2.8
lo394,100
ma1144,98.25
fa180,96.22
lu403,100
di978,1.57
je104,70.03
ev692,6.58
an354,39.6
gl1688,4.52
fe332,14.4
xi675,18.33
ju64,91
or1437,12.76
el1448,100
sa463,88
al957,100
ca251,35.13
eu258,2.15
le28,85.34
mo278,78.93
gl47,0.34
er669,77.53
jo871,85.67
ag238,90.01
be1491,20.94
va10,100
tr232,94.85
sh620,100
al1612,10.46
wa1269,5.08
sh1652,0.45
gr291,74.58
ma60,90.89
ti6,93.75
he745,52.23
ed1281,31.6
hu235,100
cl392,100
ce1537,11.65
ma554,41.52
ta940,66.88
po1134,97.16
al515,99.44
or328,68.84
an670,5.35
oc836,100
ji775,29.5
vi1200,100
go422,3.76
ja467,27.27
be770,24.17
na1519,9.38
la945,70.23
do1599,0.63
ri569,62.52
ri1286,2.24
wa992,100
ra638,84.03
ni372,36.71
ke111,100
qu504,100
ni1418,35.73
ch568,92.25
vi1366,42.4
sh1627,0.67
es558,16.01
ha191,1.1
do253,75.23
we1646,31.05
la195,84.3
sh1327,2.15
rh730,89.61
ti1022,53.87
ma1377,4.99
ru51,82.01
da439,94.24
an1541,33.44
jo222,98.86
ja521,14.1
ma1178,76.83
de819,100
wi1660,20.16
pa1348,82.19
le851,100
bl507,1.47
le1180,4.14
lo660,10.69
ce1679,1.41
zo1192,21.45
de1276,5.58
we573,27.79
al649,77.43
he78,11.84
ch261,100
ja1684,0.62
ad914,83.65
al1111,7.11
le1228,0.43
ju1359,28.03
ca1122,71.69
be108,83.47
kr640,20.35
ma556,100
ur661,38.85
th803,0.93
we984,88.83
ia1014,1.4
ca1048,42.92
so961,15.73
ju383,7.13
ni1517,5.16
ne529,100
za1321,4.09
ad1575,6.91
tr1081,74.06
ma114,89.95
we1218,24.78
ro131,100
fr989,70.78
ri1606,9.81
ja1061,5.13
be1113,12.12
te824,82.02
fi1667,16.68
je826,13.2
me445,74.71
ga1056,22.38
me1531,0.52
za1220,17.48
do829,66.83
ra1000,17.9
br478,97.43
da1160,100
cl760,91.85
jo1023,11.21
ev176,100
ch55,73.99
ge501,23.84
vi495,100
er296,94.04
di530,68.62
wi1389,81.62
ke1102,1
ma239,91.18
jo1576,8.48
ed1017,70.83
al393,91.92
el1064,44.84
ab273,49.56
ki305,15.31
ro290,3.36
di1428,30.34
an693,21.05
ma526,7.97
ar58,7.98
ma935,91.47
ed1424,1.6
al217,11.4
cr357,20.08
pa428,3.7
wi1238,95.66
ro1563,4.21
lu23,93.13
li655,83.67
da432,1.71
jo1506,55.98
ce691,91.61
fi1037,90.35
ra509,29.88
al1079,91.94
ch62,100
dy1520,1.17
ir1393,85.01
ly479,3.23
ge566,67.57
la1720,5.19
al751,0.59
ko1267,100
co1475,15.24
ga536,80.29
do1626,2.72
br574,1.68
co1104,58.44
an1390,100
ca1297,13.34
el604,100
pa739,100
al1021,31.15
ju631,17.43
ka385,9.98
pa720,24.44
he1584,2.17
ad1710,0.25
le582,13.98
fi561,22.6
je1724,0.06
ja689,3.52
si1245,10.01
ju1316,80.36
he852,100
el1124,60.35
he398,100
cl1030,47.26
ti748,54.09
el1254,75.21
sh1548,0.39
ch1369,100
el1334,8.59
et1255,7.3
de1314,5.97
de718,3.33
jo1395,20.11
ly134,89.81
ma1285,95.79
tr884,100
jo1639,11.9
ru443,40.06
ar1185,87.89
ri958,30.16
ja924,100
ph462,91.62
el1093,4.62
da40,100
ve1299,0.31
ni1257,62.82
da1613,1.43
gu317,100
ja1165,100
br933,76.46
le856,2.07
gl154,57.43
vi143,100
ja1025,70.77
ze1322,2.49
em8,4.93
en475,78.04
do1146,91.99
te1038,9.2
ca438,9.08
bi643,39.48
bi1674,0.26
jo1193,100
je1609,1.94
ar1530,0.92
bo849,87.66
ge26,79.31
el378,92.11
le1284,89.65
yo1289,54.58
ve528,7.09
ti1137,100
is138,17.68
an1394,39.73
je778,7.03
ke1130,41.97
ke937,100
se1009,81.64
la1595,3.21
vi44,4.5
de407,12.3
ro570,84.68
la1635,3.25
et1201,80.31
de1465,35.14
ot848,32.67
ja1058,100
ka667,9.34
mo956,8.84
is1244,26.62
za303,100
ha789,100
ja584,92.27
wi5,70.97
ju876,81.81
ga733,81.72
ar904,100
sh1303,80.3
gi1508,27.66
fe1456,100
va663,14.77
le729,7.55
te646,69.94
fl752,90.19
mo847,61.42
es1,100
em1230,74.67
fr1117,5.5
ma242,87.04
ch1677,0.11
co33,26.49
ch61,75.73
ha1202,100
ca471,66.01
co949,82.55
ma75,100
ro614,25.68
qu605,0.56
ca833,20.27
el621,34.26
ab1588,0.03
jo842,2.97
fe1159,16.23
ni85,100
ab1242,1.13
an603,90.7
fa1396,46.42
sp155,88.65
ka1570,3.42
iz1621,0.9
mo1387,5.15
ma1415,100
ce766,80.84
re740,64.93
ka1364,73.17
do1723,11.33
ke380,78.11
je662,8.11
na234,100
ma936,35
cl610,1.48
ma773,91.87
wy54,84.5
ka1566,1.56
mi1693,2.57
ca898,90.23
mi1515,4.44
ra1429,49.79
pa1129,1.95
ca1311,94.08
pr796,100
lo535,52.87
ir112,0.81
em1494,32.05
is124,3.51
me435,73.85
ha172,85.5
ca184,6.46
da46,94.72
lo1008,4.9
cl1306,8.26
wa1307,100
