netid,% of videos watched
ke1130,35.52
em1260,12.38
me445,86.47
al494,16.08
an1394,40.79
br478,89.7
wa992,81.46
ma773,83.53
ju1316,100
we573,20.05
li1258,83.17
al1079,79.72
je826,34.65
ca671,100
pa720,74.11
jo66,82.49
cl760,85.91
pe572,16.7
be198,94.16
ja516,15.63
ar1427,78.7
ga231,63.45
ma786,97.87
hu1270,54.29
do1723,8.28
ka1570,0.07
da1613,4.01
we1646,11.2
le120,35.82
ja689,1.2
ge566,14.53
mo1076,65.04
fo1405,49.97
ju876,92.15
pe1597,14.51
pe271,76.66
ko1585,13.66
gu1247,78.3
ma60,78.53
co1342,54.7
wi1238,75.78
he746,10.48
my1375,16.47
an128,1.67
jo1336,41.34
le1637,2.43
sh1303,74.96
so961,58.88
al515,83.87
co1104,53.41
te1190,24.82
ar410,85.67
mi592,96.51
de718,1.13
as779,100
ka862,6.26
ra638,80.48
cl681,7.1
mi41,93.89
re9,100
ev456,25.69
kr1472,26.21
jo250,61.04
mo1074,89.15
mi1590,0.75
ha172,87.61
gl154,81.45
is1244,11.07
ti744,0.75
te824,81.93
ka1566,2.55
ag238,83.42
be77,53.78
ch1605,0
ra1429,41.24
tr1279,7.36
br1203,33.55
zo1241,83.74
je723,17.62
li877,48.45
al1355,33.47
jo140,6.5
de1317,28.84
ev176,100
lu186,86.89
co1213,92.08
te646,100
et1201,84.62
er1031,3.57
ed1696,4.28
gr1256,62.74
ge26,100
ad914,94.65
wa1307,100
je1598,0.01
be227,0.1
ma75,100
un204,100
di1319,13.78
re740,82.89
tr1081,77.12
lo106,1.05
ju64,94.74
ja1165,100
wi618,59.79
ch418,93.53
ga536,82.27
do1308,34.03
co1624,11.04
li1063,0.52
bo849,92.26
gi963,96.56
pa127,100
ho1151,0.38
em1230,84.35
ko1647,5.72
ne875,6.77
ke209,53.36
or1182,69.71
da110,3.24
do89,81.33
le1228,1.03
er296,100
vi495,100
ti1022,90.03
cr1156,4.54
gu310,100
he483,7.63
is1237,2.59
bi643,37.07
ra18,13.37
pe1131,1.67
al868,18.7
la173,4.2
me267,93.67
ma563,33.23
ca1112,86.6
ya1512,3.55
is1442,75.61
ev1670,0.19
je662,4.46
fa180,78.61
de1465,45.21
al1612,8.83
or328,100
do1440,3.16
li905,88.42
tr232,92.41
na915,100
de939,41.09
ma164,0.06
th721,12.32
an1259,55.07
br223,2.33
be165,7.7
ga659,89.5
ha789,89.32
es1,100
jo559,0.23
el1064,49.34
li1663,0.69
ow1043,8.74
br1209,100
ma114,81.67
ch261,100
ne995,90.96
za1321,24.57
ti748,84.14
ma554,36.49
br353,100
ma1092,77.57
wi1249,29.4
el1093,5.27
la123,100
te1198,0.97
ru395,100
da1160,100
an156,89.91
pa739,100
sh1548,10.24
gu317,100
co33,17.59
re1378,35.61
wi1101,5.96
ko1554,6.06
co774,7.67
os263,11.53
ro1149,2.63
ed1017,70.97
co1502,1.58
pi1032,21.37
na1298,87.63
cl392,100
mi1718,7.01
sa782,88.88
la1183,49.99
ur661,50.35
jo1639,4.74
ch531,11.7
ca898,94.36
ke111,100
bu1367,3.92
ju1187,73.6
bo545,22.77
sa175,43.32
ca1311,87.64
be1406,95.48
ma585,100
la1556,0.01
le1180,5.53
de588,3.2
le1171,73.17
zo431,95.35
ma1205,13.15
tr907,86.65
ca833,53.98
ka1733,0.08
ma1144,100
ca714,100
ce691,79.27
ro809,92.2
ju1562,7.86
ra1673,0.36
jo871,92.41
re724,55.27
ru1737,0.02
el1648,3.64
na234,100
ka211,5.45
ch568,90.27
iv1714,0.13
el523,8.76
be1483,17.88
ma242,100
wi5,80.63
da439,95.97
ni1517,4.99
am1543,1
fa1396,23.53
do1626,6.74
ca1454,71.48
sh1555,2.75
ly125,12.3
al805,28.95
ja1058,100
ma239,73.07
an1541,0.54
br3,6.32
an693,61.06
jo896,0.78
de1521,6.55
lo941,100
lu403,79.67
pe203,27.32
mo847,58.55
ph462,100
ja467,2.52
la1528,1.16
re943,84.64
br1103,72.32
fe240,87.04
ja1618,0.92
al649,91.59
ca1352,3.27
le851,67.98
da860,2.19
gu151,34.8
vi1366,18.59
jo145,100
do1146,71.53
jo889,1.98
lo1650,8.54
ma1415,100
ri1106,100
vi761,3.23
jo117,5.03
iy1309,1.41
ma540,80.83
bi391,23.48
el1124,100
lu553,100
vi1409,57.75
al1501,8.55
wi1389,98
el1254,84.39
eu1036,68.07
ma1275,100
gi1508,29.24
ca438,51.73
br933,68.44
ka1364,79.99
sh620,100
ja101,56.69
el378,60.34
te1038,46.09
ra698,71.71
ja1132,85.75
ho1466,37.66
co1475,23.53
jo485,86.53
do705,44.95
fr288,1.13
da40,100
mo628,23.63
ro1563,9.14
ro614,3.13
ca1157,4.91
or1271,83.19
fa865,2.21
ty301,3.97
ef639,3.28
ro290,13.61
le28,72.56
jo1193,81.87
ne867,5.73
me1622,0
fr989,84.35
he745,55.38
an354,25.73
jo1469,14.66
ca1122,89.03
be709,4.85
lu726,100
sh302,40.84
wi707,17.69
lu1035,73.72
ar1530,0.95
al217,3.48
el604,95.11
fe1159,40.68
el1481,84.04
so863,7.74
ce766,90.53
ba497,1.66
ve1498,0.42
fe1456,86.94
an488,88.43
li655,94.41
pr1109,30.01
sa1341,83.84
et187,75.6
pa962,1.55
ra1430,100
ma325,21.57
be437,49.22
tr884,100
je734,100
ne529,63.79
me90,93.2
je1609,1.97
ch552,2.83
ge501,27.5
er669,93.55
wi1660,0.1
ch312,10.2
ma1392,81.03
la1595,2.13
jo911,72.34
iz1621,4.78
pa342,13.31
fo1029,100
jo1084,18.37
ri1606,2.02
ve1229,7.92
ch503,17.33
ch1369,100
ro131,100
co1094,2.58
sa1380,1.54
de24,3.03
qu245,100
ma935,85.51
ar1185,90.41
hi1234,100
fr1195,24.94
je259,32.37
ar683,100
wi99,100
am152,5.41
tr1694,3.84
ha1441,38.54
do829,91.88
al751,0.76
ac466,30.42
lo660,8.29
ly1410,84.99
ri1361,100
jo167,91.16
ja584,85.03
xi675,49.75
de1659,14.3
br314,43.05
ma556,100
co622,56.39
sh909,0.17
ke1292,100
za189,67.51
la1635,0.02
me602,79.99
su1046,71.24
he1584,3.16
an670,9.42
ma1708,25.9
an1233,13.6
sh759,100
cl348,100
hu235,100
mi295,7.97
ve528,4.45
ni372,38.55
st755,1.99
ot848,42.38
iv647,100
pr796,100
ca1385,3.83
le1284,89.32
ja713,25.08
ad1710,10.31
ez320,52.53
ja918,23.94
ru455,0.34
qu1302,4.75
ch55,100
br1514,6.53
ra725,56.1
lu1143,100
no1489,43.73
dr413,29.64
to581,78.2
wi1007,0.42
wy54,86.22
la449,72.01
st311,23.65
wo699,20.87
la1720,1.78
ma1686,2.65
ra1587,16.38
id268,76.54
ab1588,3.52
cu297,29.45
ri958,43
ce1312,52.62
ke380,67.04
al393,80.74
da1655,5.98
ty1085,95.52
ma965,64.67
mi1458,21.16
fi1037,93.77
tr370,15.04
li1153,61.33
am1326,1
re953,100
te1401,100
li390,72.68
ab273,56.22
fi1667,0.28
su1248,6.7
ro831,9.46
de514,17.22
ni1418,54.46
al1052,2.01
es82,81
fa1443,82.94
fr1155,92.61
ly134,79.65
de306,0.97
ha1202,72.74
bi1674,1.5
ti6,71.15
sh230,77.01
la65,100
da46,84.46
ji775,48.48
ha293,16.41
ja1602,4.18
op424,9.44
fl493,11.12
do253,94.3
co135,100
ar1711,3.31
de160,6.03
ly890,72.82
ru51,79.97
lo1008,38.03
ma1047,72.17
el1448,64.02
ma1285,93.36
zu762,88.75
qu504,72.92
fl752,90.65
je1523,2.62
ka1397,100
ce1679,7.26
st1421,100
ma1178,100
ro1087,51.21
do1451,100
ti823,35.97
vi143,87.18
au279,92.81
cl1030,46.11
de407,65.45
bu625,2.31
tr894,2.22
ca1372,9.84
di1428,46.31
va10,100
ca184,0.56
sh1627,0.48
be700,0.18
al216,54.33
gl1688,14.69
za303,81.4
mi1693,1.14
wi636,4.71
to1363,100
ma1373,5.48
we984,88.49
ko1267,100
mi1515,3.32
do944,86.37
wh14,100
ce1537,4.52
co949,80.81
ma417,93.02
he398,100
mi459,100
ra1000,25.54
do1114,91.84
da1184,5.79
ma1082,7.27
ji1464,92.45
sp474,69.01
ba1288,18.5
me435,90.6
ch1677,0.75
sh1453,74.05
wi1013,6.59
pe169,48.14
ad1191,66.23
ti1137,100
ea653,97.57
ar58,21.42
op498,67.91
ca1297,0.9
ja924,94.62
je1039,12.61
al1194,88.34
ve807,8.21
an1390,55.98
me1531,6.69
gr291,41.77
bo465,74.44
bi599,0.11
sp155,100
la1349,5.7
je1724,1.55
ga733,76.28
su1344,80.68
br1172,3.67
rh730,87.16
le319,95.5
ma1596,0.94
ri569,51.11
ab330,80.43
al87,89.27
sa1505,89.55
ta737,100
os13,94.25
da880,15.63
ph1649,0.01
my369,8.09
le229,23.75
sh1652,0.01
be785,24.1
be108,65.79
as122,3.25
sa463,87.11
zo758,8.74
mi1068,6.7
la976,42.72
ki442,16.33
jo1438,44.89
ma960,100
mo278,16.79
ma444,3.59
be632,76.97
an603,93.98
as1170,1.12
de819,74.33
pa1348,89.38
dy1520,3.7
tr674,10.82
ju284,80.88
el621,38.5
zo1192,71.38
ja202,95.62
jo1506,69.3
wi327,7.04
ja749,8.21
ta940,74.28
do1599,0.02
lu23,93.58
em1494,87.66
ma1119,0.47
na397,80.33
ro697,87.78
la945,62.82
he852,90.99
jo1496,2.15
po1134,94.99
