netid,% of videos watched
pe866,10.57
ja1058,100
ri1106,100
ma1415,100
le1228,0.02
em1500,79.14
ra698,90.85
do944,66.12
za303,100
de83,10.71
fo1029,100
ce1546,9.14
ly890,76.4
di1319,3.7
ba1288,79.52
ow612,13.45
ed804,3.43
ch62,100
ma1275,100
el604,100
co1475,21.95
be632,78.79
ea1004,2.57
ko1356,98.24
je1561,15.29
zo431,100
ce691,92.19
jo1193,92.37
je1609,2.46
po1134,85.79
ta940,96.39
el645,9.89
wi1660,0.84
do1451,100
ma857,21.38
ji249,8.11
do253,85.56
le851,100
br3,11.93
sh230,100
jo66,79.7
me602,59.39
ce766,88.44
gu317,74.13
ja132,4.37
ma1047,93.29
el615,1.17
de1465,41.66
je587,1.81
ju876,77.61
pe271,86.08
re1378,26.99
ot848,70.69
da1184,47.51
ab273,46.24
mi1458,17.36
ke1292,100
me435,78.86
ke380,92.52
sh759,100
li1663,0.79
fa180,76.09
za1321,1.41
ar39,2.18
jo1576,8.36
lo1420,76.09
gr291,23.1
ol1040,28.62
je1523,0
an687,100
ar1530,3.66
li1335,19.42
wi99,100
ma554,43.81
co622,60.69
lu1354,7.87
br933,78.21
ka862,10.32
el378,67.85
mi41,85.94
an156,68.13
do1308,63.33
gr971,100
ke954,1.18
fe1456,97.55
ma556,100
ho1466,18.62
co1624,0.37
an814,19.74
ta1231,1.19
ca352,11.58
wa1307,100
ag238,67.65
al515,86.25
ni130,63.09
la1595,0.06
ar904,100
le1060,5.41
vi495,100
ma1346,5.1
ko1647,1.48
ma786,92.41
ma872,100
ta737,100
mi1320,4.42
an603,87.61
ba1196,3.84
kr981,9.53
ru1211,0.53
ca833,41.37
ad914,93.74
bl686,16.1
fi1667,0.82
fr989,66.57
co135,75.7
na234,100
li1153,65.06
ad1575,14.93
ge566,14.15
id268,93
ri958,13.15
is1244,1.79
he1414,0.3
he852,92.39
de939,6.97
wi1249,30.25
ch568,91.29
es830,3.86
la1528,13.96
wi1389,89.72
co1104,60.55
an354,27.69
et187,92.7
ro697,83.41
ja1602,6.18
ri1361,91.42
fa1443,66.46
ma453,0.53
sh620,100
ve1299,5.11
da1160,89.45
cl487,4.94
gu151,31.42
sh909,6.97
em806,4.57
ch503,9.34
ab330,90.12
tr1694,0.14
eu1036,100
ca1311,65.54
ni1418,47.44
re9,72.41
fe240,100
la123,100
ri569,64.22
os13,82.55
ga536,90.61
ja101,30.23
fr1155,97.87
to269,0.76
ju1187,90.24
gu310,100
ru455,27.68
ra1429,25.97
ke1135,12.66
ti823,18.21
ru395,100
os236,0.07
ja924,85.01
al199,7.1
ja1618,1.98
el1448,100
ra725,54.49
th803,7.1
be77,48.58
ma242,100
vi1200,100
ha1110,2.57
ji775,42.69
le229,2.23
ji1464,58.57
al216,56.32
or1271,69.3
in916,6.2
jo1336,23.84
le319,100
ca690,10.97
oc836,100
el1124,100
do1114,100
ru443,1.96
er490,6.7
ed1281,42.68
pa127,83.57
hi1234,90.9
