netid,% of videos watched
ma75,50.66
ly134,93.33
me602,36.84
cl237,18.5
no1489,36.93
ai637,1.9
el604,100
pe169,11.94
wa684,4.4
wi1371,4.18
ma1047,83.82
co1213,100
er541,26.8
el378,95.3
tr1081,92.33
ma60,100
ka1479,17.42
ro131,100
mo278,35.5
ha1441,14.69
ha172,90.24
ma935,88.31
ce766,90.49
fa1443,59.35
be165,5.82
ge501,52.47
ar410,100
la1556,1.16
ri1606,3.2
ja544,88.88
je104,87.09
qu361,0.13
jo167,97.58
ru395,100
br874,0.01
jo1506,55.22
jo871,62.22
pa739,91.63
na1298,87.83
ma374,4.51
gl1688,6.85
de819,100
le851,100
or328,100
ro967,0.29
de1465,49.63
ma556,100
lo1008,46.66
me1223,3.72
vi143,100
do1308,34.07
br314,34.53
le676,2.45
fe1456,100
da439,77.51
bo465,9.51
ba1288,41.25
ad1710,5.8
wi618,84
ur1328,7.87
jo485,84.7
vi1200,100
va10,100
ch55,100
do89,91.04
ju876,88.1
ki25,2.69
se1009,88.98
sh1303,55.26
ca251,20.1
co1342,18.8
an679,6.13
cu116,48.01
to581,73.42
wi1238,90.82
la195,88.21
po1134,87.99
ed1017,87.23
fa180,60.38
al1204,100
da341,13.27
ar904,100
es82,78.83
zu762,100
ju1316,100
ru137,16.33
ra1430,91.89
to1363,88.02
je1598,10.72
ka1397,100
ju64,82.49
ji249,24.62
ni1517,14.47
ni130,60.56
wi707,21.99
fr1195,22.09
er1031,8.36
li905,100
bo545,25.29
li1663,0.04
tr1279,6.77
br105,90.47
wi411,4.46
de942,26.72
gi1508,18.27
ra698,68.55
sa463,80.34
ke1138,0.13
de1521,0.1
ti1022,90.13
jo145,100
ti86,100
is1442,58.31
el1254,84.23
et1201,91.89
pa720,54.04
ja918,16.88
ur661,49.74
ab1282,3.87
he256,5.82
an1482,6.27
be470,20.6
fi1037,82.82
re1217,65.18
al805,7.48
ni85,100
be1113,5.91
ba1196,0.96
ev1670,1.38
ni372,33.52
si838,2.41
li979,58.84
ca1311,83.45
ab273,31.94
ca1122,65
ve1229,11.15
ma1686,2.75
le1171,75.61
ma325,14.48
ly890,70.35
ma164,20.46
st828,3.37
fr527,8.49
li390,97.77
jo571,15.93
mi459,100
eu1036,100
le582,0.49
el1481,100
de407,55.15
co1502,1.15
ju284,68.92
ri958,25.77
za1321,18.28
bi643,13.83
ce1312,100
na1519,0.01
je826,23.04
ju1187,78.21
kr1472,39.22
ja1058,100
di530,82.26
we1646,1.51
gu1247,97.05
pa127,54.94
gl365,15.59
su1344,100
lu186,100
mi1320,1.73
ve1498,8.86
oc386,7.92
as779,100
la1720,7.06
an693,22.8
ga231,49.14
co1624,1.06
as1170,13.41
fa1396,28.3
st489,0.56
ma1092,85.58
fe240,100
ju1562,2.84
ma872,100
le28,88.37
ka951,15.07
ja202,66.18
bi1674,7.49
ev456,60.83
ag238,84.77
so863,1.99
jo1193,100
ma1285,95.5
ja1618,3.06
do829,97.42
pr796,100
ja1480,3.02
an1259,27.92
gu151,33.64
da129,32.83
br1209,100
do1599,0.58
te824,69.68
tr907,59.17
ce1546,1.1
mo847,47.31
ed804,8.63
pe1597,7.34
ar800,2.03
ah179,9.58
ol1040,2.22
jo559,6.77
do1146,70.38
ab1588,3.93
ra725,59.77
ga659,85.66
ke209,44.99
ad1191,100
ra910,0.46
cl392,100
jo1469,23.31
er669,79.9
co33,63.26
el247,87.54
da1365,18.77
wi1249,51.81
na397,84.15
iv1714,0
zo451,20.49
la1183,56.68
sp474,84.48
ro697,80.47
de71,0.34
ri569,63.04
he852,100
en475,85.53
ch996,78.85
ma1275,100
re1378,30.03
ca1157,0.14
ca671,100
le375,3.5
ro1034,77.73
me90,77.57
al649,88.2
wi1660,0.71
ca1112,89.29
tr884,100
lu403,100
tr232,83.21
el337,4.79
el776,9.92
mo1074,100
al1194,74.83
wa1307,100
wh883,4.97
na915,100
mi185,9.78
ch552,24.85
ga906,79.34
lu726,100
la65,100
al1612,2.08
er296,100
em423,73.13
ru51,82.07
be396,11.84
am152,6.17
ce691,83.92
an603,74.62
re724,48.96
do705,25.66
sh1652,3.46
mo1387,8.03
de1314,0.84
ir147,10.66
or1437,0.2
qu504,100
ro570,75.1
ma242,100
al216,58.94
ph462,100
sh334,1.37
ly1410,78
ta940,93.1
ka1566,0.15
co135,100
