netid,% of videos watched
ke1292,77.16
mo1074,100
ma146,9.8
ka379,22.41
fr1195,23.97
ja202,88.97
be198,90.71
wi1249,56.16
as779,85.77
sp155,100
la449,70.84
zo1241,75.25
al805,28.69
ed1017,98.15
la1556,12.75
re1378,65.2
id268,86.03
de771,8.6
wa992,100
lo660,5.86
ca1454,100
au790,6.57
pe169,56.68
cl69,81.02
br594,18.25
lu186,100
ju64,87.77
te1005,21.56
ke812,2.71
li655,88.97
al1194,65.19
ro697,74.03
de1521,3.53
ch1369,100
ki442,37.91
ot848,31.63
ed1696,6.1
ne995,66.78
ka1570,0.69
jo167,88.37
an603,89.19
di1428,32.43
sa175,64.14
an928,8.36
iz1621,4.25
ma1275,85.93
jo66,84.76
de24,3.68
ro131,97.48
el378,96.85
le1284,84.22
ma798,3.76
ak1460,21.4
ya1512,0.15
co1094,8.89
le120,50.04
gr1256,100
gl1688,0.23
tr1081,97.55
ma872,74.04
re724,29.67
sh938,2.76
re740,71.22
me1531,2.37
iv1714,0.27
je1561,3.56
ce691,80.17
el990,6.33
bl95,5.05
qu504,100
jo911,92.86
ja1684,1.95
he852,100
sc1225,14.26
ri569,24.56
la1183,33.92
sa1158,100
la65,100
sh1324,1.76
ow1043,6.3
ga659,74.69
ri1361,100
je826,15.78
ho763,3.48
ma585,100
er769,12.6
ar904,100
an693,52.08
cr275,6.17
la1635,2.75
my369,6.06
ma786,96.69
ab330,88.25
ra638,85.31
ar683,88.96
ge893,84.59
br1514,9.87
ha1333,25.03
fa180,54.53
ja924,100
at1173,1.72
na1519,2.48
ed206,9.81
el621,23.45
kr1127,0.78
em1500,81.3
sh481,4.55
gl923,3.85
an1394,70.2
sh1163,1.86
li859,16.71
ni1418,31.9
ru137,11.91
ar58,4.87
ma1383,1.68
ne529,100
ma1373,1.1
jo1639,16.11
ro1087,100
un204,87.84
be437,51.11
mi1590,2.57
wi1013,6.87
di530,84.92
gu317,100
er364,0.05
pr796,83.17
br353,93.99
lu323,16.36
la1720,0.52
te1190,55.31
el1448,100
jo1384,17.13
mi592,100
za1321,7.45
ta940,76.44
ga536,88.31
wa70,4.84
ph1649,2.23
fa1396,47.61
wh14,100
hi1234,100
el1254,59.05
je1609,10.8
ju284,82.57
ru51,70.36
ma1092,84.31
de1391,1.21
do1626,5.98
vi143,100
ja168,2.78
pa127,80.5
li1153,62.86
ag238,78.57
ji775,52.52
ke1130,15.53
ch62,92.49
zo431,100
ma242,70.35
si966,0.92
ma1144,92.56
ti1137,65.11
mi41,88.29
en475,92.32
jo1193,100
we984,77.39
mo1001,74.31
do843,3.9
le1637,6.91
wa1307,100
ja1618,13.17
de1659,1.41
rh730,83.24
qu245,100
ir1393,100
al1052,2.28
je1523,7.05
re943,84.87
ly134,67.49
ma540,48.91
ro1499,10.88
wi99,100
ga231,67.6
pa79,13.4
jo222,72.37
ca671,100
jo313,22.55
do89,100
ne161,0.2
ja1058,89.74
st311,54.64
pa739,95.46
do1451,100
er1268,9.75
tr1694,3.62
au511,29.01
fl752,94.77
mi1718,2.54
ho1466,71.7
am1436,1.05
ha789,100
iv647,80
ma325,79.43
cl368,16.09
ta737,100
je104,77.15
va663,3.79
ju1316,100
je985,24.27
al87,100
ma965,33.75
la166,100
ru1737,14.63
ja544,70.09
lu403,100
ro809,71.48
pi1032,4.74
an156,97.62
an1368,1.65
pa141,6.57
we573,51.64
el1648,2.94
co1213,94.26
ma1206,3.19
ma75,100
ra698,94.06
zo1192,67.14
ru395,100
ra1429,47.62
re953,100
ja918,39.55
wi1389,57.05
sh1652,6.99
li979,64.32
le952,18.24
et187,76.89
tr907,83.67
ar1232,9.05
el704,0.41
da860,0.41
mi1325,0.57
ge566,16.43
tr884,76.56
do1114,100
vi1200,87.81
re9,100
al868,31.84
el1124,69.74
al617,20.19
ch1677,3.04
da1613,19.94
vi495,82.67
mo847,45.76
em1230,98.26
la31,32.01
ro285,7.64
an488,90.71
ko1267,100
co622,52.64
we1218,5.61
cl1030,48.81
ev176,71.72
he256,6.08
ro1493,1.47
ma556,96.57
co1342,68.97
wi1660,6
he1584,2.95
sc1398,23.79
ev1670,0.01
lo941,100
ef1471,11.68
em1494,82.06
lo1420,79.49
ca714,100
ba91,25.54
sa463,75.26
al751,2.66
pe203,72.4
mi459,70.34
to1363,100
fl1097,54.32
ad1575,7.83
ma935,54.62
vi81,28.99
et1201,77.46
ge355,1.32
sh959,6.68
sa1341,82.47
jo1336,12.77
bo849,95.16
sa1505,46.68
ha813,3.04
ch1605,1.86
zo758,2.63
co33,24.95
ko1356,66.57
ce1679,7.24
wi411,7.28
ma563,72.47
de1465,69.89
ad1191,75.92
pa1147,0.29
od666,9.05
wi618,87.19
bl686,45.51
oc836,100
gl154,85.13
te579,12.94
gr895,5.59
fe240,75.96
fr989,83.84
ni1517,1.71
ni85,86.83
vi1409,28.31
fa1443,95.61
ma1047,92.75
el1334,6.3
me331,2.76
ni130,80.77
ar1427,93.92
pe651,13.83
ri958,24.92
te646,100
do1146,82.07
ra1065,24.71
gu1247,96.36
ge501,22.31
ju1187,86.11
fr642,76.51
ju864,5.42
be108,67.13
do1723,13.84
sh302,42.93
wi707,56.91
do944,70.68
ma1415,100
se1009,81.65
el1481,100
ka862,37.83
fr460,1.39
me267,100
ju1164,0.37
le28,94.96
ha1441,46.81
ti6,83.46
me445,100
we243,2.87
hu1270,18.69
sh1555,9.85
mi1515,2.19
ar208,4.98
ja1602,0.2
ra725,37.01
ma1686,14.26
ro818,9.48
do440,11.45
du1413,21.44
be77,77.89
kr1472,54.77
ke1102,13.73
ne797,2.72
al649,96.56
fe1456,100
eu1036,100
me602,66.87
ja1132,59.53
ma1596,5.46
al1204,100
da1655,14.04
lo1650,5.54
mo278,11.99
je1598,3.19
bo465,41.52
an1541,8.86
br1103,100
bi1674,2.75
jo145,100
le851,78.41
li694,11.23
no1489,50.51
su1046,80.28
gu310,100
de939,32.67
al216,55.92
li877,29.04
st1421,100
do705,40.75
lo1050,5.12
da1160,100
jo485,73.98
fi1037,93.18
na915,100
ly890,69.25
ti823,26.77
do1599,7.36
na234,89.95
es447,4.4
ca1048,27.84
ly1410,89.2
cu116,48.42
fo1029,100
pe572,0.15
li731,14.51
lo394,95.06
es1,100
or1182,79.94
br933,63.33
ch568,82.44
ke209,55.16
ma960,100
zu762,76.82
ni372,25.69
ra1673,0.21
ca251,33.02
va10,85.72
ma773,72.22
ti86,100
co1624,6.5
ka1397,100
co949,67.7
no233,0.59
hu235,91.46
to581,86.48
na1298,88.36
wy54,94.56
ro570,79.55
ju876,61.25
ma1507,7.45
lu23,80.45
le375,10.28
li390,86.87
es1272,1.28
ma114,96.21
al1246,0.25
dr36,12.84
ne875,9.32
ca833,43.54
jo1576,3.9
ma1392,74.2
ro158,5.07
li1258,71.83
bi643,52.88
sh620,95.69
an1390,100
br314,20.32
co360,18.47
ce766,92.43
my1375,42.88
co1475,23.68
cl348,100
ke380,78.16
ma374,2.83
ma1285,62.3
co415,5.78
ir1089,8.58
fi1667,3.59
ga906,55.77
jo871,95.55
ju383,9.05
sa782,86.3
yo1289,33.94
ad1710,9.71
pe271,69.65
ch1404,41.9
he630,7.95
ch261,100
pa720,80.8
ro1563,0.86
lu1035,69.41
re1217,19.78
ko1554,4.7
za189,100
al1612,12.11
tr232,87.31
de1317,58.7
sh1548,9.23
jo1438,55.86
el604,100
jo1084,80.43
pa652,10.22
la1528,0.33
po1134,83.69
ma60,100
da46,79.9
dr413,43.53
gi1508,79.71
lu553,100
ty1085,93.11
ab273,21.48
ke111,100
li1663,0.03
gr291,37.79
sp474,100
za303,100
la195,90.19
an280,5.65
le1171,84.86
ar1711,6.71
ko1585,0.7
je673,43.88
br478,91.86
cy934,3.14
ko1647,12.85
au279,55.26
sh909,3.6
ro1034,76.27
br1203,54.46
da1365,48.99
fr1155,81.7
ch61,89.96
ea653,100
ma417,85.27
ka385,20.32
he745,57.43
wi5,69.54
ar1185,85.79
ce1546,0.97
la84,3.32
te1401,77.57
ge26,100
pa1016,8.24
ca898,98.41
we1646,0.09
ph462,100
ji1464,94.27
ri1606,18.84
li905,100
ev456,61.74
ro1175,8.64
da129,1.61
ke937,81
ca438,37.55
an687,100
ju1562,9.13
ch538,10.56
sh230,100
na397,84.88
vi44,20.54
ka1566,2.95
su1248,14.35
co1104,57.96
he398,100
em423,89.5
me1622,8.08
de819,100
ce1537,0.09
ba1288,64.13
be1406,91.21
ha1202,100
me90,93.23
es82,81.29
gr1262,1.98
ka1364,82.35
gr513,53.4
is1442,79.18
su1344,100
ca1122,83.7
ca471,33.57
ti748,79.61
dy1520,0.91
an1259,38.53
ga733,84.62
el414,1.26
el1345,3.94
mo1076,82.93
jo1506,35.49
el1064,39.1
br1209,100
ur661,14.58
le319,95.68
la945,94.79
os13,99.15
br105,83.82
la123,76.88
al1355,47.05
sh1453,91.64
or1271,89.8
ad914,84.85
ha172,88.11
xi675,47.89
ar1530,9.7
op498,79.76
te824,63.88
ma1346,4.23
ri421,23.81
be1010,7.52
so1051,1.34
ja1025,78.44
ch996,69.21
ma1708,6.42
do1308,52.75
al1079,79.91
jo832,2.97
te482,3.27
an354,52.13
ch418,66.57
lu726,100
ma1178,85.07
er669,85.27
ez320,32.09
do829,92.44
ni1257,80.22
ha53,10.8
bu181,52.98
am1543,0.51
ca1311,80.91
gr971,100
al515,77.81
te1038,33.8
es547,1.78
gi963,100
be632,61.85
ra1587,0.44
al393,89.79
so961,68.33
er296,100
sh1627,0.31
vi761,1.1
lu1143,100
ei38,87.11
mo1072,3.34
ja101,60.77
me435,86.12
pe1597,0.8
co135,100
jo117,13.48
da40,100
la976,78.95
ar410,100
do253,91.58
el371,3.58
ma239,75.62
is138,0.47
sh759,100
iv1215,46.74
ce1312,78.22
ch55,100
ab1588,4.26
fo1405,40.89
ri93,4.58
al957,91.3
el247,58.37
ja1165,76.73
le255,7.43
me1042,9.34
mi1693,29.74
ca1112,69.47
mi1458,79.6
ma554,70.45
ri1106,80.55
sh1303,17.43
ti1022,84
cr357,3.68
pa1348,100
or328,87.13
ka1733,0.37
ed1281,32.87
da439,83.4
de407,51.76
ja584,91.05
ju17,9.98
wi1238,88.3
fa534,0.84
je734,100
la1595,1.21
ce1049,9
je1724,0.46
jo250,64.13
ra1430,72.14
cl760,87.78
cl392,100
lo1008,51.7
fe1159,31.92
gu151,15.53
li1486,1.61
