netid,% of videos watched
ch950,0.55
er669,85.9
mi41,78.72
je673,77.58
ja202,87.64
sh1453,81.21
do1146,81.89
eu1036,57.85
ev1670,4.77
ti6,75.39
ko1356,87.34
ri1286,8.43
do1599,20.81
en475,83.07
gr506,5.77
ja1025,81.77
ca1122,82.82
ka1364,57.18
ir1089,9.57
ma537,5.8
je1523,11.43
ca947,6.12
pr796,100
ow612,4.98
ja101,68
el1338,4.15
na436,6.4
co322,2.61
ni130,66.22
ka1570,4.61
de1659,0.52
tr888,5.39
lu1143,100
mo1076,74.25
wi1238,93.64
tr887,9.26
an156,88.96
ke1102,6.46
ja544,77.27
be741,6.65
ba497,0.78
na1519,0.45
fr989,87.02
su1046,88.67
ag238,93.59
ca1352,12.55
wi327,6.35
ga733,74.58
ne529,84.28
he745,36.85
ya1512,3.09
pe835,12.07
ea11,1.92
sh302,54.24
da968,22.02
wa294,0
an488,94.74
jo896,0.86
wa992,100
mi1515,5.55
ed1017,93.85
ch996,89.78
mo1001,73.26
rh730,67.2
pa1145,3.65
ba1288,33.83
we573,54.23
fl752,68.65
gu317,63.52
ni372,28.18
ka477,6.49
ma935,77.81
ic292,2.21
ti86,54.02
la166,78
je259,11.15
je1609,10.5
is124,13.67
al1079,94.7
ca578,21.2
ed1696,0.11
am1543,0.23
la609,7.99
ab1588,0.64
je668,3
ma1186,8.57
zo1192,55.23
hi854,5.37
ha1315,0.94
iz1621,5.09
ca1311,83.77
he1584,5.54
tr1081,87.03
sh1303,64.17
ce1679,0.63
ma556,100
ar837,5.72
ma975,24.89
de999,10.88
go150,14.86
ri1106,88.18
ru395,100
ia1014,11.62
ro570,97.56
an1123,15.61
ro809,90.31
de939,41.83
sh959,10
ch568,86.97
to581,80.16
wa1495,4.49
br1514,11.22
od666,3.64
hu1270,37.53
me602,52.45
li1663,1.73
ra638,88.17
br1203,41.65
da1365,63.92
sh759,100
do1451,89.75
ly1410,86.17
el1064,29.3
sa1158,100
bo465,60.84
ru137,8.16
ro831,1.56
ce1312,100
ra698,84.62
al1194,82.93
tr232,81.88
ha1142,0.78
an1136,1.61
mi1590,10.12
sh1548,4.16
ma1415,53.75
li1258,80.7
da439,90.09
br478,82.71
be77,22.82
su1344,100
ot577,4.97
fe240,89.82
la1167,1.27
ha520,4.72
la945,72.74
la123,100
br314,68.59
ma1596,18.68
cu116,41.48
tr894,2.46
an1233,6.81
ch1605,2.66
co33,42.54
ei38,82.19
ma585,100
la1556,3.09
sa1505,96.45
je826,62.76
co1104,70.4
am152,3.29
fr1155,81.2
ro1499,9.95
el621,51.81
ar1427,83.9
an182,8.71
na1298,87.03
ro1563,0.32
ar410,100
ad1710,2.15
fe332,4.88
bl686,54.94
ve1229,6.02
za303,100
me90,84.91
ge566,26.85
ev456,43.58
co622,85.1
ma786,75.92
gr971,100
na915,100
ch312,5.61
ch61,95.01
of1250,6.83
ka1370,5.04
iv1033,24.01
ke600,6.29
vi143,68.96
ch338,3.55
sh620,100
su377,26.59
al1027,2.74
lu1035,94.16
tr1694,0.19
vi495,90.62
er769,21.46
be632,93.69
dr413,74.11
le1637,0
ol1488,7.3
ro131,95.36
an693,34.44
ko1554,21.5
ru1737,3.65
ed1281,56.71
hu235,73.86
ch418,95.53
na234,100
an1394,23.65
je925,10.63
tr512,6.94
ri1361,87.23
ce1546,21.5
re740,64.05
wa274,10.27
fa1443,97.46
jo485,86.76
ti1446,2.32
mo847,33.57
pe169,49.77
em1230,94.94
ma1392,93.54
ma872,100
ra1673,0.08
lu1273,1.11
we732,7.91
jo1506,35.88
ma540,22.19
ar43,9.41
ca438,38.83
ha172,92.75
te824,87
ca339,55
br1172,8.37
pa720,64.44
ca898,75.87
ru443,0.24
ro697,79.92
ju64,82.76
re943,67.3
ve528,5.16
sp155,100
op498,64.01
ma60,66.88
do253,83.68
an1105,1.62
ko1585,16.03
de819,100
ji775,21.79
fr1195,34.72
as779,100
ch261,60.21
gu151,62.21
ly1357,21.56
qu245,64.15
tr907,87.92
pe271,88.26
wi99,100
ed299,8.26
ca1454,98.34
da1655,1.09
jo1576,6.82
ke380,95.54
ph1649,3.39
ha1202,70.24
ma564,2.36
ar1711,5.12
ef917,3.52
ju1562,13.96
ha293,14.49
ju1359,25.27
ho1466,64.64
lo1420,64.63
de71,2.05
ma563,39.81
mi1458,29.02
sh1652,24.15
wi1249,19.69
am858,4.52
wi1660,31.9
ma325,38.65
do944,64.42
co1475,48
dy1520,1.55
zu762,62.84
el378,72.12
el604,90.55
jo1193,87.52
ka1397,87.53
em423,70.42
le851,100
ab273,57.28
an687,100
pa1348,63.56
el1254,86.87
ty301,16.69
ti1022,93.59
ed1080,8.15
iv1714,0.28
ta737,100
fr642,75.82
do829,97.13
gi611,5.93
le729,0.4
gr1256,100
mi592,100
re953,100
yo1289,26.7
va663,8.64
co135,69.45
an603,98.28
al515,88
es1,100
is1237,9.43
zo431,76.91
ad914,73.34
ea194,9.55
be437,35.4
gr291,19.11
fi1667,2.08
ja584,79.27
la65,100
bi599,8.35
da46,67.67
an1419,15.34
jo167,78.81
al805,28.09
la1528,2.91
al649,88.35
da1613,5.06
kr1477,0.43
ho567,6.01
xi675,23.66
ja1132,100
sh1627,0.18
re724,60.24
fa180,91.8
ne995,91.14
el414,7.23
ni1517,17.02
me267,100
no1489,42.06
pe1597,1.87
