netid,% of videos watched
ne867,7.41
is37,2.83
de815,8.72
rh901,2.37
ru51,92.29
sh1453,85.39
tr232,83.18
ju1316,100
ur661,54.91
ne529,100
za303,100
pa962,5.5
lu553,100
or328,86.04
re740,79.04
la525,0.02
co1104,21.62
zu762,100
iz1621,0.01
an1123,17.24
me1235,0.12
ma1708,1.01
lu1143,100
jo1438,30.02
za189,100
pe429,13.34
he745,67.88
ro276,4.53
pe169,29.49
ja924,100
ab330,70.59
va350,0.32
ka1566,2.06
jo911,80.32
ni1418,25.8
me267,89.23
ni1257,98.65
do705,15.05
an603,93.87
ma965,58.91
wi1238,85
mi1325,9.72
sh1548,21.11
ma585,100
ma786,89.47
ir1393,100
ma1144,87.48
qu504,100
ta491,4.68
ul664,1.93
mo1076,76.42
wi5,78.42
re953,82.9
ja101,49.21
ha712,4.61
ge893,89.3
lu726,36.28
ja1132,100
or1271,75.29
lo1650,6.72
pa1019,7.88
ab1588,8.64
do1599,19.65
es82,86.14
ja544,91.56
oc836,100
we573,55.35
je734,100
en919,17.59
ya1512,0.78
je985,28.88
jo222,92.53
by1455,7.73
an693,51.27
be437,86.13
ha1441,29.09
je1523,11.4
ka1397,94.95
jo1336,28.15
kr1472,28.13
da1160,100
ta737,100
fe1456,100
ir665,18.89
ma408,6.93
di1428,41.6
ro967,4.48
le1284,65.42
do944,79.62
os236,2.69
al957,100
al1079,93.33
wi327,11.94
pi1032,15.87
do1114,100
je1609,5.69
em416,5.63
ju64,93.25
sa1505,79.69
ru395,84.34
al217,0.56
ar1530,1.1
sh620,94.08
we984,87.2
gl47,10.15
ar1185,82.66
ma1265,5.07
li1258,92.25
jo250,75.78
cl348,100
ti748,95.51
ch1605,0.31
ro285,8.79
br314,45.4
ka1570,2.41
mi1718,2.96
la449,88.69
zo1417,14.09
wi159,5.11
da1468,1.93
ot848,53.27
gr291,84.97
ma1295,0.01
gi1508,44.84
si966,7.5
ch996,77.92
qu245,100
ha1110,1.13
ar410,88.81
fa1443,86.53
lu23,90.76
la1528,2.52
ko1554,4.71
va10,100
he78,3.31
do829,93.79
ro657,0.95
de83,10.66
mi592,100
el1448,100
al473,3.47
wa200,11.74
me445,77.66
we1646,0
la166,77.88
jo485,95.84
sh759,100
ed1017,83.75
ei38,100
al333,19.38
co33,50.87
al649,95.46
ge648,8.64
wh883,16.94
my450,0.89
ma325,48.4
da46,78.17
je826,31.35
an354,35.66
da40,91.27
lo535,4.31
op498,70.71
ja918,15.31
de1659,2.2
be1406,71.97
de939,25.8
su1344,100
gr506,39.62
wh14,92.48
al1204,100
je1724,0.06
ca438,60.31
ca833,56.27
po1134,87
br933,71.76
ge26,100
ho764,3
re9,100
al1027,1.97
ed1696,23.49
ha1333,16.38
le1637,1.23
al283,9.74
re1217,68.36
co955,11.03
li1663,1.39
ka1294,8.37
ef917,0.95
ju1187,69.92
ge566,29.06
ri569,65.69
co774,8.58
ez320,58.07
br1203,88.52
an687,100
se1009,73.76
li877,31.42
la171,1.82
li1153,52.32
lo941,87.47
jo167,89.97
ja1058,100
rh730,61.05
ki991,0.78
wi1101,0.02
al393,98.47
an1259,42.64
tr512,40.58
ma242,74.2
mi459,67.92
ba91,11.94
ke937,100
ca1122,82.84
sh302,25.5
de1391,0.52
en475,72.32
ag238,92.12
eu1036,79.72
ma1178,100
ev456,49.72
de588,3.84
ma60,81.35
al15,3.16
wi618,79.25
lu1035,90.67
al805,39.76
bo545,15.85
gu1247,60.23
ca1340,3.85
te1401,100
ga906,22.32
la31,12.1
an1394,61.68
jo871,77.27
ca898,72.61
ad1710,3.25
ge501,49.02
tr1081,83.83
do1626,1.02
na915,100
es1,100
pe1597,0.12
sa1158,78.13
re1378,23.6
au279,81.45
li694,7.78
tr884,100
br105,49.1
an426,0.78
bo465,66.66
ro131,100
st1421,76.14
mo278,52.36
la1595,21.17
ke111,78.79
be227,7.51
be785,20.04
iv1215,41.87
xi675,26.54
an128,10.18
br1381,6.44
st311,30.26
ha789,100
be198,91.15
ja1684,10.1
ru1091,2.07
fr642,65.63
he852,100
wa684,0.69
sh522,1.34
em1494,79.53
wi99,86.81
lu1354,13.47
al868,45.64
de407,4.94
jo1084,36.01
wi1371,9.54
na397,95.85
li979,67.29
lo1420,92.78
wy54,75.46
ri1361,100
el1481,100
re943,97.95
ly890,90.6
ma1392,87.22
hu1018,21.93
ra725,31.91
el1338,14.35
ko1585,0.54
me1622,0.28
lo1008,37.38
sa782,91.22
fr1155,85.94
gi882,16.8
do1308,60.54
je987,4.39
de1317,65.15
la1556,1.94
ad1191,82.56
ca1112,87.76
ce1537,1.18
ca251,48.2
wi1249,54.04
hu1270,35.81
ar1711,2.91
qu1302,14.32
os13,95.62
pa720,38.81
er364,13.37
ev176,59.01
co622,38.97
wi1660,0.39
la945,83.48
ma1047,87.9
ch568,93.43
el990,6.6
ch61,86.21
sh1303,35.31
mi608,10.52
ra638,85.77
me602,30.08
ch55,84.38
em423,92.16
da1655,9.09
pa127,83.91
ro809,77.42
jo405,6.04
ja1602,6.45
te1190,45.76
ko1267,100
te1038,46.37
ad1575,0.01
ho921,10.91
ma935,66.4
kr1477,2.73
to1363,100
ke1292,90
pe271,78.28
th803,0.87
be108,86.76
jo1506,43.97
ga536,95.31
ja202,80.64
fo1029,100
ca1454,100
me435,98.03
co135,100
ga733,59.24
mi1693,15.53
ra1587,34.36
fo1405,72.18
ro697,79.97
ni85,100
je1561,12.42
na234,84.88
ne1293,1.18
em1500,100
wi1389,81.03
le1171,90.16
tr907,91.57
al216,55.16
ka1733,3.22
gu310,100
va63,7.95
hu235,69.32
do1146,90.79
fi1667,0.31
ma563,22.25
jo117,22.36
te646,96.4
ma554,31.72
ce691,85.78
sh230,87.13
al1194,96.8
wa1307,100
ab1434,0.27
fa534,6.77
ro1563,0.05
gr1262,1.02
an182,35.23
hi1234,69.64
le582,2.64
ca714,88.33
am1543,20.85
tr1694,20.5
ma366,15.77
ri1106,86.19
ch1369,66.66
er844,17.25
ki305,0.84
au656,3.91
ti6,63.53
br1209,100
zo1241,69.32
pe203,46.62
el1124,100
ma239,86.68
le120,40.27
ju876,73.95
ka1364,59.84
an1390,91.69
co949,88.08
da1365,56.55
ra1000,5.71
ty1085,89.89
ri958,68.46
ti823,48.06
gr513,92.74
fl752,89.33
zo431,84.34
ka211,20.36
ch418,90.54
pr1024,12.25
do253,73.7
fi1037,81.31
is1442,78.94
co1213,100
ly134,87.51
co1624,0.04
ma1596,39.61
li390,93.8
mo847,37.08
ma417,96.24
pa1348,93.93
he1584,0.3
ju1562,0.26
ve67,5.74
sp474,100
ma75,82.45
ra1673,28.1
an488,87
da1613,1.54
ro1150,1.33
ke380,66.43
gl154,89.36
ch88,2.85
my1375,53.63
et1201,84.74
de514,1.26
eu258,1.74
za1321,8.39
ja132,2.4
ha172,86.31
et187,69.29
sh109,12.38
je673,15.38
ja168,1.33
jo1193,68.86
dr413,31.99
ma1275,100
le851,66.12
ma773,93.58
lu1240,7.62
ma114,81.53
ph1649,1.79
fa1396,55.05
ed1281,14.71
fa865,1.62
so961,9.36
bo197,12.1
ow1043,19.68
as779,100
ra1429,29.58
br478,82.88
jo427,1.22
ph462,100
ar1427,77.51
zo1192,67.8
el621,68
ar683,92.2
ni130,36.27
ti1022,77.18
el378,65.71
mi1515,0.39
er296,100
na436,6.21
oc386,2.38
lo1141,6.69
ri1606,0.55
cu116,58.39
be632,71.3
ce766,81.87
cl760,79.59
ga659,51.79
ta1426,8.36
mi1590,5.03
ja1165,100
lu186,75.38
sh1555,1.19
jo145,100
fr1195,62.08
la1183,23.36
be1483,5.15
de942,1.29
fe240,100
ky309,1.14
ed206,1.19
ro822,2.81
do89,68.03
ca471,65.25
je104,85.92
me1531,0.21
sc1225,5.18
la123,78.84
va912,6.53
la195,70.3
wi707,48.58
mo1001,78.95
gr971,90.39
el247,65.65
el1648,4.07
ko1647,0.07
jo1576,5.48
is1210,0.27
la65,84.42
iv647,100
lo394,100
ri421,12.16
ca1207,16.62
ro1087,90.87
ce1312,89.97
ho1466,69.37
ad914,92.35
ra698,85.61
wa1495,18.41
ja1025,89.41
ch62,97.24
bl686,46.81
co1475,18.19
ju685,2.64
el604,100
ru443,4.13
ca1311,84.82
sh1627,0.11
vi143,88.06
ha1202,65.87
te824,89.11
da439,89.67
cl392,100
ce1679,0.17
pa739,75.85
ze1476,6.86
jo889,0.31
no1489,16.33
ma1206,3.33
sa463,81.58
ch1677,0.08
iv1714,0.13
al515,60.09
ra1430,100
ma540,23.11
el1064,25.19
ch261,100
dy1520,5.12
al87,100
gu151,13.22
ke1130,38.05
do843,4.63
ce1546,0.18
ma960,100
sp155,100
vi1200,100
ha998,8.83
to581,82.47
an1233,2.18
gl1688,2.2
ab273,32.46
ma556,100
ta476,10.19
br353,100
ma1686,21.39
re724,54.02
pr796,89.33
ji775,43.33
ne995,91.66
de819,100
do1723,4.37
bi1674,0.01
al1612,0.11
ja584,85.91
ja188,11.8
la1635,2.79
er669,64.39
or1182,52.69
ja1618,2.81
em1230,89.23
co1342,36
jo1639,0.32
fe1159,42.71
le28,86.7
mi1458,68.72
br1103,100
sh1652,0.04
ly1410,74.23
ea653,76.86
gr1256,100
ca892,2.73
ga346,0.32
fr1462,23.51
he398,100
de1521,6.33
ca1372,4.58
ju284,77.44
gi963,92.69
jo66,86.33
ke209,62.33
iy1309,1.04
es16,2.31
ev692,8.37
br1514,0.18
ma146,10.38
je668,4.64
be77,77.2
li655,59.86
mi41,72.63
ni1517,0.65
li905,100
bi643,62.76
sa1341,66.35
an156,71.53
vi495,93.14
al1355,32.24
je1598,6.26
le319,99.28
id268,84.74
ta940,90.19
el1254,88.59
na1298,77.14
fa180,70.54
ru1737,0.03
wa992,100
ni372,31.67
ke1135,5.36
al1021,9.09
ro570,97.39
de1465,68.61
yo1289,30.2
sa175,45.19
lu403,69.16
ca671,100
ga231,40.15
ev1670,46.52
ko1356,75.82
ji1464,83.91
ma1285,69.24
bo849,90.46
do1451,100
ti1137,77.6
do262,6.25
vi980,2.02
na1519,6.65
an1136,3.44
ca1048,33.57
ba1288,55.79
mo1074,78.24
ma1092,87.83
ro1034,68.17
cl69,88.78
ma872,83.21
cl1030,76.22
ti86,100
vi1409,45.31
ar904,100
un204,89.7
an1541,28.97
de757,11.54
as122,13.03
fr989,88.15
el337,9.31
su1046,62.65
me90,79.05
el654,4.75
be709,0.06
gu317,100
ma1415,100
la1720,1.25
la976,41.68
di530,91.46
