netid,% of videos watched
br3,5.3
ko1647,0.01
ni130,37.18
tr512,10.59
el1124,100
le1171,74.6
ce691,82.33
cu297,4.56
ta1066,2.36
ke209,26.01
ju1562,1.02
ad1191,100
je734,100
ja918,18.22
jo427,10.56
ja1058,100
my369,8.11
ri569,42.02
ka1397,94.05
ef1471,6.81
st1095,1.28
la1556,0.64
je1561,0.25
el1481,100
oc836,100
gu151,47.45
ba1196,11.21
ar904,96.51
ab273,45.72
fr642,84.56
li731,3.12
jo1639,13.25
la65,100
me1531,0.02
ar39,0
al1204,80.44
wy54,91
an156,79
iz1621,0.84
ma1275,87.11
pe203,24.17
ja1618,2.07
do1451,95.81
ar683,100
me1098,0.16
ma239,77.44
re850,9.72
me435,73.96
ma1686,1.27
su1046,76.36
li390,85.92
fr527,4.68
am1326,12.43
el767,2.12
hi1234,100
en475,76.11
fe240,100
ne995,84.52
al216,58.94
co33,53.4
po1134,82.34
et187,74.95
al1246,10.31
ka1364,89.81
co622,37.65
co1261,3.23
fe1159,50.79
na1358,3.07
ro399,27.19
ca438,48.32
sp155,100
bi1674,0.04
do1599,2.57
je104,55.84
co322,6.32
ar1711,4.04
va63,11.96
sh1627,0.11
ti6,73.15
bl686,47.52
ch1411,0.51
do705,45.49
be108,97.87
mi1718,11.25
ca671,97.46
ma975,7.96
ca471,28.47
la195,73.32
al515,89.04
ke380,69.6
ma788,7.16
pe1597,23.37
ch996,75.77
do1146,80.36
ri358,3.38
fo1405,32.09
na234,100
gu317,82.68
lu23,89.61
re724,48.54
ca898,63.89
ti823,59.55
sa463,98.22
ka951,5.15
ch1677,6.18
al219,21.46
es1,100
qu245,100
li1486,4.72
pa1145,2.31
ab330,82.59
sh304,12.47
ea194,0.78
je412,0.56
de1659,0.14
da677,2.33
ed1696,12.88
jo1336,65.43
jo1438,69
be1491,4.37
pa1348,100
si1245,1.2
ja924,100
la1090,1.67
es1272,7.6
lo1650,9.11
st311,60.06
ge501,34.23
ja1132,100
ro1087,100
la1075,0.67
ch261,92.02
re1217,48.15
je627,5.86
ma960,100
tr894,1.55
el1435,22.5
du1413,5.95
ra973,1.97
ro570,88.21
ty301,29.82
an1541,3.95
