netid,% of videos watched
ca471,17.87
me435,89.06
ne995,61.71
ni372,29.61
la65,100
wi1238,75.37
ca898,77.92
mi592,100
do1114,100
na397,93.52
hu235,95.94
fr989,69.12
ja516,16.62
ha53,10.87
wy260,2.4
ly890,74.87
pr1109,2.13
sh1652,5.31
va63,4.6
te1038,72.38
ma1047,52.17
ja188,1.35
gr162,11.58
an1394,33.75
ma872,86.53
wy54,89.04
ra1430,100
fo1029,90.02
al1612,10.77
he1584,0.42
lo1008,45.73
ge26,80.05
tr1081,68.27
ma1507,9.19
je1561,10.74
ma1144,100
an1390,100
el523,0.56
al1355,25.76
ja1602,3.66
eu254,8.63
fr1117,0.12
jo140,2.13
la1183,31.04
ka1397,100
ko1554,7.92
fa1287,15.78
ur661,6.85
fe1069,8.75
ro131,99.57
wa1307,100
st311,24.79
sh759,85.22
te824,74.96
sh620,100
la1635,6.65
li731,2.71
ke209,73.81
el226,12.61
no1489,64.67
ro1563,12.43
mo1074,100
mi1450,6.78
de1465,88.28
ke111,85.51
ti748,77.8
ja1165,100
bl686,50.38
ro697,76.24
ti1137,100
de83,13.92
re1217,27.68
le952,19.73
ma374,14.82
su575,3.29
to581,86.68
ge566,35.87
le1637,5.47
mi1515,20.57
sh1627,0.68
li877,51.34
ga906,33.06
no1133,1.35
lo1650,11.31
pe203,47.51
gi882,0.56
et1201,61.63
al216,48.46
of1250,1.47
me267,100
va10,68.76
ch1677,0.15
be108,93.01
zu762,96.74
da1365,23.15
jo1193,100
na1298,76.86
jo250,29.84
ti823,69.22
re298,2.51
ja584,87.55
ru1737,26.77
br1514,3.41
os263,10.97
iv647,100
ma1062,5.69
ma1275,100
ch61,87.76
wi707,17.27
em416,11.79
co1475,68.51
ma1226,4.47
ma773,85.38
ju486,3.76
be741,11.7
pa1348,91.92
gr291,51.17
gi266,3.31
ma239,74.97
am1543,1.68
ga733,72.03
br1172,7.08
ch55,100
te482,5.84
an1400,1.53
ce691,99.66
ma556,100
ri1106,87.69
be198,75.53
ke1292,100
ar1530,10.83
el1254,89.75
na915,81.53
bi94,0.54
le1171,89.32
lu768,0.86
jo427,12.74
jo167,53.03
qu245,69.18
ce766,91.94
mi459,73.19
ja1058,65.78
ca438,55.59
ri569,20.97
lu403,100
co870,14.52
du1128,0.18
ch1605,0.12
