netid,% of videos watched
te1343,17.28
iv1714,6.53
al868,28.31
ph1649,9.17
ch88,19.05
ma75,64.32
je1523,1.19
gr971,100
kr1162,0.15
ca833,40.57
an1233,6.1
bi643,54.59
co1475,24.1
pa962,17.67
ma242,100
la1635,0
le1637,1.6
ha172,89.89
mo1076,86.68
ne995,67.42
ch418,92.63
ji1464,98.44
or328,75.41
ch996,96.53
ka1263,15.31
ly479,17.67
ma1474,9.08
ma554,37.57
ra1429,76.29
ha712,1.44
al1612,0.66
bo465,17.88
ja1165,100
ti1022,96.29
jo911,92.64
br933,92.42
oc836,66.64
sa463,82.55
ri1361,100
ky309,0.33
ra1673,6.78
ne119,12.14
ow1461,4.47
ru51,69.06
cl69,85.74
al1021,1.1
je1609,0.94
cl237,3.59
ca1372,6.44
gu310,100
ka1733,0.02
ro457,1.12
ma936,28.06
ja753,11.65
je1598,0.08
mi41,77.17
ni1418,12.4
fi1667,5.56
lo941,75.55
an1259,16.67
ro290,12.1
is1210,1.96
wi5,67.2
pa652,1.52
mo855,3.48
ni1257,92.99
es434,0.42
ma1178,87.66
da1468,5.95
ra458,7.68
tr884,100
em1230,94.3
mi1693,27.15
ti748,88.46
ro818,0.77
ot848,38.81
hu1270,72.71
do89,100
ma540,46.61
ha789,100
st500,13.55
pa127,100
sa1341,86.18
an156,89.73
hi1234,89.81
al216,37.56
rh730,89.37
ch261,100
sh1303,41.48
jo222,76.34
je496,5.64
ta491,22.98
de71,1.47
br1103,86.33
ce1679,0.43
tr743,20.88
my450,3.61
fr460,4.79
ma1392,97.37
la1720,4.89
li1258,85.49
do1308,32.88
di530,74.64
gl1688,0.15
be1406,63.98
do1626,1.67
er1268,12.67
ro809,91.99
wi1389,86.2
de1391,1.72
gu1247,81.63
wi618,79.86
la609,16.09
cl348,100
na1298,71.56
ko1647,14.66
la449,67.59
je673,17.55
co1104,24.36
gr1256,100
ri1106,100
qu504,100
sh522,17.3
gl154,90.36
va1154,2.13
ar683,100
ca1352,21.74
he601,25.93
ch1605,0.99
xi675,57.05
jo964,5.2
re1217,13.23
mi1515,4.5
la1595,0.81
lu403,100
ca898,57.82
te793,1.02
pe1597,7.96
la1556,0.71
ri569,40.23
fe240,100
em423,87.05
de1521,14.08
ca438,29.44
de948,5.02
el1124,73.52
kr1472,54.03
al751,12.11
na402,1.56
an1394,65.91
sh1652,3.58
wh14,100
al393,84.51
lo1420,81.73
su1046,89.64
sp155,100
ru137,18.26
mi1590,1.63
mo1001,79.19
tr1694,0.36
he1414,25.15
ow1043,73.83
es1,100
de820,2.12
el1648,25.51
ke937,100
te1198,3.31
co774,7.4
an488,74.22
jo250,17.84
al1355,66.29
pe169,19.64
do1599,9.02
le319,100
ro1150,17.29
mo1072,17.78
wi1249,42.45
or1271,93.1
ke1292,79.61
je925,14.63
co33,8.78
lu186,100
za303,100
ju284,75.52
ma773,93.34
no1489,26.03
su1344,100
ra18,6.88
ge501,19.89
mo847,36.49
ab330,93.48
me267,100
ri958,52.48
an1108,0.75
fo1405,26.25
he1274,1.87
re740,91.83
fr452,7.75
yo1289,62.66
je1724,0
he746,5.46
ar1530,0.55
wi707,61.76
ga231,28.68
ko1267,100
ro570,73.11
be770,9.69
jo1193,100
ma563,33.41
ir112,15.73
ly1410,80.39
ma1092,81.34
ed206,10.99
fr1028,1.29
ma634,2.33
jo871,97.41
pe203,47.88
na436,17.16
sa782,85.8
wa1307,100
ar1711,8.87
ja1077,3.36
el1064,62.74
me90,85.86
co1342,45.61
we1646,4.66
em321,7
el247,80.67
ad1575,0.21
ma1047,58.63
se1009,82.83
le851,100
do1146,96.63
le1171,41.6
ta940,88.38
ev456,27.06
ru1737,11.61
ma325,28.22
al515,78.85
ju876,74.97
da46,91.35
lu1143,93.8
tr674,5.83
ar1185,74.53
ha1202,74.16
cu116,33.91
pa1348,100
jo1438,19.52
mi1320,7.15
ma872,100
ji775,31.22
cl760,63.32
em1500,100
ja1058,100
el378,63.27
co622,9.7
ge893,57.42
cl1304,13.2
co949,78.56
ju1316,100
el1254,84.79
ja502,12
fo1029,100
ch568,71.92
de1317,72.08
po1134,96.12
or1182,44.57
wi1238,71.49
ka1071,4.56
bo359,14.41
ne529,100
ce791,6.55
br105,71.1
zo1192,39.67
fi722,2.02
el1481,100
ki4,7.97
st311,37.36
ed382,3.67
ly125,2.89
sh1548,31.3
lu1447,18.39
fr1155,69.8
sa1380,8.3
ni130,40.06
vi495,84.37
an354,64.58
sa1158,100
za189,100
me1042,0.51
ja713,17.77
my369,34.26
ca1122,78.64
he852,100
ro697,92.68
zo1241,90.54
br821,7.06
my1375,58.8
la166,73.31
mo1074,81.37
ma480,9.57
te1005,2.9
ad1710,1.34
la123,100
ce1537,1.08
ma1596,0.08
th224,0.7
al1079,96.47
lu1035,80.08
de819,72.89
gi963,100
be1113,0.27
ly890,98.61
al957,100
le856,18.25
ly244,7.24
da40,100
li979,26.92
di1428,53.04
do1451,100
od560,5.73
ma585,100
te1190,24.63
ev176,100
ta737,100
ar1427,89.59
ch61,77.41
te1401,100
tr907,87.47
be437,52.29
do829,95.09
do944,70.99
pe271,93.98
au656,24.89
an1541,0.31
ja1618,3.78
sh1163,17.3
ha813,0.63
re724,27.34
ch1369,100
vi143,92.17
al1204,100
pa1145,1.56
ce1312,100
sh1453,82.24
ju17,7.27
lo205,11.44
ro1034,85.08
fi1037,93.12
ga733,77.04
