netid,% of videos watched
ma1346,5.41
da1184,0
sh938,5.09
iv1714,0.03
na1519,6.21
an1216,2.16
ka1733,3.75
vi1200,100
ma1125,4.59
br1209,100
an603,76.7
ja202,94.34
lo394,100
al1204,100
do705,10.2
ir1393,80.74
ce1049,23.27
be1492,8.11
em1230,79.44
ti748,92.64
al494,2.94
la1528,1.21
le1637,0.87
ja168,8.54
qu245,100
ch1605,9.17
ti1137,100
le1171,60.54
ge893,75.74
ja101,49.33
du1199,0.34
ma786,57.38
kr1477,8.37
ma965,5.47
ma935,88.44
da607,22
de588,0.13
sh1453,93.63
ar1530,0.59
kr1127,8.72
el524,5.07
fi1667,2.38
sh1627,2.63
al1402,0.18
mi41,75.89
bi599,19.46
ba1288,23.18
al868,60.29
lu23,86.83
co33,42.66
ve682,11.87
ke111,100
wh14,100
do829,87.26
mo278,34.45
ga906,42.74
em423,68.75
an1390,100
li390,88.01
tr232,81.52
ne1293,5.03
ly890,74.63
ab273,45.27
ke1292,87.75
ma1686,1.67
la1720,0.2
je826,58.48
br1103,87.15
st311,76.07
an693,31.41
li979,33.55
re740,64.29
sh1303,74.35
al1612,0.05
an488,74.46
bo849,89.91
tr1279,9.05
ga733,75.6
ca1454,85.59
wa992,100
pr796,100
ed1281,17.59
ki305,9.61
er296,100
ha1202,100
iz1621,5.5
ne336,12.49
sa463,96.15
er844,4.93
ra1429,25.36
cu116,56.02
ju1562,0.12
sa175,22.5
ne995,93
da1365,19.97
li877,23.42
ar1185,93.52
ja1602,3.75
we1218,34.37
da1613,23.97
ya1512,2.51
ma1275,100
we1646,18.16
ca1311,76.54
ru395,100
de1521,9.48
va10,100
ni372,90.3
ra725,20.47
li1153,74.74
ko1554,0.51
la449,84.02
jo222,93.36
de1465,79.47
el247,90.65
fr1155,84.74
jo167,70.2
de819,100
he852,91.2
da1160,67.69
kr1472,27.96
be437,63.98
fe240,100
gu1247,77.77
dr413,27.17
le851,100
es16,3.82
ca1122,96.76
do1451,100
ro131,100
la195,78.27
ce1679,1.63
ly134,93.13
id268,84.13
la945,96
te1139,4.14
fa180,69.56
zu762,100
lo1650,0.68
ti823,45.27
lo1420,88.4
le794,10.84
je662,2.39
jo911,92.45
le1284,54.2
al1194,75.29
pa127,94.48
jo1576,9.47
ko1356,68.25
ta491,0.62
ja544,84.55
da40,100
be1406,76.12
di530,77.35
za303,100
je496,2.73
le1148,29.93
fr642,93.77
ha1441,19.72
be709,12.6
sa1158,70.76
vi81,34.21
re943,87.56
ra1430,100
ba91,3.57
la166,100
pa1176,30.78
ca833,22.25
ni130,17.74
to1363,100
ev1670,9.46
el1481,81.67
so367,8.29
lu403,100
ju1164,6.2
gr291,73.81
hu1270,33.76
ed1696,0.05
ra509,7.5
an182,2.07
am1543,3.11
me267,87.28
el30,0.03
me445,100
re1378,16.15
ma239,97.03
ma960,100
el974,15.93
ka1294,10.97
ja521,10.55
fr1117,3.45
si1351,5.7
em1494,77.7
je925,14.65
ei38,100
mi1590,0.09
ma1415,64.66
do68,3.73
be632,71.47
mi459,100
de407,21.94
dy1520,4.51
ez320,22.3
ly1410,77.76
wi1238,91.91
ed1080,14.54
by1455,17.46
hi1234,100
ka211,7.25
gr1256,100
sa782,55.61
zo431,87.26
br1514,1.36
xi675,62.73
ji1464,57.9
la525,11.46
fi561,16.99
be700,21.83
se1009,94.89
cl237,11.5
br1203,24.15
ve177,17.03
al393,98.7
he1584,0
al649,55.12
ma554,37.11
ma563,62.58
ba543,5.78
wi1660,2.87
oc836,100
ge26,100
ga659,87.33
ho1466,19.92
ot848,36.39
ke1179,0.03
ca438,49.13
qu504,100
pa739,100
do253,73.98
ar904,100
ca898,97.03
ju1316,92.85
ja1086,4.01
le28,97.26
gl154,59.22
fo1405,43.08
ni1257,62.65
el1448,100
le229,18.31
jo485,86.88
me90,94.89
te1401,100
eu1036,55.74
ra698,88.33
de939,33.27
rh730,76.6
pa1348,100
co415,27.45
ma242,100
co1342,31.73
al216,66.3
go422,9.13
bu1367,6.08
lo205,1.83
el196,2.86
je1609,4.72
el1064,72.29
ma60,98.44
ri958,43.19
ma1178,100
sp474,100
ro570,76.28
vi495,100
co1104,59.64
ma564,16.05
ja753,5.28
wi707,41.45
ar683,100
ja516,6.58
to581,95.72
ko1267,83.59
or1271,86.66
ro697,91.79
la1635,2.93
ea653,93.97
cl760,68.06
ca671,100
re9,100
te482,6.46
lo941,100
fr1278,7.72
ca1207,4.51
sh620,73.65
ja1165,100
je1523,1.64
da432,2.41
ce1546,0.16
ch1677,8.21
re92,7.89
fa1396,49.65
ma75,100
ge501,36.93
fa1443,92.13
jo1084,28.69
an1541,8.04
sh302,42.59
ca1048,64.95
ch27,0.77
te824,81.58
da439,86.62
ad1575,5.54
al1079,91.15
ca163,0.78
ma773,78.72
na1298,96.46
da46,71.32
ph1649,6.84
de983,29.77
ta737,100
lu553,100
na397,96.96
ma1708,3.8
de820,1.47
my1375,12.65
ev176,100
lu726,100
tr907,73.18
fe1444,23.27
sh481,8.98
br478,75.67
is1442,73.42
ki25,1.04
ge566,15.05
jo1639,0.01
al957,100
ke380,83.72
ch261,100
co1213,100
ni1517,1.1
du1413,2.16
ar410,100
wi618,95.19
bl686,47.41
do1599,0.73
sa644,27.79
tr1467,10.23
ha789,100
un204,82.52
re953,100
me1531,2.46
zo1192,39.11
je673,34.72
be1445,3.71
ru51,87.48
ju64,72.4
yo1289,32.05
al1355,69.57
wa70,15.08
ro809,85.91
ag238,86.51
or328,86.54
am220,5.35
di1428,53.36
sh109,3.34
eu258,1.62
za189,100
pe203,32.05
es1,100
sa1505,81.28
ce1312,100
jo871,75.14
tr1694,0.28
fr1195,32.3
vi143,100
be198,87.97
br314,44.3
la123,82.74
ma114,78.54
ce766,86.27
be77,47.06
cl392,98.94
ab1588,0.22
sc1225,30.74
ju1187,79.02
cl348,100
mi608,2.79
ra1673,0.43
so212,0.21
lu186,74.42
ma417,90.42
al217,28.3
ju876,86.91
la65,72.18
lu1035,94.39
co1624,0.61
vi761,10.17
ca251,13.81
en475,82.77
ma1144,100
an687,100
gi963,100
pa720,38.3
bo465,42
ow1043,39.28
ke1130,46.05
la1183,46.13
is1504,11.07
el604,100
tr884,100
ko1585,0.59
wi99,100
in916,0.21
ed1055,23.1
wi1389,92.65
di281,1.97
ma1092,92.55
ke937,100
ka1397,100
de1659,0.16
wi1249,41.62
ju284,94.82
pa141,7.94
an354,40.46
ju107,2.46
ni85,100
ce691,93.54
lo1008,43.02
ce900,1.34
na915,100
jo66,70.01
so863,23.13
do1146,93.04
fe1159,37.04
co870,1.94
gr513,76.31
ni1418,9.21
ra638,74.13
au279,70.69
mo847,38.61
wi1371,5.81
is193,1.19
gu151,76.99
ka1364,95.44
de815,3.97
el1254,85.39
ce1537,0.3
ja1301,22.28
jo20,28.06
el1648,0.53
la1595,12.28
wa201,4.92
ed1017,95.29
li905,100
el378,86.13
jo571,37.29
an1394,37.31
no1489,8.51
op498,83.14
iv1215,29.62
ti86,100
se881,4.31
ta940,72.72
pe572,11.56
al515,85.05
he745,37.34
wa1073,3.46
el776,3.65
cl69,77.86
ji775,32.26
la976,49.15
ja1058,86.62
wa1307,100
ca1340,19.49
ru1737,9.22
ma1047,79.65
sh1548,2.85
na234,100
mo929,8.12
we984,71.88
ch418,91.87
ne529,100
ja1618,0.25
do1626,0.2
pe271,94.02
ha1110,1.77
an1123,6.46
fo1029,100
gu310,100
ir112,20.5
po1134,69.31
jo405,0.8
ch61,93.67
le319,100
et1255,0.11
am152,10.34
ra1587,1.42
la1318,8.64
do576,9.41
ch568,99.08
jo964,11.35
gl365,17.07
do1114,100
de999,5.97
ri358,3.11
le425,13.85
ti1022,53.61
ar1427,95
ri1606,0.17
ga231,46.58
la173,8.22
ga536,93.21
es82,90.44
el621,35.08
pa79,8.03
bi643,18.51
ka1566,33.43
re1217,52.71
ko1647,0.76
os13,90.85
gu317,100
ed804,20.63
ja1132,100
ad1191,100
ja1025,98.27
he746,2.85
em1500,100
co135,100
ni1449,17.12
mo1076,95.43
wy54,71.74
el548,10.67
wi159,26.63
in593,5.26
zo1241,88.71
ri1361,100
me602,38.79
le1180,3.85
ri569,33.86
ma551,8.3
la84,0.01
su1280,28.55
da110,4.58
fo853,19.08
qu361,9.23
et187,91.53
mi1718,0.19
mi1515,4.83
da1118,9.28
ma164,13.77
ro1034,89.76
me435,72.89
he398,92.08
gi1508,17.86
pe169,10.47
ur661,29.12
po913,5.55
ba1283,1.88
jo145,100
an1259,56.98
ro1563,2.75
ch996,83.29
al87,74.11
ma1285,56.58
br353,100
de1317,46.86
mo1001,73.97
sa1341,86.48
ma1596,16.41
gl47,28.78
jo1336,43.07
wy260,4.45
al805,72.1
et1201,88.63
ma585,100
ri1106,91.54
sh759,100
tr772,19.73
ab330,95.32
ph462,100
tr1081,74.98
gl1688,4.74
pe429,11.55
ve472,0.67
da1655,0.69
co949,89.05
ca714,75.54
ch62,100
ha712,9.21
kr1162,12
do1723,19.88
ma325,25.64
or1182,9.21
ja924,100
co622,68.57
me846,24.68
ti6,94.72
br1381,15.12
sp155,100
al219,15.7
je1724,5.33
ar1711,5.42
jo1438,20.69
li1258,53.67
ma1392,87.76
pa580,9.68
ma103,1.35
li655,77.65
ly1224,3.52
na680,0.2
pa428,4.37
me1223,8.76
iv647,100
br933,89.9
ev456,34.77
we573,48.86
je1561,0.78
ch55,100
te1038,19.01
do944,76.92
ke209,47.35
la1556,1.42
ja918,68.84
re724,28.04
do89,100
ki4,2.8
cl1030,51.06
me1622,6.99
mi592,100
