netid,% of videos watched
sh230,82.88
mi295,0.53
ro1003,3.2
ga231,31.05
iv1714,2.39
lu403,100
su1248,21.38
sp474,86.18
ag238,81.68
je723,1.04
su1344,82.98
ro809,95.99
ma1125,3.05
ad1575,0.88
or1271,82.71
el604,82.64
ya1512,2.53
tr907,76.02
br933,74.64
ar1530,0.06
sa644,5.49
ta940,87.85
zo1241,90.42
sa463,86.74
be437,34.68
wh14,71.16
bi94,8.13
la976,15.19
ch568,78.53
es16,14.06
ab273,59.8
li1153,38.6
de1465,19.71
le1171,85.12
na680,5.19
lo1420,68.63
ar904,88.93
br353,100
de514,3.15
cr1457,10.24
sa175,60.99
es1,87.26
ho1466,55.49
hu235,97.57
ra1430,100
iz1621,13.52
ja1618,0.27
ja1025,91.32
li1006,2.13
wi1660,9.12
ba1288,18.74
tr884,100
ri270,1.97
bl507,8.34
an1390,100
or1182,32.89
wi99,92.53
lu23,78.15
la166,100
ro1563,5.61
gr291,1.5
ma857,2.58
mo278,27.94
ar1711,0.24
ke1292,100
bl95,4.23
fa1443,97.8
wi542,16.42
ch1605,19.29
ma60,100
da880,8.4
ly1224,2.47
je104,83.48
je662,11.44
la1556,0.34
ja1602,1.52
ha191,1.07
xi675,13.62
ni1257,87.05
ro780,0.34
wi1238,54.6
je1561,3.48
al87,100
ja1061,1.28
ke1130,69.31
pe169,39.6
gl154,82.59
jo167,75.19
bo465,9.59
fl493,12.04
ra1429,14.07
li877,58.65
el990,6.96
br314,41.58
je673,47.63
an1541,0.88
mo1387,27.58
de939,58.23
ma1596,25.13
ge648,15.64
ma1092,74.86
ja1165,100
al515,85.19
jo1023,5.57
te1038,49.38
tr1694,3
ja924,76.28
gu151,53.49
ir1393,100
we573,59.23
ko1356,50.44
gr513,91.54
ed804,7.99
ke209,37.76
le319,100
re298,0.76
pe1131,12.1
lo1650,1.27
ja202,74.44
ed717,10.76
vi761,0.23
ge1115,1.1
er1031,2.15
ze1322,10.71
qu504,54.8
ju1187,90.72
de1317,15.57
zo1192,26.4
fo1405,12.7
je1598,3.02
ro570,95.54
el1064,44.77
ty1085,91.75
el1481,100
ma1708,0.78
al216,51.19
ge566,38.94
ma239,92.85
jo102,7.37
gu1247,86.8
le28,53.48
do705,65.77
li1663,21.71
jo911,84.28
ot848,32.13
ed1281,45.76
el247,89.23
ac466,21.17
ro1499,5.72
ma75,100
fe240,66.15
lu1035,92.65
pa1019,12.52
lu1143,80.52
el371,11.44
no1489,39.85
ka1570,0.33
be77,30.3
fr642,48.32
ch418,95.7
en475,78.03
ju1221,23.93
ji775,39.44
as779,100
he398,91.87
ge893,78.43
me435,91.95
el1334,6.65
do1626,1.78
ca1122,77.18
do1599,11.29
em1500,100
ga659,83.21
hu1270,59.81
ma318,7.24
sp155,100
pa127,86.94
ca184,13.68
ri1361,100
to1363,100
de407,38.54
ly134,89.44
lo660,6.3
ja188,0.84
ga536,91.16
sa1341,79.02
co1342,35.07
te646,100
es562,9.81
he852,87.98
fr1155,85.49
li1258,89.39
al957,100
mo1001,92.29
ja101,27.63
sa1158,85.04
tr277,3.97
ar410,79.17
er1107,0.34
li905,83.99
ma556,95.42
fo853,0.91
la84,17.94
da129,22.8
al1120,6.72
pe835,7.19
ma1144,100
al393,85.65
re1217,37.74
ke1135,3.25
de799,8.28
jo1193,100
na1519,7.73
me1622,1.48
ka211,0.51
el1254,71.85
le1284,97.91
ma1415,100
fr989,96.88
la945,95.02
gr1256,100
lu553,100
cl348,100
cr1156,22.17
sa1388,3.24
je826,26.42
di530,62.05
jo485,72.15
we1646,3.09
wi618,55.65
ru137,9
mi1590,0.5
wi707,76.17
an1233,0.52
da439,91.39
pa580,3.87
la525,4.24
ti1137,100
mo1074,100
ja584,86.54
ev176,91.35
jo250,40.27
he1584,3.3
el539,10
na1298,76.71
zu762,91.04
la1528,9.26
dr413,49.33
an1400,20.7
my1375,26.95
ti748,81.31
ki442,0.95
gr971,100
va10,87.89
ga733,85.82
lu726,100
ni372,10.55
co1213,100
me1531,0.05
la1183,13.74
fa180,84.02
br1103,79.14
ir112,16.87
jo1336,33.87
di1428,48.45
du1128,33.17
mi1718,5.8
ma242,100
ca420,11.52
jo1506,39.31
al217,3.01
he745,20.18
ch61,91.99
ro818,29.12
br105,85.61
te824,88.46
at1173,4.64
je587,8.43
ma540,46.02
ce1546,0.52
vi899,4.61
pa1129,1.48
ka1397,71.29
my702,12.27
ab1282,8.26
gl923,14.28
la1595,6.22
bl686,37.63
ca1207,3.66
al1204,100
de820,0.2
ka1294,5.29
ca1454,95.34
fl752,79.39
an156,84.3
ar1185,89.7
ca1112,82.16
ba497,30.75
su575,15.17
pe203,34.16
an693,40.52
al868,28.2
ko1647,0.5
jo897,2.97
ro697,89.9
lo1008,67.36
te1190,29.02
fr288,3.4
de718,14.27
tr743,1.34
mi1458,63.83
da1655,18.36
ei38,100
me445,95.01
ma408,5.34
ce766,94.78
sh481,10.07
ma417,94.81
ju876,77.49
fo1029,100
ea970,2.61
ev456,47.46
ca898,85.16
ne529,100
co622,27.77
jo1084,38.17
