netid,% of videos watched
de24,2.46
si1245,1.95
al87,100
tr232,81.15
es827,2.64
na234,100
ce1679,12.09
ka183,3.5
es434,0.71
je587,6.76
do253,72.7
an1259,31.97
ge648,13.34
my1375,44.39
ch1369,100
ra1430,100
ei38,99.08
ma1047,87.36
sh302,9.98
no1133,17.42
ma556,100
em272,18.3
ge501,38.48
ar1530,0.59
ko1585,20.49
ho763,1.14
lo1050,16.25
go422,25.48
el1448,100
br1209,100
es1,81.4
lo535,2.77
yo1289,63.77
ca1122,84.82
na1298,90.89
su1046,71.37
ta737,100
gl1688,9.02
mo1001,90.69
de400,19.28
al1204,65.33
ti6,96.69
ba1288,58.23
ez1470,6.69
ma114,98.89
ro657,2.27
kr1162,16.48
an736,6.93
ti86,100
fe240,100
sa1341,84.36
la1556,7.22
br105,87.66
ma1295,10.88
oc836,100
ca671,100
ch418,75.02
ro809,90.6
te1190,32.24
li905,100
ad914,78.61
je826,21.23
le120,41.86
re740,68.71
le1180,10.47
jo145,100
an1105,0.58
el247,83.36
iz1621,3.6
di530,95.65
fe1159,26.06
ly890,94.28
or328,87.64
ad840,1.25
di1319,3.74
no1489,29.06
ar257,10.49
pa739,100
ma1275,100
ch61,86.69
ju1562,0
sp474,100
ma585,100
ja168,0.73
ma1144,100
br314,52.79
sa175,57.11
ch55,100
ca438,57.38
de1521,6.76
ja584,74.63
gr506,8
re724,31.61
ru1737,0.8
mi12,3.61
bo545,25.57
sh1163,0.27
do829,98.04
ke1310,0.44
ev456,41.23
la1183,58.87
zo1241,92
ch261,100
me1531,0.64
do1626,0.51
re9,100
ka1364,83.78
ma1596,0
mo1076,87.14
ro131,100
ra1587,3.16
li1663,4.18
br353,100
ga733,73.78
lo658,6.92
lu553,100
an708,2.39
an693,65.78
ag238,79.08
ar904,100
me445,100
he852,93.3
da46,78.46
sa1505,93.54
al393,68.35
do1114,100
kr1472,47.41
sp155,100
ju1187,96.94
er296,95.86
ti1022,94.23
sh1453,73.55
ro570,96.16
br1514,3.42
ma786,94.95
na1519,5.16
sa782,91.77
ad1575,0.12
ho1466,64.48
lo941,100
ni85,100
ji775,33.8
le28,63.42
lu768,1.4
ru51,87.55
he745,49.19
fi1037,76.23
ef639,2.8
ha191,9.66
al216,60.79
te824,86.37
ko1647,0.02
wy54,86.43
ca1048,32.38
la123,100
ra638,71.93
ah179,19.02
ji1464,76.52
je1609,0.02
mi1693,0.5
al515,79.88
jo1193,100
et187,84.12
el378,68.52
li655,87.24
hu1270,53.29
ca163,7.64
hu235,90.39
ph462,100
gu151,81.45
sh1627,0.41
