netid,% of videos watched
an603,81.79
an1390,82.82
fi1667,1.36
de1521,3.94
ti6,90.39
fi1037,93.18
la84,9.92
ma1392,77.44
do1599,19.31
do89,100
we573,36.92
ja1058,64.28
wa992,100
ju64,56.64
be437,36.55
fr1117,1.33
an1259,30.83
da46,85.37
qu504,100
gr291,50.06
ri958,73.19
ma556,100
co1502,2.21
la123,100
wi5,86.07
ni1418,31.87
os13,86.79
el247,89.05
pe651,3.58
be108,89.85
sp474,100
jo1576,5.47
li519,5.37
ge893,92.25
te646,100
we1646,3.57
ot848,38.77
je987,9.14
co622,40.48
fr1155,65.91
ei38,100
an354,33.9
be198,83.68
ow1043,40.35
ra1503,3.65
el196,5.05
fe1456,80.06
fr1462,2.75
ma554,5.11
ma872,82.19
el1064,51.49
he852,97.05
al957,100
ch996,68.41
ma239,90.24
co1624,2.12
ce1537,3.31
re953,100
li877,52.68
el1189,4.58
ca671,76.58
ca898,88.32
re850,12.49
mo278,35.79
la1595,3.93
tr148,21.42
os236,12.56
jo167,64.74
al1204,80.18
re740,48.35
ar904,100
jo66,91.69
li390,70.27
sh302,76.66
de939,36.59
jo871,88.43
sa782,88.29
ro697,86.85
la1720,0.05
ch261,95.9
di281,24.1
ha1110,3.69
ma1474,39.17
da1613,26.85
si1351,8.46
ge501,23.51
ce1312,66.4
ke1130,16.19
et1255,15.72
be77,39.89
tr1081,91.04
lu1143,60.44
el1124,74.34
is1504,18.9
fr1278,0.99
ez320,54.73
el776,22
do1626,6.67
mo847,46.51
ma1226,10.12
gr1256,100
le1148,6.42
ca251,21.34
br314,50.82
ju1316,93.12
da1365,65.21
li1258,90.33
me445,89.32
je1561,25.17
lo394,100
as779,88.64
ar287,11.89
au511,4.41
ur661,63.83
fr1195,17.89
lu553,57.23
fa1396,51.31
co1104,49.23
co135,86.61
et187,73.07
an1394,25.81
le879,18.44
al805,69.37
ma417,86.12
ne529,92.79
ri750,12.81
ju1187,93.18
ur1328,2.86
te824,95.47
ty1085,84.14
co1475,61.88
he745,38.55
mo1072,5.78
ju1562,0.34
ke937,100
wi707,24.41
le28,88.13
li1663,9.81
bo465,5.14
de407,37.77
ro1034,94.52
wh883,44.58
ro570,70.67
ro967,1.99
le319,78.15
hu1270,36.24
wi1013,17.19
ja544,90.72
sh1627,0.26
ri1106,100
ev1670,0.1
fo1405,19.11
ra725,21.76
te1190,23.34
ly890,94.28
me1235,2.76
al228,12.49
al1079,81.19
ja924,100
br478,74.92
je826,20.89
al1194,96.96
qu245,100
ga733,96.7
ma935,79.81
ji775,66.64
de1465,29.84
ma60,100
na1358,0.63
me846,6.83
ha789,82.05
ma114,84.79
es82,82.4
de819,100
ed1055,13.24
mi409,8.73
de24,8.42
va10,100
ja1132,100
tr884,100
sh620,80.16
to581,91.64
el539,8.3
ke380,89.09
lo988,4.5
ne703,15.78
lo1050,6.71
ko1267,100
ar800,2.14
yo1289,27.33
am1543,9.75
jo1506,29.5
ja1602,26.65
ja742,10.81
he398,79.33
ma1178,100
ma857,3.56
ju1221,8
ti748,83.87
ea653,92.31
do1114,100
er296,100
al868,33.83
do253,61.78
bl686,29.87
lo205,11.35
an156,95.03
ma1092,61.88
je1523,0.81
lo1141,2.59
ti823,15.52
ve177,0.25
ja202,80.79
gi1508,54.6
ma1186,0.95
ze1322,0.28
ni85,93.48
ca1454,66.85
na1519,8.76
re943,92.77
gu317,100
cl348,100
el1648,1.14
ow612,3.08
la945,68.85
ve67,10.58
mi41,94.13
al515,95.69
ma1078,6.27
gr971,84.6
ro780,0.37
di1428,66.71
sh759,100
fl493,0.15
lo1420,72.07
ar683,100
ch80,4.76
lu23,87.45
el337,8.81
sa463,71.39
da1160,72.39
or1271,64.83
la1556,4.25
ja1618,6.43
de71,1.14
vi495,100
bo849,68.33
pi1032,7.06
cl69,84.36
ga906,20.45
kr1472,31.93
es1,100
hu235,100
ja918,13.66
ga231,57.48
ji1464,85.46
ar873,2.59
re1217,56.92
da1655,0.28
op498,82.4
dy1520,0.37
da1118,16.1
ro1563,10.37
ni130,16.92
ed1080,18.39
je1598,5.22
ma1285,97.61
fr460,1.19
je1724,0.18
ke1292,100
ne797,2.78
ya1512,0.28
lu403,100
ab273,18
le1171,79.85
de588,4.39
ca1112,80.17
pr796,100
co1213,86.48
li905,85.34
ro153,6.4
fr1222,24.57
la1183,49.35
ph1649,1.23
ca833,33.88
ab330,94.75
sa644,12.65
mi1515,0.33
jo1023,21.61
ce691,91.84
au279,66.9
cr1457,13.31
ni372,35.79
ma242,100
is1442,74.26
wi618,79.82
wh14,100
ad1191,100
re9,86.21
ar1185,97.11
ri1606,0
ad1710,14.23
ma1275,88.72
st311,48.48
jo1469,3.85
zo1192,15.92
hu356,1.88
we243,10.38
my1375,25.34
an1123,6.34
ne995,97.85
so367,0.3
co1342,43.53
br1381,6.21
la195,89.6
ol1488,25.78
me90,83.26
gu310,100
ju17,0.34
mi1718,7
pa29,2.57
al649,58.16
un204,85.97
