netid,% of videos watched
lo1650,0.24
ha1441,22.34
sh1303,31.39
mo1076,91.69
li390,93.29
ve1498,8.21
ja168,3.75
co1624,4.72
he746,8.09
ra1587,7.27
rh730,88.65
li905,100
lo394,100
co360,7.52
ot848,32.58
wi411,18.78
ag238,90.52
me435,72.82
do1451,82.04
ma417,93.47
br1203,3.96
wi707,24.55
ri270,4.75
ma1178,87.3
es82,97.58
au701,8.55
pe1597,0.36
wy54,75.31
re943,82.94
la166,100
re92,3.6
do1146,68.26
ti823,54.52
el1124,100
ro1499,2.51
tr1081,84.63
em1500,92.85
je1598,0
es16,27.72
ti748,94.22
mi592,66.43
et187,74.85
do1114,88.98
ke111,81.81
dr413,38.14
si838,0.51
dr908,6.82
lu23,74.15
so961,12.17
ce766,85.72
li655,60.32
lo816,2.33
ga906,35.07
gr1256,96.24
la171,16.95
ka1364,75.84
al649,91.91
re1217,33.16
or328,84.02
ha520,9.96
te1401,70.87
st311,47.17
co33,72.96
er669,78.18
ki305,12.8
op424,5.44
de819,83.88
ni372,38.49
le1284,89.92
mi1693,1.65
de1521,5.61
sa1158,77.56
ca671,89.22
ha789,81.63
je826,65.47
li1153,56.58
ch338,2.24
my702,3.66
ma1125,19.23
al805,35.53
oc836,100
le28,61.53
sh1555,23
re724,33.27
et1201,88.89
ke937,100
br464,10.77
ri1106,100
ko1554,9.56
jo136,8.87
sa175,40.4
ph1649,5.88
sa1341,83.37
br933,68.99
da1160,78.02
ja924,100
er1268,3.65
ch1677,3.4
la123,81.04
va10,100
wi618,88.37
ro153,5.29
ja1132,100
be741,3.49
ev456,31.78
ka1733,1.81
jo911,53.53
ro697,81.18
ma242,100
io34,2.31
ow1043,11.57
te1190,70.38
ha172,93.66
ja1301,4.06
jo1100,5.32
bl686,52.55
be396,2.85
ta940,96.27
em1494,83.03
or1182,53.41
an1136,17.57
ty1085,86.8
ch738,17.92
lu1354,10.93
mo278,48.12
fl493,5.88
ig623,20.5
jo222,88.29
di530,84.52
he49,6.99
ju64,87.35
ka1570,0
la449,78.36
la1183,71.89
el621,19.6
ru51,88.75
iv647,100
la1635,0.16
ca833,48.45
ro1003,3.11
el839,6.48
hu235,83.63
pe271,96.06
wi99,52.19
tr232,88.58
ni1257,76.63
te579,11.31
el974,20.57
da40,100
tr370,2.88
ma773,90.62
au279,87.39
el1448,100
ma1507,16.47
wi1238,91.45
al216,60.63
me1531,9.06
ma1373,1.44
an603,98.24
co135,73.12
sh1453,79.35
ju284,92.23
vi1409,64.11
we1646,1.6
kr1472,19.71
jo1084,71.12
cu116,32.74
be126,3.96
bl1487,14.13
mi1515,17.97
fo1029,94.02
fa1396,55.39
do1599,8.29
ch568,84.99
jo167,94.85
mi41,78.9
na915,100
jo140,2.59
an670,3.92
gu310,84.77
ge566,37.72
ge26,52.65
my1375,72.44
ra1673,0.06
je1561,2.68
vi980,22.1
el1254,60.4
ly890,49.21
lo1008,60.28
co1342,20.55
qu504,100
ja584,89.03
ji775,28.69
vi495,100
