netid,% of videos watched
ch538,0.12
ad914,78.75
ma554,22.7
ka183,9.62
ge26,80.49
ja202,82
br1203,74.89
be108,79.53
lo394,100
ni85,78.8
ed1424,21.54
la1595,8.64
an1233,2.6
ve446,8.26
an1390,68.17
cu116,9
ja1058,93.3
cu297,19.13
kr1472,28.54
ti748,87.27
le1637,13.17
ma1092,79.97
do253,94.31
ja1602,3.1
ma1596,0.02
li519,12.72
ra1587,12.71
ch261,100
ju64,92.3
tr1081,67.24
pa1348,100
sh302,45.9
sa463,84.48
gr291,46.95
vi143,100
jo1639,23.27
da1160,100
co1342,63.97
or1182,28.8
da46,86.62
ro153,21.23
gu317,100
el621,72.19
he852,100
ja924,80.65
jo1084,30.23
is124,12.17
na1298,93.03
dy1520,0.71
vi1409,36.16
al515,79.47
al649,80.7
an670,5.23
ly134,72.93
ch950,8.55
op498,94.11
ru395,100
pe271,80.53
zo451,0.23
ko1267,100
mi1590,22.75
la1528,0.67
mo278,8.78
co135,100
el523,0.75
ni1418,49.66
ag238,98.49
be227,13.06
ga133,3.86
du1128,7.08
ro131,95.26
be1406,73.62
le425,7.61
an1216,5.18
ca671,100
na680,7.64
ch1404,4.48
ar410,100
ma1275,68.09
es1,89.08
me1531,8.16
fr1195,54.81
tr232,83.56
ra1429,20.17
br933,81.45
do1146,95.42
ch1605,1.74
al87,100
ma563,21.07
mi1509,7.24
di591,0.29
to581,86.32
je734,77.68
mo1074,100
do89,100
gu1247,77.7
fi1667,11.04
si1245,2.69
ru1737,10.36
ro570,79.62
na436,1.87
re724,21.42
fr1117,11.87
tr1694,0.01
jo911,93.48
ty1085,74.25
sa1158,61.85
ba1288,15.7
re9,100
mo74,16.13
ce1546,1.09
ce1312,100
ed1281,50.91
da1613,20.82
en475,91.68
ho1466,30.83
li979,72.75
ma935,75.67
co622,28.45
ev176,100
ro809,86.54
kr640,25.74
ru51,90.67
ph1649,5.71
ca1454,73.34
lu323,8.99
bi1674,0.12
el378,73.47
we1646,3.69
ne300,14.04
pa720,29.02
do1723,19.89
al216,56.06
ro1087,96.56
ja521,4.71
le1284,79.21
ki442,4.08
sa782,91.86
jo871,80.84
an1259,49.18
ar1711,0.05
ri1361,100
pe169,75.66
wi5,75.53
ja1132,100
ly890,83.37
wa1307,100
da607,16.42
ma60,89.43
cl348,100
ne529,72.84
ch1677,12.51
ma773,90.72
my1375,60.2
la1635,7.89
sh1555,0.13
re1217,28.31
sh230,100
ke937,74.39
dr413,53.21
mi1515,15.18
ea653,100
ja749,5.05
da677,0.97
mi41,69.56
rh72,6.46
li1153,55.06
da439,69.8
jo1506,12.52
so1051,13.53
