netid,% of videos watched
de407,30.37
ma366,7.33
hu235,100
dr413,25.96
ce900,4.32
sp155,100
ca892,9
lo706,6.02
ph462,95.64
ta940,89.04
la173,13.62
lo816,26.06
co949,83.79
be993,16.53
el247,90.69
ha1441,65.79
na680,9.62
ce766,72.32
ma1226,8.58
vi1409,16.39
ma556,100
ka1566,6.51
ha789,100
do1626,0.05
li979,78.67
je104,89.94
ja502,4.01
ne529,97.73
jo145,100
el621,59.54
wi1238,94.03
pe203,38.68
fi1667,0.51
lu403,100
eu1036,100
da1468,15.14
mi41,67.24
la449,70.8
za189,100
tr1277,8.76
ka784,2.18
wi1249,55.54
er844,9.7
le28,85.41
bi1382,0.23
ne161,15.9
wa992,100
br574,3.04
li877,32.02
ja516,10.58
an1510,5.12
ha1333,1.33
fa180,83.59
jo1193,100
he483,8.74
za1321,6.95
ra1429,58.97
ga231,31.75
ab1588,1.87
pe169,15.68
ro1034,69.26
jo1336,35.83
el378,92.9
to1363,74.04
br1103,100
fo1029,100
ch55,76.91
ma1206,8.78
do1599,7.52
gr1256,100
al1612,3.98
ma1708,7.15
la1595,13.14
ma1092,87.99
ve682,4.38
ma1686,17.53
ru586,29.85
br1209,100
em1500,100
wi707,69.56
tr1081,73.32
hi1234,100
vi495,100
ad914,62.88
el1064,47.84
ja467,2.5
la1183,69.27
ed1281,28.86
oc836,100
cl348,100
al199,3.43
ra1673,10.94
is37,1.69
ca833,46.17
ja101,38.69
re298,15.51
ge566,19.92
br1203,55.34
zo431,100
lo1008,20.94
ti1022,53.22
la195,92.32
wy260,0.66
cl69,85.84
tr885,5.92
ph1649,0.75
ka1733,0.27
ar1185,80.79
ja1165,100
ka1364,65.59
an693,21.84
id268,79.21
ge501,25.9
jo485,76.84
wi1660,14.66
ra1430,100
ma75,100
la1528,0.04
be1483,2.05
bo197,33.02
es149,5.8
no1489,53.83
gr513,68.83
do1451,100
mi1693,20.62
jo1084,35.21
el990,12.56
gr895,6.27
my1375,62.79
el1648,8.14
vi1366,0.38
ly890,88.77
la1169,9.41
zo1192,26.77
ba543,0.64
ph598,12.5
al393,85.99
me1531,6.55
ca1112,87.03
al15,9.66
ed1017,86.91
ve997,2.34
ke954,1.5
ja1684,2.65
na397,98.79
ma1596,1.12
be785,0.54
ti6,86.92
an687,100
cl392,100
jo66,81.77
ma1067,3.82
na915,100
je1561,0.16
ma1285,90.02
br1514,5.39
su1344,100
ri569,46.23
we1646,4.84
ch61,93.64
jo911,83.91
as122,9.76
ru1737,19.52
lu186,100
do705,15.48
me267,100
tr907,65.43
ju876,91.91
re724,25.86
ma1295,14.07
ni372,46.52
ar1711,0.03
mo847,42.9
fr1155,90.11
ne995,89.99
ad1575,0.34
em423,72.36
te646,100
ad1191,100
he398,100
ca438,17.96
te1190,62.63
or328,100
ni1257,83.71
da1655,0.49
co622,45.08
ti1137,76.64
je1609,0.09
gi1508,47.11
pe1597,2.43
le1228,0.3
lo282,15.54
pa720,50.65
be108,93.13
gu317,100
se1197,1.52
al617,5.23
jo1438,41.13
ow1043,43.56
bi599,8.45
ko1267,100
es1,100
os13,85.71
ma960,63.07
ma585,100
ge355,3.93
re953,100
ch62,100
ma1377,3.25
ji1464,95.05
au279,76.29
fr1195,22.92
dr908,1.22
ch261,100
ir1393,100
el645,15.25
ch88,10.83
he746,16.55
do944,87.75
co135,100
ka1397,100
ge648,12.17
sh1453,81.98
lo1650,0.13
ke1292,100
do253,81.25
fo1405,89.08
bi1674,6.84
ma540,26.71
jo889,0.93
is1442,95.25
ch1605,2.9
al1204,100
ur661,18.31
lo941,100
ca1454,96.76
mo1074,100
so961,60.14
er296,75.7
ro809,88.8
ko1554,1.79
br105,70.96
el371,12.7
ma60,100
cl1030,69.2
sa463,92.37
co1104,21.35
mi1515,3.42
ol454,22.95
pe866,1.51
fl752,87.87
ma374,1.29
li1153,62.84
wi542,1.76
de820,3.05
ma1026,10.08
me435,64.7
ot848,58.82
ba1288,11.94
pa739,88.01
la84,4.72
an1350,18.44
le389,14
ag238,67.82
ko1585,5.32
ch1677,0.22
ra509,8.72
ve446,9.48
sh1555,10.22
jo1639,1.7
et1201,45.39
le1637,0.97
la1635,0
lu1143,100
ma1275,100
