netid,% of videos watched
al1355,48.02
sa1505,80.34
os13,97.77
ma556,89.2
ma1392,82.79
ja1602,2.15
vi1200,73.2
wi411,5.52
ma1708,1.92
jo140,14.78
gi1508,49.38
be108,88.88
su1344,100
tr894,9.8
va10,60.24
sh1453,87.78
te1038,22.74
mi459,100
yo1289,57.05
jo145,100
co135,100
te1401,100
na1519,0.35
wi1296,2.51
ce1537,12.92
jo167,81.69
br353,100
me1622,0.45
da1160,100
or328,100
ne529,95.94
ce766,67.55
ti748,91.42
le1171,86.23
gr971,93.11
pa127,100
be825,2.52
ri1606,5.68
la195,78.89
do829,69.06
cl760,99.12
el371,12.62
tr907,68.93
ch1266,7.19
ma60,100
fi1667,1.35
ti86,100
mi1515,14.06
ur661,29.08
ke111,100
os263,0.83
jo1336,45.02
ma325,33.72
ge893,94.78
my1375,40.96
ma1596,8.62
ju1562,24.24
cy672,2.33
je668,1.43
lu23,63.32
ko1356,94.1
op498,95.4
wi5,90.55
ja467,0.97
bo465,33.09
je734,100
kr981,6.83
as779,100
lo1650,4.7
ra638,73.84
ri1106,100
an488,83.8
ab994,12.88
cl392,100
li1335,0.25
we573,42.21
pa1348,100
pa720,34.09
id268,72.32
ci1339,8.36
jo485,58.7
ly134,74.89
ba1196,7.89
ni85,100
er1121,1.41
ad1191,100
ru1737,0.65
la123,93.59
ph462,100
ga733,73.56
di530,87.1
gi266,8.8
oc836,100
he49,1.87
di1428,59.16
ro1563,5.83
ja188,6.44
jo1576,27.56
pa1019,1.52
al868,20.86
cl348,70.31
fr1195,48.51
le747,8.38
la1720,6.61
sh1327,6.07
ch1369,100
fr635,2.4
ce791,6.48
an354,55.39
ma965,63.61
ma241,11.18
ta940,86.01
no1353,15.31
ja1684,1.61
wy260,4.14
de939,41.35
we565,26.27
ja1132,61.37
lu1143,100
wi707,71.65
jo571,1.45
ha1441,10.64
el990,1.22
ef1471,2.8
hu57,0.83
do843,6.36
la945,71.22
ch1411,6.41
ef639,7.15
br1103,72.72
be437,56.5
ev376,19.98
ca1122,80.63
le1228,7.51
ar1185,98.38
ce1546,0.19
fe1456,78.52
ma1415,79.28
la1253,7.51
ja202,81.63
me602,66.63
fe1159,14.97
ba1288,35.67
ke1130,44.19
ko1267,78.56
ca671,100
sh302,58.11
ti1022,88.56
ro831,20.96
mi1693,0.45
iv647,100
lu768,22.6
te1070,3.97
ed1696,8.07
mi1458,86.75
do89,53.54
pe651,11.91
ch568,91.52
da1365,21.3
bo849,80.5
me90,88.67
sh620,93.31
ca606,1.08
le729,4.61
fa1396,24.09
is1442,83.81
je673,75.5
ma1026,7.92
re1217,50.45
tr1081,75.34
ja1025,99.2
ro131,100
lo941,100
de407,66.6
gl1688,1.73
ma773,90.24
ma239,87.5
ni372,39.18
ju977,14.11
ni130,34.27
ju178,19.47
da607,1.74
gu1247,68.32
gr513,69.72
an182,3.62
xi675,52.94
la65,88.77
mo1001,78.32
jo117,23.45
ti6,98.09
be77,33.97
wi99,93.31
ma242,81.25
we1646,0.39
sp155,100
sa754,2.25
sh1303,28.2
zo1192,50.62
am220,18.92
ca1311,71.1
ch996,82.03
is1237,15.6
li979,66.4
de1465,62.18
ma1686,1.39
ma75,100
bu19,22.4
na1298,91.25
am1543,19.03
za303,60.65
fr527,15.29
na915,95.54
do1723,0.15
bl1331,17.79
bi1674,1.03
li905,60.4
zo1417,12.01
be1113,3.67
ed382,0.97
ju1316,100
sh759,77.39
ca471,51.45
iv1215,17.72
ma1373,3.18
jo1193,83.01
la492,23.69
ve308,3.45
ak1460,5.41
jo1639,29.18
de1521,2.99
co949,95.71
wy54,86.84
ra725,24.36
er364,20.87
ne336,0.76
ji775,38.87
is1210,7.85
ma1285,76
hi1234,84.25
li1258,61.76
sp474,77.29
fi1037,91.31
ch1605,16.31
la1167,8.75
al805,25.74
au790,0.87
em1494,87.76
el1254,93.25
or1271,50.72
ju1187,92.21
al1431,21.26
ma554,24.12
qu245,79.45
al216,20.46
ot848,36.51
ca898,83.39
la976,26.55
an156,99.45
gu811,0.31
lo1420,72.16
eu1036,100
ly890,82.39
mo278,67.83
ja924,100
ka862,3.14
ka1397,100
va1154,8.51
ab273,57.5
an1233,17.47
jo102,10.26
ro1087,84.06
da1613,2.35
br314,46.03
bi643,27.39
iz1621,17.8
ph1649,7.38
ma518,8.7
jo222,95.19
bl686,81.63
jo1506,40.6
ka441,1.77
am1326,4.99
is193,9.1
ha1202,100
je104,62.34
el1648,22.23
re9,100
ma1047,96.08
ca833,37.76
ke380,40.84
ja544,90.4
al1204,89.64
ev176,77.59
sa463,78.07
mi1718,11.41
he630,14.19
la1556,10.9
qu504,100
en475,94.69
li390,54.15
ch55,100
lu756,7.98
ar1530,14.81
ru51,67.69
fr1155,77.42
lu186,77.15
la1075,7.61
gr506,4.92
he601,0.56
ma1377,6.54
wh14,100
mi592,73.17
to1363,100
rh730,68.47
ni1418,54.21
ma786,88.3
jo896,13.89
ni1449,1.61
ca1454,100
ja1058,100
ja101,38.81
pe1597,15.91
mo1074,86.88
ja1165,53.9
gu151,35.46
re943,80.3
jo1084,65.11
ce1679,14.01
su1248,11.08
ra1429,61.78
lu1273,13.38
ab330,79.81
ro780,5.01
ca251,31.15
do253,85.78
ha191,30.98
wi618,89.42
tr1694,3.38
da1184,4.58
je1609,8.15
do1146,70.67
do1451,87.51
ke209,25.65
sp777,0.09
ju107,9.2
an603,89.83
ay1300,3.42
sh1555,0.14
ch261,78.48
em1500,100
la166,100
me1531,3.04
ma585,100
wa1307,67.92
re724,66.13
ch418,75.99
el247,75.89
an687,100
el1064,29.29
of1250,18.25
my369,1.28
an595,15.53
do1308,41.6
el604,100
gl154,92.87
cl1030,22.7
kr1472,33.63
zu762,84.66
br1514,1.86
ja918,32.79
da1174,5.38
ma563,20.46
so863,1.01
br874,14.49
mo1076,56.51
cl69,86.97
fl752,95.62
ki991,0.78
na397,90.73
ti823,49.52
ga231,58.75
sa1341,47.61
jo66,76.51
al393,54.1
pa580,6.14
mi214,6.35
do1599,8.3
co1104,55.73
ma114,92.37
ge26,95.52
ja516,2.31
fa180,91.29
co622,40.09
ji1464,81.33
ro809,72.37
dr908,17.36
fo1405,59.61
ya1512,0.39
so961,59.28
ca1112,93.17
ea653,100
an1259,45.56
ad902,6.8
ar35,1.65
ni1517,6.89
me445,74.26
ot577,11.46
je1724,26.78
ka1570,5.86
we984,84.75
lu726,100
ma1275,100
ge501,30.55
fr642,92.82
ad914,75.14
he852,100
al649,79
ma872,100
gu310,100
ri1361,100
be785,4.22
ar904,75.04
ro570,92.77
sh230,90.96
ka1733,0.15
sh1627,0.37
se1009,88.67
ni1257,83.24
li1153,17.16
je1561,0.05
ca1048,12.95
ar410,90.09
dy1520,0.41
pe203,47.36
pe271,82.51
ke1102,6.23
da439,81.83
vi143,88.88
ja584,88.54
en919,7.16
da1655,8.2
ev456,23.31
ch61,78.35
et1201,71.86
ad1575,9.33
fr989,88.1
fr288,7.35
lu403,89.83
gu317,84.14
la1595,8.95
ce691,71.6
ar837,0.49
ko1585,0.47
el704,6.78
br105,81.44
ca184,9.65
sa1158,100
ne995,71.43
pe169,55.68
ty1085,82.99
ma935,79.17
pa739,54.55
an1390,94.26
hu235,89.98
ta1231,12.01
ke1292,100
lo1050,1.83
ca714,100
an626,0.23
es1,100
el1448,92.94
ja1618,0.59
tr232,95.12
ri958,41.78
ag238,68.28
al87,100
em423,65.4
si838,6.72
be1483,1.35
or1182,65.11
he256,23.94
cl115,7.13
zo431,88.51
je1598,3.67
ve1299,4.27
jo871,89.34
te1190,20.23
la1090,0.44
wi159,8.43
an1394,83.95
co415,16.01
he745,7.96
je826,51.74
an693,58.81
ti1137,81.45
mo847,13.5
ro697,92
ah179,21.28
el1124,93.13
br469,20.36
do1626,3.1
po1134,77.48
ev692,6.63
ma1295,0.35
he1332,9.93
la1528,7.17
ab1588,6.63
