netid,% of videos watched
ja584,58.07
do944,92.18
ga733,95.85
ra1430,100
wy54,85.33
fi1667,3.58
he852,100
cr275,16.89
je1039,16.08
al494,10.33
li390,89.67
gu151,23.9
fo1405,35.75
kr1127,22.42
es149,4.3
el1254,91.47
el839,8.51
ab330,78.03
ga346,32.64
mi409,7.73
ma1285,38.51
kr1472,15.74
ke209,21.11
jo871,95.65
pa739,77.55
qu245,93.6
me435,59.69
na402,4.96
hi1234,100
ea653,63.82
br1514,3.18
ba543,13.2
ma75,83.39
co949,72.14
ti748,92.73
jo1496,1.56
ke52,3.89
sa782,84.93
jo911,91.82
ru51,66.81
yo1289,34.27
gl154,76.19
jo1336,36.54
ja924,78.51
ro131,100
ma563,62.02
gi1508,30.27
an156,91.75
we573,11.56
ra638,91.7
ab225,10.44
be1406,82.43
ju1316,73
an693,25.9
ja1132,100
ce1049,15.37
an1394,80.62
al216,51.89
sa695,4.52
le583,5.38
no1313,29.57
ga231,21.32
le710,1.89
di1428,35.94
ma1078,24.98
re724,64.98
is1210,1.01
mo847,45.75
pe651,2.43
zo451,8.98
ca352,2.73
je734,100
do1308,42.61
ja918,14.16
ma554,45.81
da1655,9.97
es1,80.26
de819,87.44
la1169,1.79
ph1649,0.41
te824,71.05
la166,78.16
gl1688,2.56
sa1341,72.48
cl69,70.27
te1190,70.25
ph598,3.94
al1021,10.9
ta491,4.92
ni1257,83.4
re1217,52.05
ti6,85.09
an488,69.58
jo1639,0.08
am1543,0.35
ha1441,43.93
ce1679,25.97
fe1456,91.26
ti86,100
ve1229,2.83
do829,77.48
va1126,10.66
bo849,89.51
ju383,0.33
za189,100
gl923,13.65
al228,4.69
al649,70.48
el1648,1.41
ti1137,100
al868,45.55
da439,77.92
pa720,47.18
rh730,77.8
ta476,1.94
sh1627,1.91
jo1395,7.71
na1298,81.92
ta940,92.29
et187,84.07
ro697,44.86
ju546,6.53
te646,100
do1114,100
ch531,5.38
an1105,7.71
ma1478,0.25
zo1192,62.16
fa735,8.31
ke380,82.08
fr989,67.71
qu504,100
li519,14.78
ce1537,2.34
ch538,1.81
jo1084,54.06
mo1387,20.89
el621,59.64
jo222,90.25
hu235,76.56
sh557,4.39
ea1004,7.03
el1064,20.53
ti823,57.87
mi1320,4.59
em423,90.58
je925,5.65
ri93,8.31
ca1048,35.89
ch418,59.13
ma1092,89.5
al957,100
sh1652,0.25
ur661,65.69
ni1449,9.51
je826,61.31
pa127,100
lo941,75.76
le120,16
li1663,20.62
ju631,7.95
lo394,82.07
na1519,6.5
mo956,10.83
sa175,28.86
so212,3.91
ir1089,10.62
se1009,95.97
ge893,79.23
de757,6.67
ne995,81.57
ha789,100
er1031,42.13
ca1112,96.27
ma318,0.45
sa289,7.14
mo1074,74.19
ar904,100
ro1563,5.99
su1248,0.46
la123,84.19
di530,84.5
sh620,100
mi1693,0.06
mi1718,0.85
ic292,16.7
le229,2.39
la1595,0.85
we732,10.92
ke1130,49.46
ka1570,40.43
ma585,100
wi1660,4.76
lo282,0.24
je1561,12.4
ed1017,95.72
ev176,100
sh1453,53.55
ma325,46.94
la84,3.28
ja1165,100
re943,75.97
bi643,12.81
br1103,100
ke937,100
ju1562,1.22
ca144,0.56
ni85,100
fa1396,54.77
ma242,100
mi1458,45.62
tr148,0.72
lo484,8.39
ca714,100
gr1256,100
fo1029,100
ce1312,90.93
ch738,25.98
ev1670,5.14
ga906,66.24
ad1575,1.31
cl1030,40
br105,82.81
el1345,1.18
lo658,13.52
ma773,80.71
ma786,71.53
lo1420,78.31
ma408,13.52
re1378,66.67
pr796,80.97
ju64,81.75
mo1076,98.45
gi882,17.95
vi143,84.93
hu1270,57.32
el378,90.95
su1344,100
ma1206,21.51
cl392,100
ot848,17.63
ag238,75.57
ro809,80.81
ca1372,5.16
ju876,82.75
co1213,100
ra698,82.94
ri270,5.56
ca833,38.83
ka477,1.1
pe271,65.17
ma556,100
me267,100
sa1158,100
an1390,100
ma872,100
ol454,11.05
jo1576,0.44
re740,86.49
ch996,75.36
wa1307,100
ja1602,4.34
ch62,100
je778,7.35
ma1144,100
sp474,100
lu1447,2.53
iv1215,11.18
co135,95.4
gu310,100
do1626,20.39
wa70,12.74
br1209,70.76
li731,3.57
ja218,13.98
ri1106,72.94
zo431,100
ma1392,85.65
mi1515,0.25
sa463,78.36
ma1275,92.91
be198,97.54
wa992,100
me1531,0
vi1200,100
do1451,78.59
ta737,100
ma1047,92.76
em8,10.15
gi468,63.01
je104,81.62
co1624,12.63
el523,16.26
ri1361,100
mi41,99.67
ka1397,100
ca671,100
ni1418,37.61
lu1035,70
lu403,94.91
ev456,43.17
ke1292,100
la1528,0.06
la1075,34.24
pe572,3.53
ed382,2.52
mi1590,0
qu1302,17.8
do1599,6.61
al1612,26.97
