netid,% of videos watched
ra1429,35.17
in916,7.67
do1146,74.44
ma585,100
ma563,57.04
gr971,100
al1079,94.3
ad914,84.35
ch568,94.71
ea11,4.97
ch62,100
me267,100
ad1575,0
la1556,5.12
do705,55.6
en475,76.34
sh1652,0.02
la1253,15.78
li286,0.36
pe271,85.88
su1239,11.88
ma1346,3
jo1416,3.89
ch1677,9.72
fr1155,89.73
ch531,25.76
al957,100
an156,89.03
os619,1.99
fr1195,59.13
rh730,77.59
ca1112,87.14
ri270,13.99
er296,100
ka784,4.34
ed382,3.15
re1217,56.71
bi1674,8.58
le255,19.42
wy54,75.53
el615,12.84
ba1243,5.07
al649,63.36
ne867,6.78
li1258,84.93
iv1215,18.49
ai637,21.9
wa1307,100
la65,100
so961,63.89
de407,43.26
gr513,81.78
ce1312,100
pa720,50.5
sh1163,11.37
te793,24.14
ga906,84.92
ar1530,2.78
ma935,83.16
do829,60.27
ja1058,100
ko1356,93.04
le582,0.35
je1561,2.73
cy934,2.15
la976,24.21
zo431,100
mi1590,6.8
mi41,90.31
da46,72.79
ge648,16.9
el378,87.63
ca251,43.72
fe532,6.86
ca833,35.4
su1046,71.29
re943,69.4
re740,81.96
la1720,0.05
di530,51.52
li345,4.12
an1394,13
je587,15.68
gl1688,41.25
je104,87.66
me602,51.3
ge26,100
ow1043,43.58
wi1660,7.47
ja918,32.12
lu403,100
je1598,2.71
st311,32.4
gu317,76.55
dr413,61.71
lu1240,0.98
cl641,9.24
br1203,15.93
br1209,100
we1646,11.91
ed299,12.76
jo871,76.24
tr1694,0.01
le375,6.32
ni1418,29.41
iv1714,8.72
iv647,100
ke1292,100
os13,95.65
ch55,100
cl760,77.09
lo1420,82.45
as779,100
ur661,22.28
le1180,10.17
re1059,2.97
ca898,93.97
mi1515,1.4
es82,88.93
ma786,68.21
pa79,6.59
ja1132,100
ch1605,5.88
te142,2.68
de1465,38.98
ca671,100
va10,100
lu157,4.48
es16,6.56
di210,9.19
ma1178,100
el247,92.22
al393,91.23
la123,100
ca947,19.35
ea194,0.02
te1038,57.97
bl686,53.93
ch950,11.49
ko1647,0.04
ea653,100
do89,100
el1254,96.13
do1626,1.25
ed1696,0.79
lo1008,25.56
st1421,64.78
wi1181,4.05
lo941,85.44
pa1348,85.97
ti86,100
lu1035,70.87
ch338,14.01
gu1247,75.17
wi1389,92.67
ju284,92.13
ma1686,1.55
ty1085,81.64
ge893,57.2
kr1472,27.77
de71,53.24
zo1417,15.1
ja1165,100
ti1137,100
ra1430,100
be770,17.09
ko1554,6.72
de1317,54.02
am1543,2.44
ke209,63.1
ji1464,59.05
em1260,5.39
ka385,13.21
de1521,2.17
pe1597,1.89
ro1149,0.72
ha1333,20.19
ag238,90.63
he1584,0.04
co322,12.1
ma556,100
ly244,7.92
ge355,9.81
ro809,97.12
jo1506,54.22
hu1018,6.71
an603,71.01
be1406,75.04
mo278,25.83
br1514,2.3
ra1291,0.41
em423,88.72
ka1733,20.44
gi611,4.16
es447,3.92
jo1084,62.03
mi459,75.35
mo847,55.81
li877,68.37
cl237,5
pr796,73.35
ge566,43.62
pa1016,14.19
ma1116,5.1
jo1469,0.9
da40,100
te1190,69.55
lu726,100
ba91,7.67
sa1341,92.27
el990,1.22
ma1392,96.83
be198,82.41
jo1193,88.71
ma1708,45.09
ke362,2.29
mo1001,78.69
ar904,100
oc836,100
li1663,5.9
sh1264,7.42
vi1409,69.95
ch261,100
sa782,55.51
tr1081,79.03
fe240,100
cl392,76.52
ma1067,0.38
ji775,64.93
kr640,0.48
ab273,47.36
ef1471,13.21
ce1546,13.51
ju486,20.56
ta737,100
la1075,3.25
ri1606,11.13
da439,82.28
ve67,19.11
ce1537,7.95
do253,92.93
na436,11.31
al1194,86.2
ma540,42.03
ju1562,6.11
al1612,12.94
li655,78.41
he852,100
an1259,18.57
bl507,19.08
sa463,73.88
mi1718,7.4
ed1281,20.69
ch1369,100
ka1166,2.05
an354,59.22
sp155,100
li519,18.21
ti748,63.13
lu756,1.96
ma75,100
ed1017,90.15
ri958,64.06
ni344,10.09
by1455,3.46
ja202,94.91
cl1030,14.93
ti823,57.75
so212,8.69
mi1399,11.97
ha1441,17.98
je1724,4.32
du1413,18.24
ra1212,23.02
ma1119,7.57
re92,1.81
co33,55.42
lu23,80.79
ma1206,4.85
em1500,90.22
le1284,81.41
fr642,82.64
da110,0.81
lo484,18.88
la195,84.77
pe203,44.11
je826,59.26
ir1393,100
da1613,17.23
em1230,30.9
ca471,30.22
li1486,5
ma965,44.52
ma1047,76.91
sc1225,17.35
ga659,80.65
es1,100
al87,100
ju64,98.23
ja924,100
co1422,0.36
jo897,1.27
sh1627,2.6
st42,6.78
za1321,3.32
bo465,63.8
ra1673,9.89
cl610,0.27
do1723,1.83
or328,100
jo145,79.8
no1489,42.51
jo222,59.81
la1595,4.49
re724,30.55
vi495,100
al1501,2.44
ma242,100
or1182,30.28
my1375,34.28
ke937,100
jo66,91.06
ar1711,2.92
fe1159,36.59
pa342,12.86
wa294,16.04
al805,40.17
ju1187,88.38
ca144,2.61
de1659,4.42
eu1036,100
za189,100
iz1621,0.34
ha293,2.35
gi963,100
ga733,92.03
ka1570,0.21
ce691,93.71
zo1192,58.52
jo1576,0.53
ne529,100
ni1257,79.12
re953,100
la1183,80.74
sh759,73.26
do1599,0.42
ma1285,82.82
er769,8.88
ru395,100
or1271,85.97
ra1587,1.03
el1448,100
un204,96.85
ju1316,100
sh1303,40.79
em1494,92.11
jo250,26.6
ko1585,0.02
mo1076,90.04
la1635,20.55
an1216,6.26
am1436,17.35
ma60,81.71
er490,3.09
ri1106,100
su377,4.16
lo394,100
te795,15.57
de819,100
co1475,62.22
ma325,17.24
ev1670,3.69
ab1588,0.62
gu310,94.32
de948,10.98
te1401,100
je734,100
an693,33.31
fo1029,94.83
sa175,65.16
jo136,23.42
am1326,10.19
ly1410,60.93
co1104,24.58
bo849,59.71
le28,81.95
ju876,80.45
le319,100
dy1520,6.71
ma239,71.77
ma1596,6.25
ma417,87.33
be108,93.1
is1442,80.21
ce766,84.36
da1160,100
lo706,28.64
na1298,72.94
ve264,0.3
di1428,62.94
lo1650,0.08
wi1013,9.58
sa644,0.43
ad1191,71.65
ma1275,75.68
ri569,10.65
ab330,72.64
to581,93.55
be227,11.18
le120,49.75
ju178,3.01
ch996,93.81
fa1396,61.24
ma1415,100
ro1563,0
al207,15.63
ha789,74.15
su1344,100
da1365,55.42
ch1404,35.41
ja1301,7.29
ca1048,50.11
ro131,100
fl752,62.86
va1126,10.39
al868,8.97
wh14,100
te646,100
et187,84.14
ya1512,2.47
ru1737,16.76
sa1505,84.34
ca1157,0.23
fr989,73.93
ba1288,14.9
wh883,34.34
ke380,65.44
lu186,85.4
jo167,86
vi143,100
fr1117,4.86
ga231,11.03
la173,5.82
me90,94.43
qu504,100
sh1053,11.73
ve528,35.07
al216,47.32
ta940,98.5
sa1158,100
ni130,39.11
ne797,3.67
ig1012,5.11
ca714,100
pr1109,8.74
li390,86.52
ad1710,1.5
ch418,47.57
el196,19.99
ka1397,100
le1171,85.94
ce1679,27.91
po1134,71.44
ho1466,37.45
ph462,100
zu762,100
be126,3.1
au279,91.72
jo1438,40.8
gr1256,100
cl69,71.18
la609,7.63
do1451,100
gl154,90.08
pa739,100
ge501,85.29
ju977,14.05
qu245,100
sh302,60.2
cl1425,16.95
hi1234,100
co1213,100
go150,4.67
ni7,26.48
sh109,3.22
co1342,38.87
ja584,81.38
ha172,74.54
me324,7.71
er1268,8.65
wi5,77.55
li1153,46.3
co1624,0.1
ab1282,6.69
vi1200,100
sa754,9.33
cu116,22.59
ma1092,78.69
ha1202,100
be632,87.47
ot577,1.01
wi707,78.42
ni1517,2.69
ph1649,25.49
mi1693,3.82
fe1456,100
co1261,11.1
ro1087,100
wi1249,46.5
an1541,2.48
el654,10.19
br353,96.36
br478,91.73
do1308,62.57
el604,94.16
ca1122,87.66
ja1684,1.04
wi618,91.3
ti1022,90.21
we573,61.29
to1363,85.57
ti744,11.86
ez320,57.75
fi1037,81.61
br105,49.23
an1350,9.21
ga536,81.91
li979,22.05
ka1364,77.06
tr232,88.74
yo1289,51.46
ma960,100
ot848,23.82
el1481,100
ca1011,3.68
ma872,100
ma1144,100
gl365,10.45
el1064,23.86
ja50,36.62
ro969,17.9
cl1304,7.06
na234,100
li859,17.46
co622,48.54
sh230,100
ru51,85.92
fa180,94.89
ri802,2.18
ma554,51.71
ak1460,1.08
ca578,15.2
wi99,100
