netid,% of videos watched
ru1737,1.07
iv647,91.23
el378,77.98
fe240,100
ma965,49.53
ma1092,80.89
es82,72.93
ne995,57.44
ja544,92.43
jo1576,0.94
fr642,91.15
ma563,23.96
ca578,4.2
he745,63.89
ch1605,12.41
le319,100
ju876,87.6
fr1155,83.26
me1622,7.81
hi1234,96.71
ti823,48.01
ti1022,72.74
sa175,27.94
ot848,47.3
ba1288,37.05
ma325,41.32
la1635,0.01
an280,18.29
wi1389,70.13
ot577,10.2
lo660,0.8
ch1677,2.42
di530,65.01
ch418,89.79
fa180,80.06
et1201,93.98
le1637,0.13
il792,6.58
ma1047,97.91
la173,0.96
jo1506,25.61
jo98,10.77
el604,100
ev176,100
he398,100
te142,1.31
sa1505,96.12
br499,3.77
gu317,83.26
ca1311,89.14
ru51,74.87
at1173,8.11
he256,4.73
ta1066,5.56
he630,3.88
cl760,78.69
ro1087,94.62
ri958,51.92
ma786,93.59
op424,5.33
ev456,37.14
mi1509,6.45
ar683,100
ow1043,41.97
ty1085,94.65
te795,20.68
fi722,2.33
id268,55.51
ra1212,2.55
da1613,1.34
ra725,17.7
li1153,19.65
ma75,100
ly479,0.26
ja584,98.7
so367,2.13
ar904,87.96
el1648,1.83
ma554,62.42
re1059,7.58
es562,4.25
do253,69.78
al1194,75.25
mo1387,16.86
ke380,86.71
ca1112,86.32
le120,44.73
ti6,54.98
ro570,90.65
ed1017,63.65
ta940,89.61
ca438,56.49
ja218,3.96
ad1710,6.03
li905,100
ka1364,88.22
lo1650,0.21
he78,20.94
me1531,1.95
ro131,74.1
fo1029,100
ca1454,100
jo871,92.91
kr1472,53.73
bl507,5.23
sp155,89.66
do1146,97.17
al1079,96.58
jo1384,3.29
ja1618,0.01
ir1393,75.25
al649,97.13
ce691,82.77
ro809,61.36
lu23,69.7
ma585,88.48
pe1131,26.07
co1213,100
fl752,86.48
el621,42.15
br1103,100
be198,92.29
br1209,100
sa510,4.13
na1519,1.91
be126,17.05
ko1554,3.77
fe1456,100
to581,87.67
xi675,36.39
ge566,63.4
ro1034,77.04
mi41,65.16
oc836,96.55
ga733,82.62
br1203,24.28
re943,85.87
ju1164,0.61
li519,3.75
an1233,2.99
