netid,% of videos watched
sp155,97.83
gl923,11.88
ma1708,11.57
ad1710,4.36
pa127,91.92
pi1032,9.21
da46,78.38
sa782,83.9
tr232,91.37
gi611,1.94
ca438,63.75
wa1307,100
na1519,28.39
pe1597,0
di1428,30.4
ab1588,0.39
tr1277,9.58
fl752,73.83
co135,89.62
st1421,100
ju631,11.46
la1183,49.6
ko1647,0.18
sp474,88.35
he852,100
ne995,93.34
al1079,79.45
fr946,10.97
sa1341,64.46
ir147,6.11
fi1037,77.98
ea1004,10.97
ja1618,0.18
so961,58.29
ma444,4.93
li1153,23.25
cl237,13.89
ma585,100
br314,26.98
do253,71.45
ce1537,0.22
st311,27.18
an182,39.76
ja1058,90.44
ar410,100
pa739,100
ka1570,3.99
zu762,90.53
rh730,95.43
sh1652,0.01
ma417,67.04
ro290,2
pe203,60.37
ma540,49.48
ra715,7.56
ti748,94.38
br478,88.28
mo1074,100
co1213,82.06
me435,76.37
al957,74.25
je826,28.54
al1194,93.03
em1494,69.67
el604,100
pa1348,63.78
ca471,34.19
co415,11.08
lo1420,91.68
ma1119,4.9
re92,3.51
hu1018,24.17
eu1036,75.27
ro809,48.55
tr170,3.41
ar873,9.18
co949,87.19
ba1288,31.45
el247,48.12
st42,42.67
ar1530,5.63
bi1674,0.79
re9,100
me1098,5.13
am1326,3.26
ma408,10.6
tr907,83.22
ko1356,87.44
co1342,87.07
me1042,10.49
ch1369,100
de306,9.04
ed804,18.25
ri270,1.78
an670,16.63
lu1035,93.41
gi1088,0.72
li859,28.6
ma1392,95.29
he398,93.15
ro697,80.36
ma60,100
ma960,100
id268,83.38
em423,87.89
ka1397,84.94
ab273,39.72
an1108,1.28
tr884,81.36
ea653,82.26
ow1043,49.2
ju64,89.09
jo1639,0.96
wi618,99.44
ma75,100
is138,1.45
jo66,77.46
do1308,18.54
wi1389,81.74
fr460,3.68
el1648,1.86
wi1238,93.25
ko1267,69.37
ja1025,86.47
zo758,25
al1612,0.62
je734,90.57
