netid,% of videos watched
jo20,1.18
ve177,10.58
ar287,15.99
sh620,92.81
gr903,4.28
me1622,4.41
wa684,0.12
di530,55.06
gr971,100
an1259,12.06
pa1019,25.3
co1422,0.24
em1230,95.44
ta737,100
ju1562,3.19
la1635,0.93
ca471,49.19
de1465,41.5
ke209,22.08
ma935,83.43
ha1333,3.01
ca438,30.11
vi1409,40.39
em423,97.28
da118,10.41
to581,82.81
ca1122,91.34
de771,0.91
he78,1.39
be470,2.35
sh522,19.47
ed1017,60.35
tr1081,70.49
el247,67
ga659,95.05
pa716,13.66
gu310,100
iv1215,64.28
vi495,89.34
ca1372,7.8
ka951,14.19
gu151,44.27
ke380,85.02
ni1517,5.57
su1046,81.63
si1351,3.04
je673,35.12
sa695,7.83
en475,82.81
al1194,96.77
gl154,61.15
bo849,85.9
br499,1.7
ca1311,85.64
gu811,2.58
cl1030,37.37
do1146,87.95
ot848,11.01
al87,100
ja1684,3.31
ro1433,0.76
je1724,7.94
th224,19.32
ma480,9.7
kr1472,27.98
bu307,3.43
la1253,2.76
ad1575,1.22
ju546,0.31
ed550,3.79
zo1241,75.47
do688,2.74
jo222,72.71
ce1312,100
so961,61.75
ma540,24.25
ja101,44.08
ar683,100
ce1537,0.08
fo1029,100
ke812,18.63
la166,84.45
ke1102,18.42
ti6,86.84
me1531,4.04
ch738,6.33
ge566,74.78
br353,81.01
wy54,70.58
ad914,65.14
gu317,100
mi41,92.93
tr884,100
em363,14.7
es1,77.73
ma563,54.16
cl1304,7.56
we573,65.11
ga536,77.18
ce766,67.85
ma1047,72.59
al15,3.74
ma554,39.71
ki442,0.52
ja918,13.29
ga231,40.36
tr674,3.14
ne995,75.33
de71,15.88
ce691,87.61
lu1035,82.81
ke1130,36.62
ri802,2.6
sa463,52.65
jo911,77.87
el1648,0.45
ar1185,77.66
ma318,16.93
ma114,65.65
ka379,3.46
ge648,12.19
an603,81.54
he745,50.06
ba1288,63.16
lu1251,4.55
sh1053,4.94
an1123,3.11
le120,37.42
je412,2.14
gr1256,100
je1177,20.66
zu762,100
co622,40.11
ja467,7.49
ed1055,1.5
sa175,56.02
ce1546,0.54
ar904,85.29
co1342,51.25
co33,75.96
mi409,3.43
ch996,81.98
na1519,2.82
he398,100
ch62,64.87
cr1156,4.08
ju876,79.54
he1584,3.61
er669,72.95
is1210,11.27
la976,31.89
pr796,100
me267,100
th721,0
st311,38.9
an488,94.53
tr885,14.94
be632,76.22
xi675,48.41
ro1563,0.22
ca1352,9.89
ol1040,10.28
iv1714,5.45
lu23,92.69
ra1673,2.92
wi5,96.14
br1514,0.26
ni85,80.44
ly134,72.11
ma1415,71.54
co774,6.78
ho1466,32.27
lu186,100
iz1621,7.64
os619,2.05
an280,4.53
ko1554,5.56
do1337,4.01
le710,7.26
za303,100
fa1443,80.57
wi1249,58.28
lo1008,16.03
ri1106,98.63
ei38,100
es434,2.16
ta629,13.57
jo167,92.39
ad1710,3.21
qu245,100
ju284,74.69
ro131,100
is1442,83.91
al1612,20.58
ko1356,88.49
ma325,42.3
al216,44.05
ri1606,7.29
sh1627,0.15
ca833,34.92
da860,14.63
ca671,100
lu726,88.4
le1637,26.97
an1390,88.54
ja1086,62.12
sh1652,15.41
ig1012,10.34
pa739,100
tr1694,5.2
ph598,0.05
ge26,100
la449,84.82
al393,72.14
ma239,90.27
ni1257,95.19
am1543,0.15
do944,77.27
re943,93.83
jo1193,100
er769,1.79
do253,61.67
te579,1.19
ko1585,12.31
la1556,6
sh759,100
ri93,22.72
mi592,78.95
ma960,100
do1114,100
co1104,51.62
mo847,38.59
do1599,0.41
mo1074,94.03
la1720,6.06
jo1336,10.43
la1528,0.37
ja502,2.64
mi1590,5.04
te646,100
ro1087,68.27
ni1418,37.34
al1021,3.01
os13,88.58
wi1389,90.19
id268,91.67
ja202,82.17
ma417,89.3
ti1022,62.63
na1298,75.86
bi643,35.55
fi722,4.67
sp155,60.92
je259,14.43
ko1267,95.8
pa127,69.09
jo1496,8.52
gi468,10.04
ji1464,93.71
le1171,86.86
ci1339,1.04
li877,36.3
ev1670,0.01
vi143,100
je1561,16.3
or1271,94.58
li905,86.83
ka1566,0.91
wi1660,8.86
tr148,0.34
pe169,63.54
qu1302,2.02
wi99,100
li345,27.68
ha998,0.96
ma965,27.26
al1204,77.42
rh730,73.53
ma786,93.98
jo1506,48.36
ra638,78.08
ra1430,81.33
ro822,6.96
el645,0.04
au279,88.32
qu504,100
fo1405,35.59
ma1708,4.85
eu1036,100
pe835,4.92
ro1034,81.96
fr1155,97.62
zo431,100
do1451,100
ar1530,0.06
er490,3.88
ma1078,5.55
la1595,1.66
br933,89.92
sp474,100
lo941,100
br1209,94.11
ed1281,47.25
jo871,84.83
de939,48.59
fr989,95.04
br1203,60.69
lu553,100
my1375,63.7
sh1548,8.25
ma798,11.99
ad861,4.18
an1350,7.36
fe240,100
jo1576,1.75
ed1696,1.12
jo145,75.83
le747,1.66
ne529,100
do1723,1.9
el1254,75.98
le28,87.66
ja544,79.28
lo394,100
br105,83.14
ke728,6.92
em1494,88.78
cu116,64.7
po1134,76.44
ca1207,1.19
vi1200,79.13
el1448,93.73
as1170,4.14
sa782,87.32
do1308,31.41
co135,71.4
ab273,26.51
wi707,52.62
ma1092,88.28
he630,15.06
fi1037,84.59
gi882,5.78
wi1296,2.24
na397,68.91
de819,100
pa1016,4.01
ru395,78.63
be77,66.77
ja1077,7.66
ja1602,9.36
te1401,78.34
ti823,28.53
ja1132,100
la195,83.89
dr413,9.66
ti1137,72.73
la1183,74.95
cl348,91.42
al515,89.36
ce1679,1.65
an354,13.85
ma1178,94.15
au511,0.46
ba1196,7.43
lo1420,70.17
ta940,90.32
su1239,15.75
ha1202,70.58
ja1058,77.29
ni326,4.3
jo1438,48.06
fa1396,44.84
mi1458,72.89
el839,0.98
da1655,2.15
fr1195,83.05
da46,86.98
be108,92.5
al217,1.48
de407,48.07
dr36,2.33
ch88,3.27
ca898,62.77
ke1138,6.98
ca251,75.59
br478,89.85
do1626,12.27
da439,74.42
or1182,31.3
mi1515,1.89
ko1647,0.54
sh1555,14.5
tr907,72.92
st1421,80.3
jo897,0.12
na234,92.63
ir1393,100
to1363,70.63
de1317,35.98
bl686,34.69
no1489,52.86
je496,2.29
ka1570,0.1
ju1187,59.09
ju17,3.22
fr1028,0.25
jo485,91.55
me445,100
li390,82.47
te1190,42.59
ad1191,73.57
ma1206,5.98
me1223,3.2
ly890,92.09
da1160,87.13
ki305,4.38
qu174,3.88
gr513,88.53
ur661,26.24
ma1275,100
me602,21.44
la123,53.89
ri1286,11.41
ch1605,0.82
re1217,47.62
sh1453,81.75
al649,93.5
tr232,85.24
re740,91.99
ke1292,58.89
ru1737,0.56
we243,7.95
da40,64.26
wi1238,74.12
ab1588,0.06
ch55,100
cl69,47.8
se1009,83.86
ka817,14.82
jo113,1.47
ni372,28.97
me90,81.61
hu235,98.81
el30,12.37
pa720,61.53
al1355,30.07
es558,3.77
do829,85.79
su1344,100
ra1429,23.75
ar1711,2.05
yo1289,48.36
mi1718,0.04
mo1076,75.7
sa1388,6.29
gu1247,85.34
ow1043,30.78
ev176,100
al1402,7.66
as779,85.96
ja1025,82.07
ma936,1.27
al228,5.39
le319,100
su1248,7.42
ca1112,96.92
pa1045,20.15
ru51,85.71
de1521,16.39
ma1062,3.15
sh1096,5.02
op498,70.35
ty1085,70.62
pr1109,43.05
ja1618,14.36
ra1587,0.01
na915,100
ni1449,4.72
ya1512,0.56
do89,100
jo66,96.51
co1475,30.76
ca714,100
ma1686,7.44
be198,83.15
ra725,52.59
vi1366,9.71
re953,96.59
we984,92.73
dy1520,3.15
jo1395,26.86
ke1490,5.79
em1500,100
je104,94.14
te824,99.56
ch418,84.03
al805,22.58
ma872,94.16
cl392,94.33
fo853,4.91
et187,87.66
ma773,62.92
an1394,18.89
sa1341,89.34
ke111,100
bo197,0.99
ol613,4.31
ma242,100
je826,39.91
pa1348,100
pe271,81.46
mo278,20.81
er296,100
gi1508,78.11
ch1369,71.44
le851,100
mi459,72.57
ro1175,32.42
de1659,3.48
be1406,87.7
an687,100
sa1158,93.14
bi599,4.03
bo465,63.29
ch568,93.24
fe1159,30.09
li1663,0.44
el604,100
co1624,1.6
ca144,2.26
li655,69.52
ju64,78.98
di1428,36.65
es82,64.2
dw1214,3.06
ri958,49.64
lu403,100
iv1033,1.97
un204,100
ju886,4.24
pe1597,13.74
re1378,45.3
te1038,35.2
ha789,58.89
sa1505,91.05
ch1677,2.9
ja584,89.13
ro457,0.48
gl1688,14.93
bi1382,5.79
fl752,82.77
ro570,68.86
am858,5.76
la945,78.78
ca1048,15.73
mi214,7.57
al1079,97.4
le1284,88.12
ha172,78.67
jo250,29.16
ea653,100
ma60,100
sh1303,59.19
br223,0.21
ar1427,87.54
el1124,77.84
am1326,5.65
ma585,67.1
lu323,11.44
va10,83.1
ma1392,82.72
re724,37.29
tr743,4.6
su575,16.22
de1314,4.69
wi618,86.59
ca1454,100
pe203,67.79
an1541,4.48
li1153,94.31
ve807,9.17
re9,94.71
da1613,10.18
co1213,100
ma1144,100
ph462,100
an693,31.51
ra698,65.23
ti748,93.31
zo1192,34
ma556,91.24
ke937,89.73
fa180,98
fi1667,2.43
le729,15.3
ma1186,0.84
za189,100
pa1145,37.42
ge355,0.55
li1335,3.41
ab330,90.36
br314,57.5
ma1285,73.81
je734,71.92
je985,27.37
ez320,17.33
ti86,100
ja1165,100
co949,55.43
ri1361,67.84
el1481,100
ev456,43.5
he852,100
ro697,57.87
an708,3.02
be437,59.26
or328,100
do705,59.26
wo699,31.94
le375,3.99
ag238,93.58
ji775,18.32
je1523,1.55
el621,42.9
wa1307,79.14
hi1234,94.96
ka1397,100
oc836,100
ve67,2.28
da1365,33.01
mi1693,0.1
gi963,100
ph1649,9.69
sh230,100
br594,2.98
lu1273,0.86
ar1232,5.06
bi1674,8.83
li1258,85.03
je1598,7.7
fe1456,100
fr642,69.43
ge893,78.01
ly1410,67.26
jo1639,3.11
ju1316,100
ch61,79.52
jo1084,10.13
sh481,20.2
el378,48.05
ga906,40.6
be770,2.12
an156,66.84
al957,100
ka1733,0.11
wi190,28.41
wh14,100
lu1143,100
la65,86.81
al868,47.83
ra1212,2.56
mi1068,4.4
sh302,32.3
we1646,2.66
iv647,85.03
ge501,58.81
me435,69.1
et1201,96.1
el1064,47.63
ro809,79.31
gr291,24.79
le1060,1.36
br1103,72.29
an626,13.37
ha1441,32.23
lo1650,0.02
li979,18.62
ar410,93.67
ni130,52.67
ga133,0.88
ri569,27.51
ch261,77.52
ma1596,9.36
ly125,6.26
ma75,100
mo1001,90.9
ka1364,95.38
jo140,2.6
wa992,100
je1609,12.3
cl760,97.26
ja924,100
ga733,68.76
hu1270,62.91
