netid,% of videos watched
ti86,90.01
wi159,1.9
ka385,7.77
da1613,1.67
fe1456,95.76
mi1515,2.67
ha1441,47.75
ow1043,53.75
ro1034,70.4
ta940,87.86
al1355,55.46
da1184,22.51
wa1073,6.09
am1543,0.15
ch261,69.65
re740,93.8
ma1092,93.93
wi1389,90.2
ph462,32.59
ca1372,2.56
mi1068,13.28
al87,100
ge893,70.27
ri750,2.04
je1609,9.73
ri1361,84.41
lu323,3.99
co1213,84.27
br1514,3.89
ro1433,25.41
je673,16.55
rh730,90.84
ed1017,94.92
ma563,70.78
br478,81.59
ne300,22.44
mi41,67.07
he398,93.89
re1217,79.27
je1523,0.01
di1428,29.66
bo465,34.22
do89,75.71
es434,9.49
le1284,83.27
ja101,33.35
hu1270,26.73
ma1686,1.91
la166,84.97
fi1667,19.66
li286,13.51
vi1200,95.21
ha1202,83.58
ch1411,12.95
ke209,38.95
iv647,77.02
da1160,100
je1598,1.58
jo1084,18.46
la1720,14.28
ce1312,100
jo889,15.55
le555,17.5
os13,97.48
an354,28.01
jo1336,32.66
wa1307,100
an1394,49.88
el1448,86.8
la195,88.9
ho597,0.16
fr642,90.58
de1317,22.15
ro1175,13.73
bi1674,14.57
jo1639,2.61
ja1618,4.69
is37,0.22
ea653,78.41
ga659,91.06
vi81,13.78
ma1415,100
bu307,2.69
ya1512,2.69
do944,90.97
ra1429,24.03
vi1409,67.43
la1595,4
me435,80.13
la123,100
je104,86.91
ch1605,0.05
ra1430,79.1
de83,14.31
ju284,67.11
em423,85.47
ni1418,20.16
as779,100
ar1185,75.73
li877,39.77
ru51,75.53
jo871,80.37
ev456,44.4
ne336,0.22
ma556,100
la976,32.27
ja1025,94.78
le1171,86.43
ne875,4.37
ti823,20.94
jo66,79.13
ko1585,3.61
bl686,36.24
bo849,62.22
ja711,7.15
ko1267,100
ma1116,22.41
mi1458,69.89
di530,94.73
an1510,1.76
ja1602,0
mo1076,88.07
ja202,81.42
br353,98.69
re724,57.42
ch62,51.22
ka1071,4.02
ja1165,100
lu192,0.63
ad1710,27.37
et1255,2.96
da1365,54.09
al1612,1.18
ab994,4.3
ma1383,13.22
ur661,33.6
jo1506,50.68
ro570,80.89
ei38,93.91
pa962,41.94
ch1677,6.84
do1114,72.67
wa294,22.73
ar1252,0.11
la1183,30.68
ba1288,64.13
ev1670,12.89
br574,1.4
ad1191,69.25
al1194,92.74
em1500,100
fr452,0.95
ka379,10.88
do705,43.69
sh1453,69.51
ev176,72.89
de24,1.36
ja584,78.49
au279,56.65
pe835,14.58
tr884,94.35
qu605,5.65
ez1470,15.2
ke1130,58.31
cy934,3.05
da1655,1.73
ni85,74.62
la1556,1.47
je723,0.21
sh302,63.11
an1390,100
mo847,44.05
de1659,0.27
sh230,91.39
pa1348,69.51
al957,100
ro969,15.97
ja742,5.62
sh759,100
hu235,85.23
me445,100
lu726,86.25
ra698,79.53
ri569,33.32
op498,93.19
qu1302,0.66
dy1520,1.09
ko1647,1.41
se1168,21.54
ke111,100
jo145,90.73
so863,0.55
ir112,15.36
vi495,72.21
ve1229,13.11
ly1410,86.85
gi468,16.78
be198,85.86
la1057,8.91
ci1339,3.02
cr357,6.75
li655,84.8
ma872,100
be77,34.43
ma114,84.51
te1401,86.57
na436,3.79
ma325,35.25
de819,100
gi963,100
pa739,100
ke812,6.22
ke1179,6.4
je1561,2.31
re943,83.77
lo941,100
dr413,34.95
sa644,0.34
ca833,51.01
va10,79.81
pe169,52.76
al216,37.04
lu1041,2.81
au701,6.66
zo1241,88.9
ja1132,100
ni1517,13.88
ce1537,2.95
ra638,54.04
et1201,75.69
me602,16.85
ca1311,82.42
ja168,5.22
ke380,85.04
jo964,2.11
co622,31.55
po913,20.57
da439,94.78
co1475,18.6
lo706,5.68
de407,29.76
te1190,57.44
ca1454,100
le389,4.66
be59,10.42
ma242,100
el226,4.29
em321,5.92
we984,86.28
er669,86.75
ra458,4.03
gr513,97.45
fe1069,6.74
ev692,10.29
de1521,2.86
sa1341,92.84
bu625,38.53
he746,11.96
de1465,33.5
po1134,75.21
br105,90.48
el1254,67.91
al805,54.59
