netid,% of videos watched
el604,80.43
la1720,3.59
pa79,7.71
ka1020,18.16
fi1667,0.12
ow1043,36.77
ma540,24.35
do705,33.33
ca471,28.26
ma1144,90.02
iv1714,0.02
ho650,36.57
ar904,84.65
ni130,40.18
ba91,2.12
ga231,23
fl752,82.79
vi143,100
he265,17.55
ar257,6.47
ne529,87.24
ja467,5.45
jo167,80.69
zo1241,79.52
ma1686,0.48
ma1415,100
pa1348,100
mi1458,11.71
ty1085,80.88
do829,75.45
do1308,33.34
ty301,11.93
ch62,100
em1494,87.19
ab225,8.55
ir1089,2.56
cu116,69.33
gu310,92.26
te1190,37.74
re1217,30.01
du1128,2.19
ma773,68
ar1530,3.14
ko1267,65.19
je668,1.68
de1659,1.62
my1375,39.68
fr989,77.68
mi459,100
ko1585,8.3
sa1158,83.51
ca73,14.95
la1349,0.18
bu1367,4.99
da1613,0.12
li345,5.91
la123,100
da40,92.45
no1489,52.29
ni1257,61.76
be77,73.49
po1134,81.87
ro809,89.69
ro1034,74.01
sp474,89.24
sh1324,26.9
re1378,40.08
sh1627,0.86
ja1132,100
gr895,0.18
sp155,67.11
br105,89.45
lo1650,7.35
jo911,86.95
pe1597,5.46
la1183,17.12
ru1152,2.42
op801,24.67
me1042,10.74
vi44,14.17
hu235,100
gl923,2.26
la195,88.81
be632,82.21
do1146,84.01
zo1192,43.61
ru1737,17.4
ad914,79.39
je259,4.47
ar683,100
do1626,1.03
cr1457,11.1
ja931,3.04
br1203,45.92
ea970,9.75
ma596,3.51
mo855,9.3
lo1420,74.32
za303,85.18
le120,43.66
ra698,55.02
sa175,25.21
re1059,7.31
se1009,81.25
ed299,6.44
vi1409,22.97
be108,95.06
ot848,12.54
xi675,66.08
ka1397,100
ra1587,0.24
ch418,87.17
ga659,94.14
no1133,15.24
we1646,0.49
ma556,85.78
de819,100
fe1159,38.58
ru455,0.44
lo535,2.59
ma1708,6.65
li519,3.41
ha789,100
le1637,0.65
er1031,7.1
cl348,100
jo1336,73.52
va1154,0.98
is1210,6.06
sh909,4.21
kr1472,48.66
an687,100
ja1058,86.88
de930,6.03
ce691,90.48
er669,88.35
ar1427,89.66
fa1443,79.41
ti6,92.56
lu726,91.81
et1201,79.01
me90,92.25
ma1285,73.45
be227,8.43
wi1296,4.17
el1064,25.44
ag238,79.75
do1114,100
lu1273,5.05
al1079,88.43
ve308,6.73
ke1130,37.92
sh1555,0.13
li655,67.03
wa992,89.94
be437,20.26
ju64,82.07
cr275,0.16
ic292,10
el1254,90.5
fa180,79.52
vi495,100
ve682,20.14
el621,51.11
ce1679,6.54
fo1029,100
re943,80.46
ni326,25.13
ch568,96.98
ju876,87.99
lo394,85.05
sa463,82.95
va10,88.96
so863,5.2
ca1122,87.39
hi1234,100
sh959,4.35
ce1537,0.01
ma585,67.25
ka817,8.58
ni1418,50
ja1025,86.63
bi599,2.58
op498,78.87
el247,73.91
za1321,23.15
je1609,1.68
mi1590,0.67
ni344,24.92
sc1225,3.93
qu1302,9.57
da607,5.21
sh1548,2.49
le851,100
ri958,37.14
ei38,100
ly134,82.57
ly1410,63.58
he398,86.66
co1342,27.86
le389,3.38
ke1292,81.38
re953,100
do1451,94.9
ma935,91.5
ja1618,5.46
sh1264,11.22
wi618,38.78
er296,94.52
we565,0.3
li1258,56.44
jo222,87.87
ju1099,12.72
ca898,74.62
ow381,5.92
lu768,7.69
ch1369,64.06
ja1480,1.43
ir1459,3.72
la1635,2.19
ad1575,7.07
or1271,94.49
je496,1.37
or328,100
ba1288,51.45
je412,7.2
la1556,3.35
ha172,69.99
pe203,36.85
sh1303,10.87
ma1178,100
br821,2.66
jo559,2.17
la166,100
ta1484,3.48
re9,87.95
an354,70.69
ke937,100
si966,11.83
ro831,22.31
ju284,67.15
pr796,100
ka1570,2.6
lo816,19.43
ka211,0.73
te646,100
ca144,2.37
de1521,14.59
je673,35.86
an156,82.79
ro457,4.07
el704,2.85
la1595,0.02
an1216,6.05
jo66,83.54
es1,82.38
ma1186,2.85
co1475,29.12
ra910,10.52
gr506,7.51
yo1289,53.41
un204,100
so961,50.56
ke111,100
re724,30.37
do1723,0.04
an693,36.93
al216,35.48
ma325,51.78
br1103,100
ca1454,77.68
ca1112,95.08
di1428,46.86
wi707,58.6
eu254,12.81
tr884,100
ta940,77.21
ro969,9.81
cl760,75.22
zu762,77.82
ca438,32.68
ma114,89.08
da1655,5.39
na915,100
bo465,33.54
ez320,34.09
ra1429,35.97
gr291,19.78
in593,5.94
no221,8.25
mi592,100
iz1621,0.2
ma960,100
el1124,100
an1541,30.19
ma408,19.52
ro818,20.32
sh230,100
je1523,5.44
do262,22.98
ke209,22.78
wi99,86
al1204,100
la1528,1.11
jo1639,2.12
al515,65.8
do972,9.43
co1213,100
br933,95.27
de1314,2.74
ce1312,96.89
tr1081,94.16
ma872,100
te1038,42.15
ju1316,76.85
al1612,6.03
am1543,10
ph1649,0.68
te1070,1.46
ra725,42.43
sh1053,17.3
ja711,1.94
gr1256,85.5
jo1576,0.02
ma239,78.68
mi1693,3.08
li905,97.95
li390,89.18
zo431,100
