netid,% of videos watched
wa992,90.32
br314,46.44
al1027,12.41
co135,100
or1182,18.8
al87,100
ea653,100
ma1178,100
br353,69.8
hi1234,100
ma325,58.34
st311,40.27
ca251,17.49
as779,100
el1002,5.67
al199,4.87
la1595,0.6
pa1019,4.44
me1531,1.12
ce1312,93.95
ne995,60.74
di978,6.68
am1543,5.48
an687,82.28
se1009,92.65
el621,48.4
ju64,92.28
mi1718,37.48
ma540,67.94
ge566,42.88
lu726,100
mo1001,89.5
ge501,10.8
es82,81.36
ka1397,94.31
pa720,41.62
ha172,95.26
my1375,10.56
ka1570,3.24
ad914,72.47
we1646,7.38
ca1454,100
tr170,8.97
la171,20.18
ce691,90.9
gi611,27.82
an1541,1.15
ja502,13.15
je1609,6.71
co360,0.4
el337,3.25
pr781,18.2
gl1688,1.37
gu1247,49.74
ar1427,94.94
er1107,1.9
ch418,68.5
la1075,11.06
fa180,81.15
ve682,11.24
da1365,74.75
wi707,25.77
al1194,81.7
br105,74.72
ca671,83.15
os13,82.66
gi963,100
jo427,3.62
tr1081,90.33
la1556,10.67
es1,100
do253,60.54
co1213,49.21
tr884,100
et1201,85.32
jo145,94.14
co1104,38.39
ma1078,5.19
ga659,92
br469,3.23
ch1369,73.66
fl752,79.63
ni130,37.03
iz1621,0.25
fe841,18.66
jo1506,5.41
sh230,91.82
br1381,9.79
ce1679,0
sa1505,96.27
ab330,84.33
is193,9.27
vi1409,53.68
ma965,47.21
no1489,44.65
wi99,68.99
ju284,93.64
ne529,70.62
be1491,3.14
jo1438,31.92
re953,100
al393,96.5
ho763,0.18
el1064,75.2
me1622,11.91
ca947,9.78
le582,0.25
br478,84.86
bo849,81.53
fi1667,0.79
ar683,44.92
ur661,64.05
va1154,3.43
le319,100
la1183,64.56
re1485,0.83
he1584,0.12
ja584,87.02
ya1512,3.22
el247,77.59
da46,81.15
fl430,6.96
le1171,79.86
gr513,95.82
ma585,100
he852,77.89
ve472,3.93
cr275,4.27
de718,13.59
ra1673,5
ar1530,2.86
ir696,23.98
li390,96.55
mi1590,1.26
te1401,66.14
wi618,87.46
li905,100
ta737,100
na915,100
jo66,82.49
ch1677,7.19
ma788,6.15
jo485,77.77
iv1215,15.01
la976,38.01
lu23,51.2
ja215,6.55
ja1684,0.01
we984,77.68
el1448,100
ko1554,3.44
cl392,100
di1428,43.26
au279,97.77
ev456,76.64
ha1315,13.64
an603,85.13
yo1289,45.85
lo941,100
do1337,0.72
ch261,75.22
la195,94.49
co1342,46.2
fr642,88.92
la1349,6.44
ni372,75.84
ph462,76.91
co949,91.84
an354,26.97
va1126,5.35
qu245,100
me602,31.32
fa1443,80.37
ce1537,6.83
wi1389,91.63
mi459,100
de771,3.84
ir1393,78.53
fr1155,65.91
cl348,88.83
jo1084,60.66
bi1382,3.83
mi1693,0.07
al333,4.33
sh1453,55.97
cl1030,50.81
is124,4.6
do89,100
br1203,33.22
vi1200,100
fo1405,22.77
be1406,72.92
zo431,100
ri1361,71.88
ca1122,58.61
sp777,8.36
mo1076,47.97
es1272,4.18
lu1143,100
ke1102,12.36
na397,72.87
ke209,36.84
lo535,4.8
ga536,76.09
vi891,2.43
cr357,11.36
te1070,14.01
en475,97.85
mi592,100
jo897,2.76
ma786,78.32
pa739,100
va10,100
me90,69.62
el1254,88.97
ti1022,87.41
po1134,92.89
wi1007,1.28
qu504,100
su1280,3.99
su1046,96.63
st1421,100
ro822,4.31
is1442,77.54
ni344,3.66
da1160,94.06
ma935,83.72
ja521,1.71
ni1517,14.81
ni1257,70.44
gu811,4.15
cl760,89.56
ke380,88.98
el1124,100
al1204,84.07
da968,6.94
bi1674,6.08
ma1275,100
bl686,66.78
ri569,62.05
ph598,18.54
jo559,7.58
no1133,4.61
ka1733,2.9
ch62,100
de588,0.46
ko1585,6.39
li1153,44.28
pa1045,3.86
sh1303,39.79
so1051,24.85
vi899,12.53
lo1008,81.41
na680,6.19
ha998,38.03
mo847,16.6
lu403,100
to269,4.85
mi329,3.68
an693,55.58
pe1597,4.87
an626,4.89
do1308,69.71
gl154,76.94
ar800,17.09
di210,1.27
je1561,0.79
te646,88.34
fa1396,44.72
sh1053,14.75
wi1249,77.72
vi143,100
jo1336,65.84
ke1130,15.77
fe240,100
so961,68.24
se986,3.63
op498,83.54
mo956,7.95
ro570,68.96
ca32,3.16
ar1711,4.57
ch61,91.35
to1363,93.15
ja1058,100
ha1202,87.3
wi1660,3
ra698,65.42
ar1185,87.72
co622,25.71
ma75,76.76
ca1112,84.06
ma563,61.23
or328,32.61
li877,51.45
sp155,86.15
ro809,89.85
ro1499,1.21
je925,6.63
mi41,99.72
em1230,91.59
ke111,100
ma1205,19.87
ja924,100
te1038,10.28
ly1410,95.19
li345,19.81
bo465,82.59
sh109,1.35
gr971,100
zu762,100
ad1575,17.13
de787,6.94
de1659,4.31
ne875,1.71
na1519,22.74
ce766,65.93
be198,60.48
lo394,83.85
zo1192,35.33
la449,78.73
ma1708,4
do1723,5.5
al1021,13.48
lu1035,73.9
ri1106,81.76
do1146,96.03
bi643,21.51
ju876,94.25
ja1025,73.61
pe203,26.57
dr413,39.66
gl47,11.09
ce1546,5.57
be632,88.68
kr1472,38.97
ma554,40.83
le1284,77.72
ch996,92.31
le851,100
ke600,3.67
ma1373,9.35
lo484,6.84
co1475,76.39
sh304,5.17
sh620,83.96
le28,90.31
pa127,84.81
mo1072,0.65
ch312,14.9
et187,85.43
he745,43.62
ad902,4.83
li655,84.39
cl115,7.76
ni85,92.53
al216,46.61
un204,67.57
mo1074,100
ba1288,40.28
je673,49.85
ro158,7.61
ha1441,53.77
ce121,11.5
ra1429,25.52
fi1037,78.09
ma556,48.85
al649,96.64
jo250,20.66
sa175,44.66
sa1341,93.09
ma1596,1.28
na1298,84.26
ma343,3.03
ty301,19.53
da1118,1.15
