netid,% of videos watched
ch1369,92.81
an693,46.49
ca1311,67.85
bl686,53.44
ma241,4
ch568,55.55
ed1281,42.67
ru395,79.16
au279,77.98
gi963,100
vi1366,14.59
ko1267,100
li979,75.08
al87,100
ke1130,20.16
de514,5.84
sa1158,100
za189,72.67
ro697,67.44
na1298,76.6
an1400,5.41
es1,100
sh1652,0.11
la195,93.94
hi1234,100
di530,88.03
ri958,76.65
an1350,15.37
di1428,40.3
ro1150,5.9
ar1427,77.15
sh1555,8.54
ar533,8.76
ha520,7.11
co622,38.44
ra725,63.1
ge893,83.56
ma164,3.45
jo1506,31.5
te579,3.4
lo1650,0.67
de983,27.01
al1079,85.3
ab1588,1.17
ar1711,31.52
ja1618,12.04
wi1249,7.53
mo96,1.39
li905,100
ki139,15.6
ma1346,13.21
ce691,81.37
da1365,30.78
la1057,0.45
ja101,18.7
fo1029,78.16
wi5,92.89
na680,0.32
jo559,3.16
ji1464,73.9
bi643,45.55
ar410,100
re943,93.23
li1486,21.35
et187,93.22
de939,29.37
ro1034,91.46
be77,20.85
ka477,5.86
ch261,100
co33,35.87
we1646,0.09
ri750,1.4
cu116,42.05
wh14,100
lu1035,95.43
la1635,0.02
fo1405,37.13
ka951,7.04
al1204,100
br1203,56.6
gr291,27.4
ja1165,100
tr1081,97.52
pe1131,0.25
oc836,57.14
ca1372,1.29
no97,0.54
zo1241,97.59
li1497,11.18
do253,78.48
di982,5.09
tr907,78.85
re724,31.07
ke380,77
ei38,100
tr277,3.79
ly1410,62.64
do972,7.43
ma1275,100
je1598,0.07
ma935,89.52
iv647,100
ha1441,58.82
we984,93.61
al515,51.35
pe169,48.28
he852,100
co1104,24.64
me602,33.91
ed1055,8.86
le1171,94.79
ju1187,90.84
do1451,100
ir1459,13.18
tr232,86.39
pe271,76.94
ca606,21.78
ka1570,11.31
ar683,100
an1541,0.26
ot848,32.46
jo871,82.28
lo205,11.44
je1609,14.55
ly244,21.59
ti1137,100
mo278,27.51
ro1563,0.22
ga536,83.92
ma60,82.56
er669,79.55
ma585,100
co1624,0.92
ig1012,14.92
el1124,100
al649,84.68
ro1087,100
ma1392,68.44
do705,45.31
dy1520,2.07
wi99,100
co1475,39.73
sh1627,4.15
ro614,6.71
fi1667,5.97
ad914,81.31
le1637,0.76
co1213,79.06
ri1606,12.64
co1342,57.96
ga906,43.27
mi409,10.27
po1134,83.4
ru586,10.29
en475,79.87
ev1670,20.75
an156,91.56
hu356,0.41
ra698,92.44
mi41,90.01
pa127,100
ko1356,79.35
je673,49.61
bi94,10.71
al805,69.48
da40,100
jo1438,41.9
st1095,17.84
sh620,92.36
re1217,16.96
lu23,94.43
da1613,7.43
el1189,5.03
re953,82.44
pa962,12.08
is1442,86.22
eu1036,100
ed1696,5.34
ce1537,0.09
le879,7.61
wi1660,1.04
ne529,100
da252,2.93
le851,100
ca833,38.02
or328,100
be1406,74.19
wa201,2.99
fe1456,93.23
ti823,65.9
me90,78.69
ma564,9.34
sh1303,39.21
or1271,89.26
la166,100
el247,79.42
di978,4.79
br1209,100
de407,42.81
el621,70.72
el378,51.29
ma554,47.55
te824,92.25
va10,88.12
ce1679,0.62
ro131,100
ly134,92.07
ni1257,86.32
ch418,88.02
fr989,81.12
el1064,18.11
lo660,1.41
hu235,100
su1344,100
cl760,74.92
al1355,22.39
lo658,0.25
pe203,27.5
ra1212,9.08
st489,10.59
ni372,37.19
la1595,0.59
ce1312,100
wi1389,87.98
ir1393,100
le1284,82.96
ju1562,0.85
ur661,30.41
ru443,6.72
ty1085,55.62
ba1288,57.1
ja924,100
te646,100
pr796,100
or1182,75.6
mo1072,15.37
ze1322,6.07
lu403,100
br314,52.44
is1210,12.9
do1114,88.38
gl1688,15.22
ke937,92.29
li390,94.62
ke600,2.73
ve446,5.07
mo847,29.26
an1390,100
ra1587,0.77
to581,93.96
jo911,54.59
ru1737,7.29
ga1056,2.18
kr1472,55.52
ga659,93.44
he745,37.54
vi495,92.99
fr527,5.21
sh302,40.68
an736,4.93
ma556,100
jo1336,31.61
bi1674,3.43
an687,95.5
an354,51.39
at1173,10.87
la945,74.43
dw1214,11.19
ni1517,6.25
de1376,10.2
vi143,80.93
mi592,100
ta629,13.71
ma1596,3.43
ra715,13.94
vi899,1.49
cl1306,9.21
mi1693,10.96
ir696,15.94
zo431,100
le319,100
ro1175,1.05
ce766,73.71
mi329,14.26
mi459,100
yo1289,52.73
mo1001,77.88
ke812,8.72
gr513,88.02
ca1454,100
ti1022,77.44
ph1649,1.37
br933,88.5
ni1418,22.25
jo167,85.26
ez320,48.07
fr642,76.05
ma1686,4
lu553,78.83
ko1647,2.03
ba497,12.8
ja1132,73.15
je1561,20.34
ta940,70.53
ha1202,100
