netid,% of videos watched
le406,8.96
wa1307,90.27
zu762,100
ja76,7.35
tr1081,87.2
na1519,3.86
ce1679,0.17
do89,100
jo250,21.89
ta737,100
pa739,100
ra910,24.74
re1217,46.88
mi1515,1.63
do1626,0.42
et1201,89.57
wi99,93.96
el1448,100
ke380,80.51
al1079,85.8
st42,1.22
la449,95.99
el604,87.73
ar1252,0.77
li390,73.3
sh302,15.9
ly134,85.53
ra1673,23.86
ca471,50.58
le319,76.23
ha1441,23.39
wh14,86.86
je1609,21.87
lu403,100
bu1367,7.28
ma563,56.58
we984,89.57
el378,84.16
ve446,9.01
ce1312,100
ji1464,48.2
re850,12.52
so961,37.74
hu1270,46.81
or1271,92.56
em1494,91.39
pa342,0.19
ke1292,94.23
fr1195,53.15
fe240,100
ma1373,7.37
br574,3.47
re740,77.1
je1598,1.69
lu1143,86.88
lo1420,77.08
ha191,7.53
em272,0.29
cl760,87.3
ad1191,100
ne875,0.5
mo847,23.89
fr642,72.85
ju631,4.67
ju876,86.73
ta940,66.37
ja1025,37.79
ri750,1.3
an354,49.65
sh230,100
st755,2
ma1144,97.51
le879,1.96
ca251,70.4
xi675,66.84
ju107,18.64
ty1085,97.02
do1451,100
al87,100
by1455,9.01
ja584,85.86
re1378,37.03
fr288,24.82
al1612,12.19
lu23,83.05
gr291,46.45
lo1008,41.85
co1342,55.15
al1194,82.43
ma75,88.2
ro1034,76.54
em1230,62.85
st311,38.88
ma1092,96.67
ma1392,59.01
ca1122,69.75
ze1322,22.77
jo1438,33.99
ro1563,6.37
le1171,75.69
wy54,69.68
we1646,9.38
su1046,96.82
fr1028,2.13
sh1548,6.41
ev456,63.76
jo842,5.69
ur661,16.14
li979,54.83
jo102,5.86
an1259,52.43
kr1472,37.39
ev1670,5.91
ow612,4.52
se1009,53.06
ko1356,88.06
ko1585,3.17
jo145,76.7
he745,48.58
ni1418,55.55
jo832,17.29
la1169,1.39
bo849,61.69
de1465,34.91
ga536,78.45
le1637,4.65
la1528,0.07
da46,67.53
te1038,58.67
lo816,1.02
me267,93.91
sh620,85.99
fi1667,3.01
je662,27.68
al617,9.39
ed1281,22.68
la1556,3.58
be1113,1.43
do1723,1.46
ja1165,100
za303,100
ca833,45.89
is124,0.99
ke111,100
ti1137,100
el1481,100
ma1275,96.8
ka1733,0.05
gi963,81.34
wi1660,5.01
le28,74.17
co622,36.71
ru51,95.76
ka1397,100
lu186,79.58
pe866,2.7
ja918,23.25
ar1427,63.26
es447,2.58
te646,96.19
cr1457,4.38
be126,12.9
do705,56.19
fr1155,58.73
ez320,57.95
tr232,96.21
ju284,78.18
id268,84.26
el839,0.12
ch55,53.93
an156,88.36
al957,77.4
da439,88.58
al393,93.12
me445,76.06
rh901,3.82
es558,4.47
em423,83.22
ro809,60.46
ko1554,27.62
wi1238,82.49
ma965,50.6
te1401,85.79
ke937,100
la1183,52.89
gr1256,88.87
al515,93.63
ti823,49.24
ma325,29.74
ri1606,25.96
ni1257,93.74
ha789,100
ga733,74.45
ma1285,93.37
ju1562,5.05
gu310,74.18
fe1456,100
al805,21.14
gr971,100
me1531,8.97
iv1033,15.71
to1363,96.71
mi1718,47.88
dr413,51.47
fi722,6.9
lu192,14.59
ye1323,21.57
la945,77.7
or1182,12.39
ma1708,7.72
ma554,49.56
ca1048,37.49
ch1677,0.74
hi1234,100
ti748,85.15
ra698,61.74
ar410,72.53
da1468,18.16
ar287,1.53
te1343,1.39
mo1001,89.96
li1258,89.88
de1521,18.99
vi143,89.48
an1541,0.18
su1344,100
ri569,27.91
ow1043,55.16
br1452,10.95
ni1449,4.84
jo1193,76.02
br478,83.26
su377,4.5
an687,100
ma932,11.05
ja1058,100
vi1200,86.8
qu605,4.22
jo222,82.3
de942,5.7
fr1462,8.62
ka1566,6.29
gu1247,86.16
co1213,55.65
ca690,1.9
el523,13.59
os13,80.53
he256,2.28
ke1130,29
er296,100
ma1346,3.3
lu726,73.34
va1126,4.73
ry1305,6.86
me324,1.7
jo1336,18.96
co135,100
lo394,71.08
ka477,0.61
ma773,90.08
do1146,73.12
jo66,91.95
fa1443,80.48
jo136,23.68
mo1074,100
ma1686,6.62
de939,59.81
ka1166,10.28
ma417,74.32
ha1202,100
ch1369,100
dy1520,10.81
bl686,43.5
ma1205,5.02
br1203,38.81
op498,62.27
ra1429,44.87
je826,57.43
ma540,61
or1437,1.63
di1428,36.7
ar683,100
me435,68.62
ra638,70.94
as122,26.45
ab330,89.15
ad914,85.91
je104,92.4
ph462,64.51
iv1215,41.45
sp777,0.01
sh1627,0.88
ba1196,3.33
ro131,92.79
ir696,13.19
ir1393,74.87
ab1588,0.07
es82,85.61
bi1674,0.6
ca1454,60.69
ad1575,5.54
te824,94.81
as779,63.65
ch261,90.2
de407,34.32
we573,14.32
et187,91.46
ne995,92.82
lo1141,6.47
be770,3.98
ru1737,19.96
mo278,56.17
el247,84.92
ti86,100
en475,77.54
el1064,54.23
iv1714,5.93
ar904,100
do253,50.03
be198,93.33
th347,9.48
da1655,1.5
gl1688,14.75
hu1018,37.57
me602,22.76
dw1214,6.25
ri93,15.68
do829,78.12
je734,100
wi5,86.94
el1124,100
ju1187,92.38
co1624,3.96
de1317,32.94
al1204,100
sh938,0.25
jo140,1.01
ra1430,80.05
ma1265,17.32
an1390,100
ke678,3.58
co949,70.59
em363,6.18
ro570,58.67
je778,45.12
ma1415,91.3
fe1159,22.12
ca898,88.97
ga659,90.34
ly890,95.4
ma526,6.15
pe169,24.59
li905,87.25
jo1506,50.51
ja1618,2.79
je673,24.11
ma960,48.16
sa1505,67.37
me90,85.99
ca1112,84.98
hu356,9.31
la1720,1.57
au656,2.62
ji775,47.23
oc836,84.63
ca671,100
wi1389,60.34
de1659,3.42
ol454,25.55
jo1469,2.98
au279,75.34
ke209,65.39
ri590,2.72
zo431,65.63
el1254,90.22
ka1263,23.98
da1613,3.46
sh1555,0.11
ei38,100
er669,87.43
fo1029,61.69
ho1466,41.23
lo1650,12.25
