netid,% of videos watched
er490,6.22
ch1404,4.74
fe1456,100
sh1555,1.83
ki25,0.49
ro697,89.68
an1216,0.07
de718,2.71
la195,87.94
mi1509,8.49
em1494,69.34
is1442,81.4
li345,1.33
na1298,96.23
lo394,74.79
va10,85.09
ko1554,2.15
ji1464,83.47
ar43,1.98
do705,49.01
lo484,7.48
be198,84.16
fi722,0.11
ca1385,4.25
br314,46.52
te1190,88.55
el1254,83.84
co1624,0.09
co33,7.74
gu151,45.04
ch1677,2.35
ch418,91.51
es830,10.1
vi1200,100
el645,0.36
sp474,75.84
is193,12.73
ch1605,0.17
ca144,9.19
ho1466,26.18
ly134,62.55
pa962,6.07
do1146,97.8
ja1480,2.07
wi5,90.51
ab1282,1.27
re943,96.68
we984,94.33
co1104,56.28
gr291,3.2
gr513,90.16
ma965,62.01
ba1288,19.72
al1079,75.37
jo1084,71.25
ma325,22.92
re953,100
ti1022,71.98
ma1392,90.95
ph462,43.48
me267,100
jo1506,31.11
la1183,12.51
ki139,13.31
ni85,90.84
re1378,24.9
ga733,59.68
ju1187,80.37
ja1025,72.38
no233,5.26
he1584,0.38
de819,93.1
mi459,77.13
ez1470,5.9
ma518,3.37
er296,100
mo929,10.94
gu317,78.11
an1390,100
me846,1.77
ca1122,92.27
me90,91.84
ay1300,1.93
br574,3.42
wi707,38.47
fo1405,60.35
ju876,94.09
ce766,83.86
ma554,59.52
ma1507,7.38
do1337,2.27
ev456,41.74
te646,100
da40,100
ab1588,3.14
lo1650,9.95
ma239,95.96
el1448,100
de1659,3.7
wi1660,1.52
fe1159,76.56
an1541,29.96
gu310,100
do89,95.54
na915,77.81
he398,91.96
es82,83.45
ju1562,9.58
ra1291,7.02
fl493,33.18
le28,89.62
jo1336,74.33
ma1708,5.96
de407,27.14
at1173,3.88
he1274,4.98
ma1178,67.5
iv1714,8.96
qu245,100
fa865,32.32
je987,0.56
dy1520,1.61
an693,50.46
mo1074,87.92
si1329,11.46
fr1155,93.31
ma1092,85.52
sh230,84.64
al868,8.3
wi1296,0.95
mi1450,1.74
ge1115,5.02
