netid,% of videos watched
ka1570,15.08
ca1122,88.22
bl1331,2.05
je412,7.07
la976,40.85
da46,80.98
ed1696,0.2
su1046,84.57
ni1517,0.64
vi143,95.82
ke111,100
ju876,72.06
ba1288,55.52
ha789,67.08
ma1415,84.91
be108,74.35
ed1017,77.76
an1390,64.09
en475,94.6
pa1145,16.02
le319,92.18
ke1130,30.29
ro570,80.84
ti1137,65.51
mo847,39.02
ti823,20.79
mi1693,0.31
ka211,12.6
mo96,7.13
ma585,100
jo427,0.17
em1230,71.22
ch418,63.01
ar1185,86.21
lu23,89.54
ca1454,93.09
je673,37.99
me435,84.15
jo1084,32.14
fe1159,53.13
an603,76.2
al515,83.91
el1254,71.71
al617,2.59
fr1155,89.77
wi1249,16.15
ja521,6.3
fr642,72.26
hi1234,84.78
na234,80.86
mi1509,6.27
la1528,0.02
fa1396,31.64
ma417,86.78
br105,79.86
mi1590,18.91
jo250,27.02
pa1348,88.03
he398,90.54
ad1575,13.61
to765,0.68
sh1555,1.13
pa720,58.88
je104,97.76
tr1694,13.54
ko1267,59.55
ef1471,13.94
br478,85.61
ca471,75
an1259,54.97
iv647,100
ga231,52.76
iv1215,63.99
od666,3.16
ja101,21.6
ri958,25.55
he852,100
gl154,66.35
ve682,10.58
ma114,94.23
lo484,7.1
za189,100
ma786,78.77
je826,68.62
li1063,7.14
le555,3.36
ma325,47.8
mi41,66.1
or1271,61.25
ne703,13.69
qu174,11.85
ma596,3.07
ce900,5
ne119,2.92
li905,81
el621,31.74
lo1650,0.34
mo278,51.47
ra1430,79.01
le1637,1.5
re953,61.99
ev176,100
ly134,88.76
gi1508,53.13
wi159,17.27
de819,80.27
wi1660,0.01
ur661,50.77
ad1710,3.26
je1561,25.16
li655,92.41
co1342,48.21
br1203,36.64
pe169,47.31
an426,29.24
la449,88.48
ca1157,5.75
em1500,100
ke937,100
jo140,0.33
oc836,100
as779,100
ca1112,79.7
ch568,81
ya1512,3.28
al283,0.87
me602,52.36
dy1520,21.41
gu1247,76.43
al87,100
da1365,55.7
jo485,77.41
sh1652,10.7
ch88,13.62
ly1410,80.63
ma1275,100
ge501,16.34
ei38,97.09
an693,60.44
pe203,5.1
ni372,46.95
ko1647,0.15
jo1506,37.08
gr1256,100
ji775,36.38
co135,58.66
li731,12.37
ni1257,89.72
zo451,9.36
el1448,100
la1720,2.04
iz1621,12.85
or1437,7.87
ar1711,0.05
ow1043,25.83
da1613,1.64
di982,2.29
wy54,78.15
de718,20.89
ka1733,4.3
ti6,78.99
al1612,1.52
de1317,71.57
el616,6.66
jo222,79.67
se1009,70.96
ro290,2.46
cu116,77.78
ja584,95.44
qu245,81.05
br574,11.01
bl686,66.18
so863,6.77
fe240,100
le120,80.62
me331,0.3
ch996,81.37
wi1238,67.76
ce1537,1.3
ri802,8.43
wa1073,5.92
sh759,90.44
ev456,41.32
er1107,0.92
ra725,54.52
br1103,55.82
re740,66.57
do253,93.5
ti86,88.51
an1394,51.78
ar1530,32.44
al868,46.45
iv1714,13.42
ta940,66.89
ab1588,0.12
ka1364,77.47
mi1718,0.51
da40,89.15
ad902,29.43
do1146,88.99
sa1505,72.94
cl392,100
ma444,7.97
cl760,85.9
ma1092,83.18
da1468,19.32
cl69,72.98
ed1281,16.2
au279,69.2
fa865,9.83
fr989,89.24
do829,89.22
ga733,95.49
al1079,66.44
re1217,80.6
es1,69.47
me90,69.49
ez320,26.99
le28,86.29
la492,17.51
to1363,100
gr971,100
