netid,% of videos watched
jo1576,15.72
ra18,4.61
ca1048,59.52
el378,76.21
na1298,78.77
tr232,86.64
al1027,7.76
de799,5.44
wi1238,85.19
de939,43.77
sp155,100
ma1047,64.92
ur1328,2.37
br469,12.48
tr1081,90.58
ar1427,69.66
an156,70.77
fi1667,1.74
jo1193,100
fo1405,65.45
vi1200,100
ev456,41.26
ne995,80.78
bo465,78.1
br1203,11.31
cl1304,1.65
ch531,3.31
ch80,1.63
ar904,92.41
ha712,6.81
or1271,87.57
ma325,35.53
le1284,80.01
jo485,67.86
ju876,81.06
jo911,68.95
ja101,74.51
ei38,100
je104,62.67
de407,71.79
lo1008,27.99
jo250,23.52
ro1150,10.62
ar683,91.81
me1622,4.6
ti1137,70.5
je1561,3.92
ar287,2.35
mi1718,0.48
ce1312,88.35
do944,98
ro1563,1.79
ar1530,0.2
ma935,78.86
mo847,82
je673,62.26
ga733,86.44
ma242,100
ca1311,80.44
do1723,0.3
sa1505,82.08
so367,0.78
pr796,88.74
ca578,1.38
ru1737,0.92
gr291,51
be108,84.6
ta737,88.29
et187,94.45
me435,98.54
de1465,23.07
ja1618,0.05
sh230,100
sa175,40.79
so961,48
mo855,4.95
da40,100
ce1679,3.03
re1378,24.92
co1475,65.84
el604,100
he398,84.22
an1390,100
da1655,1.31
hu1270,30.11
ma1186,10.36
ga906,31.09
ch996,86.3
cl392,100
ma857,0.08
sp474,100
iv1714,3.89
gi963,100
fe240,100
re943,74.14
el30,3.21
mo628,3.62
do705,43.15
me90,90.24
ma453,11.47
be632,80.31
ch418,86.14
lu192,6.05
sh557,5.27
jo1416,10.97
ko1647,16.09
li979,18.71
di530,82.51
la1595,0.55
co622,53.68
es82,96.4
va10,86.08
al515,73.42
co1422,1.38
gr971,100
je734,100
ma60,83.73
em423,73.68
ju1562,4.26
ru395,86.55
cl1030,38.54
ca1236,11.11
gl1688,7.35
ju64,67.44
re1217,53.56
fi722,1.49
ho921,9.76
mi295,5.99
bl686,16.74
be165,1.55
ch1605,3.39
ez320,37.2
by1379,7.49
no1489,48.7
gr513,94.57
wi707,53.22
vi783,3.29
ch552,0.84
ma540,62.07
cu116,29.65
el1124,100
al1204,100
el1435,0.85
la123,100
el621,21.42
sa1341,96.51
wh883,4.05
pr1109,12.69
jo98,0.03
ce1537,6.9
ge26,100
to269,13.44
or328,91.31
br1514,6.76
za189,75.19
li1663,0.45
zo1241,83.74
ja1684,0.01
br353,100
lo1141,0.88
be77,38.06
gl154,92.94
ar43,30.05
ju107,17.67
ma1275,94.28
xi675,40.81
la1528,0.71
ge893,61.94
al87,92.61
ti744,9.43
ya1512,0.17
ne529,100
be770,13
le1171,88.22
ha1441,30.2
io34,10.36
ca339,5.12
da1365,36.55
de1317,9.9
zo431,69.49
da1613,1.24
wa274,6.46
lu1143,100
mo278,33.41
de819,73.73
se1197,5.13
zu762,70.39
wi5,89.58
wi159,13.01
be198,83.05
ja1025,63.74
qu245,100
ga659,79.46
gu1247,66.11
an182,33.93
ca833,56.75
ju486,6.85
ar1185,75.34
ti1022,95.06
re9,86.8
je412,21.52
ke1130,46.63
mo1076,81.98
es1,100
ra316,8.08
sh1303,33.23
ja218,10.38
ri590,11.88
st311,45.5
ph462,100
ha172,93.27
he265,6.28
fl752,83.05
ch61,89.97
ar1711,8.13
ma960,100
mi592,100
we984,91.35
la1635,7.21
ma585,98.39
ke1179,12.07
vi143,82.99
wi1389,79.89
la31,30.87
ke380,77.02
tr1694,0.52
gi1508,62.15
ja1058,59.4
de1391,12.3
al393,77.91
ke937,100
gl365,9.99
et1255,14.76
al805,27.41
ma788,1.4
pe169,3.4
me602,57.1
lu553,100
jo145,100
ez1470,6.81
ro697,80.8
el1648,0.55
ka1733,4.62
ga231,60.31
ra638,77.74
ja1165,100
gr1256,92.02
fl1097,20.34
ty1085,81.98
je1598,0.08
