netid,% of videos watched
el378,88.45
ev1670,1.94
ge566,58.38
da46,89.02
am1436,2.14
tr1081,78.5
ez320,75.28
al1501,7.86
mi1718,9.65
te482,1.01
ca471,54.55
je1523,18.65
ba1288,34.34
qu174,3.52
ar904,100
je723,47.61
ma1206,13.58
je673,30.15
fi1667,1.6
el621,34.01
pe271,97.2
ne995,79.21
da439,87.51
ro809,74.91
ri1106,89.76
em1494,74.75
ow381,15.13
cl760,80.65
br478,57.48
or328,100
wa927,4.85
br1209,77.19
ga536,89.51
do1440,10.59
er296,100
xi675,21.88
el1093,2.69
ru586,6.73
mi459,72.42
al393,93.41
rh730,75.59
an354,38.82
zo431,100
fl493,5.28
co949,87.9
jo1193,90.59
ki442,0.67
em1230,74.06
gr971,100
re953,100
ju1316,100
al868,74.73
we573,54.83
be1113,0.36
et1201,72.5
ra1587,2.41
gu151,36.96
do1451,94.03
ca1048,46.74
jo136,12.32
ma932,12.93
sa1158,100
ti86,100
la1595,13.02
el1448,91.12
br314,45.74
li655,88.39
ab330,77.59
la1635,2.93
al515,62.81
mi1320,6.28
ro285,3
li1258,69.72
zo1192,64.84
mo278,10.32
ni130,31.84
ha191,2.31
iv647,100
em423,53.6
be1406,87.52
wo699,23.37
no1489,24.89
wa1307,79.19
fo1405,39.49
ca1454,60.88
fa1443,79.4
ev456,22.25
ch538,8.8
al649,73.33
sh230,100
wa70,2.73
de939,52.4
ja1684,0.45
un204,100
du1128,6.31
re1378,44.15
wi618,78.6
ma1144,100
hu235,100
ni85,100
bu307,5.5
ji1464,79.03
ma1383,12.72
br1103,100
ka1570,0.39
le676,4.12
cu297,27.44
he49,11.23
qu504,100
re1059,2.51
ma965,53.71
iz1621,2.12
co622,37.31
ge26,100
ma556,100
ed1696,0.83
vi761,2.69
do1308,31.66
ki991,1.47
ja753,8.51
va350,15.56
de407,47.65
ke937,100
br1514,4.68
lu186,100
le319,100
li694,4.01
is1442,95.43
jo66,63.91
sh1303,43.31
ke1102,13.42
mi1458,23.92
ce1312,70.82
lo1420,73.73
ph1649,0.08
ch996,78.99
fr635,2.05
iv1714,0.92
an1541,0.39
fr1155,96.95
fr989,92.17
me445,100
ko1647,1.11
ri1361,100
ma242,83.03
le28,77.78
ce1546,0.61
ar1252,3.34
ta491,1.65
el337,0.56
ph462,100
or1182,68.02
ha789,100
ca898,79.6
ow1043,26.69
zu762,100
ha1202,100
do1626,26.93
ar1185,92
th803,0.88
mo855,9.92
ru1091,4.03
ka385,4.09
ce766,81.25
be825,10.61
os13,86.2
wi1389,88.02
po913,4.2
ot848,62.36
na915,83.99
le1284,87.08
pe169,49.27
ro131,84.6
sp474,70.51
wi99,100
ri421,11.68
ju876,86.31
ma60,100
jo167,97.53
cl348,100
do1723,4.98
an280,13.58
ma1178,100
ir1393,100
he852,96.18
br105,68.14
gi1508,31.15
tr907,89.88
bl507,17.37
ju864,15.69
ma537,11.61
ju1187,93.1
et187,84.88
ag238,73.97
te1190,61.07
kr1472,48.9
wi159,12.34
ti823,36.33
kr401,9.79
ma1092,92.42
lu1143,100
co1624,20.23
wy54,63.3
ma585,100
la123,100
em321,22.01
vi495,88.89
pe203,33.17
an1259,45.73
ro570,62.04
sa782,96.5
ga906,63.98
la1556,0.49
to765,0.58
lo1008,28.5
he398,100
ma554,38.92
rh901,4.75
ch62,100
al1194,95.91
el1254,88.59
an488,81.06
ji775,43.3
fr1117,17.95
na1519,0.52
da1613,0.33
mo96,7.61
ja1025,87.22
fe1456,56.4
sh620,100
il792,9.37
ka441,3.62
do829,64.75
au511,11.95
ke1179,35.8
an1136,6.7
ja101,47.21
el604,100
au279,92.07
ur661,11.68
ko1267,100
lu726,100
sa289,13.07
ro1493,8.04
la65,100
do253,97.91
wi1238,69.91
ad1191,100
gl154,73.11
mi41,83.54
sa1388,10.34
co33,29.23
wi315,1.42
pa1176,5.99
lu1041,6.22
wa992,61.63
sa1505,96.3
do89,96.93
ha172,79.09
el226,2.01
li286,0.52
fa180,72.83
do1146,92.02
ma1415,100
an448,5.16
ke1490,5.54
ju546,6.45
ma75,100
lu1035,83.34
as779,100
me90,83.66
ja1132,100
jo571,0.16
ma773,86.27
ty1085,78.61
ko1585,14.89
la1349,2.1
