netid,% of videos watched
we243,16.46
ma1392,85.07
ma551,2.09
st1421,100
co1261,6.4
se1009,91.86
fl493,6.24
sa1158,100
gu310,82.55
ca671,90.42
ma960,100
br478,92.57
ka1263,7.25
so1051,17.95
lo658,0.68
ni1517,2.17
th803,0.45
be470,5.29
ot848,18.96
vi1200,95.61
is1442,72.17
pa1403,0.94
ch1605,2.06
sa782,92.09
br1514,10.32
ga346,4.02
je1523,2.31
ha172,92.72
ly890,86.98
ga659,76.45
jo222,58.84
mo1001,72.95
sh938,7.33
mo278,53.14
ca714,89.97
ju876,83.53
le28,83.14
es827,5.74
do1083,0.46
el523,8.75
gi1508,36.23
al1612,0.11
le851,100
sa1505,84.03
pa720,37.64
ea194,9.66
fr1195,74.77
ed1424,22.82
ma1067,8.99
ju284,86.54
rh730,86.49
da432,3.1
je104,83.44
ce691,96.27
oc836,100
mi1458,37.34
gr971,100
ly134,54.9
ro1034,83.48
ur1328,15.51
ja1025,95.35
de1465,21.46
ma1708,1.76
ma325,45.79
sh759,100
de819,82.61
la166,81.47
yo1289,52.77
le319,100
je673,43.2
an387,10.52
ab1588,7.35
gi963,100
ch1369,100
br1103,100
ye1323,11.34
pe1597,8.53
br353,69.95
ch996,80.74
ly479,13.52
jo1336,22.63
de1276,5.22
ga906,51.78
lu553,86.26
cl1030,7.09
ja1058,100
ch568,76.61
al617,3.91
kr401,10.56
ro1175,0.47
de1659,5.18
fr1117,9.46
ad914,78.41
bl1331,0.41
or1182,54.42
ha789,86.74
cl348,100
al1021,0.76
bl95,0.52
di210,22.92
ch261,100
dr413,56.27
ba1288,68.89
sa289,0.59
wy54,74.97
le1148,18.87
fa1396,35.71
do1451,98.42
ma563,33.62
em1230,86.11
os13,87.3
ju1316,100
el1448,100
ke111,100
he1584,5.75
br933,88.54
bl686,19.89
an1510,4.9
tr1277,1.46
le1284,64.47
el1648,11.76
do705,25.3
te1190,64.08
sa1341,69.93
ez320,83.61
ag238,84.09
he852,100
do1626,4.48
ro822,1.01
ja1684,3.94
et1201,96.47
ka1071,0.88
re724,68.96
da439,90.28
cl69,97.72
do829,77.64
lu726,100
