netid,% of videos watched
ab330,86.21
ca438,68.62
be126,10.61
mi459,84.33
lo1008,31.53
et187,97.41
pa29,22.64
sa782,79.34
bl686,26.18
tr1081,87
la945,85.82
zu762,100
fe240,100
ke380,77.9
la449,89.08
le1637,3.71
lu1035,64.59
br2,3.9
ma239,66.37
re298,22.21
lo1650,12.6
ma60,100
be878,1.25
he1584,1.4
ce1546,0.17
ma242,69.37
ab273,73.8
ka1733,58.58
hu235,100
iz1621,4.69
ra1430,100
we1646,2.08
cl760,70.46
ja516,26.18
ly890,90.04
wa1307,100
ra316,8.94
or1271,84.26
ji775,30.66
he745,3.12
si508,25.38
vi1409,23.54
ba1283,3.36
de1317,35.26
ki442,7.6
li731,2.01
sh759,61.76
jo485,58.27
ga733,69.12
ad1710,0.33
ni372,56.52
ch1677,4.13
co622,71.59
ma417,60.22
me1235,17.48
ha1441,22.49
sa175,9.15
co1475,41.26
ma114,83.63
as779,100
ea194,16.28
do944,88.65
ga231,72.42
ju1187,88.55
os13,65.9
cl69,77.13
se1009,88.48
em1230,87.11
ma1285,87.15
ma1062,4.3
be198,90.38
jo313,1.73
fr460,0.69
ke1130,24.02
al805,39.87
li1663,0.06
ma1144,100
al1194,87.09
le851,100
em1494,78.64
ab1434,8.61
ze1322,6.53
al1079,83.08
mi1325,9.96
do1723,1.96
au279,40.42
ch418,77.35
ka1566,0.78
fi722,7.32
ch55,100
ko1554,7.24
lo282,10.14
ro809,86.59
an354,21.7
ni85,79.28
ru395,100
pa720,30.75
te1190,47.18
jo1506,37.08
ge501,50.18
la1090,5.09
ja1684,0.02
ke362,7.07
el247,57.15
jo1290,24.22
el1334,4.12
sh230,100
la65,100
ri358,11.08
tr884,100
mo278,72.69
ar1711,0.69
ru1330,0.79
ev1670,10.89
lo394,100
el1448,60.5
la1595,0.01
ma872,100
ge26,87.13
an693,71.02
gu151,23.32
co135,100
co1342,48.06
br314,39.01
bu181,7.05
ha789,100
ma1392,87.89
bo849,77.21
le1171,95.08
je925,11.62
sp155,100
ch503,11.58
ch61,78.89
lu186,66.9
yo1289,72.97
li905,100
na915,86.33
je826,53.54
co33,46.35
br933,96.87
la166,72.03
me267,100
el539,9.47
ge893,84.7
al617,6.16
do972,0.16
bo545,12.66
el1124,100
ju1562,0
dy1520,6.79
gl1688,2.36
li655,74.37
ma1708,0.31
el604,100
vi143,98.78
ko1647,1.67
do1146,76.6
ev176,81.96
ja1602,0.14
ch531,3.46
la1183,60.66
le794,3.27
an1394,39.03
sh1327,0.81
ma526,11.3
do705,39.64
ad1191,49.96
ti823,37
qu1302,4.13
da439,75.14
la1720,2.71
sh1555,10.81
de160,0.67
ga906,39.72
ka1570,18.59
co1624,23.26
ro1563,3.54
qu245,95.71
he398,100
ja101,32.1
mi1590,1
ru51,93.63
gu317,82.37
wh14,100
le120,16.51
ju1316,100
gu310,81.71
mi1458,27.24
be1491,3.07
za303,80.17
jo1384,3.3
vi980,23.71
an687,100
th349,8.9
lu1143,100
fo1029,82.88
sh1163,7.36
be1406,78.77
ot848,24.15
fr452,12.91
en919,8.06
ni1418,37.93
li1258,71.75
le1284,75.67
ce791,1.84
eu1036,100
re9,85.6
ma773,56.45
ju64,90.13
cr1156,5.26
jo911,92.73
lo941,76.26
el1648,5.51
ri958,54.02
ph1432,14.81
wi1249,43.59
er1031,15.86
ke1310,2.88
ma960,100
ya1512,7.46
su377,3.71
ma1415,100
ho650,4.35
br1203,75.04
ne995,93.59
sh1264,7.42
wi542,7.22
ce1537,0.29
al393,88.06
ro1034,75.22
ja50,3.08
ba497,12.84
ag238,92.22
ja924,100
mo1001,87.34
mi592,68.39
ko1356,71.93
di1428,47.08
cl348,100
ti748,94.03
wi1660,4.45
ma1265,16.05
le1148,26.68
ra1429,77.76
to1363,100
ca714,100
re1378,47.83
be437,47.42
st1421,100
me90,82.43
da432,2.12
re724,19.78
sh481,0.89
ma540,52
iv1714,9.91
ka1364,70.37
jo1336,62.27
ch261,100
da1655,0.57
ca1122,78.28
ow1043,46.08
je1561,5.22
an488,84.87
sp474,92.09
an1541,4.28
gr513,84.27
dr413,43.81
mi1718,6.97
ar1185,96.22
ar1530,0.68
ar58,3.77
ke845,4.97
or328,100
fa180,82.65
pe271,78.87
da1160,84.46
gl154,82.02
wi1238,78.27
fr642,85.85
li979,62.33
de1521,10.67
me445,78.63
ti86,100
cl392,93.56
al87,100
je778,16.51
ma935,69.74
sa644,2.27
ma103,14.86
va10,100
cl610,7.48
en475,94.41
me1223,11.53
su1046,73.12
re953,100
me1531,5.57
he852,95.01
al1027,0.01
na397,90.89
ro131,100
ri1361,100
la1318,6.52
ja584,68.43
th224,10.63
es1,100
me1042,13.37
lu403,100
la976,53.79
jo66,92.65
ko1585,1
li286,5.21
ea970,21.38
co1261,17.79
br1103,83.07
ja202,90.06
je1724,1.56
ge566,43.64
lu1273,15.06
ow612,5.86
te1401,100
be108,97.84
ma556,100
un204,100
de407,19.89
do1599,9.74
mi185,3.75
sh959,9.63
co1213,100
fo1405,89.81
ma75,100
ga536,85.81
is1442,98.22
er669,95.9
ve1229,2.58
el1064,21.65
re740,84.59
ma1205,2.57
ve997,3.06
ma444,12.73
ra1673,0.11
jo145,100
es82,88.97
pa1045,11.02
je104,62.18
ty1085,63.69
li877,36.79
je1598,0.58
ta737,100
sa1341,89
sa463,90.21
mo847,79.81
et1201,90.42
fa1443,77.45
te646,100
ab1588,14.92
ne529,100
da1613,0.78
ra698,93.51
ju284,79.91
ro1150,11.54
ma1596,8.53
ar533,19.29
st828,4.75
cl368,3.86
pa127,100
jo250,46.46
ba1288,16.97
wi1389,89.5
lu23,96.22
je734,100
jo1438,72.48
ro697,97.46
de939,23.13
ja544,90.66
br3,3.53
ez320,50.32
ru1737,0.86
iv647,100
do1626,0.69
ic292,7.23
be741,6.83
ri421,12.12
wi1007,28.39
bo465,51.94
je668,27.6
re1217,43.18
de983,12.75
ed1696,19.75
me435,79.53
so961,41.54
da40,100
la123,72.76
ni1257,81.86
jo1639,1.7
op498,66.07
ph462,100
oc836,100
al868,53.86
ei38,100
do1308,21.77
es16,8.7
br1209,100
ch996,63.94
pe203,55.28
fr989,77.73
ar873,5.13
da46,96.02
ce691,84.13
al1204,100
vi495,100
co774,8.22
jo1395,12.35
ja1618,3.77
ca671,87.9
in916,8.54
gu1247,58.82
ke209,43.31
ol1040,5.09
em1500,100
sa695,15.3
co1104,71.99
mo1076,86.84
tr907,78.42
ca471,74.88
ce1312,100
wi707,51.93
be825,6.01
la1556,18.11
ma926,1.57
ly1410,94.43
et1255,4.97
ma1206,17.35
ro1175,5.76
la1635,8.56
jo871,98.84
ph1649,9.63
no1489,41.51
ar410,100
na234,93.97
ed1281,40.76
ja1025,82.28
pr796,100
cl1030,22.24
zo431,55.46
ly134,88.71
ke111,95.54
se1168,19.48
he384,3.35
er1121,0.2
mo1072,1.19
wi190,14.92
na1519,0.21
su575,12.38
jo113,18.57
me602,39.02
fi1037,75.21
sh1303,27.18
te1005,2.37
ra725,24.38
je673,35.65
ro570,91.03
ke937,75.13
by1379,15.44
ju1359,3.98
hu1270,18.18
br1514,8.01
jo1193,100
sh302,29.09
ga659,81.91
ad914,90.37
ma1078,2.13
wi99,95.29
ti1022,80.86
fe1159,39.96
an1233,2.48
po1134,83.07
er296,100
sa1380,4.63
ea653,100
br105,89.83
la195,88.34
vi1200,100
al957,100
of1250,5.26
br478,45.74
el1481,88.09
ha1202,100
ce1679,10.69
ho921,7.51
le28,75.79
je1523,8.7
te1139,8.52
wi618,97.97
gr971,94.44
sh1548,0.05
be396,4.44
ho1466,25.5
ri1606,4.74
ja918,41.12
ro1433,1.4
de1659,0.01
ca1048,40.21
ja1132,100
do253,97.68
hu1018,1.48
an603,91.29
ma585,100
br353,100
wa992,100
te824,93.11
ch568,88.41
bi1674,9.83
ka951,9.2
to581,81.9
ce766,78.28
wa1073,1.37
st311,52.28
fl430,1.58
ro614,0.25
cl1425,2.09
zo1192,47.52
we573,3.3
pe169,36.99
al216,29.14
mo96,12.55
su1344,100
mi41,82.59
al333,5.63
de1465,58.05
ir1393,100
em423,94.5
ca251,68.37
fa1396,60.63
ur661,36.02
ca339,20.66
ca1112,97.97
ma1275,94.48
wy54,91.31
an1259,49.72
al1355,52
ke954,26.48
ju876,84.84
am1543,2.94
ke1292,81.22
pe1597,14.7
ca1311,92.07
za189,95.67
de999,9.25
lo1420,87.5
sa1505,84.87
al649,81.27
wi5,77.58
jo222,87.31
ma1178,100
sh1652,15.82
je1609,0.12
te1198,1.21
mi1515,0.08
ch1369,92.14
al219,5.3
