netid,% of videos watched
jo250,43.43
ka784,3.92
gr1256,100
me1531,4.87
pr796,100
ro831,0.37
li1258,93.14
am1543,20.67
zo431,98.97
gu317,100
ma60,71.2
bo465,64.71
na234,95.58
di530,90.99
fr1155,85.59
al1052,0.97
ko1647,0.59
we984,87.04
tr232,76.87
ja1684,2.31
br314,11.37
tr884,100
ed1696,2.84
da46,79.24
me90,52.08
ca833,35.74
me445,100
la1556,0.97
la976,19.03
wi99,58.83
ca1385,2.24
cl1304,0.17
le120,33.14
ge501,57.07
pa1016,22.48
le856,27.56
je723,12
al515,90.87
li1153,36.09
li1663,15.94
me435,89.36
an603,90.86
ma1226,7.14
cl69,82.39
di1428,16.48
ji1464,80.82
la449,91
ma788,9.45
la166,100
rh730,88.24
fi561,0.21
sh759,96.27
fr989,84.73
fr946,8.72
ka441,11.23
sh1627,0.08
ke937,100
ru1091,1.78
ni1517,0.05
do1114,100
ma453,3.19
mo1074,85.12
al217,14.38
gl154,84.65
ja918,26.44
ha53,14.9
fr1195,64.45
ar904,100
ti1022,77.83
jo20,5.37
fo1405,32.76
ai637,4.24
do89,100
jo832,7.7
ca1454,100
cl681,2.36
ot577,13.05
al216,40.64
sa782,74.32
sa1341,85.66
he1584,5.21
ar1427,98.38
he1414,10.13
je1561,6.02
le319,91.12
ak1460,3.26
wh14,100
ma1596,7
et1201,93.5
de1659,14.25
gu1247,65.79
ka1397,86.97
wi5,78.19
ly244,1.84
ri1106,98.22
ca251,47.89
le1637,4.83
lu403,100
er669,77.07
ja584,85.83
fa1443,97.51
ma965,26.33
vi495,100
ch1369,100
lu553,100
an156,88.92
ho567,3.73
st311,9.96
te482,18.82
re953,100
be1406,90.97
so961,47.74
ra638,79.4
ma114,74.62
ag238,59.62
br1514,2.38
el1648,8.49
la65,100
jo313,8.71
da40,100
ke600,4.78
ar1252,4.77
sh1555,2.68
sh1548,0.09
ro614,1.2
ma556,76.62
ja749,31.77
ke380,64.03
ch503,8.26
sh1303,24.43
la1635,4.82
le851,62.86
em1230,72.66
da1365,39.39
te793,16.96
ly134,81.19
ju886,0.13
sa463,70.45
ma1044,1.98
ol1040,2.1
lo1050,10.21
la1349,1.3
kr1162,3
fo1029,100
ka1566,5.17
me846,2.09
lu1143,100
se1009,86.58
ma935,82.21
ch568,76.34
mo1076,79.76
an426,21.72
mi459,100
ra213,3.5
ni372,31.43
be77,76.99
be437,54.69
ma1392,90.98
jo222,90.58
an1394,47.95
he745,48.71
li859,3.03
el604,69.05
sp474,71.08
je1609,4.89
ca420,7.06
ur661,38.6
ka477,2.77
cl1030,51.68
ke1179,14.4
un204,100
de819,94.05
da1655,2.45
de939,42.72
al1021,3.23
ei38,86.06
be108,50.61
ma239,63.27
ke111,77.33
de71,42.77
tr885,14.49
re9,100
za303,64.71
oc836,100
ta1426,4.55
ce1679,1.37
lu1273,4.43
ea653,85.51
te1401,89.85
wi618,84.75
mo278,45.99
ge893,81.59
iv1714,0.38
ke1292,58.71
za189,100
li979,29.93
ja1132,100
ma554,55.5
ro1087,54.97
ad1575,7.86
pa739,80.89
sh230,100
gr971,100
ma1415,89.56
ar1711,5.68
hu1270,35.95
gu151,50.2
lo1650,5.18
ka1364,62.62
en475,82.52
wi1660,9.49
ar683,100
vi980,1.8
ch1677,1.19
ll517,8.83
al1355,36.68
ju876,90.59
al393,83.4
ge566,24.38
ma325,46.18
he384,2.4
ch996,72.6
wi1249,21.86
er490,0.01
le1060,3.52
ra725,18.65
le1228,30.87
wi1238,90.36
hi1234,100
ru395,100
ma1275,100
