netid,% of videos watched
ha1441,28.88
we573,33.47
ch418,76.24
al473,3.13
ni1517,1.7
be77,46.15
jo911,83.91
ma1178,100
is1504,16.52
an603,71.4
ke728,7.9
al515,77.27
ad840,1.04
ko1356,84.46
jo832,4.74
li390,81.05
ya1512,18.64
br1103,100
ja924,100
ha712,7.9
co33,62.42
na915,100
lo394,84.45
ma1686,2.76
ju17,12.58
wa1307,100
ve1299,2.29
st1095,5.14
me846,0.2
de83,1.29
de718,0.77
ma1392,76.85
do1626,0
le747,7.55
ca624,18.46
mi459,82.61
fr989,79.46
ja1684,2.69
hi854,5.86
au701,11.34
ja1301,1.21
br223,10.83
th1423,0.49
pe203,26.48
da1613,4.21
ir112,12.11
ar1530,5.12
ju284,74.5
el1064,31.6
co1502,2.7
jo1506,17.87
ad914,65.85
ge26,100
be437,22.15
ma1047,77.5
ri569,45.16
se1009,82.36
le794,6.46
ev1670,0.17
da439,87.64
wi5,85.35
ma540,40.85
na1519,20.6
ta1231,4.05
la1528,0.98
el1448,100
me1531,0.64
ka1570,5.77
ro1034,69.16
th803,0.67
ma242,100
au279,85.15
sh1303,47.57
do1146,80.05
li905,100
tr907,81.93
pe1131,5.38
he852,100
st311,41
ge893,95.95
ma786,48.88
ja1058,100
gr971,100
ca471,51.13
na1358,10.71
da1365,25.78
ef1471,2.76
cr357,3.08
fe1444,1.39
an354,51.37
vi143,78.47
sa1505,93.19
lo941,100
me267,73.86
ja1618,0.01
ki139,5.19
la976,43.54
ac466,11.19
tr884,100
mo929,13.76
la1720,6.28
ko1585,23.9
ha789,100
ra1673,0.05
el604,96.91
ve1229,1.71
el645,4.71
wh14,100
ag238,57.03
jo167,71.26
iz1621,0.31
do1308,12.42
pa1145,1.28
re1217,42.45
te824,89.1
br1203,56.28
zu762,100
ca1311,95.41
bi1227,1.73
ca1340,8.22
qu605,17.53
an1394,56.42
lu726,100
mi608,4.42
rh901,1.47
ma1092,92.54
be1406,91.26
ch261,100
ne529,100
ar410,100
jo66,98.77
ez320,61.96
ju876,78.22
ma585,100
al1612,0.36
ga659,80.8
cl69,82.13
ka1364,95.22
al393,85.84
to581,87.43
jo1639,16.06
ra638,84.9
ph1649,15.96
wi99,100
ma75,69.71
ch62,100
bo465,52.13
gl1688,7.33
jo889,5.57
dr36,5.16
va10,100
ca1122,90.63
ma325,58.01
wi1389,41.72
la1595,7.94
fo1029,100
he398,100
cu116,47.09
lu403,100
al1204,91.89
qu245,45.12
sh759,100
la1635,8.42
cr1156,3.31
pa127,89.69
co1624,0.46
an1259,69.89
le120,33.67
je104,91.28
ri590,5.21
ru443,1.3
ne119,9.57
sa510,14.79
re953,100
br105,66.92
le1637,1.44
mi1590,0.14
ke1130,12.31
wi1660,16.98
wi542,23.84
ed1281,66.84
ri1606,0.34
du1413,11.11
fa1443,40.3
de160,7.06
gr1256,75.9
hu57,4.01
je412,0.21
ra725,42.82
iv647,79.26
an156,67.9
hu235,100
lu186,100
em423,76.22
et187,97.45
wi1013,0.13
ar1711,5.44
jo1576,4
gr291,42.53
ce1679,2.99
ge501,50.75
el1481,95.14
wi618,88.64
ca251,56.78
lo1008,41.86
de407,47.38
is1442,86.13
vi495,100
ab1588,0.53
ad1710,0.23
ne336,2.81
je1561,6.75
al216,40.68
ch55,100
re740,98.69
no1489,72.83
mi1399,17.82
co1213,98.79
ph462,100
sh909,9.98
mi592,100
ar35,3.25
ma453,10.76
en919,6.15
vi1409,23.47
bi1674,0.43
em1500,86.68
ja1025,44.59
al751,0.32
ar904,86.38
es82,74.17
an1390,100
fr1195,44.27
le1284,98.41
mo1076,65.87
ta940,93.21
ma60,64.83
cl1030,20.34
ti1022,88.49
ra1429,70.57
el1648,5.49
zo1241,87.09
br478,86.83
ja1165,100
tr1081,78.18
ta491,0.35
ma1596,12.04
qu504,100
jo222,85.33
ma1205,11.94
bo849,81.09
fr1155,69.6
da129,10.93
dy1520,1.35
do1451,100
sh1555,7.9
gu317,72.14
ca833,32.06
de1391,16
ja467,8.94
te646,72.92
es1,78.18
je734,100
ga231,45.22
lu23,70.97
ce766,72.3
re1378,42.45
ma1285,95.9
he78,8.85
ga733,94.87
wa294,7.95
ei38,100
dr413,62.89
me1622,4.59
yo1289,42.04
ch568,91.02
do829,87.12
gu1247,76.2
or1271,87.29
mi295,6.18
ma1415,86.82
mo1001,96.24
ro1563,0.34
is124,21.57
we1646,2.5
ab273,60.8
ni85,84.74
oc836,80.03
co949,82.16
ma1226,18.19
so863,2.67
li1497,16.3
al649,80.99
da1655,0.04
da1468,10.01
va63,8.01
ji1464,65.27
ma563,60.66
ju64,72.4
jo1438,6.55
fi722,14.24
ja544,68.63
sh302,64.65
wa201,0.8
fl752,97.42
pe169,60.25
fi1667,4.38
le319,87.21
el337,13.91
pa720,59.87
ti1137,100
ja218,2.84
ja918,49.4
sh938,12.57
de819,100
de757,1.91
ga536,89.33
ca184,0.63
ja1077,0.49
na397,77.39
ke937,100
ra698,79.6
le1171,88.33
ch312,4.83
fa920,10.25
al957,100
el247,64.04
pa739,95.33
ir1393,100
br933,82.04
jo485,41.6
wi1249,30.87
ni372,52.74
le28,83.94
na234,85.85
so961,23.73
ro1493,9.43
ed1080,2.26
ka1733,4.22
ad1191,100
cl348,100
ti748,91.57
ja1132,100
ma526,10.74
ni1418,30.85
op498,84.53
gl154,77.2
di530,75.58
ro657,8.36
co1104,70.72
me602,48.36
al87,100
er669,59.98
ko1647,0
ga906,18.64
wa992,92.8
or1182,56.53
hi1234,100
zo431,100
sh1453,88.52
da40,100
ol613,0.03
ma1377,1.96
ma1265,4.52
co1261,7.67
ju1316,100
el1124,97.23
la945,78.3
ca714,100
ma554,30.73
jo1193,100
pe1597,3.58
iv1714,5.15
tr232,81.54
be108,92.99
wy54,75.69
le952,14.75
fe1159,18.25
el378,52.71
mo1074,100
em1230,92.98
gi1508,81.65
tr888,8.72
ef917,0.47
sa175,36.18
te482,13.39
lu1354,0.08
ta737,100
ja1602,5.38
ch61,86.23
bi643,47.22
ea970,2.73
sa782,82.09
li979,82.43
an1350,7.27
wi315,13.41
mi1693,0.14
gu310,100
ju1562,0.65
di1319,22.32
lu1240,5.38
ho1466,38.49
fe1456,100
ma417,75.77
da1160,100
cy672,3.22
ca671,100
ce1537,3.98
da46,95.98
jo871,69.1
ha1202,100
ma114,89.15
er296,78.17
wi1238,77.13
sa1341,59.97
cl760,61.69
li1153,82.94
vi1200,100
je496,10.25
la1183,67.52
be632,92.4
en475,90.7
ca163,4.06
ri1106,100
da110,0.84
ha172,70.54
bi94,41.54
de1521,11.99
ch1605,0.84
je1523,1.56
ri1361,100
ke209,40.43
je826,12.1
os13,70.86
al805,58.35
ze1322,8.33
un204,100
ke380,83.88
ju685,1.27
ka1566,3.05
ti823,29.23
gu151,87.55
ma773,95.45
ka817,0.93
mi1515,2.87
ur661,30.13
ma239,92.13
je1724,2.03
wi1007,10.37
ma1275,100
fe240,100
pe271,90.33
te1190,66.09
ju1187,83.48
me90,97.03
ca892,17
mi41,85.32
sh1163,4.79
ea1004,8.23
br1209,100
ve1498,11.63
ru51,52.07
ar1427,89.18
ro158,11.2
ca1454,64.07
ko1554,5.5
jo1336,18.29
sp155,100
by1379,1.17
is808,6.94
ty1085,71.1
la1090,7.05
te1038,59.95
ke1292,100
de939,12.47
jo897,8.01
tr1694,0.08
ni1257,69.34
or328,100
an693,68.55
ha293,4.71
li45,2.71
la449,73.57
sh1627,1.86
re9,80.76
za303,100
ko1267,93.8
je1609,8.15
iv1215,29.98
lu157,7.85
la609,3.37
he1584,4.85
gr513,74.36
ke1138,13.61
ca1112,72.45
ba1288,58.66
ma556,75.4
mi1718,0.43
ge355,17.32
