netid,% of videos watched
jo1639,1.58
wi1238,88.77
ma1062,6.54
al1612,4.28
do829,88.79
os13,84.88
ju64,86.02
bo465,16.92
al515,88.41
ni130,34.32
re9,78.45
ch261,100
ja1132,100
lo1650,0.02
ch568,84.34
la123,100
sh759,94.87
et1201,88.21
or1271,94.73
le319,100
jo911,95.45
ca1372,6.58
ja689,13.41
jo167,85.4
ma935,83.18
ke1408,12.8
as122,0.78
sa175,29.76
do253,92.62
ab1588,2.36
el1648,0.09
al1021,6.8
be108,83.92
ed1424,5.96
br105,86.23
ro809,76.95
al805,49.6
ka1294,4.45
ke1135,4.99
yo1289,75.7
al649,91.97
co949,79.83
ne995,83
ma556,100
lu1447,3.58
ra316,14.93
de71,0.87
cl487,13.4
tr884,100
ol454,0.12
ca714,100
ir1393,100
rh730,87.75
je778,2.79
ar287,4.7
or328,96.95
de407,37.55
tr170,6.01
id268,87.02
na1519,28.32
li905,100
el523,10.94
ga733,83.69
an488,71.18
wi99,100
ta629,11.66
an1259,69.47
al87,100
ei38,80.69
qu245,88.04
br478,77.87
ja101,37.88
ar410,100
pe429,26.33
kr1472,78.21
fe1159,8.71
et187,62.7
ad1710,21.96
te824,78.05
fr642,88.17
an1541,0.48
ez320,45.65
ma417,99.03
la1253,11.75
ed1017,47.54
my450,11.88
ma242,100
ab330,82.32
ag238,96.58
de514,5.86
be77,32.69
ly890,82.67
da1468,15.97
el1254,86.55
mi1458,64.28
br1209,100
ra1429,37.12
ra1000,9.17
pa962,2.09
to581,98.47
ca1048,34.02
le120,64.81
br933,53.68
he852,100
dr413,17.81
au279,93.4
cu297,4.22
cl760,92.36
jo1336,25.42
ka951,5.44
an603,88.22
ca1454,100
pa1403,6.25
re1378,37.54
de948,7
ma965,59.75
li1663,0.92
ar1427,85.85
ma1144,69.49
ja1684,4.81
ka1570,0.06
vi44,2.65
ge501,26.69
ri421,10.52
da968,4.4
pe203,60.02
za303,100
do705,24.44
na1298,91.82
lu1143,93.7
wa992,100
ja1077,13.29
ca251,31.57
ji775,51.25
je826,33.21
tr1081,75.55
ma960,100
lu553,100
ch996,73.51
wi1181,0.2
gu310,100
an670,30.49
la1528,1.46
co33,52.4
ca1236,6.73
ar1530,0.04
ro697,77.68
un204,100
ma1285,80.68
de1465,55.74
el604,100
je1609,1.79
oc386,1.45
pa127,100
sh522,7.98
or1437,2.12
lo706,11.45
be785,8.56
sh1652,0.65
jo871,72.31
ed550,8.57
wi1101,0.84
lo1008,21.83
fi1667,2.26
jo222,76.62
ma564,1.19
ga231,52.41
be878,3.82
ro570,91.12
jo1084,33.26
ru1330,3.84
mi329,4.4
ph1649,0
ma585,95.96
an448,6.28
mo1387,16.15
ba1283,2.67
al957,100
je1523,0.62
te1038,38.15
do944,90.07
ti6,91.98
pa1129,6.9
ef917,3.86
la945,92.85
ro285,1.82
ju17,16.8
bi1674,6.22
ti86,100
ko1356,62.41
zo1192,51.15
la65,100
jo313,13.32
ti1137,92.55
la1595,1.66
ja1061,2.21
qu504,100
ph462,100
el247,77.92
li655,83.33
le851,100
ja1025,80.97
da1160,100
li1153,49.3
co415,10.07
te1401,100
be437,66.89
mi1718,22.42
ra1430,100
tr232,75.42
al617,6.27
ja202,90.8
ca471,24.15
to1363,100
ja1086,1.74
di978,4.71
va10,100
ch1677,2.77
je1561,2.37
ba1243,3.89
lo205,12.59
br1203,54.12
gl1688,0.01
ti748,86.64
pa739,75.65
fe1456,100
so212,1.15
vi1200,100
ji1464,81.31
ma1596,11.74
iv647,100
br1103,100
ja1058,100
od719,6.53
st1421,100
de1521,1.1
sa1158,100
mo278,71.37
ja467,14.74
fo1405,52.88
es82,56.83
ka1071,4.28
la1720,3.99
ma1125,0.93
ju284,86.28
ma872,94.36
ro967,24.11
re953,100
ne529,100
do1114,80.09
ma60,100
hi1234,100
wi1389,93.52
lu186,100
oc836,94.02
ge26,94.16
jo1193,100
ri1361,100
ma540,20.73
ve1229,3.08
zu762,87.12
ho1466,52.97
fl430,3.23
ma1415,100
we984,82.08
me90,88.99
vi783,11.83
lu323,6.59
dy1520,0.67
pr796,100
ru395,100
ma563,50.28
la1635,1.17
ju1562,0.06
hu235,100
br223,8.47
no1133,2.51
le1637,3.71
ar683,80.74
ka1566,4.06
la173,22.74
ar1711,0.83
ka1263,15.68
cl392,100
bu19,9.69
vi495,84.15
sa1341,73.52
ru1737,2.94
ma1686,0.58
ph1432,2.89
st755,1.06
gi1508,50.27
no1489,38.31
mo847,47.08
mo1001,71.07
ke1130,54.96
ra1587,6.97
ri1106,100
me267,100
we1646,19.59
bl686,52.61
fa1287,22.69
ma75,100
el1448,100
sh1163,11.11
ce1312,86.01
ro818,14.37
mo96,20.12
sh1627,0.22
an693,51.52
kr1127,10.55
si838,1.75
cl1030,15.47
ma1275,73.44
ma1178,100
eu1036,100
ke937,100
do68,13.52
do1451,100
ch1369,100
he745,19.46
mi1068,12.05
ab273,12.13
ko1554,16.53
do843,0.81
an1390,100
ha1202,100
ce766,83.78
wa1307,100
na234,100
el1093,2.06
do1440,0.39
li877,31.15
lu726,100
ca1311,92.36
jo1416,8.73
ro1563,9.25
me602,25.47
pe169,39.14
ja584,79.47
ab225,3.98
al868,61.3
sh302,62.48
fa1396,30.58
an156,99.24
ar35,0.52
le1180,4.48
re724,25.12
sa1505,49.12
be396,2.63
je1724,3.62
wi707,15.57
ri802,4.09
di210,3.49
de83,9.77
lu23,86.89
ki442,12.31
gr971,89.3
pe271,88.92
ed717,9.16
ma786,72.49
al1501,8.47
ch418,66.46
he398,100
jo485,92.01
ko1585,0.68
ja544,90.23
da46,97.04
jo66,66.46
ri958,72.86
la492,1.3
he483,12.87
be1406,77.71
al216,60.07
el615,3.14
sh620,100
ad1575,6.05
co135,100
jo1576,16.77
da439,75.77
ja1602,0.75
no1353,4.4
bl1331,10.61
al1027,54.75
al1079,93.11
sh1548,0.36
te646,100
gr513,86.92
se1168,2.9
ed1696,12.03
po1134,74.72
ma444,10.34
ca1112,98.16
ju1221,3.08
de819,100
da1184,13.64
ea653,78.41
