netid,% of videos watched
la1720,5.34
me445,51.71
mi1450,15.41
do1723,0.87
va10,100
be1406,82.62
fi1037,97.66
ed717,0.93
ar1711,6.63
es562,7.02
ki4,13.71
ga733,59.62
re740,75.44
le555,25.48
al199,5.61
ra1673,4.64
gu317,94.68
ma1708,17.44
ro1034,78.77
sa463,45.14
ma965,55.34
wi618,61.63
me331,8.65
jo871,81.52
cl760,82.5
le1284,94.82
fa180,83.62
re943,89.75
ve997,5.06
ni1257,92.57
jo1506,30.2
la1528,0.42
me435,89.18
de1317,56.18
ke1292,100
la492,32.78
el604,100
ju876,99.53
ka1733,1.15
ma1144,87.13
ko1267,94.27
wi1371,0.82
ro570,53.12
ba543,2.28
we984,80.77
ma872,66.49
po1134,86.26
jo1576,7.8
gu151,42.06
lu403,73.98
ma146,14.34
ed1017,68.26
br464,8.03
jo1416,11.21
co1502,3.23
ga231,46.22
mi459,100
el1481,87.06
cl392,50.48
ju1099,3.63
co949,72.89
my450,14.45
ji1464,88.45
sh302,66.33
an354,26.04
lo941,100
ca833,47.71
el621,49.02
oc836,100
lo1008,43.96
se986,2.17
ju64,74.69
ad1575,7.85
le28,84.35
ma556,100
je1561,2.53
de771,15.45
li1258,68.71
jo117,13.05
de1465,53.8
wi707,92.54
di530,72.4
do1599,1.96
sh620,92.02
se1009,75.85
su1344,100
ho763,3.82
jo222,90.16
sh557,13.89
gi963,85.58
ri569,37.07
te1190,65.18
lo484,19.51
dr413,43.76
wa684,5.7
ma773,81.57
es1,100
ed550,32.75
me602,33.78
is37,4.74
em1230,85.63
ch568,72.99
wh883,2.25
ti823,9.46
fl493,1.35
je826,28.71
pe271,93.57
la976,58.3
he745,40.04
sh1453,71
ko1356,87.42
ma325,80.41
ne529,71.77
ma563,66.05
je1609,0.2
ma453,19.3
sh1627,4.26
cu116,74.94
ja1165,100
ga659,71.64
wa294,10.48
ja101,83.15
ot577,10.58
pa79,2.57
de1659,3.09
el414,3.33
co622,43.81
ja713,1.11
be1113,2.99
ca1122,74.24
ni372,44.46
da1655,0.19
ca438,67.13
fr642,86.61
an1482,1.17
ke209,33.91
sa175,47.81
ha520,2.34
he1332,4.82
he852,100
vi1409,60.63
ja1025,89.31
co1213,100
do1440,4.14
ag238,87.85
mi592,100
be108,83.7
bu19,12.97
ma1116,15.12
do1146,89.33
ki442,0.72
br1208,25.77
ge566,33.98
ea653,100
id268,90.04
do89,75.41
ad914,80.97
ev376,8.62
ti1022,72.6
ac466,0.37
re1378,9.34
ph1649,9.08
le319,100
zu762,82.01
lu1035,86.02
ki25,17.45
an814,3.73
ja924,91.5
ru1152,2.62
iv1714,3.33
al805,26
sa1158,100
ma1178,82.19
ce1679,0.06
el1448,100
ma1285,82.41
me90,83.58
ju1187,80.62
ni85,100
al1355,59.7
el539,15.46
jo250,26.35
ma1226,0.9
de939,25.53
da439,91.05
ro131,100
ma551,0.42
br105,65.29
la1556,0.57
ge893,86.58
br1203,46.04
ta737,100
ro1087,100
bi643,54.53
me267,91.07
pe203,29.74
ot848,49.51
ma114,77.27
wh14,100
al649,94.58
mi1458,29.8
ge26,100
ne119,5.4
ar1427,85.39
wi1660,6.67
er769,7.92
jo1438,46.95
he398,57.57
za189,68.17
ja544,79.35
fr1195,52.13
mo1072,4.46
la945,77.54
ir112,9.72
ri958,47.31
bl686,41.19
wa1307,100
ju1316,100
je1598,1.69
ed1696,8.21
ev1670,17.07
an670,15.56
to581,58.64
gl365,5.49
ra1429,23.27
jo1084,62.78
ja1684,0.03
wi1249,48.33
mo847,48.99
be77,8.12
ra638,83.84
jo167,93.9
me834,5.17
ka1294,5.3
me1531,0.09
no1313,7
un204,88.4
sh1163,8.84
or328,82.06
so961,28.29
cr357,1.88
xi675,36.51
wi1181,19.71
cl69,81.96
el1254,69.97
ba1283,4.29
ra910,5.7
ni1517,0.2
na1519,6.89
jo102,17.94
tr884,68.42
ro967,0.56
ge501,22.61
ru395,81.33
ya1512,21.91
ca892,8.66
le729,5.76
ch1605,0.02
jo485,78.59
ty1085,70.78
ma554,46.65
sh334,11.58
be1445,1.09
iv1215,15.18
co135,100
la166,100
co955,2.82
gl154,81
em423,73.82
ca251,11.16
jo145,100
al219,3.66
le120,23.87
te646,100
ro1563,3.3
co1104,56.38
do1308,24.01
an626,6.5
ve1498,15.33
ji249,3.45
we573,30.24
jo1193,85.92
an488,65.23
ca471,54.83
ra725,83.44
tr1081,85.39
he1584,14.15
be785,9.85
do944,90.36
al1204,100
ja584,70.24
le1637,0
kr1472,69.92
me1622,0.67
em272,1.66
sh522,4.97
od719,10.87
ra1430,100
cl348,100
ti86,100
vi495,100
er669,70.38
an693,58.88
hu235,71.93
cl1030,69.97
wi5,67.45
br314,23.73
gl1688,0.07
th803,0.16
ma60,100
et1201,65.33
al87,94.85
no1489,40.37
fl752,86.17
sh230,98.17
pr796,100
be198,85.31
an603,92.26
ni1418,50.8
ne995,67.85
ro1499,4.97
ch62,100
wa992,100
ef639,8.42
sh1053,3.41
jo1023,20.26
zo1241,84.94
sh759,100
co1261,21.24
ma242,89.13
su1046,85.25
sa1341,87.12
na397,53.42
il792,8.4
ji775,61.31
ju284,90.51
br1103,100
br1209,85.19
ab330,93.97
ju864,7.93
hi1234,100
gr1256,100
da1613,10.47
hu356,18.56
ja1618,1.81
mo278,50.36
ca1112,85.59
ez1470,9.02
ri1361,93.02
er296,88.65
sh1555,1.53
qu504,100
jo140,10.05
ca898,79.24
vi143,67.54
ma960,100
mo628,0.9
fr1155,96.96
ka1364,94.86
an1259,63.52
to1363,100
ch61,94
di591,11.48
he601,7.65
as779,100
fr1222,10.71
do829,94.91
gu1247,80.63
ma1125,8.65
ga906,25.99
ab1588,33.09
ma417,91.66
ma1205,2.97
re724,34.31
de407,49.21
li979,29.06
an1394,63.52
gl47,1.3
ph462,91.47
el654,20.17
el247,61.23
br353,89.53
zo1192,50.51
do262,4.16
ar410,100
ma1596,0.38
ma585,100
ka817,8.23
bi1674,0.47
ru1737,2.04
el1124,100
tr232,81.69
ma786,85.96
do1114,100
er364,9.63
eu1036,100
ev456,59.33
la1635,5.33
as1170,0.84
ar683,100
rh72,10.36
sp155,88.87
ra1587,6.78
zo431,100
la449,89.97
br478,51.11
lu186,100
ce1546,18.6
ch996,94.12
pa127,69.41
gu310,75.25
de819,100
br933,82.43
ri1106,100
ce1537,9.48
ca671,89.14
fr1028,3.81
tr1277,25.96
st1421,100
sh1303,40.98
ch55,100
tr907,90.94
oc386,2.44
sh1548,0.8
ro809,96.15
ti1137,87.38
ke380,82.21
wi1238,84.19
mo1001,86.1
fa1443,73.04
ly890,62.89
fe1159,19.26
bo849,88.67
ma540,30.24
el1002,0.78
al957,100
ez320,27.26
fa1396,80.84
fo1405,57.57
jo66,97.21
lu553,59.21
ma1047,76.92
br1514,0.11
ar904,84.3
je668,7.82
et187,88.29
je104,85.63
be632,78.22
ti6,77.91
mo1076,58.83
al228,2.08
ke111,100
ke937,76.46
al216,36.79
qu245,61.48
ha172,62.31
co1475,58.65
at1173,16.5
is124,7.09
lu726,80.55
ma239,61.17
ha1202,100
la195,96.94
an156,94.34
gi1508,38.67
an182,2.58
op801,0.03
ja1058,100
ch261,100
ab273,19.61
do1626,16.09
pa1147,1.02
le851,100
iv647,84.56
ma932,0.96
ry1305,1.7
qu1302,0.94
al515,81.52
ad1710,0.03
la65,100
en475,81.61
tr1694,27.48
ma1686,1.39
li877,72.29
gr513,79.37
ri1606,11.47
or1182,49.25
in916,0.86
co1342,37.87
my1375,66.6
lu323,3.5
da1118,17.24
mi41,92.65
ev176,100
ra18,4.17
co33,47.85
fl430,8.48
fo1029,100
al393,72.3
el1648,0.84
bi94,1.03
ra698,83.97
za303,100
kr1162,0.6
mi1515,2.45
ma1275,60.73
os13,89.25
or1271,78.73
fe1456,100
ma935,97.68
we1646,3.28
da1365,28.64
ja1602,1.12
am1543,6.86
le1180,8.1
ir1393,97.57
el523,2.15
sp474,100
na234,100
te1038,70.05
gr291,28.29
el378,65.31
la1595,1.02
de514,8.07
an1541,0.14
da40,100
ki991,21.4
jo832,1.07
em1500,71.55
le1171,78.31
ei38,100
la1183,21.37
pe1597,17.33
do1083,9.03
es82,84.98
ja1061,6.37
hu1270,49.89
ja202,75.02
ma1392,95.7
ro818,6.15
da1160,100
le1228,3.98
je1523,3.14
ch404,15.68
lu1143,100
li1153,49.87
da46,79.48
ma1415,77.25
lo535,3.69
sa1505,89.98
sh1652,18.98
na915,100
ru51,68.51
yo1289,59.72
pa739,100
dy1520,5.91
ma1092,78.65
gr971,100
ra458,10.73
li905,100
ad1191,100
lu23,67.3
ca1311,76.99
an1390,81.85
el1064,29.08
el1334,3.74
bo465,53.47
ol613,30.56
ha1441,14.37
ar1185,92.51
ch27,18.43
ti748,97.36
ha789,86.26
iz1621,2.33
ca690,17.2
fi1667,3.63
wi99,100
pa720,45.98
fe240,100
mi1693,5.82
je673,37.41
ju977,6.23
ia1014,11.52
hu1018,8.41
or1437,11.88
ca1454,94.33
ch1677,7.92
re953,88.77
jo896,10.95
we565,4.56
an687,100
