netid,% of videos watched
ad1575,0.12
ma1392,94.42
ja188,1.64
ma563,92.78
pa127,78.65
ru1091,9.46
ra1587,1.06
ja918,50.1
da341,3.18
qu504,75.01
sh302,64.25
gr1256,100
ca339,13.25
or1182,55.5
ow612,17.53
ti6,82.78
no233,9.12
re724,46.38
la195,95.86
me90,44.77
li1335,1.18
al805,46.86
he1584,0.02
no1489,37.06
gl1688,1.73
ti1137,86.48
ca1385,6.23
ri1106,100
la166,100
fr1155,58.57
br1103,100
sh1264,16.57
or328,100
re953,100
an1390,100
br353,91.77
ma1125,7.45
ha1441,70.16
ja1301,4.48
we1646,5.36
je826,47.59
fl752,87.51
li655,68.66
he248,8.72
la1556,5.7
so212,1.1
by1379,16.98
ke209,43.46
dr413,8.06
ne875,1.8
pa1348,100
ma1144,100
an708,3.89
gi882,5.46
ru395,90.85
fr1195,49.51
ca898,93.2
te1401,86.84
do1599,0.18
fa1443,88.91
ja584,68.22
sh1453,74.29
ag238,71
jo832,1.16
gi963,100
bi1382,30.37
bi922,12.53
pe203,42.14
tr1081,76.81
ly890,89.4
ma872,100
ed1281,57.42
ra698,87.14
wa992,93.96
ma1092,78.93
jo222,91.23
ni372,33.27
ma1206,3.75
ro1087,100
sc1398,23.91
kr1472,58.48
co1213,90.7
co949,65.49
ch62,100
ir1393,96.38
hi1234,100
ta1426,10.63
to1363,100
le1171,94.83
ma444,0.15
ed1080,23.12
ar904,100
jo1193,100
be1406,73.46
le851,96.99
le120,91.06
wi707,69.02
ne529,100
ti1022,72.12
ha172,81.75
ke937,69.2
se1009,74.33
ke52,5.1
li905,100
wi159,1.67
ma596,14.5
ch418,98.24
se986,7.06
an488,88.17
ce900,17.13
he852,88.94
mi1515,4.88
fe240,94.09
ez320,36.86
ca671,100
ro809,86.41
ha789,100
gu310,100
me445,100
ge26,71.35
jo250,53.87
me267,100
pa739,100
li979,58.08
pa1176,14.95
br821,19.29
jo167,95.62
le319,100
ma857,0.73
ta940,67.53
ja1025,81.6
ca1352,24.31
ke1130,23.1
ha1315,17.61
an1233,2.88
so961,59.96
pr796,100
co622,31.75
ko1356,90.83
ir1089,0.92
ja502,2.46
da40,100
ma75,64.8
ni130,64.31
zo451,5.72
te646,81.13
ja1684,0.86
pa1016,4.16
ch568,71.52
an693,57.69
wa200,4.79
pa141,14.1
jo1576,0.04
tr232,82.47
em8,6.04
fo1029,100
pa1403,15.85
mo1001,87.33
pe866,20.51
sa1158,100
ch738,7.88
de588,23.68
an679,7.57
wa1307,100
sa782,92.14
ma556,100
ca714,100
pe1597,6.3
ir388,22.59
ma60,100
de787,5.08
fa180,85.77
jo842,30.48
be1010,37.67
ca471,50.82
ti748,66.8
al1204,94.18
ba543,20.11
ro285,2.99
ra1429,56.08
dr36,6.34
is1442,86.76
fr1278,5.94
li731,7.06
al1079,79.52
vi495,95.58
la449,71.55
ko1647,0.01
do1451,91.52
si966,27.1
ca1048,36.69
wi1389,75.48
ei38,96.15
de1521,1.03
ja544,68.63
rh730,77.54
lu1143,100
ch261,100
ma1686,0.01
de160,6.31
iv1215,18.12
ab1588,13.57
ma965,13.82
co955,0.8
de1465,25.58
ko1585,0.08
is1237,25.43
