netid,% of videos watched
ro697,73.5
gr291,12.84
ma1047,83.01
jo871,85.9
ra18,5.61
jo113,3.67
al957,68.23
ce691,82.05
or328,100
mi1458,50.75
co1342,44.72
ed1281,59.7
ni130,65.79
ad1191,100
ta940,69.18
ce766,96.85
fa1396,31.55
ch261,100
cl1030,51.22
br105,80.03
he1332,5.09
ra638,84.5
sh620,83.57
le952,1.76
ti748,93.62
ja544,98.45
ch55,90.43
be77,54.78
el1648,8.47
be1492,17.89
co1104,65.23
ha1202,100
da1365,58.15
an1123,3.07
do253,69.53
ho1466,58.25
lu1035,89.31
ma114,94.82
ei38,100
fe1159,29.5
je1360,11.65
to581,63.76
ni344,4.78
st1421,96.26
ca438,24.24
de1317,57.62
do1114,98.79
be825,32.14
es1,100
ha789,100
ma1415,87.92
ad914,88.84
mo1001,78.28
os263,3.22
sh1303,77.46
ca471,33.69
ev1670,10.59
ja924,79.04
le319,100
ja1618,1.75
vi143,85.24
fr1155,81.11
ad1575,0.02
ar1185,82.3
je734,100
wi1371,1.82
ca1454,77.49
wa1307,100
rh730,48.61
se1168,15.45
le555,15.44
ha191,18.13
ev376,3.16
ti1022,90.21
mi592,100
do1723,1.03
so961,25.74
al393,81.97
ju1316,100
na397,75.6
lu1143,74.45
el1254,87.58
re724,66.8
si1329,7.24
ca1122,66.95
lo394,100
ma554,52.39
ar1530,24.01
jo911,88.64
ma556,100
me267,96.77
zu762,82.74
ar1711,0.11
ar410,88.77
hu235,100
op498,93.51
ga733,87.15
zo431,69.51
ru1152,20.14
na1519,3.72
cl760,88.57
ra1587,0.93
al868,43.25
em423,60.05
cl69,95.68
do576,1.45
ko1554,0.36
br1103,91.47
ce1312,100
ja1165,85.58
al87,84.13
de1521,24.97
mi1718,0.01
ja1684,9.23
ru395,62.83
ca714,100
te1038,37.43
ka211,2.71
ge648,1.25
al1021,0.26
gi1508,64.76
ma965,50.35
fr288,4.13
ha1142,3.46
br1514,1
xi675,36.88
ab330,97.16
ea653,100
et1201,81.39
el378,91.76
li390,85.99
fe240,82.19
tr1081,84.05
li1258,74.27
kr1127,15.54
pa720,24.47
ab273,52.07
ko1585,0.08
ke937,100
da129,3.06
ni85,100
mo847,21.32
el1064,42.81
al805,16.67
lo484,15.43
di1319,10.88
li1063,31.4
na234,100
ad1710,6.73
me445,96.65
li655,76.82
me435,81.97
jo1193,78.5
an488,80.42
re1217,31.42
el1435,17.67
ra1291,8.37
ab1588,0.59
st828,1.21
br874,4.9
bu307,16.29
ev176,94.01
co622,61.31
zo758,10.76
ho764,6.26
or1182,14.15
qu605,8.06
es1272,0.83
be198,63.62
gr513,81.61
le1171,85.17
be993,17.51
po913,4.41
au790,1.16
ra1430,74.35
za189,100
la1635,0.63
ma960,90.11
gu1247,76.77
sh909,1.94
ja1132,100
al1079,75.16
ga536,72.71
ka1397,100
pr796,69.02
pa1348,100
au279,58.47
bi643,56.18
li905,100
da1655,10.2
st311,59.5
jo145,80.1
re1059,29.35
ch1605,5.99
ra725,8.27
jo485,99.38
ra1503,2.24
ed1696,0.63
he1584,0.34
li979,68.25
ma551,5.94
ma585,100
ke111,100
ke1130,15.44
ri958,23
an603,90
ne797,10.3
iz1621,0.01
le1284,81.98
ch1411,14.01
ri750,28.85
we984,80.09
pe169,65.93
fr989,66.39
ji1464,87.41
ta1066,1.56
ha172,92.77
te1139,3.81
