netid,% of videos watched
ca833,38.54
je1609,8.52
ky309,26.62
su1344,100
ni1517,30.4
br353,100
do1308,44
sh1652,0.41
ch62,100
lo988,2.45
lu323,11.14
er1121,8.25
pe169,3.86
ab1434,3.23
li1663,1.55
ge566,40.89
he1274,3.69
wi1181,14.53
co949,86.34
hu356,12.24
ge893,75.12
ez320,54.58
bi1674,4.2
sh1264,3.77
di1428,20.14
tr907,79.94
sa1341,96.54
sa1505,96.78
rh730,63.33
ot848,24.24
in916,11.04
mo278,49.22
fi1037,93.58
ra1673,0.52
as779,100
ka1566,13.07
he398,55.53
wi159,4.98
ko1356,83.72
ni372,67.48
er296,100
jo1576,1.79
el621,61.16
be108,94.56
do1599,1.51
da46,88.88
tr232,75.8
gi963,100
ko1585,0.44
cl69,82.16
wi1389,76.75
gi1088,5.77
po1134,66.12
ma563,37.35
ra638,84.43
ti823,34.93
la173,30.64
je826,19.8
al649,91.24
li655,58.21
em1500,100
cl348,100
iv647,100
gu1247,79.63
wi99,92.87
cr1156,9.29
oc836,76.81
ma239,85.72
be198,88.43
ad1575,22.52
ta940,79.17
es1,88.32
mi1458,53.17
br574,10.84
mi1320,17.92
ch418,93.45
jo1438,67.14
ce1546,4.89
gr1256,100
ti86,71.72
de1317,44.57
tr884,100
ez1470,8.8
pe1597,1.29
fr1155,96.77
bo545,2.72
ho1466,37.32
cl392,100
ro1034,84.75
ca251,28.84
ma965,14.62
wi1660,2.47
da1160,100
la945,76.79
ma1392,73.85
ga231,45.78
sh1053,20.13
ja1165,100
sa463,62.98
br933,96.69
jo871,93.31
da1613,1.04
la195,66.47
fa735,2.4
jo145,100
jo66,69.11
do1451,53.61
ja1684,13.38
fi1667,5.12
ke362,21.94
sh1548,13.37
ju1562,0.96
al515,88.81
se1009,83.97
lo1420,90.62
ag238,87.39
co1342,24.54
ri1106,100
ab1282,13.88
do843,3.49
ca1048,46.42
do1626,3.58
dr413,42.6
fr288,5.07
mi1693,1.77
os619,3.92
pe271,84.77
an426,4.5
pa1348,100
st1095,16.23
al216,33.16
jo222,56.12
ca352,20.07
be741,10.98
do829,85.54
he1584,0.84
iv1215,37.84
ma960,100
wi707,42.57
fa180,72.2
ro1175,23.54
ko1647,0.26
ro399,0.65
qu504,100
ri569,48.23
an1541,4.18
he1219,15.48
gr971,100
ca438,31.61
je673,25.74
jo1084,56.04
ko1554,20.28
el247,69.9
an488,81.35
je1561,0.36
gr513,76.02
je1598,12.31
yo1289,6.79
sh620,86.56
la166,100
jo1639,22.27
ju284,86.07
ge26,100
ju107,1.73
be1406,87.63
fr1195,44.26
pa739,100
mi1515,7.19
mo1074,100
ha1441,30.84
ma540,46.11
mi41,89.92
or1182,65.63
do253,83.75
ed1055,9.6
ke937,81.27
od560,1.36
le229,0.32
cu116,15.68
sa175,27.78
de939,15.9
ja584,88.81
pr796,100
le319,73.85
ch538,12.11
ju876,98
au279,74.69
be396,22.72
do262,7.54
el1124,85.24
de1521,2.22
li1153,42.12
te1401,95.31
ef1471,4.18
ja749,7.93
de1465,28.58
my1375,53.18
ma1285,86.64
ja1301,6.99
su1046,97.65
la976,69.41
no1489,31.5
ra1212,3.25
ly890,79.03
ma1507,0.06
os13,95.28
ga733,85.35
de942,0.61
ho1151,1.51
ma1383,16.03
lo1008,60.59
an156,88.12
ar683,100
ma773,83.74
an1233,1.76
na1298,83.06
fa534,16.59
le747,5.94
te1190,76.8
sa1388,5.64
tr148,0.85
wy260,0.01
ra698,75.14
la1075,4.64
do944,77.64
jo167,74.79
ma60,100
sh1303,51.37
ma75,100
ce766,84.91
le1284,80.72
ru395,77.54
co622,53.62
ch55,100
ty1085,75.13
fo1405,41.77
ri1361,81.54
sh1627,2.6
jo313,2.38
el1064,33.51
ja1602,0.08
ri1606,1
ha520,21.07
ga536,76.48
ca1385,0.72
ka1570,43.02
ke1408,11.72
fe240,100
re740,85.89
co135,100
ma1144,100
sp155,100
rh72,8.88
ka1397,100
ho763,13.92
er669,83.26
gu151,47.86
br1203,15.64
ni344,10.64
la1528,0.6
jo136,3.79
ma1178,100
ru137,3.28
ed1017,92.49
mi1718,13.92
lu186,100
gr162,14.05
ke1130,25.64
fr989,89.21
an708,22.99
he745,16.56
gr895,12.09
xi675,29.85
ei38,100
el1648,3.15
ed1281,50.92
ch996,78.04
na915,100
za189,67.29
ni85,100
sh334,14.31
la65,80.02
ha789,93.82
lu726,100
jo911,83.65
es562,2.96
id268,78.92
hu1270,15.32
sh1555,2.01
ke1135,14.44
en919,0.35
gi1508,45.58
ja1058,100
al1355,9.65
co1213,100
wa201,3.44
ko1267,65.4
ti1022,72.52
pe203,49.26
ja202,45.18
an603,62.78
ce1312,100
da607,8.58
na234,83.59
ea970,14.14
ji1464,61.08
ev456,55.54
ma554,53.62
ma103,2.56
ke380,61.33
pr1024,3.18
ha712,7.86
an1390,100
el1254,63.97
do1723,9.38
ch1369,100
ad1710,12.63
ro131,100
ta737,77.15
ma1275,100
re9,77.3
me267,94.81
en475,67.36
tr1694,7.88
do89,100
ch61,75.7
hu235,89.71
gu317,96.94
ab273,19.68
me1622,0.31
ka1020,0.81
em1230,90.41
el378,83.57
da860,4.61
ea653,100
al1079,80.36
el226,0.27
lu1035,77.71
ri270,5.73
re953,89.79
lu23,62.27
ke111,100
ro1087,100
ra1587,1.48
ra725,69.24
wh14,100
ne703,3.99
hi1234,100
al199,3
ca1454,100
an280,42.71
wh883,16.36
ca898,81.89
kr981,0.78
sh109,21.67
st1421,100
ga906,20.78
we1646,13.72
lo1650,1.05
me1531,1.01
ne529,86.71
re724,51.96
ar410,89.36
ma1596,0.43
ir1459,16.47
bi643,40.7
jo1506,73.11
bo849,96.97
li905,100
jo559,10.78
fe1456,100
al87,100
lo941,100
ce1679,0.2
ji775,19.5
do1083,20
ka1364,56.12
el654,6.4
ma325,62.96
ra1430,93.53
jo485,97.36
ar904,100
fe1159,19.32
ke1292,95.16
vi143,100
kr1472,26.71
es82,77.37
di530,93.16
ke209,48.05
da40,100
co1624,11.5
li979,37.06
te1343,7.56
sp474,100
cl760,73.92
jo1336,20.41
ca714,100
ja924,100
al805,52.73
wa1307,100
ma242,100
ju178,9.57
ma1116,0.8
ma1686,15.18
ma1374,7.66
be632,83.46
na1358,1.17
ch338,0.77
gl154,93.46
le1171,92.94
an1259,58.92
so1051,38.19
za303,100
li877,24.37
te824,81.93
be770,2.42
ac466,8.4
el704,8.68
un204,87.93
ti6,94.63
ab1588,3.73
li519,14.7
gl1688,12.62
al393,81.97
is1442,97.53
ja101,37.43
ev1670,5.1
to1363,100
el1448,100
an354,65.56
zo431,100
ca892,12.8
ni130,51.02
me435,86.18
ge501,59.26
tr887,17.17
fr642,66.26
ar1427,91.26
te1038,39.32
ma935,91.57
al1204,100
th224,1.04
le729,7.29
ri958,37.92
ma1047,87.45
fl752,92.86
ch503,1.67
ni1257,92.88
ph462,100
ke1310,8.36
ca1122,64.45
wy54,76.91
li390,76.61
au656,1.01
gr291,21.56
lu553,100
gu310,100
ri93,4.31
fr946,0.89
bl1331,1.61
ha1202,100
we573,28.86
ed1696,2.23
la1183,37.69
tr277,3.4
ma872,88.43
wi618,83.29
ca671,100
jo250,49.94
cl681,1.51
sh1453,90.92
ce691,86.4
le851,100
an687,100
ev176,45.32
ch552,23.87
vi495,100
de787,22.11
ar1530,1.36
be77,11.33
ka1071,0.31
co1104,28.37
je1523,0.02
sh302,24.99
le1637,0.57
mo929,1.07
zo1241,77.7
ch568,91.33
ig623,4.43
al1612,0
ma585,100
ha1333,17.24
an693,33.4
ir388,23.71
ro809,91.2
ja1618,4.97
lu403,100
je1724,0.13
ju1316,86.74
ju64,73.14
et1201,65.56
li1486,1.07
sh938,2
ve682,17.25
zu762,80.69
ab330,98.16
sh230,43.7
zo1192,37.28
ez810,7.23
ma556,100
da1655,0.27
em1494,58.26
cy672,14.87
hu57,2.04
mo1001,86.36
ja918,18.59
mi592,65.77
mi1590,5.32
sh759,100
re1217,59.08
le425,12.22
ja1132,79.16
eu1036,100
la123,100
do705,62.63
je104,84.93
do972,12.64
he852,87.85
ve1498,14.33
iz1621,1.04
bo465,16.88
ne995,66.2
ni1418,34.48
ch1605,0.55
jo405,13.42
dy1520,0.86
qu245,94.48
ch261,100
da1365,29.05
ma1708,2.44
ma1265,8.63
le120,37.23
na1519,6.28
be437,22.63
el604,53.92
ro570,93.49
re1378,63.44
ju1187,86.86
ma1415,100
wa992,100
st311,30.97
br478,74.21
wa927,1.3
re943,81.75
fo1029,85
al1194,73.94
ti748,61.86
no1133,10.92
ra1429,26.12
ba1288,34
iv1033,10.58
da439,95.04
ca1112,90.33
br314,48.38
mo1076,74.54
li1258,68.79
bl686,47.17
je734,100
je1360,1.4
ka1733,23.14
or1271,52.98
ly1410,83.87
so961,67.09
ca471,30.57
pa127,100
le28,72.77
su377,4.73
pa720,47.24
pa79,13.75
ar1711,0.77
an1394,86.23
we984,80.81
me90,66.81
ru51,83.74
or328,100
ja1025,82.73
lu1143,100
vi1409,56.09
sa782,83.26
la1595,2.56
al957,62.41
br1209,100
ch1677,1.22
ma417,81.62
na397,69.17
wi1249,24.18
ha172,84.03
ce1049,9.96
ma786,85.57
ma596,7.68
ar1185,92.44
am1543,0.22
wi21,0.11
br105,86.87
la1635,3.1
de71,3.16
ne119,1.41
ow1043,57.27
ph1649,8.28
el776,0.66
co1475,56.4
fa1396,45.09
vi1200,100
iv1714,3.55
la449,88.14
ti1137,84.93
ya1512,11.26
ru1737,0.01
ir1393,100
de1659,0.95
ad1191,100
ad914,90.88
ur661,41.9
la1318,6.19
me445,86.47
ru1330,7.83
we732,2.19
et187,64.67
sa1158,100
go422,22.06
te646,95.87
ri750,11.07
po913,12.5
li286,34.84
ca1311,90.28
mo847,71.52
ly1224,15.93
ar533,10.92
op498,86.31
tr1081,94.33
tr885,10.82
do1114,100
ju1015,8.21
cl1030,5.96
al868,46.74
jo1193,100
ce1537,24.73
do1146,76.8
la1556,11.85
mo1072,3.36
lu1041,14.21
ma1092,93.41
to581,86.47
la1720,0.06
su1248,3.77
ho597,7.5
ga659,88.49
co33,39.48
wi1238,73.43
el1481,67.16
de407,47.59
va10,100
ro1563,7.15
ro697,72.96
ly134,68.21
br1103,81.69
sa289,4.65
ja544,71.51
em423,85.86
wi5,80.98
lo394,100
ma114,79.5
br1514,0.21
me602,68.09
fa1443,62.45
fl493,16.59
mi459,89.22
de819,100
