netid,% of videos watched
pe271,70.53
ri1106,100
th347,10.77
va663,8.59
te1190,40.13
al649,91.32
do1599,1.74
el1254,92.22
du1128,13.44
ma540,27.07
de1521,0.02
co1104,43.78
ch338,0.73
ja1165,100
hu1270,38.39
je734,100
br105,83.78
ni85,87.47
fi1667,0.2
co1502,1.36
te824,80.43
ev176,93.03
sa1388,7.43
zo1192,33.34
ra725,11.74
wi1389,82.53
do944,76.02
da40,100
el654,8.52
ro1087,100
ma318,9.61
he852,86.58
wa1495,2.19
fe240,82.52
is1442,79.56
ro809,88.1
ch1677,7.42
dy1520,22.71
ke1292,100
ti1022,58.21
ce691,77.04
ma1415,100
ph598,18.26
an280,4.87
jo1496,0.46
de718,4.56
pa127,61.91
sa463,96.4
ru1737,25.95
do1146,85.99
be59,14.21
iv1714,5.69
ad1575,0.41
cl392,100
su377,5.31
ni372,57.55
sh1453,77.56
ky309,1.72
je673,35.32
al1246,1.09
cl237,16.24
mo278,60.16
tr370,5.33
ri1286,1.04
ch61,96.86
sp474,100
ur661,42.24
wa1073,8.49
le1284,92.52
le406,0.44
re1378,68.09
el1481,100
je104,86.56
qu504,100
do1451,85.1
ig1012,12.27
ja1684,2.31
gi1508,33.47
ma60,100
ca1112,86.83
ra1429,37.54
ga231,62.94
wh14,100
ka1397,100
wi99,78.46
la1528,0.56
ve997,0.25
iv1215,51.92
as779,85.24
be198,90.62
et1201,87.82
wi707,27.35
co1094,0.71
bl686,38.14
ch1369,100
te1038,26.87
pe1597,0.86
ca1311,87.05
li1663,31.59
en475,91.8
ma634,27.1
gi468,7.95
ri569,17.92
fr1117,8.52
ad902,8.3
fa180,81.38
he1274,10.94
ga536,87.7
la1556,9.76
mo1074,100
ma965,54.69
er769,6.75
ni1418,38.53
jo485,90.06
jo1639,2.74
la65,69.29
mi185,0.99
ra698,95.85
co622,43.24
li1258,96.21
fe1444,3.43
no97,12.74
da1160,43.43
bo465,33.81
ea1004,6.02
or328,87.65
ge501,48.07
er669,87.24
gr1262,3.07
re740,84.66
tr884,100
gr291,48.4
st311,60.26
ju64,85.43
na680,10.16
al217,0.17
je1598,0.02
he1332,17.9
sa1505,70.57
ca438,41.62
gl154,85.17
ke111,74.9
ja101,87.25
le676,19.23
wi1296,9.92
la1183,44.22
la945,81.07
da439,69.91
ke937,100
ju1316,88.14
ja202,94.37
se1009,75.89
ma1047,72.22
jo1395,3.62
ti1137,100
ma1686,13.56
fr460,7.49
ru51,80.26
co33,52.68
el378,96.25
ca898,76.39
am1543,6.29
na1298,78.32
vi495,75.09
eu1036,100
fo853,3.96
el604,100
ji1464,96.42
lu726,74.55
li286,11.72
mi1693,3.51
iv647,100
lu157,2.81
tr232,91.39
el1448,84.98
ma114,85.04
si1329,1.97
za189,74.74
th721,10.02
jo167,88.66
de1317,24.9
pa739,82.1
ot848,18.35
el337,3.69
gr513,73.73
lu403,100
gu1247,80.56
el1093,0.39
ma417,87.96
qu245,67.16
ja1058,100
li655,96.16
lu1143,100
jo66,92.62
fo1029,100
la123,95.14
jo1576,13.05
lo1050,23
ow1461,5.8
do89,100
at1173,2.35
ar904,100
ma935,70.7
an708,5.75
br1514,15.53
de1659,0.07
ju284,92.36
my450,3.46
ko1554,0.29
or1182,87.48
jo871,66.75
ro1499,12.4
sh1327,12.82
tr772,1.23
ti823,59.93
sa1341,67.27
ky505,5.93
al1355,11.1
cl115,8.45
wi5,83.34
wa1307,82.59
va912,1.7
jo222,90.59
ar1530,0.01
ab273,22.25
pa1348,100
pa1145,1.89
be1113,2.65
ma242,47.25
ir1459,13.46
ti748,90.67
id268,91.75
vi1409,62.95
re953,72.18
ko1356,83.18
ed1281,56.89
be1483,23.81
lu23,92.27
su1046,86.82
ch950,1.65
me1622,0.35
bi643,12.01
je1523,0.02
be126,13.31
st1421,83.64
to581,77.38
br314,39.53
ma75,100
ar410,100
ph1649,6.64
ab1242,1.76
ma239,92.46
ni130,62.42
ch55,100
he630,15.22
de939,69.92
gr971,100
je1724,2.71
to765,2.32
fa1396,40.98
so961,86.22
na234,91.13
is1237,6.57
al1194,93.66
ri802,4.54
ra1587,3.98
we984,86.53
co1475,32.86
de942,19.35
gl365,1.57
kr401,13.75
mi41,97.94
st42,11.12
ma563,31.17
ch568,60.79
ef639,19.63
al1052,6.53
dw1214,13.17
co135,95.24
be632,80.57
la449,98.02
el1124,91.92
le319,98.54
lo1420,84
ju1221,17.46
va10,100
cl348,96.54
ch418,82.13
le1637,0.08
sh1652,22.75
yo1289,50.6
mo1076,97.48
ka1733,0.98
ja918,40.42
lo1008,80.13
an1394,29.58
an1541,0.34
al228,3.66
gu151,68.55
gl1688,1.11
ca1011,6.03
ed1017,83.08
sh302,36.48
ro967,0.26
pe203,30.59
po1134,78.61
ge893,84.46
jo559,5.22
ri958,21.11
ru395,100
sh620,100
ma585,100
de407,29.92
ka1570,20.03
an687,100
je1609,3.95
le1171,79.57
la1318,1.65
br478,84.49
br594,1.45
ro1034,82.54
ge566,47.85
ho764,0.94
re9,100
wi618,53.89
wa1269,14.96
lu1035,96.75
lu186,100
ra1673,15.41
sh1096,0.87
ju1187,96.96
ca1454,100
an1259,36.24
ja1025,81.52
ma374,1.26
go150,10.76
pe835,11.1
ma1392,80.56
me602,40.51
er490,11.45
zo1241,95.07
br933,50.69
ja1132,100
ki991,9.27
ho1466,51.83
da1174,3.41
el371,0.05
vi143,91.52
mi592,100
es1,93.23
lo1650,7.23
fo1405,32.63
sh1627,0.66
fi1037,89.89
my1375,37.71
ar1711,2.37
ba1243,2.88
ra973,5.19
he398,100
hu235,100
ri421,14.93
co949,85.48
lu323,27.39
do1308,21.71
cu116,29.03
ro153,3.93
ba1288,51.74
li45,10.02
ko1585,9.01
em1500,100
ka1364,67.71
ca1340,21.61
ez810,4.86
ho597,1.15
do829,93.24
gi963,85.36
lu553,97.41
fa1443,93.5
he745,71.22
pa720,10.09
br353,100
ag238,69.07
to1363,100
ma1285,76.02
vi1200,83.21
ma960,68.43
le747,16.61
ma872,87.83
gi266,2.61
ro969,7.14
br1209,77.66
bu19,9.05
sa782,76.61
fl752,78.27
cl69,95.99
ta737,100
ca714,100
ad914,74.5
do576,1.38
su1344,100
re1059,6.01
li390,92.67
di1428,24.36
hi1234,83.86
ty1085,93.03
re943,73.06
ir1393,94.72
ma554,45.65
br1203,21.73
sa1158,100
tr885,1.28
mi1458,52.94
ma1708,4.09
co415,12.74
ju1562,3.07
ce1049,2.15
ca251,32.49
ro290,11.2
na402,11.32
mi1590,5.68
bi1674,0.01
ja1618,7.65
el704,11.91
pr796,100
he746,3.93
