netid,% of videos watched
to581,62.33
he1584,26.58
al1612,4.1
sh759,100
ma1478,11.49
do1083,17.82
li655,91.38
br1209,86.39
or1437,1.86
sh1652,6.17
al1355,20.12
do1451,100
de71,2.94
ge26,100
ar410,100
ch1369,100
tr1694,2.96
ar208,6.64
ed1696,0.01
ke380,88.33
la945,85.78
na915,100
si838,7.43
da46,85.91
ja1086,2.37
li1497,10.3
gu317,100
al515,77.59
ma935,63.94
ch1266,16.9
do1626,5.06
ge501,37.73
ad840,2.94
el378,81.15
pa127,80.49
jo1084,33.62
he398,83.68
sh620,80.22
hu235,100
di530,81.66
ra715,7.91
zo451,6.43
ma325,58.31
ka1570,11.96
ma975,4
ma242,100
wo699,1.12
da1365,28.56
ho1151,0.32
do253,72.87
ow1043,35.61
bo849,50.99
ha1441,41.26
er669,89.25
be1445,1.3
je1561,14.93
me1223,18.9
la123,100
ba91,8.78
ma537,6.24
la65,100
mi1320,24.66
em1494,83.06
fo1405,16.89
ma1026,7.33
cu297,3.14
la492,1.15
fe240,100
br1514,3.07
pa1019,3.12
sp777,6.73
fi1037,93.75
ja1618,0
al868,22.54
ho650,2.57
et187,82.48
sa1505,77.61
an156,96.62
pa1176,19.11
la195,82.7
an488,89.51
de939,25.76
ar1427,90.87
ru51,95.17
wi5,82.55
an1541,1.78
do440,16.15
ne300,8.26
me90,78.57
ch261,100
je1598,2.08
le676,12.01
ga906,18.74
zu762,100
al1194,93.3
ce766,90.32
ca714,100
ya1512,0.76
ar904,100
de799,4.95
ne867,2.97
jo136,7.8
la31,0.05
tr907,89.44
ac466,10.81
ka1566,12.22
ro809,86.25
ca833,43.11
gu151,40.14
co1624,0.05
ma1686,3.51
ce1537,0.16
bi391,20.37
ei38,100
ke1138,13.81
ra18,1.48
es1,100
eu254,16.84
el414,1.04
ha172,67.13
ad1191,100
ca1048,40.87
ko1585,19.24
pa1147,14.03
gr1256,100
wi1249,32.59
el839,16.45
co1342,25.37
kr1472,40.02
el247,90.26
et1201,85.68
el1064,30.04
hi1234,92.94
fe1159,16.91
mi1590,3.67
ka1733,1.52
co1475,63.17
gl47,5.86
re724,58.62
ma563,47.04
do576,3.03
je734,100
de1521,1.67
or1182,38.67
je673,34.75
ja1025,57.29
re953,100
un204,86.92
cr275,13.91
al393,67.11
sa510,1.81
ta476,7.34
ro1034,74.77
gu1247,95.55
sh1627,7.06
ko1356,89.67
op498,98.23
je104,82.52
tr232,84.85
me267,100
su1046,87.08
ho921,16.43
ca1311,60.64
as779,84.62
da40,100
ri958,58.74
mo847,51.15
te646,70.78
tr884,100
em423,56.57
ka1397,100
ab1588,1.62
jo1395,9.02
lo282,0.03
co33,30.5
ca471,59.88
el1648,16.12
ot848,81.49
jo871,74.09
ca144,0.04
ja711,6.01
no1489,39.61
jo1576,23.98
br1203,47.51
le856,9.48
na1298,90.23
be1406,74.62
jo222,93.88
al216,61.77
ro780,7.14
li1006,13.04
de942,16.67
ti748,81.29
ea653,100
vi761,1.43
mi41,92.19
ma114,78.55
et1255,2.6
jo1336,53.66
la166,100
jo167,96.23
ma239,70.81
pe1597,0.3
jo1438,48.69
fr1155,87.07
ne995,77.5
rh730,95.37
zo758,2.32
ly1410,94.49
zo1241,89.1
ja544,72.65
cl69,66.72
vi899,0.82
ma1082,5.1
ir1393,100
ma1178,90.53
le1284,85.69
mi329,0.85
fi1667,16.01
ke1130,40.93
ev176,100
mi1325,4.33
pe203,11.78
sa1341,94.13
la1720,0.01
br105,80.64
es82,83.91
lo941,100
an387,8.73
il792,0.35
no233,28.83
ni372,31.35
ra1429,19.14
cu116,22.9
da1613,11.67
st311,69.9
da439,75.97
sa463,78.33
ni1517,11.99
ra1430,100
be1491,13.51
el1254,75.08
lo394,100
ru1737,7.97
li1153,29.6
ve682,0.48
ma1285,71.11
ol613,0.1
em1500,100
za189,100
en475,91.94
au279,95.62
pe271,90.52
bi1674,1.88
