netid,% of videos watched
ar1427,79.63
cu116,32.23
fr635,12.09
al473,9.91
ha1202,100
eu254,8.32
el839,8.2
ma1346,6.89
ca1454,96.21
do1114,87.35
co870,4.47
al1120,26.94
is124,5.39
ea970,4.66
wi707,52.39
da1365,30.6
al805,71.57
rh730,91.62
ch996,98.3
ca251,20.91
th347,5.63
mi41,87.17
ja1301,9.44
ne703,20.25
ro614,1.85
ca471,65.7
le120,28.27
ev376,1.54
la449,55.4
ca671,100
ed804,12.29
ru395,100
gi882,5.32
ad914,86.49
wi1389,88.35
te1190,19.97
au656,10.2
mi1515,0.72
fa1287,3.78
ab1588,0.15
de1521,0.84
bl686,57.51
de819,70.19
lo1420,79.1
th335,20.99
ge566,28.61
le1180,5.5
ko1554,0.41
bi1674,1.62
ta737,100
je673,38.92
fi1667,1.38
ja1165,100
ja1618,1.53
ta940,78.89
ow1043,29.38
ka1364,98.76
wi411,0.34
bo849,95.63
hi1234,100
ra1587,2.92
an1394,31.45
we984,86.11
ni344,0.7
dr413,19.21
ch1411,1.11
ba1288,32.86
gr1256,100
ra1673,5.4
ca1311,84.93
pe835,0.91
el1064,36.21
sh1555,0.81
an814,27.58
lu1143,100
la1595,0.01
st489,12.98
na915,100
je987,23.94
ma1392,62.54
wa1307,100
ma1708,3.32
wa992,100
es827,20.73
ro809,83.69
ca1112,70.55
fo1405,26.75
me331,32.49
ma540,15.55
tr1694,6.5
hu1270,26.98
mi1590,0.88
jo250,18.78
me1531,5.51
pe169,41.04
ja924,100
ni1517,4.73
xi675,48.64
ce1679,14.4
op498,83.05
le319,92.79
wa294,0.64
pa739,100
ce1537,2.2
jo98,3.8
za189,100
he589,3.42
el1448,100
ei38,90.13
re740,79.46
ri1286,10.45
sa463,79.41
he1584,1.78
ga231,62.19
da880,11.3
ja1602,4.18
pe271,92.72
mo1074,100
jo1506,50.9
ef917,2.6
re1217,53.43
sh230,100
na1519,1.7
de939,36.25
re724,38.86
er769,5.02
lo484,4.35
sh109,4.74
le1637,3.94
ca1048,21.94
ja1058,48.51
ra638,79.07
ni85,100
gu317,78.29
ph1432,4.36
ke1135,3.61
el1254,80.26
fa1396,51.92
ko1356,87.99
te1038,52.15
ka1397,79.35
bl507,6.8
fr1195,36.41
lu403,100
ea653,100
gu151,38.63
we1646,5.95
lo941,80.06
li1258,89.76
ur661,31.47
ni1257,83.8
fa180,60.15
be632,95.15
lu1041,6.62
ch1369,100
ge26,100
se1009,81.75
ce121,3.49
wi1371,1.18
li859,1.58
ga906,56.99
ar904,100
ke209,20.78
iv1215,22.24
be1406,98.12
te1139,8.22
na1298,77.9
pe572,5.75
ab330,81.07
la123,100
me1622,9.19
ea1004,4.27
da432,9.82
ma872,100
li1153,71.99
ga346,1.85
sh1548,7.03
ch55,62.85
zo1241,84.49
or1271,92.31
ja584,80.44
co949,70.64
ka1479,0.18
za303,100
va10,100
ch261,46.41
ba543,5.74
un204,100
ju1187,84.63
gl154,97.24
ed1017,82.62
li694,20.31
cl69,75.05
pr796,100
do262,2.67
ri1361,100
ch568,73.34
el378,92.46
lo394,83.38
ni372,53.99
sa1158,100
ar683,100
ra1429,39.42
al87,95.72
al515,73.28
da1655,0.82
ty1085,92.97
es149,1.95
fe240,100
da46,96.11
to269,9.98
an693,30.33
an1390,100
no1489,42
ma318,1.56
ye1323,4.12
do1626,1.08
ro697,87.25
ro1563,2.68
br105,98.59
wi99,100
ya1512,1.13
do253,90.98
ra1161,24.48
ka1733,0.07
ru1737,5.08
sh557,1.55
de948,12.14
vi143,100
br1514,0.65
fr989,89.77
ma239,82.76
ez320,15.14
ni130,58.27
be108,86.24
em423,80.02
br574,8.47
ch338,11.13
vi899,12.26
ha1441,66.14
la1057,24.92
be77,74.97
cr1457,7.36
da1613,0.05
fe1159,54.31
lu726,100
pa79,12.41
sh759,100
tr232,72.1
vi81,14.23
ju17,14.44
ja544,83.52
sh620,100
ja742,4.22
jo1193,88.92
ma114,88.48
er296,100
ti1446,17.56
ma634,27.42
ri569,30.1
ko1267,100
ja1684,0.08
ro131,100
oc836,100
ke111,93.49
jo1576,2.24
fl752,79.6
an354,21.4
ha172,87.31
br353,99.22
es82,88.08
cl368,1.63
er669,55.73
