netid,% of videos watched
be77,54.14
un204,100
fl752,82.15
ja749,9.45
al515,42.35
al228,3.35
oc386,3.4
al1079,79.45
gi1088,3.35
de948,6.59
de930,3.58
lo1008,49.86
pe1597,0.08
ar1427,91.07
ro1499,11.79
jo98,18.91
or328,55.91
wi636,1.15
an693,45.01
sh481,8.36
gu317,100
lo941,100
br478,68.26
ma242,100
re1217,29.22
ir1393,100
do253,90.29
co1475,18.66
co1104,26.33
me90,82.13
ca714,92.51
ow1043,39.32
pa29,15.27
ja101,75.98
ma75,100
ca471,39.93
vi495,94.12
ce1546,16.44
ja76,4.2
wi1238,86.61
ta940,93.6
ra725,54.37
co1624,2.08
na234,100
br353,100
op424,0.9
ka1397,100
lo1420,89.36
na1519,16.15
ch61,63.63
do843,9.19
le555,10.91
st489,12.07
ni372,32.44
ta476,11.11
et1201,84.84
ji1464,81.3
ed1017,85.69
dr413,16.78
ju178,7.92
wh14,100
or1182,63.35
ni130,51.2
mo1001,80.71
ot848,59.33
ma540,37.55
ga536,86.87
br105,73.24
so1051,3.32
fl493,5.99
ro1563,0.33
sh1548,3.2
ti86,94.96
de1659,0.8
al957,100
do944,81.25
je104,91.71
al216,44.49
ma773,89.54
zo431,100
tr907,50.7
ve373,0.04
ch88,6.14
ca420,11.8
al1355,72.23
fi722,13.07
ma1092,87.7
ez320,42.55
la1556,7.33
ne995,78.8
ni85,67
br933,47.39
gl47,3.23
ba1288,10.67
bi643,79.1
sp474,100
ab1588,0.28
tr232,87.48
ro457,0.91
da1655,0.05
ca251,45.12
jo145,100
jo911,64.48
se1009,94.45
sh1303,41.06
sh759,100
ma1708,2.08
el974,22.91
hu235,100
pa1129,11.55
ge893,85.58
ad914,92.44
da40,100
wa70,18.47
pr1109,1.19
ha1441,29.17
li1663,2.16
al15,10.54
sa1505,56.19
jo1084,44.78
au511,1.57
le120,61.3
ar904,100
wa992,90.96
lo1650,0.64
ja202,81.55
ka477,18.31
xi675,18.36
do1723,0.05
el1481,100
ra1212,0.54
ma935,96.7
li1258,81.59
na397,87
lu23,95.23
ma417,90.47
jo1576,2.36
de939,30.69
ju64,94.64
gr1256,100
ro818,10.47
do1308,21.18
ka1733,0.84
ju1015,4.23
jo871,85
ma554,21.6
li979,38.89
ed1281,61.63
br1208,3.51
ja584,66.9
le1060,2.13
an1233,4.87
gl154,54.86
ab273,38.82
ra638,85.1
cl641,2.92
as779,74.84
le582,3.82
re1378,50.2
al805,32.6
ca833,63.12
ma1275,100
ro570,82.96
sh1555,19.06
li905,100
an354,87.89
bu181,7.45
ma1026,14.82
je826,44.16
ho567,0.14
el1435,4.67
er844,10.05
ma1346,7.35
do1626,0.21
iz1621,0.15
sh1053,17.47
ma60,100
ma1144,100
je1598,19.22
fe240,77.53
ve997,4.75
iv1215,37.11
el621,32.72
an426,21.14
ja1684,0.11
me267,82.82
zo1417,5.72
be198,73.82
ja1132,100
le952,1.36
ha789,83.37
sh1627,3.09
sa1463,2.01
ru395,100
re724,44.93
ce1679,0.25
ro614,3.13
be1491,6.68
le851,100
wo699,3.4
bl1487,12.68
la65,100
ha1202,92.37
is1442,92.55
sh1096,1.15
mi608,7.2
ra698,92.59
da432,5.58
lo394,100
lu553,100
ar683,100
mi1458,39.51
li877,66.31
wi1389,82.38
no1489,65.32
kr640,15.24
ri569,44.48
do705,68.6
fi1037,88.09
pe572,4.38
so863,1.73
al649,97.01
cr1156,20.87
el548,7.86
ge566,60.22
br1203,61.63
ro1034,77.65
do1114,96.34
wi5,93.97
we984,74.51
es1,100
co33,8.75
ki4,1.24
ma872,81.7
ph462,100
ch55,100
re100,2.5
al1612,0.67
ma563,32.75
rh730,77.94
wi1660,0.99
ad1191,100
el704,11.1
ad1575,0.27
we573,29.37
jo66,86.23
ra973,5.06
ke209,44.74
sh620,100
co949,91.99
bo849,40.53
ni7,5.89
mo1074,100
al868,72.24
lu1035,90.17
et187,90.55
ce1312,100
ri1361,100
be108,91.74
an736,9.43
ri1606,8.54
al1204,100
tr884,100
ru443,7.3
no1133,3.24
za303,100
bl686,16.6
ma936,6.7
ju1187,83.1
de1521,0.24
be437,37.64
ch568,54.18
id268,51.49
ti1022,74.05
ly1410,81.64
ur1328,33.21
mi41,89.64
br1103,100
fr1195,12.69
la195,89.56
ju546,13.55
ro290,1.5
he852,89.34
ca578,1.12
mo278,35.87
he1584,0.43
ma114,98.84
ve67,10.7
re943,79.34
el1064,39.99
iv647,100
fo1405,73.17
me1622,0.03
ya1512,0.86
ed550,7.66
sh909,9.42
ru51,82
pa127,100
je1177,9.75
cl1030,36.91
fe1456,100
ag238,88.09
le1284,96.86
hi1234,100
na1298,51.92
em1230,77.99
su1344,100
le676,1.99
cl69,90.86
iv1714,3.45
an687,100
do1599,0.4
br1452,7.4
po1134,86.83
ma1596,1.03
gr513,79.37
di530,65.62
do89,100
ka784,7.95
co1342,78.43
fe532,11.22
le1637,2.54
ce766,88.81
to1363,100
ko1585,22.73
ez1470,2.2
ma965,18.61
la976,22.32
gl1688,3.88
gr506,14.21
br3,1.25
ar43,18.03
qu174,47.24
pe169,47.34
kr1472,58.3
ke1292,68.7
mo847,26.53
gr971,85.5
pa739,100
de819,100
wi707,47.21
ro131,100
ti748,67.93
vi44,6.42
ma325,52.57
gi963,94.18
ca898,89.39
an1390,100
mi1718,0.24
sa463,95.45
ke111,80
le710,18.75
ly890,88.25
ko1647,0.07
tr1694,0.12
st828,11.62
ro697,90.34
ni1257,90.11
ha172,77.86
cu116,31.55
sh1453,89.85
jo1336,60.2
dr908,0.43
he265,3.2
ty301,26.38
vi891,13.35
st311,35.93
ke937,100
ev1670,8.06
ma1392,92.4
by1455,2.26
gu1247,80.84
je1609,2.88
la1528,1.84
be632,91.37
ca1340,8.05
ro1087,90.29
ea653,100
go422,7.13
ra1673,27.39
ev176,84.78
ke1130,29.6
fa180,56.66
mi1590,2.61
ad1710,0
ka1566,19.22
ow1461,2.94
ba1196,14.98
be1406,94.85
la1595,11.2
da129,2.48
he384,10.55
al207,1.13
ra1161,3.46
ho597,3.83
ar1530,9.8
ch1369,100
da1365,23.02
ri93,0.63
ga733,92.03
fr989,78.44
ma556,100
an603,69.26
wi99,100
ja1058,89.12
la166,100
si508,1.23
of1250,6.55
mi1515,1.18
jo1506,34.33
so961,71.87
ga906,54.38
ka1570,0.03
qu245,100
fi1667,0.04
ch261,100
sa644,3.54
te1190,45.93
ko1267,65.99
zo1192,28.91
mi592,100
ti6,87.68
ch1677,11.25
lu186,100
al393,70.56
li1153,54.64
la945,74.58
oc836,100
be1113,2.51
va10,74.82
au279,63.65
op498,94.11
si838,5.11
br499,6.9
ro809,74.15
ar1711,8.7
he398,71.79
an1394,38.03
an1259,18.92
lu1143,86.31
jo571,3.54
le28,86.49
ty1085,88.66
sh302,36.26
my1375,31.3
we1646,22.86
el1448,81.68
je1561,1.44
os13,58.87
sa1341,76.24
tr148,15.17
ji775,70.03
li655,96.18
pr796,100
wy54,72.93
er296,100
co1213,100
ti823,40.71
me445,100
te1401,100
je673,49.68
la1720,0.02
je1523,1.92
zo758,4.47
pe866,0.98
ei38,100
em1494,79.38
ab225,2.91
fe1159,25.26
bi1382,17.91
el839,7.31
de1276,20.12
ca1112,62.99
wi618,79.12
an1541,12.19
zu762,100
el604,100
to581,84
vi143,100
bo465,63.4
gu310,77.8
ho1466,28.04
ja544,91.64
ja1086,17.92
ma1178,100
so367,1.42
dy1520,24.05
kr401,11.06
gr1262,16.21
ma1415,100
ra1429,59.95
fo1029,67.22
ru1091,6.87
ar1185,87.77
pa1348,100
er490,1.07
ra1430,100
st1421,100
al1194,96.95
de1465,54.24
es82,92.6
zo1241,92.16
jo1639,4.74
la123,100
sh230,87.01
vi1200,100
br223,2.74
de1317,49.28
re953,100
th224,17.62
ja1602,5.74
ju284,75.26
am1543,16
jo1438,44.96
ja918,22.78
re9,78.18
su1280,2.65
ul664,3.14
ru1737,0.09
ge501,22.83
sh1652,0.41
co135,100
ke380,90.01
da439,87.73
fa1443,85
ch996,88.91
vi1409,53.53
be22,2.21
el1648,29.84
jo485,88.17
ru586,3.53
za189,100
or1271,76.93
ke1135,5.13
ur661,43.65
eu1036,100
la449,91.52
da1184,9.84
br314,29.74
ar410,100
je587,17.29
el378,89.03
ja924,100
cl392,100
la1635,0.13
do1146,81.61
em1500,100
ri958,76.77
ed1696,10.41
ra1587,5.77
br2,5.59
do829,92.73
sp155,94.72
da46,56.5
lu192,10.24
wh883,1.18
sa1158,82.41
co622,36.38
je987,3.47
de407,59.41
lo816,14.8
an488,81.62
ka1364,72.96
gr291,27.66
ce1537,2.14
sa175,34.53
wi1249,47.7
sh304,41.33
yo1289,24.54
co774,22.02
ch1605,30.6
jo1193,100
el524,10.48
he745,50
te1038,24.45
ju876,90.6
sh1324,0.47
cy672,7.33
ic292,1.03
jo250,38.7
me1531,0.84
ta1484,10.92
ri1106,100
me602,53.42
el1254,84.56
je1724,0.51
ni1418,53.41
na915,100
br1514,0.12
ko1356,86.86
ga231,52.61
an156,71.72
pa1403,17.58
ni1517,0.27
ta737,100
ja1165,100
ge1115,10.47
ve1299,19.81
lu726,87.61
ca1454,100
gi1508,15.31
al333,1.47
fr642,85.41
jo896,4.03
hu1270,28.78
ha712,31.72
ne797,2.99
ch62,100
li694,3.19
di1428,61.72
ji249,7.25
su1046,69.01
ca671,100
le1171,89.61
la1183,26.62
ra458,13.84
ju1562,4.49
cl760,73.45
jo222,89.24
ca1122,62.83
ma1186,10.18
je734,100
br1209,100
ma1686,21.94
wa1269,5.9
wa1307,100
ma1047,49.12
al87,100
sh522,8.75
ne529,100
ma1285,51.12
fr1155,92.14
ir665,4.3
qu504,88.38
gl365,6.07
er669,69.5
ab330,73.3
da1160,100
fa1396,41.53
la1167,10.22
ti1137,100
ma786,72.99
em423,77.23
re740,86
el767,14.19
te646,100
ch418,83.37
ju1316,100
es1272,4.68
ju1164,0.98
ma1226,6.46
bi1674,2.94
le319,69.31
ca438,61.88
mi1693,0.02
ge26,100
sa782,60.26
ja1301,6.18
do1451,85.51
mi459,79.84
ja1618,4.85
ko1554,12.83
en475,78.32
pe271,85.36
pa720,67.09
ca1048,43.76
kr1477,21.75
ma585,41.66
el539,9.74
cl348,100
jo113,4.57
ph1649,5.37
tr1081,90.39
el1124,100
sa1388,7.35
da1613,0.04
ce691,81.88
te824,93.72
mo1076,76.9
lu403,100
ze1322,11
ga659,93.76
gu151,74.29
jo167,62.27
ev456,58.68
le406,1.14
ly134,75.61
pe203,38.24
ma960,100
el247,90.94
ja1025,77.1
li390,65.87
me435,51.41
ma239,70.78
iv1033,9.02
ca1311,87.86
