netid,% of videos watched
wa1307,100
ev176,91.3
ow1043,40.22
gr1256,100
ma563,8.44
mo847,54.88
ar683,85.6
ja584,93.95
ma408,8.2
al805,41.7
sh938,7.41
el645,3.05
el226,2.86
ph1649,8.32
ma417,95.01
fr642,97.88
ca1048,29.47
jo897,2.49
ka1397,100
bl95,1.98
gu151,48.51
ja1025,75.95
wi99,92.56
el378,90.18
ge566,36.74
jo832,0.11
ma1125,0.32
ja1132,74.11
jo1193,100
ta1484,18.54
wa992,64.11
an488,88.39
bi1382,0.55
tr884,100
iz1621,5.04
ju64,99.2
ri421,9.72
am1543,0.46
ta940,87.38
ab273,28.64
bl1487,1.34
cl348,100
na397,89.46
lu1035,69.06
mi1590,4.31
pr1109,14.52
ma1686,0.03
ga231,28.79
tr232,94.39
do1146,86.14
br105,86.01
pa720,40.36
zu762,68.16
ja1618,8.1
to1363,100
lu1240,12.01
ko1585,0
co1104,32.23
ti1022,79.6
li390,87.94
mo278,20.57
ma1374,5.44
je412,26.34
li1153,14.2
ma1047,92.19
ma1078,1.05
ab330,78.53
ke1310,28.26
me435,88.46
ti86,100
al216,18.05
su1239,23.84
by1455,9.03
ez810,11.09
tr894,5.07
el604,75.97
ir1393,89.61
di1428,17.56
an156,84.58
do1451,93.9
al1612,0.97
ma239,69.5
sa782,72.09
an1541,5.55
de1317,60.85
na1298,77.55
ke1138,9.44
mo1001,77.64
el1064,50.85
ne529,75.83
de1465,70.63
pe203,43.06
ma596,7.9
to269,5.93
fa1443,82.7
fa920,1.72
ch62,100
ra725,37.75
ra715,5.59
je1523,10.98
wi1371,6.94
da46,74.66
go150,2.48
br1203,44.99
la123,81.1
lo816,12.04
sa1505,66.88
la976,15.76
su1248,17.19
cu116,34.12
au279,91.21
ta1066,5.5
ja202,97.26
ig1012,11.56
mi1515,4.28
ri93,19.1
jo485,64.15
ha293,4.33
iv647,100
id268,84.76
ur1328,1.84
ne995,93.54
gl1688,17.39
ce1546,11.33
et1054,2.08
ro969,0.97
ju1187,87.28
es1,78.18
tr1081,68.99
ed1696,0.82
oc836,100
jo911,82.47
wh883,5.43
da439,73.84
lo394,100
de1659,0.06
be1406,97.13
el247,78.06
ja924,100
er296,87.45
ez320,20.46
ph462,100
br469,2.26
ro822,17.47
fe1159,13.32
es447,13.46
el1481,78.14
sh522,12.68
an1108,8.6
pa428,4.21
sh1652,0.15
vi143,52.8
za303,90.22
we1646,7.29
cl1030,9.69
fr1195,11.25
el1448,100
an1259,36.37
hu1018,3.37
ko1554,0.19
ma1026,7.12
na915,100
he852,100
me1622,6.28
jo1084,54.13
ka1364,83.61
pe271,94.98
gu310,69.92
er1031,0.03
ca32,4.21
do1723,2.76
ro1034,65.07
an448,3.11
ma114,73.13
ni1257,95.81
jo1438,11.77
un204,76.36
ro131,95.45
ri958,78.17
co1213,92.97
ma1275,100
ra1430,100
ma242,83.33
te1038,26.94
ka1570,5.19
to581,70.47
ke937,93.87
lu553,100
my1375,22.32
wi1389,95.72
da40,79.17
br1514,0.03
ja1058,100
or328,100
ch568,85.16
vi1409,53.78
hi1234,100
es562,8.34
su1046,82.45
gr291,18.84
ke111,100
jo222,91.14
et187,51.5
ho1466,39.52
sh557,1.64
tr674,6.37
ma480,3.29
ve807,1.47
sh620,95.91
le28,90.26
ga733,85.29
op498,89.83
ar257,13.5
do705,55.8
ja168,7.88
am220,4.37
do253,83.46
is1442,91.55
ly890,79.5
ch996,74.48
ke1292,87.23
ce1312,75.25
li655,69.52
qu504,77.09
te579,9.22
co1342,63.72
da129,4.04
es16,0.55
ha1441,20.51
ga536,93.87
hu356,15.96
ra1065,6.57
ca671,100
je1598,0.02
he1274,13.75
ho764,1.39
ji1464,96.99
do944,71.85
ca833,56.69
sa463,78.34
bi1674,0.02
se1009,94.28
ce1049,1.43
ba633,5.68
ju876,77.91
de1521,7.76
no1489,41.79
wy54,71.01
fr1155,85.96
br933,89.83
am152,13.8
ab1588,8.37
ma60,100
be709,2.16
br353,70.42
po1134,95.31
ar1427,75.28
di530,62.3
ad1575,2.09
da1613,6.09
ko1647,1.18
fe1456,100
re1217,36.89
co1261,5.63
ya1512,1.42
an687,100
pa1348,59.56
ro780,30.42
ri1361,100
le319,100
be632,80.85
sh1627,1.03
ca251,22.73
ju1099,5.73
iv1033,2.32
mi1693,0.75
al649,86.52
gi1508,49.35
la1556,0.84
le1284,91.28
ju1316,56.52
ti6,88.88
ne797,0.21
sa1341,58.06
ce766,72.47
an1390,92.76
kr1472,42.23
tr888,34.18
li731,29.21
ga906,44.79
hu1270,21.48
sh759,100
we1218,7.24
es1272,10.09
an670,1.65
ju178,15.57
we243,15.74
ma1708,4.77
co33,24.86
no1353,22.91
zo1241,96.29
sa695,2.34
