netid,% of videos watched
ta629,34.71
al1612,15.74
wi1660,0.51
me435,81.37
la1169,11.98
do843,1.78
th349,2.94
cl348,92.32
os13,88.88
ma1178,100
ja1132,100
es1,100
ru51,77.87
ke1292,100
ce1537,20.9
ma60,74.71
no221,11.5
mi592,81.64
ju284,82.78
cr357,11.06
ma1285,78.55
ly890,81.66
do705,23.87
fr989,91.22
jo1576,0.01
me1042,7.15
ga659,71.26
al649,82.9
es82,84.14
sh302,38.2
wi190,42.14
he49,0.04
ni326,18.82
dy1520,12.05
mo1076,74.22
at1173,8.63
ev1670,0.97
el839,0.8
wa1307,100
ma872,89.95
sa510,3.56
he1584,13.24
jo1023,7.85
sh1555,1.49
co1213,100
na234,100
pa1016,5.38
is1442,83.25
le794,8.61
an354,38.12
be77,9.46
an156,56.68
ke209,15.5
ch1369,100
al87,100
ra1587,2.48
ko1585,6.86
wi1249,52.42
ri1606,0.67
ch404,2.19
mi214,4.1
do829,81.12
sh230,100
ru395,64.39
em1260,13.1
ja753,16.72
be1406,74.19
sh620,100
ju486,10.25
qu504,100
ma554,25.98
ro1087,89.49
al617,1.62
mi295,9.92
ne703,19.78
ar410,100
ka1397,100
sa1341,70.75
re953,100
zu762,100
ni1418,7.84
ka1733,1.07
ha1202,94.55
zo431,100
an1390,62.57
sa463,73.24
ve997,4.83
ni372,30.59
do253,77.75
st311,7.78
ge566,9.06
ca251,56.18
ja1684,1.6
ma1047,78.54
gi1508,24.86
fi1667,12.48
li1153,38.03
ca714,100
ca1454,62.07
do944,96.86
bu1367,19.54
ar1427,75.93
la1635,0.03
ra698,95.35
an1259,53.4
ha1441,42.64
lu403,100
te1401,100
ar1711,6.4
to581,86.84
jo1639,0.37
ge355,11.93
ad902,8.37
ma1708,5.14
te824,65.98
he398,76.85
ro1563,4.66
em1494,69.18
da1655,8.85
ev456,15.56
al216,52.52
ga231,40.39
br1514,8.27
ju1187,83.69
ot848,70.67
ju64,73.67
ma75,100
od666,4.8
re1217,50.88
wi707,73.3
ch1266,0.61
da46,54.49
te1190,46.19
br821,7.54
be1010,4.32
ti744,7.64
ma1140,10.17
or1182,68.95
mo1074,100
le851,100
th721,2.24
mi1693,1.48
ar39,20.65
di530,71.54
ma556,100
be437,55.59
fo853,8.64
jo167,94.34
do1114,100
la1075,4.57
ma773,73.13
ta940,89.79
ma417,71.01
ce1546,4.96
ta491,0.24
el1124,100
wa992,100
cl392,78.63
hi1234,100
iv1714,2.11
el1648,9.23
de1391,0.71
ma103,4.78
fa180,51.67
ow1043,44.07
je104,87.44
do1451,100
ne529,97.03
le28,68.83
ke937,100
la1556,10.04
el604,100
te795,9.13
wa1073,2.02
jo485,87.62
ch996,90.18
ar43,8.22
em423,97.56
ga733,85.07
ab1588,11.52
fa1443,97.84
lo1650,0.31
su1344,95.14
sh1453,43.76
wi99,100
fr1195,20.57
tr907,94.33
ri1106,100
la1595,0.88
ch738,12.24
de407,47.99
ja1165,100
al805,9.84
da1365,24.92
ro697,66.88
lo1420,94.07
na1519,5.21
me267,74.5
ei38,100
an1400,14.02
je734,100
ba1288,68.14
vi495,100
lo941,100
ma374,22.83
pa1348,100
zo1192,36.45
em1230,95.04
we732,6.67
fo1405,40.03
an1419,15.79
ra1429,41.82
ka1566,0.73
ti1137,100
ma540,69.72
ca1122,87.19
ch418,33.16
re1378,31.56
ja1602,8.39
mi1590,0.12
be632,91.11
jo113,0.67
la945,82.09
ma1092,84.46
xi675,35.59
he1414,5.32
ve1498,4.14
ti1022,95.63
do89,83.1
ni130,69.45
ja101,51.29
we573,10.43
ph462,59.5
le120,39.13
ro1034,84.73
ad1191,100
et1054,34.38
wi5,87.52
jo136,1.08
al1204,100
se1009,71.37
ko1267,100
lo658,8.94
me1531,1.06
bu19,16.88
ma1392,84.35
gr513,90.16
al515,93.49
la976,10.8
ty1085,94.05
ti86,100
ja1618,2.59
ri958,62.6
su1046,78.32
ed1696,0.29
li905,100
is193,21.36
oc836,100
cl760,70.11
ho1466,26.08
mo847,50.21
wi1389,86.04
el1448,100
er669,82.57
bi94,2.97
ha789,85.6
ca438,29.34
we1646,2.41
al1079,62.55
ch62,100
vi143,90.42
so367,1.18
ca163,15.57
la1528,0.05
jo1416,0.01
le1171,87.01
jo1193,79.45
ph1649,2.17
cr1156,5.05
be993,3.01
ho1347,0.85
br105,58.68
wi1238,50.25
la84,9.64
jo911,94.99
ga346,11.15
la1167,2.57
or1271,54.28
ma1144,100
di1428,47.1
so212,4.27
ju1562,0.31
jo1438,78.61
ma1265,8.8
ti823,76.54
ma935,88.48
lu726,81.13
le952,3
br933,67.08
jo1084,51.88
sh1627,0.57
ma585,100
hu57,21.16
tr1694,5.66
ly134,91.32
de820,10.31
ra910,3.76
el378,84.09
jo842,4.45
re740,86.38
me445,90.9
tr884,100
pa127,92.01
ke111,100
tr1081,66.89
de771,15.4
al333,19.1
mi41,77.59
my1375,12.07
ca1311,95.13
ko1647,2.7
ma965,55.49
wi1013,4.4
ca1112,88.53
do1626,0.02
dr908,29.87
no1489,20.4
sh1303,53.22
ar683,100
ta737,100
ba1283,0.24
ch568,54.57
ko1554,7.39
ti748,85.53
ky309,10.91
bi643,60.1
ya1512,10.32
el1481,100
ra638,80.41
li1258,57.22
re724,57.04
ca898,66.61
co1104,39.15
iv647,100
he1439,16.53
ca471,62.91
li655,70.83
lu186,100
la1720,0.03
gu151,43.87
za189,100
pe169,26.59
co33,41.5
li979,41.68
al1194,79.93
ti6,73.14
le319,61.79
iz1621,0.04
ch312,6.46
fe1069,6.14
ar904,100
ce691,85.36
be198,73.72
la166,100
bo465,40.86
am152,1.31
ma563,66.42
la65,100
ro131,100
ma325,38.98
wi618,82.19
gu317,100
ro570,83.57
zo1241,84.68
jo889,1.82
el1254,72.9
je1724,2.75
ed1281,62.98
lo394,100
da1118,1.81
ge501,30.89
jo871,91.33
do1146,92.77
co1475,23.69
ri1361,79.36
ca833,57.16
em1500,100
fr642,75.75
jo66,89.32
el621,82.08
is1504,8.76
st755,4.33
ka951,2.53
ma1596,0.47
ed1017,80.26
po1134,92.65
ea653,100
fr1462,17.13
so961,50.68
ev176,100
al957,100
cy672,8.95
la123,77.05
ge893,67.38
ra1430,98.82
er296,100
jo1506,44.89
mo855,16.3
le1284,79.86
de757,11.18
ly1410,80.49
sa175,77.36
fa1396,31.09
hu235,100
ni1517,7.88
ca578,6.31
do1308,40.02
ar800,16.34
st1421,100
gl1688,0.59
fr1155,97.24
ma239,91.81
sp474,100
la173,11.28
ru1330,4.65
le1060,14.62
li877,27.23
ma960,96.65
pa739,94.23
wh14,100
bo849,83.56
is1237,8.26
me1622,9.01
an488,87.82
ni1257,76.18
gr1262,14.18
ac466,23.71
lu1035,87.8
er1268,3.5
ka211,0.12
ca671,100
ma1686,0.73
gr1256,100
le1637,12.14
sa1505,90.88
mi608,0.09
jo145,100
lu553,100
wy54,97.75
an736,2.57
co135,100
sa644,21.03
sa782,70.01
lo484,17.75
yo1289,60.71
br1209,92.44
gu1247,82.07
th1423,14.31
mi459,100
si1351,1.07
fe1159,27.16
be108,92.98
fi1037,90.16
fl752,63.25
el247,73.69
co1342,45.43
ke678,10.54
co949,93.62
an603,88.25
au701,15.05
je673,37.69
de942,6.48
re92,10.06
de1465,42.74
un204,100
br478,81.34
en475,87.78
ir147,14.69
al283,17.63
ve807,1.41
al494,15.22
mi185,2.46
op498,92.84
mi1458,6.28
ab994,4.31
ce1312,74.85
ja1025,73.01
ra725,43.1
to1363,71.1
ez320,34.26
ke380,59.87
ji775,36
te1070,1.97
li1663,13.4
ja202,79.24
el337,0.89
fe240,85.4
es558,23.07
ef1471,1.67
ma408,0.44
do1723,0
ab225,11.29
jo1336,56.19
ma242,100
an128,13.21
ge26,100
da40,100
jo222,80.58
he852,100
ma1507,4.6
lo1008,20.09
mo74,9.64
an1394,42.79
ea194,4.27
na915,100
ne300,6.35
el776,3.83
pe203,47.11
qu245,100
ke1408,8.16
au279,94.25
ir1393,100
ch61,89.8
ha172,87.91
pr796,95.19
me602,15.32
br464,1.3
da1160,48.65
pe1597,5.26
gl154,69
je1598,5.21
ab273,65.06
jo1496,5.1
co622,26.5
co1624,12.11
te646,100
ch1677,1.54
vi1409,20.99
na1298,72.21
he745,48.87
dr413,53.99
ca1048,60.62
el704,1.21
ly1357,11.59
ru1737,6.65
ch27,0.28
cl368,2.54
va912,11.37
fe1456,75.06
ch55,100
be48,5.42
hu1270,47.54
ga536,70.61
gi963,93.62
ha1110,10.79
et187,76.63
ke1130,39.17
je1609,0.72
do1599,27.8
ch1605,5.15
la195,65.33
mo96,5.6
ar1252,10.3
ja584,93.85
al1355,46.97
ve67,26.59
br314,34.47
al393,53.74
je1523,0.2
ju876,88.02
kr1472,13
fa865,1.86
cl1030,33.88
ca1297,40.12
br353,100
mi1718,1.68
ju1316,100
jo250,61.77
ni85,100
id268,88.11
ro809,81.73
li1006,2.24
ja544,88.62
la1183,38.8
ad1710,2.28
rh730,90.9
eu1036,100
me90,90.78
ad914,93.17
bi1674,0.39
pe271,90.91
ce766,92.01
by1379,3.31
de939,74.88
mo1001,79.39
an1136,1.72
or328,100
ch538,1.66
lu1447,2.89
va10,100
ma241,2.17
ar1530,7.84
ma114,78.32
ja918,23.61
co870,8.72
da1613,14.62
na397,80.84
ra1673,0.87
ma1415,86.34
pa720,41.97
ka1364,87.28
ka1570,9.27
br1203,25.29
sa1158,100
ch261,100
gl47,17.19
fo1029,100
ka1166,20.78
ag238,84.33
fa534,22.08
el1064,15.39
de819,100
al207,10.26
za303,100
we984,82.95
an687,100
te1038,49.4
de1521,4.17
je1561,1.87
sh1652,28.3
bl686,54.94
ma1275,100
je826,58.79
ko1356,87.48
mo278,51.58
vi891,11.53
la449,78.68
tr370,2.3
da1184,2.6
ad1575,3.56
re943,83.98
lu23,68.96
el524,4.43
ja1058,100
gu310,86.39
li390,75.71
dr36,6.39
el654,0.87
as779,100
pe1131,3.09
lo282,5.31
fe1444,1.4
ne995,88.14
ba91,3.87
bl1487,1.49
da439,89.83
fi561,14.14
sh759,100
an1541,11.24
de1659,3.15
sh1548,6.24
gr971,100
gr291,24.54
ji1464,72.93
ma1026,18.72
ce1679,2.5
li286,22.16
od560,2.5
sp155,100
em806,9.98
ma786,86.25
ca184,1.44
am1543,5.33
ja924,100
ge1115,6.86
mi1515,0.32
vi1200,100
et1201,92.33
de1317,24.26
ga906,35
re9,75.8
cu116,32.05
ur661,62.55
an693,19.39
ab330,77.01
ri569,50.26
cl69,73.54
lu1143,100
tr232,87.55
al868,35
iv1215,35.11
ar1185,75.48
br1103,100
mo929,3.48
